timestamp_ns,emc_percent,emc_mhz,gpu_percent,ram_reported_mb,swap_reported_mb
13404531624659,1.0,665.0,0.0,2251.0,0.0
13404777156356,1.0,665.0,0.0,2248.0,0.0
13404998988780,2.0,665.0,0.0,2251.0,0.0
13405229018682,2.0,665.0,0.0,2251.0,0.0
13405452283411,2.0,665.0,0.0,2248.0,0.0
13405685375272,2.0,665.0,0.0,2251.0,0.0
13405906961068,2.0,665.0,0.0,2249.0,0.0
13406151202349,2.0,665.0,0.0,2251.0,0.0
13406398068975,2.0,665.0,0.0,2251.0,0.0
13406641367524,9.0,204.0,0.0,2251.0,0.0
13406863319245,3.0,665.0,0.0,2251.0,0.0
13407114982571,3.0,665.0,0.0,2251.0,0.0
13407348707528,3.0,665.0,0.0,2251.0,0.0
13407581814525,3.0,665.0,0.0,2251.0,0.0
13407810223286,3.0,665.0,0.0,2251.0,0.0
13408030305255,3.0,665.0,0.0,2249.0,0.0
13408269188709,10.0,204.0,0.0,2252.0,0.0
13408516944562,10.0,204.0,0.0,2252.0,0.0
13408763086634,3.0,665.0,0.0,2251.0,0.0
13408984542668,3.0,665.0,0.0,2248.0,0.0
13409205396391,3.0,665.0,0.0,2248.0,0.0
13409438868160,3.0,665.0,0.0,2251.0,0.0
13409673944813,3.0,665.0,0.0,2251.0,0.0
13409923758228,3.0,665.0,0.0,2251.0,0.0
13410169799211,10.0,204.0,0.0,2248.0,0.0
13410390933897,3.0,665.0,0.0,2247.0,0.0
13410615097325,3.0,665.0,0.0,2251.0,0.0
13410837009653,3.0,665.0,0.0,2251.0,0.0
13411060615826,3.0,665.0,0.0,2252.0,0.0
13411282616602,3.0,665.0,0.0,2251.0,0.0
13411503002702,3.0,665.0,0.0,2251.0,0.0
13411724878037,3.0,665.0,0.0,2248.0,0.0
13411948351825,3.0,665.0,0.0,2251.0,0.0
13412174732496,3.0,665.0,0.0,2251.0,0.0
13412400481576,3.0,665.0,0.0,2247.0,0.0
13412623016311,3.0,665.0,0.0,2248.0,0.0
13412844615675,3.0,665.0,0.0,2248.0,0.0
13413096171927,3.0,665.0,0.0,2250.0,0.0
13413318249696,3.0,665.0,0.0,2249.0,0.0
13413539657889,3.0,665.0,0.0,2249.0,0.0
13413800877303,3.0,665.0,0.0,2251.0,0.0
13414023213731,3.0,665.0,0.0,2251.0,0.0
13414270426889,10.0,204.0,0.0,2252.0,0.0
13414517158888,3.0,665.0,0.0,2251.0,0.0
13414748092993,3.0,665.0,0.0,2251.0,0.0
13414969046396,3.0,665.0,0.0,2248.0,0.0
13415190783425,3.0,665.0,0.0,2248.0,0.0
13415414615200,3.0,665.0,0.0,2251.0,0.0
13415640468153,3.0,665.0,0.0,2248.0,0.0
13415864763038,3.0,665.0,0.0,2251.0,0.0
13416108960989,10.0,204.0,0.0,2252.0,0.0
13416352979898,10.0,204.0,0.0,2252.0,0.0
13416599315284,3.0,665.0,0.0,2251.0,0.0
13416820893143,3.0,665.0,0.0,2248.0,0.0
13417043077377,3.0,665.0,0.0,2252.0,0.0
13417265435693,3.0,665.0,0.0,2251.0,0.0
13417488463010,3.0,665.0,0.0,2251.0,0.0
13417725445799,3.0,665.0,0.0,2251.0,0.0
13417948064470,3.0,665.0,0.0,2252.0,0.0
13418193343299,3.0,665.0,0.0,2248.0,0.0
13418433535056,10.0,204.0,0.0,2251.0,0.0
13418656698982,3.0,665.0,0.0,2249.0,0.0
13418877171899,3.0,665.0,0.0,2252.0,0.0
13419098163190,3.0,665.0,0.0,2248.0,0.0
13419325918150,3.0,665.0,0.0,2252.0,0.0
13419596116972,3.0,665.0,0.0,2249.0,0.0
13419817074214,3.0,665.0,0.0,2251.0,0.0
13420052921212,3.0,665.0,0.0,2252.0,0.0
13420298386283,3.0,665.0,0.0,2252.0,0.0
13420521122299,3.0,665.0,0.0,2252.0,0.0
13420764340558,10.0,204.0,0.0,2252.0,0.0
13420985109318,3.0,665.0,0.0,2248.0,0.0
13421229264100,10.0,204.0,0.0,2252.0,0.0
13421451149034,3.0,665.0,0.0,2251.0,0.0
13421672808557,3.0,665.0,0.0,2251.0,0.0
13421895403644,3.0,665.0,0.0,2252.0,0.0
13422117089728,3.0,665.0,0.0,2251.0,0.0
13422338888997,3.0,665.0,0.0,2251.0,0.0
13422558942131,3.0,665.0,0.0,2249.0,0.0
13422814776260,3.0,665.0,0.0,2252.0,0.0
13423063509820,3.0,665.0,0.0,2249.0,0.0
13423287882113,3.0,665.0,0.0,2252.0,0.0
13423510189740,3.0,665.0,0.0,2249.0,0.0
13423745504923,3.0,665.0,0.0,2252.0,0.0
13423988799182,3.0,665.0,0.0,2249.0,0.0
13424212989104,3.0,665.0,0.0,2252.0,0.0
13424457572595,3.0,665.0,0.0,2249.0,0.0
13424699385396,10.0,204.0,0.0,2251.0,0.0
13424950187941,3.0,665.0,0.0,2251.0,0.0
13425173834465,3.0,665.0,0.0,2252.0,0.0
13425417870781,3.0,665.0,0.0,2252.0,0.0
13425650738540,3.0,665.0,0.0,2251.0,0.0
