timestamp_ns,rss_bytes,rss_lifetime_peak_bytes,swap_bytes,system_available_bytes,system_total_bytes,minor_faults,major_faults
13404244743833,52961280,53108736,0,62945284096,65851252736,13050,1
13404296630182,65802240,65802240,0,62935339008,65851252736,18496,1
13404348222863,62877696,65998848,0,62939242496,65851252736,20955,1
13404399374739,66023424,66068480,0,62936383488,65851252736,23208,1
13404451339777,65810432,66068480,0,62936641536,65851252736,25191,1
13404503373039,66039808,66084864,0,62940876800,65851252736,27238,1
13404554722453,65859584,66084864,0,62938005504,65851252736,29274,1
13404605907033,66084864,66084864,0,62937415680,65851252736,31310,1
13404657013020,65884160,66142208,0,62937157632,65851252736,33286,1
13404709430032,65851392,66142208,0,62937157632,65851252736,35318,1
13404761201147,63000576,66142208,0,62939770880,65851252736,37074,1
13404812695203,61345792,66142208,0,62940692480,65851252736,38967,1
13404864324109,66142208,66142208,0,62936899584,65851252736,40665,1
13404915544850,61104128,66142208,0,62940692480,65851252736,42759,1
13404967625537,65732608,66142208,0,62937415680,65851252736,44677,1
13405018956871,65781760,66142208,0,62937415680,65851252736,46655,1
13405070418510,62902272,66142208,0,62940286976,65851252736,49111,1
13405121741396,65765376,66142208,0,62936899584,65851252736,51370,1
13405173196284,65830912,66142208,0,62937157632,65851252736,53352,1
13405225168265,65785856,66142208,0,62937415680,65851252736,55390,1
13405279430260,61251584,66142208,0,62940618752,65851252736,56852,1
13405331152415,63455232,66142208,0,62937157632,65851252736,59403,1
13405382855722,62713856,66142208,0,62939770880,65851252736,61187,1
13405434847928,62865408,66142208,0,62940360704,65851252736,63163,1
13405488699293,62935040,66142208,0,62940028928,65851252736,65195,1
13405539985059,66064384,66142208,0,62937157632,65851252736,67449,1
13405591532043,65867776,66142208,0,62937157632,65851252736,69425,1
13405643045459,66097152,66142208,0,62936899584,65851252736,71458,1
13405695368870,61755392,66228224,0,62940102656,65851252736,72963,1
13405747194866,66150400,66228224,0,62936899584,65851252736,74772,1
13405799173920,66162688,66228224,0,62937157632,65851252736,76109,1
13405850532902,66170880,66383872,0,62937423872,65851252736,78778,1
13405901964461,61669376,66383872,0,62940368896,65851252736,81045,1
13405954808326,61624320,66412544,0,62940626944,65851252736,83106,1
13406008578027,62988288,66412544,0,62940295168,65851252736,84539,1
13406059901872,66232320,66445312,0,62937423872,65851252736,86794,1
13406111691612,65716224,66445312,0,62936891392,65851252736,89447,1
13406163292581,62775296,66445312,0,62940626944,65851252736,91221,1
13406214594507,66281472,66478080,0,62937165824,65851252736,93474,1
13406266423991,65765376,66478080,0,62937681920,65851252736,96146,1
13406317661275,66306048,66478080,0,62937423872,65851252736,97482,1
13406372282603,66322432,66478080,0,62940368896,65851252736,98937,1
13406423688241,63156224,66478080,0,62940295168,65851252736,101268,1
13406475357852,66351104,66478080,0,62936907776,65851252736,102827,1
13406527213064,66052096,66478080,0,62936907776,65851252736,104860,1
13406579157622,66379776,66478080,0,62937423872,65851252736,106837,1
13406631135332,61550592,66478080,0,62940626944,65851252736,108250,1
13406682572779,66150400,66478080,0,62937165824,65851252736,110844,1
13406734405047,66371584,66478080,0,62937423872,65851252736,112875,1
