timestamp_ns,emc_percent,emc_mhz,gpu_percent,ram_reported_mb,swap_reported_mb
17372001023816,1.0,665.0,48.0,3681.0,0.0
17372222010792,2.0,665.0,18.0,3746.0,0.0
17372442915048,2.0,665.0,15.0,3842.0,0.0
17372664806035,3.0,665.0,19.0,3950.0,0.0
17372883828475,1.0,2133.0,26.0,4052.0,0.0
17373103525900,1.0,2133.0,20.0,4177.0,0.0
17373322913528,1.0,2133.0,0.0,4218.0,0.0
17373543372082,1.0,2133.0,0.0,4227.0,0.0
17373774261548,1.0,2133.0,51.0,4227.0,0.0
17373996501116,1.0,2133.0,18.0,4227.0,0.0
17374217253626,0.0,2133.0,33.0,4227.0,0.0
17374438006295,0.0,2133.0,25.0,4227.0,0.0
17374660897167,0.0,2133.0,18.0,4227.0,0.0
17374883637253,0.0,2133.0,25.0,4227.0,0.0
17375105513008,0.0,2133.0,28.0,4227.0,0.0
17375327090392,0.0,2133.0,33.0,4227.0,0.0
17375548812546,0.0,2133.0,31.0,4227.0,0.0
17375770350121,0.0,2133.0,25.0,4227.0,0.0
17375991000677,0.0,2133.0,27.0,4227.0,0.0
17376212834128,0.0,2133.0,26.0,4227.0,0.0
17376433440972,0.0,2133.0,33.0,4227.0,0.0
17376654930067,0.0,2133.0,14.0,4227.0,0.0
17376877719849,0.0,2133.0,19.0,4227.0,0.0
17377170965252,1.0,665.0,23.0,4227.0,0.0
17377453248471,4.0,204.0,28.0,4227.0,0.0
17377708661215,4.0,204.0,15.0,4227.0,0.0
17377951940498,1.0,665.0,21.0,4227.0,0.0
17378257735655,1.0,665.0,10.0,4228.0,0.0
17378517022015,3.0,204.0,21.0,4228.0,0.0
17378758415995,1.0,665.0,21.0,4228.0,0.0
17379015764507,4.0,204.0,16.0,4229.0,0.0
17379294434754,3.0,204.0,19.0,4229.0,0.0
17379544886926,3.0,204.0,27.0,4229.0,0.0
17379787124180,1.0,665.0,14.0,4229.0,0.0
17380047568027,3.0,204.0,14.0,4229.0,0.0
17380306817299,1.0,665.0,21.0,4230.0,0.0
17380598787357,1.0,665.0,22.0,4230.0,0.0
17380864241378,3.0,204.0,47.0,4230.0,0.0
17381098275203,3.0,204.0,12.0,4230.0,0.0
17381337241089,1.0,665.0,20.0,4230.0,0.0
17381588592344,3.0,204.0,22.0,4230.0,0.0
17381847240329,3.0,204.0,25.0,4230.0,0.0
17382109566823,0.0,665.0,27.0,4230.0,0.0
17382359553740,3.0,204.0,22.0,4230.0,0.0
17382636960548,0.0,665.0,32.0,4230.0,0.0
17382936108711,1.0,665.0,17.0,4230.0,0.0
17383184413241,0.0,665.0,23.0,4230.0,0.0
17383436938238,3.0,204.0,27.0,4230.0,0.0
17383689065310,3.0,204.0,17.0,4230.0,0.0
17383942993813,3.0,204.0,19.0,4230.0,0.0
17384185676385,0.0,665.0,29.0,4230.0,0.0
17384423386704,0.0,665.0,17.0,4230.0,0.0
17384675686387,3.0,204.0,25.0,4230.0,0.0
17384910269115,0.0,665.0,17.0,4230.0,0.0
17385153191019,0.0,665.0,25.0,4230.0,0.0
17385408470706,3.0,204.0,19.0,4230.0,0.0
17385635995300,3.0,204.0,17.0,4230.0,0.0
17385880082561,0.0,665.0,17.0,4230.0,0.0
17386165940161,3.0,204.0,25.0,4230.0,0.0
17386401314771,0.0,665.0,26.0,4230.0,0.0
17386646719201,0.0,665.0,39.0,4230.0,0.0
17386902114314,3.0,204.0,21.0,4230.0,0.0
17387146688782,0.0,665.0,18.0,4230.0,0.0
17387388614705,0.0,665.0,13.0,4230.0,0.0
17387619760143,2.0,204.0,18.0,4230.0,0.0
17387890032079,0.0,665.0,68.0,4230.0,0.0
17388139971701,3.0,204.0,39.0,4230.0,0.0
17388391802610,3.0,204.0,23.0,4230.0,0.0
17388642384448,3.0,204.0,31.0,4230.0,0.0
17388866677994,1.0,665.0,0.0,4231.0,0.0
17389102634436,4.0,204.0,1.0,4230.0,0.0
