stage,sequence,release_ns,queued_ns,start_ns,end_ns,age_ms,queue_ms,service_ms,output_samples
live,0,15625992451887,15625992727986,15625992844531,15625999255973,6.804086,0.116545,6.411442,15360
live,1,15626002451887,15626002646800,15626002902676,15626006680900,4.229013,0.255876,3.778224,15360
live,2,15626012451887,15626012593616,15626012826547,15626016186461,3.734574,0.232931,3.359914,15360
live,3,15626022451887,15626022571279,15626022807506,15626025730103,3.278216,0.236227,2.922597,15360
live,4,15626032451887,15626032565359,15626032658416,15626035621238,3.169351,0.093057,2.962822,15360
live,5,15626042451887,15626042566190,15626042628367,15626046210141,3.758254,0.062177,3.581774,15360
live,6,15626052451887,15626052565102,15626052658799,15626056091995,3.640108,0.093697,3.433196,15360
live,7,15626062451887,15626062570606,15626062675151,15626066362078,3.910191,0.104545,3.686927,15360
live,8,15626072451887,15626072572878,15626072810513,15626076133371,3.681484,0.237635,3.322858,15360
live,9,15626082451887,15626082588430,15626082689999,15626087159432,4.707545,0.101569,4.469433,15360
live,10,15626092451887,15626092581773,15626092688495,15626096805763,4.353876,0.106722,4.117268,15360
live,11,15626102451887,15626102579469,15626102690511,15626107288329,4.836442,0.111042,4.597818,15360
live,12,15626112451887,15626112578317,15626112647502,15626117320842,4.868955,0.069185,4.67334,15360
live,13,15626122451887,15626122586765,15626122668302,15626127638445,5.186558,0.081537,4.970143,15360
live,14,15626132451887,15626132572972,15626132642605,15626137246056,4.794169,0.069633,4.603451,15360
live,15,15626142451887,15626142577644,15626142685166,15626146727009,4.275122,0.107522,4.041843,15360
live,16,15626152451887,15626152578156,15626152687501,15626157284904,4.833017,0.109345,4.597403,15360
live,17,15626162451887,15626162581964,15626162692621,15626166914403,4.462516,0.110657,4.221782,15360
live,18,15626172451887,15626172580620,15626172692749,15626177390921,4.939034,0.112129,4.698172,15360
live,19,15626182451887,15626182580523,15626182689485,15626186721376,4.269489,0.108962,4.031891,15360
live,20,15626192451887,15626192577067,15626192686380,15626198473238,6.021351,0.109313,5.786858,15360
live,21,15626202451887,15626202566379,15626202638636,15626207305095,4.853208,0.072257,4.666459,15360
