timestamp_ns,rss_bytes,rss_lifetime_peak_bytes,swap_bytes,system_available_bytes,system_total_bytes,minor_faults,major_faults
13254387990916,51834880,51834880,0,62946721792,65851252736,13039,1
13254442664697,54886400,54886400,0,62944550912,65851252736,14106,1
13254493234970,54951936,54951936,0,62944550912,65851252736,14218,1
13254532748814,55812096,55812096,0,62944550912,65851252736,14294,1
