stage,sequence,release_ns,queued_ns,start_ns,end_ns,queue_ms,service_ms,age_ms,dispatch_lag_ms,thread_cpu_ms,beam_index,output_samples
live,928,12223706911871,12223707055328,12223707158721,12223708257006,0.103393,1.098285,1.345135,0.143457,0.744288,0,480
live,929,12223716911871,12223717058935,12223717149976,12223717903073,0.091041,0.753097,0.991202,0.147064,0.71056,0,480
live,930,12223726911871,12223727056270,12223727138159,12223728229596,0.081889,1.091437,1.317725,0.144399,0.720544,0,480
live,931,12223736911871,12223737055653,12223737122246,12223738164402,0.066593,1.042156,1.252531,0.143782,0.696096,0,480
live,932,12223746911871,12223747052892,12223747119421,12223748184938,0.066529,1.065517,1.273067,0.141021,0.700416,0,480
live,933,12223756911871,12223757051603,12223757129460,12223758165153,0.077857,1.035693,1.253282,0.139732,0.695968,0,480
live,934,12223766911871,12223767050123,12223767125003,12223768167512,0.07488,1.042509,1.255641,0.138252,0.689728,0,480
live,935,12223776911871,12223777048322,12223777123971,12223778179567,0.075649,1.055596,1.267696,0.136451,0.714816,0,480
live,936,12223786911871,12223787050297,12223787114010,12223788168006,0.063713,1.053996,1.256135,0.138426,0.694656,0,480
live,937,12223796911871,12223797056944,12223797131025,12223798169629,0.074081,1.038604,1.257758,0.145073,0.692992,0,480
live,938,12223806911871,12223807052999,12223807115304,12223808204917,0.062305,1.089613,1.293046,0.141128,0.721376,0,480
live,939,12223816911871,12223817049086,12223817125407,12223818158316,0.076321,1.032909,1.246445,0.137215,0.69392,0,480
live,940,12223826911871,12223827046070,12223827119926,12223828617512,0.073856,1.497586,1.705641,0.134199,1.425664,0,480
live,941,12223836911871,12223837055053,12223837134894,12223837843958,0.079841,0.709064,0.932087,0.143182,0.663776,0,480
live,942,12223846911871,12223847054212,12223847122437,12223847837037,0.068225,0.7146,0.925166,0.142341,0.672,0,480
live,943,12223856911871,12223857054363,12223857120348,12223858167752,0.065985,1.047404,1.255881,0.142492,0.686272,0,480
live,944,12223866911871,12223867049362,12223867113139,12223868201984,0.063777,1.088845,1.290113,0.137491,0.697632,0,480
live,945,12223876911871,12223877050154,12223877125674,12223878153719,0.07552,1.028045,1.241848,0.138283,0.691328,0,480
live,946,12223886911871,12223887050465,12223887124994,12223887847018,0.074529,0.722024,0.935147,0.138594,0.679712,0,480
live,947,12223896911871,12223897050040,12223897129273,12223898167909,0.079233,1.038636,1.256038,0.138169,0.687584,0,480
live,948,12223906911871,12223907079439,12223907170609,12223908232829,0.09117,1.06222,1.320958,0.167568,0.697792,0,480
live,949,12223916911871,12223917060806,12223917125639,12223918153395,0.064833,1.027756,1.241524,0.148935,0.682144,0,480
live,950,12223926911871,12223927047933,12223927129694,12223928174827,0.081761,1.045133,1.262956,0.136062,0.693888,0,480
live,951,12223936911871,12223937062357,12223937142934,12223937882623,0.080577,0.739689,0.970752,0.150486,0.69056,0,480
live,952,12223946911871,12223947054348,12223947139565,12223947909366,0.085217,0.769801,0.997495,0.142477,0.721088,0,480
live,953,12223956911871,12223957055747,12223957141508,12223957885485,0.085761,0.743977,0.973614,0.143876,0.70048,0,480
live,954,12223966911871,12223967053466,12223967120091,12223967849220,0.066625,0.729129,0.937349,0.141595,0.685632,0,480
live,955,12223976911871,12223977051217,12223977116850,12223977838107,0.065633,0.721257,0.926236,0.139346,0.679392,0,480
live,956,12223986911871,12223987048297,12223987125001,12223987857746,0.076704,0.732745,0.945875,0.136426,0.690112,0,480
live,957,12223996911871,12223997050336,12223997132513,12223998188941,0.082177,1.056428,1.27707,0.138465,0.69328,0,480
live,958,12224006911871,12224007047831,12224007128728,12224008187684,0.080897,1.058956,1.275813,0.13596,0.69216,0,480
live,959,12224016911871,12224017053006,12224017120207,12224018158363,0.067201,1.038156,1.246492,0.141135,0.688,0,480
live,960,12224026911871,12224027052005,12224027115494,12224028916091,0.063489,1.800597,2.00422,0.140134,1.46528,0,480
live,961,12224036911871,12224037044700,12224037128061,12224037887238,0.083361,0.759177,0.975367,0.132829,0.717056,0,480
live,962,12224046911871,12224047049428,12224047114996,12224047846109,0.065568,0.731113,0.934238,0.137557,0.6888,0,480
live,963,12224056911871,12224057044843,12224057123276,12224057897781,0.078433,0.774505,0.98591,0.132972,0.726976,0,480
live,964,12224066911871,12224067072226,12224067161315,12224067890220,0.089089,0.728905,0.978349,0.160355,0.684896,0,480
live,965,12224076911871,12224077066201,12224077159354,12224077886531,0.093153,0.727177,0.97466,0.15433,0.684192,0,480
live,966,12224086911871,12224087054800,12224087121969,12224087847354,0.067169,0.725385,0.935483,0.142929,0.683392,0,480
live,967,12224096911871,12224097048455,12224097127816,12224098193237,0.079361,1.065421,1.281366,0.136584,0.702688,0,480
live,968,12224106911871,12224107053599,12224107131200,12224108205548,0.077601,1.074348,1.293677,0.141728,0.69536,0,480
live,969,12224116911871,12224117052662,12224117131639,12224118182883,0.078977,1.051244,1.271012,0.140791,0.691552,0,480
live,970,12224126911871,12224127053581,12224127116622,12224128188475,0.063041,1.071853,1.276604,0.14171,0.701696,0,480
live,971,12224136911871,12224137052484,12224137115845,12224138157009,0.063361,1.041164,1.245138,0.140613,0.680096,0,480
live,972,12224146911871,12224147054139,12224147119228,12224148204265,0.065089,1.085037,1.292394,0.142268,0.70656,0,480
live,973,12224156911871,12224157055155,12224157144340,12224158224641,0.089185,1.080301,1.31277,0.143284,0.740768,0,480
live,974,12224166911871,12224167064330,12224167156267,12224168247576,0.091937,1.091309,1.335705,0.152459,0.724864,0,480
live,975,12224176911871,12224177063361,12224177145954,12224178219023,0.082593,1.073069,1.307152,0.15149,0.716416,0,480
live,976,12224186911871,12224187056920,12224187124825,12224188193990,0.067905,1.069165,1.282119,0.145049,0.693088,0,480
live,977,12224196911871,12224197055567,12224197121840,12224198155324,0.066273,1.033484,1.243453,0.143696,0.68544,0,480
live,978,12224206911871,12224207047686,12224207123143,12224208171892,0.075457,1.048749,1.260021,0.135815,0.695616,0,480
live,979,12224216911871,12224217053982,12224217131071,12224218159115,0.077089,1.028044,1.247244,0.142111,0.679136,0,480
live,980,12224226911871,12224227052053,12224227135510,12224229084525,0.083457,1.949015,2.172654,0.140182,1.588288,0,480
live,981,12224236911871,12224237047596,12224237128013,12224238175705,0.080417,1.047692,1.263834,0.135725,0.70432,0,480
live,982,12224246911871,12224247063171,12224247129572,12224248193617,0.066401,1.064045,1.281746,0.1513,0.704736,0,480
live,983,12224256911871,12224257052730,12224257117851,12224258179080,0.065121,1.061229,1.267209,0.140859,0.713248,0,480
live,984,12224266911871,12224267049906,12224267128435,12224268202847,0.078529,1.074412,1.290976,0.138035,0.71152,0,480
live,985,12224276911871,12224277050537,12224277127850,12224278155766,0.077313,1.027916,1.243895,0.138666,0.684864,0,480
live,986,12224286911871,12224287068224,12224287154337,12224288216910,0.086113,1.062573,1.305039,0.156353,0.694816,0,480
live,987,12224296911871,12224297092952,12224297175001,12224298211589,0.082049,1.036588,1.299718,0.181081,0.684352,0,480
live,988,12224306911871,12224307072367,12224307153200,12224307879640,0.080833,0.72644,0.967769,0.160496,0.682528,0,480
live,989,12224316911871,12224317052710,12224317128678,12224318159571,0.075968,1.030893,1.2477,0.140839,0.677088,0,480
live,990,12224326911871,12224327051645,12224327135998,12224327853958,0.084353,0.71796,0.942087,0.139774,0.67328,0,480
live,991,12224336911871,12224337052052,12224337135029,12224338168097,0.082977,1.033068,1.256226,0.140181,0.680512,0,480
live,992,12224346911871,12224347053163,12224347117964,12224347845461,0.064801,0.727497,0.93359,0.141292,0.683872,0,480
live,993,12224356911871,12224357049090,12224357116515,12224358145871,0.067425,1.029356,1.234,0.137219,0.681952,0,480
live,994,12224366911871,12224367055897,12224367121082,12224368185639,0.065185,1.064557,1.273768,0.144026,0.692416,0,480
live,995,12224376911871,12224377053777,12224377132818,12224378168254,0.079041,1.035436,1.256383,0.141906,0.697152,0,480
live,996,12224386911871,12224387058376,12224387137833,12224387867857,0.079457,0.730024,0.955986,0.146505,0.686752,0,480
live,997,12224396911871,12224397062783,12224397146368,12224398204013,0.083585,1.057645,1.292142,0.150912,0.70608,0,480
