case,round,sample,wall_ms,thread_cpu_ms,device_ms,budget_ms
beam_select_1,0,158,0.117889,0.121024,,
beam_select_1,0,159,0.119458,0.122368,,
beam_select_1,0,160,0.121921,0.125088,,
beam_select_1,0,161,0.117217,0.120288,,
beam_select_1,0,162,0.116034,0.119008,,
beam_select_1,0,163,0.116065,0.119104,,
beam_select_1,0,164,0.116738,0.11968,,
beam_select_1,0,165,0.119906,0.122944,,
beam_select_1,0,166,0.118017,0.12128,,
beam_select_1,0,167,0.11821,0.121312,,
beam_select_1,0,168,0.121954,0.125184,,
beam_select_1,0,169,0.132705,0.129024,,
beam_select_1,0,170,0.121153,0.124224,,
beam_select_1,0,171,0.118978,0.121888,,
beam_select_1,0,172,0.119297,0.122464,,
beam_select_1,0,173,0.118785,0.121824,,
beam_select_1,0,174,0.11821,0.121248,,
beam_select_1,0,175,0.120385,0.123456,,
beam_select_1,0,176,0.119745,0.122976,,
beam_select_1,0,177,0.127842,0.13104,,
beam_select_1,0,178,0.121314,0.124448,,
beam_select_1,0,179,0.122721,0.126048,,
beam_select_1,0,180,0.11997,0.1232,,
beam_select_1,0,181,0.121634,0.124672,,
beam_select_1,0,182,0.118369,0.121504,,
beam_select_1,0,183,0.119649,0.122688,,
beam_select_1,0,184,0.118978,0.121824,,
beam_select_1,0,185,0.120225,0.123168,,
beam_select_1,0,186,0.118913,0.121824,,
beam_select_1,0,187,0.117954,0.121024,,
beam_select_1,0,188,0.118753,0.121824,,
beam_select_1,0,189,0.118657,0.121728,,
beam_select_1,0,190,0.118754,0.122016,,
beam_select_1,0,191,0.119745,0.122784,,
beam_select_1,0,192,0.11901,0.121984,,
beam_select_1,0,193,0.119426,0.122464,,
beam_select_1,0,194,0.120865,0.12416,,
beam_select_1,0,195,0.117601,0.120736,,
beam_select_1,0,196,0.116898,0.119744,,
beam_select_1,0,197,0.134977,0.129344,,
beam_select_1,0,198,0.121089,0.124224,,
beam_select_1,0,199,0.119426,0.122336,,
beam_apply_4,0,0,0.076097,0.07984,,
beam_apply_4,0,1,0.079009,0.081536,,
beam_apply_4,0,2,0.077761,0.080128,,
beam_apply_4,0,3,0.077857,0.08,,
beam_apply_4,0,4,0.077857,0.080192,,
beam_apply_4,0,5,0.077184,0.079424,,
beam_apply_4,0,6,0.076993,0.07904,,
beam_apply_4,0,7,0.076481,0.078592,,
beam_apply_4,0,8,0.078497,0.080736,,
beam_apply_4,0,9,0.076993,0.079072,,
beam_apply_4,0,10,0.077089,0.079072,,
beam_apply_4,0,11,0.076705,0.078752,,
beam_apply_4,0,12,0.076993,0.078944,,
beam_apply_4,0,13,0.076545,0.078464,,
beam_apply_4,0,14,0.076865,0.078784,,
beam_apply_4,0,15,0.076736,0.078752,,
beam_apply_4,0,16,0.076993,0.078976,,
beam_apply_4,0,17,0.077153,0.079104,,
beam_apply_4,0,18,0.077313,0.079328,,
beam_apply_4,0,19,0.076609,0.078592,,
beam_apply_4,0,20,0.077633,0.079808,,
beam_apply_4,0,21,0.076993,0.079168,,
beam_apply_4,0,22,0.076737,0.078816,,
beam_apply_4,0,23,0.076417,0.078336,,
beam_apply_4,0,24,0.07712,0.079072,,
beam_apply_4,0,25,0.076961,0.078976,,
beam_apply_4,0,26,0.076321,0.078272,,
beam_apply_4,0,27,0.076385,0.0784,,
beam_apply_4,0,28,0.076385,0.078496,,
beam_apply_4,0,29,0.086465,0.081184,,
beam_apply_4,0,30,0.077569,0.07968,,
beam_apply_4,0,31,0.077025,0.078944,,
beam_apply_4,0,32,0.078433,0.080992,,
beam_apply_4,0,33,0.077025,0.079072,,
beam_apply_4,0,34,0.076673,0.078656,,
beam_apply_4,0,35,0.076705,0.078752,,
beam_apply_4,0,36,0.076481,0.078464,,
beam_apply_4,0,37,0.077121,0.079072,,
beam_apply_4,0,38,0.076256,0.078176,,
beam_apply_4,0,39,0.076384,0.078368,,
beam_apply_4,0,40,0.075905,0.077888,,
beam_apply_4,0,41,0.077185,0.079168,,
beam_apply_4,0,42,0.076673,0.07872,,
beam_apply_4,0,43,0.076513,0.078528,,
beam_apply_4,0,44,0.075905,0.077824,,
beam_apply_4,0,45,0.076321,0.078336,,
beam_apply_4,0,46,0.077345,0.079552,,
beam_apply_4,0,47,0.076673,0.078784,,
beam_apply_4,0,48,0.076577,0.078624,,
beam_apply_4,0,49,0.076672,0.078624,,
beam_apply_4,0,50,0.076481,0.078464,,
beam_apply_4,0,51,0.076481,0.078336,,
beam_apply_4,0,52,0.076321,0.078272,,
beam_apply_4,0,53,0.076641,0.078528,,
beam_apply_4,0,54,0.077185,0.07904,,
beam_apply_4,0,55,0.076833,0.07888,,
beam_apply_4,0,56,0.076737,0.078624,,
beam_apply_4,0,57,0.077025,0.078976,,
beam_apply_4,0,58,0.076801,0.078784,,
beam_apply_4,0,59,0.077185,0.07936,,
beam_apply_4,0,60,0.076704,0.078656,,
beam_apply_4,0,61,0.076193,0.078144,,
beam_apply_4,0,62,0.076481,0.07856,,
beam_apply_4,0,63,0.076481,0.0784,,
beam_apply_4,0,64,0.076225,0.078144,,
beam_apply_4,0,65,0.076385,0.078208,,
beam_apply_4,0,66,0.076033,0.07792,,
beam_apply_4,0,67,0.076609,0.07856,,
beam_apply_4,0,68,0.077281,0.079424,,
beam_apply_4,0,69,0.076769,0.078816,,
beam_apply_4,0,70,0.076417,0.07824,,
beam_apply_4,0,71,0.077504,0.079584,,
beam_apply_4,0,72,0.089761,0.082112,,
beam_apply_4,0,73,0.078561,0.08064,,
beam_apply_4,0,74,0.077441,0.079456,,
beam_apply_4,0,75,0.076353,0.078304,,
beam_apply_4,0,76,0.077025,0.078976,,
beam_apply_4,0,77,0.077281,0.079296,,
beam_apply_4,0,78,0.076769,0.07872,,
beam_apply_4,0,79,0.076928,0.078944,,
beam_apply_4,0,80,0.077153,0.079072,,
beam_apply_4,0,81,0.076705,0.07856,,
beam_apply_4,0,82,0.076897,0.078752,,
beam_apply_4,0,83,0.076225,0.078048,,
beam_apply_4,0,84,0.076545,0.078432,,
beam_apply_4,0,85,0.077313,0.07952,,
beam_apply_4,0,86,0.076417,0.078464,,
beam_apply_4,0,87,0.076449,0.078432,,
beam_apply_4,0,88,0.076481,0.078432,,
beam_apply_4,0,89,0.076609,0.078592,,
beam_apply_4,0,90,0.076672,0.078752,,
beam_apply_4,0,91,0.076545,0.07856,,
beam_apply_4,0,92,0.077089,0.079136,,
beam_apply_4,0,93,0.076705,0.078752,,
beam_apply_4,0,94,0.076865,0.078912,,
beam_apply_4,0,95,0.077153,0.079104,,
beam_apply_4,0,96,0.076961,0.07888,,
beam_apply_4,0,97,0.077057,0.079072,,
beam_apply_4,0,98,0.077633,0.079712,,
beam_apply_4,0,99,0.077281,0.07936,,
beam_apply_4,0,100,0.076768,0.078944,,
beam_apply_4,0,101,0.076513,0.078528,,
beam_apply_4,0,102,0.076257,0.078144,,
beam_apply_4,0,103,0.077057,0.078944,,
beam_apply_4,0,104,0.076609,0.078688,,
beam_apply_4,0,105,0.076897,0.078848,,
beam_apply_4,0,106,0.076769,0.078752,,
beam_apply_4,0,107,0.076417,0.07856,,
beam_apply_4,0,108,0.076929,0.078976,,
beam_apply_4,0,109,0.076897,0.079008,,
beam_apply_4,0,110,0.076673,0.078816,,
beam_apply_4,0,111,0.077281,0.079328,,
beam_apply_4,0,112,0.076897,0.07888,,
beam_apply_4,0,113,0.076609,0.07856,,
beam_apply_4,0,114,0.076353,0.078336,,
beam_apply_4,0,115,0.085121,0.080032,,
beam_apply_4,0,116,0.078017,0.080192,,
beam_apply_4,0,117,0.077665,0.079776,,
beam_apply_4,0,118,0.077153,0.0792,,
beam_apply_4,0,119,0.077249,0.079328,,
beam_apply_4,0,120,0.075872,0.077856,,
beam_apply_4,0,121,0.076193,0.078176,,
beam_apply_4,0,122,0.076001,0.078048,,
beam_apply_4,0,123,0.076257,0.078304,,
beam_apply_4,0,124,0.076545,0.078592,,
beam_apply_4,0,125,0.076225,0.078304,,
beam_apply_4,0,126,0.077089,0.07904,,
beam_apply_4,0,127,0.076801,0.078784,,
beam_apply_4,0,128,0.076289,0.078272,,
beam_apply_4,0,129,0.076705,0.07872,,
beam_apply_4,0,130,0.076737,0.078784,,
beam_apply_4,0,131,0.077121,0.079488,,
beam_apply_4,0,132,0.076737,0.078656,,
beam_apply_4,0,133,0.076641,0.078656,,
beam_apply_4,0,134,0.077857,0.07984,,
beam_apply_4,0,135,0.077409,0.079424,,
beam_apply_4,0,136,0.076705,0.078656,,
beam_apply_4,0,137,0.076961,0.079072,,
beam_apply_4,0,138,0.076833,0.078848,,
beam_apply_4,0,139,0.076673,0.078592,,
beam_apply_4,0,140,0.076288,0.078176,,
beam_apply_4,0,141,0.077217,0.079296,,
beam_apply_4,0,142,0.076161,0.07808,,
beam_apply_4,0,143,0.076321,0.078208,,
beam_apply_4,0,144,0.076289,0.078304,,
beam_apply_4,0,145,0.077281,0.0792,,
beam_apply_4,0,146,0.076673,0.07856,,
beam_apply_4,0,147,0.076609,0.078528,,
beam_apply_4,0,148,0.077121,0.079104,,
beam_apply_4,0,149,0.076801,0.078848,,
beam_apply_4,0,150,0.077248,0.079264,,
beam_apply_4,0,151,0.077089,0.079104,,
beam_apply_4,0,152,0.077217,0.079264,,
beam_apply_4,0,153,0.076897,0.078848,,
beam_apply_4,0,154,0.076545,0.07856,,
beam_apply_4,0,155,0.076577,0.078688,,
beam_apply_4,0,156,0.076673,0.078688,,
beam_apply_4,0,157,0.077153,0.079136,,
beam_apply_4,0,158,0.076385,0.078368,,
beam_apply_4,0,159,0.077601,0.079808,,
beam_apply_4,0,160,0.076929,0.079008,,
beam_apply_4,0,161,0.076577,0.07856,,
beam_apply_4,0,162,0.076801,0.078912,,
beam_apply_4,0,163,0.076897,0.078976,,
beam_apply_4,0,164,0.076545,0.078624,,
beam_apply_4,0,165,0.076353,0.07824,,
beam_apply_4,0,166,0.077025,0.078976,,
beam_apply_4,0,167,0.076513,0.078528,,
beam_apply_4,0,168,0.076513,0.078304,,
beam_apply_4,0,169,0.076737,0.078784,,
beam_apply_4,0,170,0.076768,0.078784,,
beam_apply_4,0,171,0.076513,0.078496,,
beam_apply_4,0,172,0.076993,0.079072,,
beam_apply_4,0,173,0.076769,0.07872,,
beam_apply_4,0,174,0.076865,0.078816,,
beam_apply_4,0,175,0.076769,0.078688,,
beam_apply_4,0,176,0.077953,0.080096,,
beam_apply_4,0,177,0.077185,0.079008,,
beam_apply_4,0,178,0.077153,0.078976,,
beam_apply_4,0,179,0.077089,0.079072,,
beam_apply_4,0,180,0.076961,0.07888,,
beam_apply_4,0,181,0.076096,0.07824,,
beam_apply_4,0,182,0.076737,0.078688,,
beam_apply_4,0,183,0.076641,0.078656,,
beam_apply_4,0,184,0.076769,0.078784,,
beam_apply_4,0,185,0.076929,0.078944,,
beam_apply_4,0,186,0.076513,0.078464,,
beam_apply_4,0,187,0.076769,0.078816,,
beam_apply_4,0,188,0.077185,0.079104,,
beam_apply_4,0,189,0.077345,0.079456,,
beam_apply_4,0,190,0.076673,0.078656,,
beam_apply_4,0,191,0.077248,0.07936,,
beam_apply_4,0,192,0.076673,0.078816,,
beam_apply_4,0,193,0.076929,0.078944,,
beam_apply_4,0,194,0.077281,0.079456,,
beam_apply_4,0,195,0.076737,0.078784,,
beam_apply_4,0,196,0.076737,0.078656,,
beam_apply_4,0,197,0.077505,0.079744,,
beam_apply_4,0,198,0.076961,0.078976,,
beam_apply_4,0,199,0.076961,0.079008,,
fft_1024,1,0,0.046337,0.033312,,
fft_1024,1,1,0.051649,0.03696,,
fft_1024,1,2,0.048897,0.033824,,
fft_1024,1,3,0.048128,0.0328,,
fft_1024,1,4,0.047553,0.032256,,
fft_1024,1,5,0.047009,0.032032,,
fft_1024,1,6,0.046465,0.031296,,
fft_1024,1,7,0.046432,0.031232,,
fft_1024,1,8,0.046625,0.03136,,
fft_1024,1,9,0.047009,0.031712,,
fft_1024,1,10,0.046049,0.030816,,
fft_1024,1,11,0.046816,0.03152,,
fft_1024,1,12,0.048353,0.033152,,
fft_1024,1,13,0.047105,0.032,,
fft_1024,1,14,0.046657,0.031424,,
fft_1024,1,15,0.046528,0.031296,,
fft_1024,1,16,0.046177,0.030944,,
fft_1024,1,17,0.046369,0.031104,,
fft_1024,1,18,0.047105,0.031872,,
fft_1024,1,19,0.157986,0.035232,,
fft_1024,1,20,0.049792,0.034656,,
fft_1024,1,21,0.048192,0.032768,,
fft_1024,1,22,0.047201,0.032064,,
fft_1024,1,23,0.046561,0.031136,,
fft_1024,1,24,0.045568,0.030272,,
fft_1024,1,25,0.046048,0.030784,,
fft_1024,1,26,0.046049,0.030816,,
fft_1024,1,27,0.047425,0.032128,,
fft_1024,1,28,0.04704,0.031968,,
fft_1024,1,29,0.047424,0.032032,,
fft_1024,1,30,0.046529,0.031328,,
fft_1024,1,31,0.046017,0.030784,,
fft_1024,1,32,0.045888,0.030656,,
fft_1024,1,33,0.046752,0.031584,,
fft_1024,1,34,0.064481,0.03216,,
fft_1024,1,35,0.049857,0.034016,,
fft_1024,1,36,0.046945,0.03184,,
fft_1024,1,37,0.046688,0.031296,,
fft_1024,1,38,0.046144,0.031104,,
fft_1024,1,39,0.046241,0.03104,,
fft_1024,1,40,0.045825,0.030688,,
fft_1024,1,41,0.048096,0.033088,,
fft_1024,1,42,0.046848,0.031488,,
fft_1024,1,43,0.048001,0.032928,,
fft_1024,1,44,0.046529,0.031328,,
fft_1024,1,45,0.046656,0.03152,,
fft_1024,1,46,0.0456,0.030464,,
fft_1024,1,47,0.045953,0.030816,,
fft_1024,1,48,0.046177,0.030944,,
fft_1024,1,49,0.04608,0.030784,,
fft_1024,1,50,0.046464,0.031328,,
fft_1024,1,51,0.046497,0.031456,,
fft_1024,1,52,0.046241,0.03104,,
fft_1024,1,53,0.046336,0.030976,,
fft_1024,1,54,0.04704,0.031872,,
fft_1024,1,55,0.046049,0.030976,,
fft_1024,1,56,0.045985,0.030848,,
fft_1024,1,57,0.048256,0.033568,,
fft_1024,1,58,0.046496,0.031456,,
fft_1024,1,59,0.046977,0.031648,,
fft_1024,1,60,0.049057,0.034144,,
fft_1024,1,61,0.046497,0.031328,,
fft_1024,1,62,0.047072,0.031904,,
fft_1024,1,63,0.046849,0.031712,,
fft_1024,1,64,0.046497,0.0312,,
fft_1024,1,65,0.046145,0.030912,,
fft_1024,1,66,0.04624,0.030656,,
fft_1024,1,67,0.047073,0.032064,,
fft_1024,1,68,0.046081,0.030656,,
fft_1024,1,69,0.046817,0.031744,,
fft_1024,1,70,0.045984,0.03056,,
fft_1024,1,71,0.045985,0.030944,,
fft_1024,1,72,0.046401,0.031104,,
fft_1024,1,73,0.046208,0.030912,,
fft_1024,1,74,0.045824,0.030656,,
fft_1024,1,75,0.045857,0.030688,,
fft_1024,1,76,0.046497,0.031392,,
fft_1024,1,77,0.047744,0.032352,,
fft_1024,1,78,0.0464,0.031168,,
fft_1024,1,79,0.046529,0.031264,,
fft_1024,1,80,0.047489,0.032416,,
fft_1024,1,81,0.045697,0.030656,,
fft_1024,1,82,0.046048,0.03088,,
fft_1024,1,83,0.046049,0.030816,,
fft_1024,1,84,0.045889,0.03056,,
fft_1024,1,85,0.045696,0.03056,,
fft_1024,1,86,0.04592,0.030656,,
fft_1024,1,87,0.046305,0.031168,,
fft_1024,1,88,0.046561,0.031168,,
fft_1024,1,89,0.046496,0.031296,,
fft_1024,1,90,0.046272,0.030784,,
fft_1024,1,91,0.045825,0.03072,,
fft_1024,1,92,0.046081,0.030816,,
fft_1024,1,93,0.048768,0.033984,,
fft_1024,1,94,0.046784,0.031424,,
fft_1024,1,95,0.045793,0.03056,,
fft_1024,1,96,0.046177,0.030912,,
fft_1024,1,97,0.045792,0.030688,,
fft_1024,1,98,0.049696,0.034048,,
fft_1024,1,99,0.047169,0.031968,,
fft_1024,1,100,0.047201,0.031872,,
fft_1024,1,101,0.046976,0.031776,,
fft_1024,1,102,0.047136,0.03184,,
fft_1024,1,103,0.046337,0.031104,,
fft_1024,1,104,0.046657,0.031488,,
fft_1024,1,105,0.046304,0.030976,,
fft_1024,1,106,0.046912,0.031808,,
fft_1024,1,107,0.046561,0.03136,,
fft_1024,1,108,0.046049,0.03088,,
fft_1024,1,109,0.046624,0.031296,,
fft_1024,1,110,0.047584,0.032448,,
fft_1024,1,111,0.046657,0.031552,,
fft_1024,1,112,0.046689,0.031584,,
fft_1024,1,113,0.046368,0.0312,,
fft_1024,1,114,0.046368,0.031072,,
fft_1024,1,115,0.046561,0.031232,,
fft_1024,1,116,0.045761,0.030528,,
fft_1024,1,117,0.046272,0.03088,,
fft_1024,1,118,0.046144,0.03088,,
fft_1024,1,119,0.046721,0.03152,,
fft_1024,1,120,0.047585,0.032704,,
fft_1024,1,121,0.04672,0.031424,,
fft_1024,1,122,0.046432,0.031168,,
fft_1024,1,123,0.047489,0.032576,,
fft_1024,1,124,0.045505,0.030336,,
fft_1024,1,125,0.047073,0.031776,,
fft_1024,1,126,0.046208,0.030912,,
fft_1024,1,127,0.047393,0.032288,,
fft_1024,1,128,0.045985,0.030624,,
fft_1024,1,129,0.04624,0.031072,,
fft_1024,1,130,0.04624,0.030848,,
fft_1024,1,131,0.046145,0.030912,,
fft_1024,1,132,0.048065,0.03312,,
fft_1024,1,133,0.04672,0.031552,,
fft_1024,1,134,0.046464,0.03136,,
fft_1024,1,135,0.046561,0.031456,,
fft_1024,1,136,0.047073,0.031744,,
fft_1024,1,137,0.046432,0.031104,,
fft_1024,1,138,0.04656,0.0312,,
fft_1024,1,139,0.050721,0.035552,,
fft_1024,1,140,0.047969,0.0328,,
fft_1024,1,141,0.047585,0.032384,,
fft_1024,1,142,0.045984,0.03072,,
fft_1024,1,143,0.045953,0.030784,,
fft_1024,1,144,0.046049,0.03056,,
fft_1024,1,145,0.046945,0.031808,,
fft_1024,1,146,0.04624,0.030944,,
fft_1024,1,147,0.046113,0.030784,,
fft_1024,1,148,0.045633,0.030464,,
fft_1024,1,149,0.046464,0.031072,,
fft_1024,1,150,0.046464,0.031136,,
fft_1024,1,151,0.046241,0.030848,,
fft_1024,1,152,0.045953,0.030752,,
fft_1024,1,153,0.047232,0.031968,,
fft_1024,1,154,0.046432,0.0312,,
fft_1024,1,155,0.046433,0.031168,,
fft_1024,1,156,0.045985,0.03072,,
fft_1024,1,157,0.04656,0.031296,,
fft_1024,1,158,0.04864,0.033632,,
fft_1024,1,159,0.047008,0.031744,,
fft_1024,1,160,0.047585,0.032512,,
fft_1024,1,161,0.058721,0.035424,,
fft_1024,1,162,0.048288,0.032992,,
fft_1024,1,163,0.04704,0.03184,,
fft_1024,1,164,0.047041,0.031872,,
fft_1024,1,165,0.047073,0.031744,,
fft_1024,1,166,0.046656,0.031296,,
fft_1024,1,167,0.046976,0.031552,,
fft_1024,1,168,0.046337,0.031264,,
fft_1024,1,169,0.046177,0.030944,,
fft_1024,1,170,0.0464,0.0312,,
fft_1024,1,171,0.04688,0.031968,,
fft_1024,1,172,0.046433,0.0312,,
fft_1024,1,173,0.047553,0.032256,,
fft_1024,1,174,0.046496,0.031296,,
fft_1024,1,175,0.046208,0.030912,,
fft_1024,1,176,0.045761,0.030656,,
fft_1024,1,177,0.048001,0.0328,,
fft_1024,1,178,0.046368,0.031168,,
fft_1024,1,179,0.046592,0.03136,,
fft_1024,1,180,0.046273,0.031008,,
fft_1024,1,181,0.051041,0.036,,
fft_1024,1,182,0.047328,0.032,,
fft_1024,1,183,0.048096,0.033056,,
fft_1024,1,184,0.048,0.03296,,
fft_1024,1,185,0.047297,0.031968,,
fft_1024,1,186,0.048449,0.033312,,
fft_1024,1,187,0.047008,0.031712,,
fft_1024,1,188,0.046784,0.03152,,
fft_1024,1,189,0.046497,0.031264,,
fft_1024,1,190,0.046465,0.03136,,
fft_1024,1,191,0.046336,0.031104,,
fft_1024,1,192,0.045664,0.030656,,
fft_1024,1,193,0.047265,0.032128,,
fft_1024,1,194,0.046497,0.031488,,
fft_1024,1,195,0.046912,0.031776,,
fft_1024,1,196,0.046528,0.031488,,
fft_1024,1,197,0.048321,0.033248,,
fft_1024,1,198,0.046337,0.031104,,
fft_1024,1,199,0.046112,0.030944,,
replay_500_1_batch,1,0,3.997872,3.499968,,10
replay_500_1_batch,1,1,4.028304,3.49968,,10
replay_500_1_batch,1,2,4.036528,3.525312,,10
replay_500_1_batch,1,3,4.016912,3.497952,,10
replay_500_1_batch,1,4,4.01128,3.494528,,10
replay_500_1_batch,1,5,4.178546,3.546784,,10
replay_500_1_batch,1,6,4.529526,3.547104,,10
replay_500_1_batch,1,7,4.432021,3.489184,,10
replay_500_1_batch,1,8,4.399252,3.447936,,10
replay_500_1_batch,1,9,4.430613,3.49248,,10
replay_500_1_batch,1,10,4.452789,3.53024,,10
replay_500_1_batch,1,11,4.413173,3.481056,,10
replay_500_1_batch,1,12,4.407509,3.476544,,10
replay_500_1_batch,1,13,4.427317,3.47088,,10
replay_500_1_batch,1,14,4.411093,3.476512,,10
replay_500_1_batch,1,15,4.386645,3.44352,,10
replay_500_1_batch,1,16,4.383668,3.44,,10
replay_500_1_batch,1,17,4.917659,3.620992,,10
replay_500_1_batch,1,18,6.396973,4.31184,,10
replay_500_1_batch,1,19,4.772857,4.095104,,10
replay_500_1_batch,1,20,4.747033,4.041312,,10
replay_500_1_batch,1,21,4.785593,3.794784,,10
replay_500_1_batch,1,22,4.601911,3.649664,,10
replay_500_1_batch,1,23,4.452341,3.525024,,10
replay_500_1_batch,1,24,4.492054,3.53104,,10
replay_500_1_batch,1,25,4.362644,3.444992,,10
replay_500_1_batch,1,26,4.392629,3.480928,,10
replay_500_1_batch,1,27,4.39314,3.46256,,10
replay_500_1_batch,1,28,4.408564,3.494816,,10
replay_500_1_batch,1,29,4.397812,3.47808,,10
replay_500_1_batch,1,30,4.347604,3.428288,,10
replay_500_1_batch,1,31,4.327988,3.408256,,10
replay_500_1_batch,1,32,4.359412,3.44368,,10
replay_500_1_batch,1,33,4.3717,3.462272,,10
replay_500_1_batch,1,34,4.387988,3.477184,,10
replay_500_1_batch,1,35,4.37442,3.46,,10
replay_500_1_batch,1,36,4.353652,3.423168,,10
replay_500_1_batch,1,37,4.390581,3.447968,,10
replay_500_1_batch,1,38,4.345876,3.424224,,10
replay_500_1_batch,1,39,4.348532,3.431072,,10
replay_500_4_sequential,1,0,13.254398,12.35536,,10
replay_500_4_sequential,1,1,13.260863,12.364128,,10
replay_500_4_sequential,1,2,13.264094,12.365376,,10
replay_500_4_sequential,1,3,13.271871,12.362784,,10
replay_500_4_sequential,1,4,13.210526,12.315488,,10
replay_500_4_sequential,1,5,13.272958,12.372576,,10
replay_500_4_sequential,1,6,13.297055,12.382272,,10
replay_500_4_sequential,1,7,13.242109,12.338688,,10
replay_500_4_sequential,1,8,13.239774,12.331808,,10
replay_500_4_sequential,1,9,13.330815,12.419712,,10
replay_500_4_sequential,1,10,13.485729,12.352,,10
replay_500_4_sequential,1,11,13.22771,12.322144,,10
replay_500_4_sequential,1,12,13.254078,12.334528,,10
replay_500_4_sequential,1,13,13.258174,12.326944,,10
replay_500_4_sequential,1,14,13.26883,12.33872,,10
replay_500_4_sequential,1,15,13.602722,12.4208,,10
replay_500_4_sequential,1,16,13.369568,12.462624,,10
replay_500_4_sequential,1,17,13.413312,12.46544,,10
replay_500_4_sequential,1,18,13.366015,12.390624,,10
replay_500_4_sequential,1,19,13.277502,12.373312,,10
replay_500_4_sequential,1,20,13.291775,12.379712,,10
replay_500_4_sequential,1,21,13.295103,12.35072,,10
replay_500_4_sequential,1,22,13.32019,12.38784,,10
replay_500_4_sequential,1,23,13.368351,12.43136,,10
replay_500_4_sequential,1,24,13.354687,12.429184,,10
replay_500_4_sequential,1,25,13.850565,12.400448,,10
replay_500_4_sequential,1,26,13.483745,12.34432,,10
replay_500_4_sequential,1,27,13.222973,12.330688,,10
replay_500_4_sequential,1,28,13.298718,12.40128,,10
replay_500_4_sequential,1,29,13.266142,12.345632,,10
replay_500_4_sequential,1,30,13.253118,12.33136,,10
replay_500_4_sequential,1,31,13.696388,12.382976,,10
replay_500_4_sequential,1,32,13.267006,12.360384,,10
replay_500_4_sequential,1,33,13.269406,12.34032,,10
replay_500_4_sequential,1,34,13.330367,12.379264,,10
replay_500_4_sequential,1,35,13.267966,12.346016,,10
replay_500_4_sequential,1,36,13.260286,12.362976,,10
replay_500_4_sequential,1,37,13.320575,12.4048,,10
replay_500_4_sequential,1,38,13.374015,12.434432,,10
replay_500_4_sequential,1,39,13.352735,12.422208,,10
weights_mvdr_4,1,0,6.027368,6.028864,,
weights_mvdr_4,1,1,5.904806,5.89376,,
weights_mvdr_4,1,2,5.979847,5.977664,,
weights_mvdr_4,1,3,5.835621,5.823904,,
weights_mvdr_4,1,4,5.730916,5.729568,,
weights_mvdr_4,1,5,5.796453,5.795552,,
weights_mvdr_4,1,6,5.758885,5.747808,,
weights_mvdr_4,1,7,6.120777,6.117568,,
weights_mvdr_4,1,8,6.480941,6.468672,,
weights_mvdr_4,1,9,6.169193,6.157088,,
weights_mvdr_4,1,10,5.85799,5.854912,,
weights_mvdr_4,1,11,5.823654,5.8064,,
weights_mvdr_4,1,12,5.826982,5.825376,,
weights_mvdr_4,1,13,5.794757,5.792416,,
weights_mvdr_4,1,14,5.840006,5.82656,,
weights_mvdr_4,1,15,5.883878,5.882752,,
weights_mvdr_4,1,16,5.795269,5.781376,,
weights_mvdr_4,1,17,5.943335,5.942368,,
weights_mvdr_4,1,18,5.828549,5.815424,,
weights_mvdr_4,1,19,5.880486,5.880768,,
weights_mvdr_4,1,20,5.788229,5.776128,,
weights_mvdr_4,1,21,5.86407,5.863872,,
weights_mvdr_4,1,22,5.767812,5.753184,,
weights_mvdr_4,1,23,5.824869,5.824256,,
weights_mvdr_4,1,24,5.811749,5.801088,,
weights_mvdr_4,1,25,5.873382,5.871808,,
weights_mvdr_4,1,26,5.766181,5.756224,,
weights_mvdr_4,1,27,5.868293,5.86688,,
weights_mvdr_4,1,28,5.799493,5.778048,,
weights_mvdr_4,1,29,5.943975,5.823904,,
weights_mvdr_4,1,30,6.03476,6.023168,,
weights_mvdr_4,1,31,5.852582,5.850848,,
weights_mvdr_4,1,32,5.728324,5.727904,,
weights_mvdr_4,1,33,5.915687,5.906176,,
weights_mvdr_4,1,34,5.733477,5.735488,,
weights_mvdr_4,1,35,5.748677,5.736512,,
weights_mvdr_4,1,36,5.727941,5.728416,,
weights_mvdr_4,1,37,5.7257,5.713216,,
weights_mvdr_4,1,38,5.854534,5.853216,,
weights_mvdr_4,1,39,5.843942,5.833024,,
weights_mvdr_4,1,40,5.773957,5.77168,,
weights_mvdr_4,1,41,5.823813,5.812928,,
weights_mvdr_4,1,42,5.784421,5.7824,,
weights_mvdr_4,1,43,5.735461,5.722784,,
weights_mvdr_4,1,44,6.071497,6.070112,,
weights_mvdr_4,1,45,6.918707,6.90848,,
weights_mvdr_4,1,46,6.198698,6.197376,,
weights_mvdr_4,1,47,5.884806,5.872992,,
weights_mvdr_4,1,48,5.88791,5.888,,
weights_mvdr_4,1,49,5.896103,5.877088,,
weights_mvdr_4,1,50,5.85399,5.852576,,
weights_mvdr_4,1,51,5.845029,5.83184,,
weights_mvdr_4,1,52,5.789925,5.789824,,
weights_mvdr_4,1,53,5.784101,5.77088,,
weights_mvdr_4,1,54,5.882726,5.881056,,
weights_mvdr_4,1,55,5.747332,5.736192,,
weights_mvdr_4,1,56,5.850821,5.848448,,
weights_mvdr_4,1,57,5.796133,5.783968,,
weights_mvdr_4,1,58,5.774052,5.772896,,
weights_mvdr_4,1,59,5.766149,5.766208,,
weights_mvdr_4,1,60,5.933735,5.908288,,
