accepted,expected_hops,completed_hops,dropped_hops,late_hops,late_percent,age_p99_ms,age_max_ms,service_p95_ms,service_median_ms,replay_expected,replay_completed,replay_dropped,replay_late,people,beams_per_person,candidate_beams,selected_streams,origin_ns,elapsed_s,process_cpu_percent_one_core,shared_history_bytes,backend,threads,modeled_live_access_MB_s,sampled_rss_peak_bytes,sampled_rss_increase_bytes,cupy_reserved_bytes,cupy_used_bytes,directory
True,1500,1500,0,1,0.06666666666666667,7.248631509999998,10.063071,6.035154799999999,3.994403,0,0,0,0,8,1,8,8,15368141291995,15.055521611,42.49338967100432,1169408,gpu,4,85.02608100038945,1365942272,1240641536,1095168,0,gpu_4t_people8_beams1_round0
True,1500,1500,0,0,0.0,7.06564146,9.364156,5.973197,3.9762755,0,0,0,0,8,1,8,8,15387825300571,15.055678532,42.43181689867038,1169408,gpu,4,85.02519479804207,1363460096,1234759680,1095168,0,gpu_4t_people8_beams1_round1
True,1500,1500,0,1,0.06666666666666667,7.45826077,10.544215,5.864683,3.972739,0,0,0,0,8,1,8,8,15407553321238,15.064065579,42.287361098130646,1169408,gpu,4,84.97785629561618,1363607552,1236205568,1095168,0,gpu_4t_people8_beams1_round2
True,1500,1500,0,1,0.06666666666666667,7.58592454,10.998569,6.03081875,4.008964,0,0,0,0,8,4,32,8,15427425140085,15.060132634,42.50704967041522,1169408,gpu,4,261.5945088760896,1360621568,1236041728,4216832,0,gpu_4t_people8_beams4_round0
True,1500,1500,0,0,0.0,7.55970691,8.772654,6.3029706,4.0062595000000005,0,0,0,0,8,4,32,8,15447332012390,15.05195692,42.56014429155185,1169408,gpu,4,261.736598167197,1368104960,1244659712,4216832,0,gpu_4t_people8_beams4_round1
True,1500,1500,0,2,0.13333333333333333,7.715098959999999,10.710978,6.16732065,4.035780000000001,0,0,0,0,8,4,32,8,15467236567345,15.055151534,43.145316307026725,1169408,gpu,4,261.68105921105104,1362763776,1236676608,4216832,0,gpu_4t_people8_beams4_round2
True,1500,1500,0,1,0.06666666666666667,7.738615719999999,10.560743,6.183135049999999,4.116757,0,0,0,0,16,1,16,16,15486962289252,15.0578865,43.2983192453822,1169408,gpu,4,153.6980638019818,1368006656,1240477696,2113536,0,gpu_4t_people16_beams1_round0
True,1500,1500,0,0,0.0,7.55243858,9.573208,6.2312639999999995,3.9930909999999997,0,0,0,0,16,1,16,16,15506679836504,15.05595098,43.28003728236644,1169408,gpu,4,153.71782247925464,1360297984,1236840448,2113536,0,gpu_4t_people16_beams1_round1
True,1500,1500,0,1,0.06666666666666667,7.70824443,10.519588,6.009893,3.9749309999999998,0,0,0,0,16,1,16,16,15526457262043,15.05495823,42.520673795997645,1169408,gpu,4,153.72795889849505,1360302080,1236992000,2113536,0,gpu_4t_people16_beams1_round2
True,1500,1500,0,0,0.0,7.54993086,9.26009,5.912243999999999,3.9707545,0,0,0,0,16,4,64,16,15546404840120,15.057204468,42.41283897078449,1169408,gpu,4,506.9626314913107,1361379328,1237790720,8424960,0,gpu_4t_people16_beams4_round0
True,1500,1500,0,0,0.0,7.45766227,9.502908,6.11074525,3.980051,0,0,0,0,16,4,64,16,15566367952374,15.057291451,43.154124491114246,1169408,gpu,4,506.9597028682765,1364586496,1237143552,8424960,0,gpu_4t_people16_beams4_round1
True,1500,1500,0,1,0.06666666666666667,7.95679845,10.46437,5.7217161999999995,3.985651,0,0,0,0,16,4,64,16,15586345014982,15.057125444,42.85878363823031,1169408,gpu,4,506.96529217280255,1360158720,1236709376,8424960,0,gpu_4t_people16_beams4_round2
True,1500,1500,0,0,0.0,7.80737205,9.10591,6.3120633999999995,4.0611555,0,0,0,0,32,1,32,32,15606170255463,15.057989535,43.63584701146008,1169408,gpu,4,291.0667449869495,1369903104,1242296320,4216832,0,gpu_4t_people32_beams1_round0
True,1500,1500,0,0,0.0,7.69833726,9.444517,6.1946726000000005,4.0143715,0,0,0,0,32,1,32,32,15625992451887,15.056661795,43.39272530857635,1169408,gpu,4,291.0924120946558,1361780736,1235468288,4216832,0,gpu_4t_people32_beams1_round1
True,1500,1500,0,0,0.0,7.7048252999999995,8.902987,6.222621449999999,3.9855229999999997,0,0,0,0,32,1,32,32,15645903129557,15.055335018,43.307202231560595,1169408,gpu,4,291.11806510847316,1362526208,1237028864,4216832,0,gpu_4t_people32_beams1_round2
False,1500,1500,0,21,1.4,10.31724882,11.115903,6.3901172,4.7499645,0,0,0,0,32,4,128,32,15665834957569,15.058232939,44.2123871068811,1169408,gpu,4,997.5289969845246,1363996672,1237401600,16838656,0,gpu_4t_people32_beams4_round0
True,1500,1500,0,13,0.8666666666666667,9.69654903,11.60711,6.30961925,4.7328445,0,0,0,0,32,4,128,32,15685792733492,15.05411599,44.162088614892845,1169408,gpu,4,997.8017978590053,1360932864,1236533248,16838656,0,gpu_4t_people32_beams4_round1
False,1500,1500,0,16,1.0666666666666667,10.05054766,11.09813,6.660843399999999,4.935359,0,0,0,0,32,4,128,32,15705757380928,15.056327318,43.74235461008696,1169408,gpu,4,997.6552503638923,1374310400,1244442624,16838656,0,gpu_4t_people32_beams4_round2
True,1500,1500,0,1,0.06666666666666667,7.72497356,14.724313,6.2457791999999985,4.375688,0,0,0,0,64,1,64,64,15725819243177,15.058795004,43.940912549560466,1169408,gpu,4,565.7759467299273,1365962752,1237626880,8424960,0,gpu_4t_people64_beams1_round0
True,1500,1500,0,1,0.06666666666666667,7.837651269999999,14.094352,6.077277949999999,4.449513,0,0,0,0,64,1,64,64,15745887362092,15.059543087,43.99141047302008,1169408,gpu,4,565.7478418023666,1370705920,1243910144,8424960,0,gpu_4t_people64_beams1_round1
True,1500,1500,0,0,0.0,7.6966418899999995,8.748973,6.203859799999999,4.423304,0,0,0,0,64,1,64,64,15765707446215,15.05724272,43.49710788256932,1169408,gpu,4,565.8342738065393,1369587712,1243611136,8424960,0,gpu_4t_people64_beams1_round2
True,1500,1500,0,1,0.06666666666666667,7.54461619,10.529379,7.034529999999999,5.6726005,0,0,0,0,64,4,256,64,15785927912062,15.030171704,47.408265292520966,1169408,gpu,4,1982.4252567966537,1364860928,1235779584,33669120,0,gpu_4t_people64_beams4_round0
True,1500,1500,0,0,0.0,7.70899952,9.481916,6.307439349999999,5.6737684999999995,0,0,0,0,64,4,256,64,15805654407999,15.030205005,47.72912387871083,1169408,gpu,4,1982.4208645249946,1372266496,1242279936,33669120,0,gpu_4t_people64_beams4_round1
True,1500,1500,0,4,0.26666666666666666,7.78078663,20.680799,7.1904494,5.6883925,0,0,0,0,64,4,256,64,15825618374601,15.029235768,47.91731453216973,1169408,gpu,4,1982.5487110556585,1363652608,1238437888,33669120,0,gpu_4t_people64_beams4_round2
