stage,sequence,release_ns,queued_ns,start_ns,end_ns,queue_ms,service_ms,age_ms,dispatch_lag_ms,thread_cpu_ms,beam_index,output_samples
live,0,12738247972670,12738248127992,12738248212185,12738253957670,0.084193,5.745485,5.985,0.155322,5.541536,3,480
live,1,12738257972670,12738258158494,12738258220607,12738262058994,0.062113,3.838387,4.086324,0.185824,2.975264,0,480
live,2,12738267972670,12738268132930,12738268207171,12738272098295,0.074241,3.891124,4.125625,0.16026,3.824352,0,480
live,3,12738277972670,12738278161960,12738278248201,12738286370389,0.086241,8.122188,8.397719,0.18929,4.5976,3,480
live,4,12738287972670,12738288139660,12738288322895,12738294739428,0.183235,6.416533,6.766758,0.16699,4.285984,0,480
live,5,12738297972670,12738298134897,12738298193074,12738301755009,0.058177,3.561935,3.782339,0.162227,3.37728,0,480
live,6,12738307972670,12738308113526,12738308205783,12738311636773,0.092257,3.43099,3.664103,0.140856,3.340064,3,480
live,7,12738317972670,12738318114139,12738318173820,12738321825260,0.059681,3.65144,3.85259,0.141469,3.527904,2,480
live,8,12738327972670,12738328135808,12738328206881,12738333415494,0.071073,5.208613,5.442824,0.163138,3.866944,2,480
live,9,12738337972670,12738338126757,12738338180934,12738341375856,0.054177,3.194922,3.403186,0.154087,2.866592,3,480
live,10,12738347972670,12738348129962,12738348195979,12738352071038,0.066017,3.875059,4.098368,0.157292,3.76384,0,480
live,11,12738357972670,12738358143055,12738358269521,12738363831515,0.126466,5.561994,5.858845,0.170385,4.244032,0,480
live,12,12738367972670,12738368142676,12738368198069,12738371128252,0.055393,2.930183,3.155582,0.170006,2.876512,1,480
live,13,12738377972670,12738378124057,12738378193018,12738382639285,0.068961,4.446267,4.666615,0.151387,4.300032,0,480
live,14,12738387972670,12738388157790,12738388237343,12738392790524,0.079553,4.553181,4.817854,0.18512,4.395456,1,480
live,15,12738397972670,12738398174115,12738398243716,12738402471900,0.069601,4.228184,4.49923,0.201445,4.115232,3,480
live,16,12738407972670,12738408128200,12738408185224,12738412302591,0.057024,4.117367,4.329921,0.15553,3.218688,3,480
live,17,12738417972670,12738418126189,12738418191693,12738422083297,0.065504,3.891604,4.110627,0.153519,3.822144,2,480
live,18,12738427972670,12738428157362,12738428238291,12738432730927,0.080929,4.492636,4.758257,0.184692,4.40128,1,480
live,19,12738437972670,12738438169559,12738438245464,12738442733076,0.075905,4.487612,4.760406,0.196889,4.374592,0,480
live,20,12738447972670,12738448131995,12738448180604,12738452499286,0.048609,4.318682,4.526616,0.159325,4.24064,3,480
live,21,12738457972670,12738458121888,12738458184353,12738461827122,0.062465,3.642769,3.854452,0.149218,3.57392,3,480
live,22,12738467972670,12738468134917,12738468193190,12738472096346,0.058273,3.903156,4.123676,0.162247,2.971936,0,480
live,23,12738477972670,12738478116010,12738478175627,12738481883708,0.059617,3.708081,3.911038,0.14334,3.614144,2,480
live,24,12738487972670,12738488146671,12738488216048,12738495446481,0.069377,7.230433,7.473811,0.174001,4.529792,2,480
live,25,12738497972670,12738498143380,12738498204245,12738502417421,0.060865,4.213176,4.444751,0.17071,3.535808,3,480
live,26,12738507972670,12738508119481,12738508182522,12738511537862,0.063041,3.35534,3.565192,0.146811,3.298624,1,480
live,27,12738517972670,12738518130398,12738518194655,12738521923601,0.064257,3.728946,3.950931,0.157728,3.656576,0,480
live,28,12738527972670,12738528143715,12738528212676,12738532099384,0.068961,3.886708,4.126714,0.171045,3.795904,2,480
live,29,12738537972670,12738538134664,12738538197257,12738541740568,0.062593,3.543311,3.767898,0.161994,3.459808,3,480
live,30,12738547972670,12738548163725,12738548235598,12738555167627,0.071873,6.932029,7.194957,0.191055,4.255136,2,480
live,31,12738557972670,12738558397621,12738558469398,12738562811792,0.071777,4.342394,4.839122,0.424951,3.644832,3,480
live,32,12738567972670,12738568092054,12738568174135,12738571597925,0.082081,3.42379,3.625255,0.119384,3.330912,3,480
live,33,12738577972670,12738578121948,12738578204957,12738581910958,0.083009,3.706001,3.938288,0.149278,3.59488,2,480
