case,round,sample,wall_ms,thread_cpu_ms,device_ms,budget_ms
weights_das_4,0,32,0.795561,0.799904,0.7784640192985535,
weights_das_4,0,33,0.787561,0.792,0.7706559896469116,
weights_das_4,0,34,0.78801,0.792576,0.7703679800033569,
weights_das_4,0,35,0.787402,0.791808,0.7710400223731995,
weights_das_4,0,36,0.81585,0.808768,0.7986559867858887,
weights_das_4,0,37,0.790825,0.795136,0.773248016834259,
weights_das_4,0,38,0.784906,0.789376,0.7682240009307861,
weights_das_4,0,39,0.801706,0.80624,0.7845759987831116,
weights_das_4,0,40,0.793994,0.798432,0.7760319709777832,
weights_das_4,0,41,0.82065,0.810784,0.8031039834022522,
weights_das_4,0,42,0.786057,0.790464,0.7686079740524292,
weights_das_4,0,43,0.785673,0.790144,0.7686399817466736,
weights_das_4,0,44,0.785962,0.790272,0.7693439722061157,
weights_das_4,0,45,0.81473,0.808288,0.79721599817276,
weights_das_4,0,46,0.794601,0.79904,0.7776319980621338,
weights_das_4,0,47,0.793641,0.797888,0.7761920094490051,
weights_das_4,0,48,0.801129,0.805568,0.7830719947814941,
weights_das_4,0,49,0.801385,0.805824,0.7835519909858704,
weights_das_4,0,50,0.819562,0.813568,0.8028479814529419,
weights_das_4,0,51,0.792586,0.797248,0.7749760150909424,
weights_das_4,0,52,0.787849,0.792256,0.7707520127296448,
weights_das_4,0,53,0.795145,0.799616,0.7777280211448669,
weights_das_4,0,54,0.784841,0.78912,0.7670400142669678,
weights_das_4,0,55,0.828618,0.818528,0.8110399842262268,
weights_das_4,0,56,0.866283,0.837728,0.8495360016822815,
weights_das_4,0,57,0.811882,0.808576,0.7941759824752808,
weights_das_4,0,58,0.801034,0.805568,0.7837120294570923,
weights_das_4,0,59,0.896523,0.861376,0.8784639835357666,
weights_das_4,0,60,0.798441,0.803232,0.7811200022697449,
weights_das_4,0,61,0.792969,0.797472,0.7756479978561401,
weights_das_4,0,62,0.833802,0.815648,0.8155840039253235,
weights_das_4,0,63,0.794474,0.799168,0.7746880054473877,
weights_das_4,0,64,0.843146,0.816576,0.825984001159668,
weights_das_4,0,65,0.847978,0.820608,0.8305280208587646,
weights_das_4,0,66,1.131277,0.921856,1.1122560501098633,
weights_das_4,0,67,0.80593,0.810784,0.7876160144805908,
weights_das_4,0,68,0.837962,0.830368,0.8202559947967529,
weights_das_4,0,69,0.803817,0.808224,0.7852159738540649,
weights_das_4,0,70,0.806569,0.811136,0.7875199913978577,
weights_das_4,0,71,0.794601,0.799232,0.7775359749794006,
weights_das_4,0,72,0.801801,0.806336,0.7832000255584717,
weights_das_4,0,73,0.837834,0.829792,0.8195840120315552,
weights_das_4,0,74,0.808073,0.812608,0.789792001247406,
weights_das_4,0,75,0.795593,0.800128,0.777504026889801,
weights_das_4,0,76,0.789193,0.793632,0.7717440128326416,
weights_das_4,0,77,0.793257,0.797792,0.7764480113983154,
weights_das_4,0,78,0.812169,0.804,0.7951679825782776,
weights_das_4,0,79,0.786825,0.7912,0.7685440182685852,
weights_das_4,0,80,0.784617,0.789056,0.7671999931335449,
weights_das_4,0,81,0.900234,0.848672,0.8822399973869324,
weights_das_4,0,82,0.845258,0.823968,0.8287680149078369,
weights_das_4,0,83,0.795561,0.799968,0.7790399789810181,
weights_das_4,0,84,0.794089,0.798688,0.7764800190925598,
weights_das_4,0,85,0.788553,0.793056,0.7718080282211304,
weights_das_4,0,86,0.788042,0.792288,0.7708160281181335,
weights_das_4,0,87,0.81169,0.804192,0.7940160036087036,
weights_das_4,0,88,0.782953,0.787424,0.766431987285614,
weights_das_4,0,89,0.78465,0.789056,0.7668799757957458,
weights_das_4,0,90,0.787466,0.79184,0.7698559761047363,
weights_das_4,0,91,0.788906,0.793536,0.771232008934021,
weights_das_4,0,92,0.823114,0.80848,0.8058559894561768,
weights_das_4,0,93,0.788393,0.792896,0.7701119780540466,
weights_das_4,0,94,0.791274,0.79568,0.7741119861602783,
weights_das_4,0,95,0.78609,0.790592,0.7687360048294067,
weights_das_4,0,96,0.813834,0.804768,0.7800639867782593,
weights_das_4,0,97,0.794409,0.798944,0.7751039862632751,
weights_das_4,0,98,0.782249,0.78672,0.7649919986724854,
weights_das_4,0,99,0.787529,0.792032,0.7699840068817139,
weights_das_4,0,100,0.785353,0.789696,0.7677760124206543,
weights_das_4,0,101,0.802666,0.794368,0.7852799892425537,
weights_das_4,0,102,0.791881,0.796288,0.7739199995994568,
weights_das_4,0,103,0.780682,0.785312,0.7626559734344482,
weights_das_4,0,104,0.789098,0.793504,0.7720320224761963,
weights_das_4,0,105,0.966572,0.971168,0.9492480158805847,
weights_das_4,0,106,0.842506,0.834848,0.8246080279350281,
weights_das_4,0,107,0.796746,0.801184,0.7789120078086853,
weights_das_4,0,108,0.79489,0.79952,0.7779520153999329,
weights_das_4,0,109,0.78897,0.793536,0.7710719704627991,
weights_das_4,0,110,0.793001,0.797568,0.7761920094490051,
weights_das_4,0,111,0.791818,0.79664,0.7748479843139648,
weights_das_4,0,112,0.783946,0.788448,0.7671040296554565,
weights_das_4,0,113,0.791306,0.796128,0.7744640111923218,
weights_das_4,0,114,0.792201,0.796928,0.7749760150909424,
weights_das_4,0,115,0.84241,0.835136,0.8246080279350281,
weights_das_4,0,116,0.804265,0.808864,0.7871999740600586,
weights_das_4,0,117,0.797097,0.801664,0.7797759771347046,
weights_das_4,0,118,0.793417,0.797664,0.7760319709777832,
weights_das_4,0,119,0.790601,0.7952,0.7733759880065918,
weights_das_4,0,120,0.833546,0.818336,0.8159040212631226,
weights_das_4,0,121,0.812458,0.816992,0.7955840229988098,
weights_das_4,0,122,0.790282,0.794784,0.7730240225791931,
weights_das_4,0,123,0.790122,0.794624,0.772704005241394,
weights_das_4,0,124,0.790762,0.795296,0.773472011089325,
weights_das_4,0,125,0.84065,0.832736,0.82259202003479,
weights_das_4,0,126,0.786249,0.79056,0.7689599990844727,
weights_das_4,0,127,0.798569,0.803168,0.7800639867782593,
weights_das_4,0,128,0.787497,0.791968,0.7702400088310242,
weights_das_4,0,129,0.82705,0.820704,0.8092799782752991,
weights_das_4,0,130,0.814762,0.809696,0.7974720001220703,
weights_das_4,0,131,0.792234,0.79664,0.7752640247344971,
weights_das_4,0,132,0.795529,0.800096,0.7784960269927979,
weights_das_4,0,133,0.795049,0.79952,0.7774400115013123,
weights_das_4,0,134,0.835562,0.826752,0.818015992641449,
weights_das_4,0,135,0.804586,0.80928,0.7871360182762146,
weights_das_4,0,136,0.781802,0.786144,0.7642239928245544,
weights_das_4,0,137,0.786153,0.79072,0.7688320279121399,
weights_das_4,0,138,0.788937,0.793568,0.7716799974441528,
weights_das_4,0,139,0.815178,0.807264,0.7967039942741394,
weights_das_4,0,140,0.79137,0.795648,0.7741119861602783,
weights_das_4,0,141,0.810282,0.814976,0.4110400080680847,
weights_das_4,0,142,0.788649,0.793088,0.771232008934021,
weights_das_4,0,143,0.815753,0.806944,0.7983360290527344,
weights_das_4,0,144,0.795049,0.79952,0.7781760096549988,
weights_das_4,0,145,0.785705,0.790048,0.768447995185852,
weights_das_4,0,146,0.790921,0.795392,0.773248016834259,
weights_das_4,0,147,0.790089,0.79456,0.7726719975471497,
weights_das_4,0,148,0.824297,0.81696,0.806879997253418,
weights_das_4,0,149,0.800714,0.805536,0.7825599908828735,
weights_das_4,0,150,0.794858,0.799552,0.7776960134506226,
weights_das_4,0,151,0.79633,0.801216,0.7789120078086853,
weights_das_4,0,152,0.78881,0.793312,0.7716799974441528,
weights_das_4,0,153,0.823754,0.815936,0.8062400221824646,
weights_das_4,0,154,0.793162,0.797856,0.7752000093460083,
weights_das_4,0,155,0.78737,0.791936,0.770143985748291,
weights_das_4,0,156,0.788842,0.793568,0.7718719840049744,
weights_das_4,0,157,0.787178,0.791808,0.7698879837989807,
weights_das_4,0,158,0.841418,0.828,0.8240640163421631,
weights_das_4,0,159,0.801609,0.805984,0.7844480276107788,
weights_das_4,0,160,0.804201,0.808544,0.7857599854469299,
weights_das_4,0,161,0.795241,0.799584,0.7774080038070679,
weights_das_4,0,162,0.84257,0.831296,0.8250240087509155,
weights_das_4,0,163,0.80833,0.812736,0.7900800108909607,
weights_das_4,0,164,0.793609,0.798144,0.7763199806213379,
weights_das_4,0,165,0.796457,0.800928,0.77920001745224,
weights_das_4,0,166,0.794953,0.799168,0.777504026889801,
weights_das_4,0,167,0.822953,0.816512,0.8051519989967346,
weights_das_4,0,168,0.790761,0.795168,0.7733439803123474,
weights_das_4,0,169,0.788681,0.793056,0.7713599801063538,
weights_das_4,0,170,0.955851,0.852832,0.9369279742240906,
weights_das_4,0,171,0.793833,0.79808,0.7763199806213379,
weights_das_4,0,172,0.84129,0.833888,0.8237760066986084,
weights_das_4,0,173,0.794378,0.798816,0.7760319709777832,
weights_das_4,0,174,0.79425,0.79872,0.7773119807243347,
weights_das_4,0,175,0.789546,0.793984,0.7725440263748169,
weights_das_4,0,176,0.812586,0.80528,0.7950720191001892,
weights_das_4,0,177,0.792905,0.797312,0.7754240036010742,
weights_das_4,0,178,0.791561,0.796064,0.7727360129356384,
weights_das_4,0,179,0.792681,0.797216,0.774944007396698,
weights_das_4,0,180,0.798665,0.803232,0.7813439965248108,
weights_das_4,0,181,0.825129,0.818496,0.8073279857635498,
weights_das_4,0,182,0.802506,0.807104,0.7853760123252869,
weights_das_4,0,183,0.795978,0.800288,0.7787520289421082,
weights_das_4,0,184,0.825002,0.829376,0.806656002998352,
weights_das_4,0,185,0.786825,0.791424,0.769599974155426,
weights_das_4,0,186,0.815306,0.809088,0.7975360155105591,
weights_das_4,0,187,0.792009,0.796512,0.774399995803833,
weights_das_4,0,188,0.788905,0.793408,0.7719039916992188,
weights_das_4,0,189,0.794761,0.799136,0.77702397108078,
weights_das_4,0,190,0.803881,0.798368,0.7747520208358765,
weights_das_4,0,191,0.813961,0.818496,0.7947199940681458,
weights_das_4,0,192,0.800841,0.805312,0.7832959890365601,
weights_das_4,0,193,0.803466,0.808,0.7865279912948608,
weights_das_4,0,194,0.78721,0.791712,0.770143985748291,
weights_das_4,0,195,0.822346,0.813792,0.8042880296707153,
weights_das_4,0,196,0.797034,0.801664,0.7800639867782593,
weights_das_4,0,197,0.793641,0.798208,0.7766079902648926,
weights_das_4,0,198,0.787338,0.791712,0.7709760069847107,
weights_das_4,0,199,0.785034,0.78944,0.7675840258598328,
replay_1000_4_sequential,0,0,148.000451,142.042752,147.9764404296875,10
replay_1000_4_sequential,0,1,145.803113,141.123552,145.72586059570312,10
replay_1000_4_sequential,0,2,141.981467,140.180672,141.5930938720703,10
replay_1000_4_sequential,0,3,148.281415,142.200128,148.26101684570312,10
replay_1000_4_sequential,0,4,143.783313,140.1808,143.76336669921875,10
replay_1000_4_sequential,0,5,143.627663,140.682016,143.60726928710938,10
replay_1000_4_sequential,0,6,148.334247,142.33568,148.31446838378906,10
replay_1000_4_sequential,0,7,140.265255,139.826496,140.24444580078125,10
replay_1000_4_sequential,0,8,147.523294,141.453024,147.5032958984375,10
replay_1000_4_sequential,0,9,148.642699,142.434816,148.62173461914062,10
replay_1000_4_sequential,0,10,139.735233,139.312608,139.7158660888672,10
replay_1000_4_sequential,0,11,148.001316,141.887104,147.98069763183594,10
replay_1000_4_sequential,0,12,148.512041,142.490496,148.49203491210938,10
replay_1000_4_sequential,0,13,139.754657,139.305152,139.73458862304688,10
replay_1000_4_sequential,0,14,148.119269,142.117568,148.09925842285156,10
replay_1000_4_sequential,0,15,148.88763,142.81648,148.8667449951172,10
replay_1000_4_sequential,0,16,140.188711,139.650528,140.16770935058594,10
replay_1000_4_sequential,0,17,147.926019,141.754656,147.90550231933594,10
replay_1000_4_sequential,0,18,148.783756,142.723296,148.76345825195312,10
replay_1000_4_sequential,0,19,139.937828,139.502496,139.91693115234375,10
replay_1000_4_sequential,0,20,147.569823,141.492512,147.54931640625,10
replay_1000_4_sequential,0,21,148.916302,142.782048,148.89625549316406,10
replay_1000_4_sequential,0,22,140.21895,139.75408,140.197509765625,10
replay_1000_4_sequential,0,23,148.332711,142.208512,148.31231689453125,10
replay_1000_4_sequential,0,24,149.225778,142.872256,149.2057647705078,10
replay_1000_4_sequential,0,25,140.184326,139.723936,140.1634521484375,10
replay_1000_4_sequential,0,26,148.300007,142.202016,148.2799072265625,10
replay_1000_4_sequential,0,27,148.467689,142.439328,148.44668579101562,10
replay_1000_4_sequential,0,28,140.008772,139.577056,139.98867797851562,10
replay_1000_4_sequential,0,29,147.823617,141.729088,147.80377197265625,10
replay_1000_4_sequential,0,30,148.436136,142.49184,148.416259765625,10
replay_1000_4_sequential,0,31,139.933507,139.492032,139.9133758544922,10
replay_1000_4_sequential,0,32,147.851842,141.77072,147.83151245117188,10
replay_1000_4_sequential,0,33,148.521897,142.506944,148.50125122070312,10
replay_1000_4_sequential,0,34,140.108038,139.655232,140.08729553222656,10
replay_1000_4_sequential,0,35,148.020323,141.931488,148.00035095214844,10
replay_1000_4_sequential,0,36,148.681739,142.571328,148.661376953125,10
replay_1000_4_sequential,0,37,139.950148,139.51808,139.92979431152344,10
replay_1000_4_sequential,0,38,149.60735,142.467264,149.5854034423828,10
replay_1000_4_sequential,0,39,148.692012,142.671392,148.6715850830078,10
weights_das_1,0,0,0.802762,0.809408,0.781216025352478,
weights_das_1,0,1,0.815593,0.820416,0.7964800000190735,
weights_das_1,0,2,0.851178,0.84304,0.8330240249633789,
weights_das_1,0,3,0.808489,0.812928,0.7902079820632935,
weights_das_1,0,4,0.811017,0.815552,0.7928640246391296,
weights_das_1,0,5,0.806378,0.810976,0.7873280048370361,
weights_das_1,0,6,0.81489,0.819456,0.7964159846305847,
weights_das_1,0,7,0.847626,0.840416,0.8280320167541504,
weights_das_1,0,8,0.805866,0.810432,0.7879359722137451,
weights_das_1,0,9,0.804042,0.808448,0.7861440181732178,
weights_das_1,0,10,0.804362,0.808704,0.7864000201225281,
weights_das_1,0,11,0.79985,0.804448,0.7811200022697449,
weights_das_1,0,12,0.818858,0.812768,0.786624014377594,
weights_das_1,0,13,0.802953,0.807456,0.7844480276107788,
weights_das_1,0,14,0.804393,0.8088,0.7858240008354187,
weights_das_1,0,15,0.81889,0.8232,0.8002240061759949,
weights_das_1,0,16,0.830346,0.822784,0.8121280074119568,
weights_das_1,0,17,0.802057,0.806432,0.7839360237121582,
weights_das_1,0,18,0.799113,0.803808,0.7809280157089233,
weights_das_1,0,19,0.796361,0.800768,0.7782719731330872,
weights_das_1,0,20,0.795465,0.799968,0.7771199941635132,
weights_das_1,0,21,0.82481,0.817248,0.8064320087432861,
weights_das_1,0,22,0.806282,0.810752,0.7870399951934814,
weights_das_1,0,23,0.808618,0.813056,0.7899839878082275,
weights_das_1,0,24,0.800522,0.805376,0.7822399735450745,
weights_das_1,0,25,0.808201,0.812768,0.7897599935531616,
weights_das_1,0,26,0.813673,0.807072,0.7952960133552551,
weights_das_1,0,27,0.792425,0.796896,0.7746239900588989,
weights_das_1,0,28,0.792745,0.796928,0.774399995803833,
weights_das_1,0,29,0.806249,0.810816,0.7879359722137451,
weights_das_1,0,30,0.842602,0.835488,0.8238400220870972,
weights_das_1,0,31,0.803785,0.808416,0.7850880026817322,
weights_das_1,0,32,0.799881,0.804352,0.7813119888305664,
weights_das_1,0,33,0.801577,0.80592,0.7833279967308044,
weights_das_1,0,34,0.815338,0.819776,0.7970240116119385,
weights_das_1,0,35,0.827626,0.82176,0.808351993560791,
weights_das_1,0,36,0.795529,0.799872,0.7776319980621338,
weights_das_1,0,37,0.791753,0.79616,0.7734079957008362,
weights_das_1,0,38,0.796617,0.801088,0.7777600288391113,
weights_das_1,0,39,0.798601,0.80304,0.7794880270957947,
weights_das_1,0,40,0.825001,0.817632,0.8061439990997314,
weights_das_1,0,41,0.806314,0.810816,0.7878720164299011,
weights_das_1,0,42,0.799402,0.804032,0.780351996421814,
weights_das_1,0,43,0.80049,0.805216,0.7822719812393188,
weights_das_1,0,44,0.839242,0.832032,0.8212479948997498,
weights_das_1,0,45,0.806601,0.811136,0.7881600260734558,
weights_das_1,0,46,0.792297,0.796608,0.7735360264778137,
weights_das_1,0,47,0.799721,0.804128,0.7814080119132996,
weights_das_1,0,48,0.800906,0.805408,0.7824000120162964,
weights_das_1,0,49,0.829674,0.82208,0.8105599880218506,
weights_das_1,0,50,0.803849,0.808448,0.7858240008354187,
weights_das_1,0,51,0.796105,0.800576,0.7773439884185791,
weights_das_1,0,52,0.799209,0.803648,0.781440019607544,
weights_das_1,0,53,0.810857,0.815456,0.792576014995575,
weights_das_1,0,54,0.827434,0.819904,0.8084800243377686,
weights_das_1,0,55,0.795466,0.79984,0.7766720056533813,
weights_das_1,0,56,0.799626,0.804192,0.7814080119132996,
weights_das_1,0,57,0.802186,0.806688,0.7836800217628479,
weights_das_1,0,58,0.816714,0.807136,0.7820799946784973,
weights_das_1,0,59,0.809065,0.813408,0.7900480031967163,
weights_das_1,0,60,0.798889,0.803264,0.780896008014679,
weights_das_1,0,61,0.795913,0.800384,0.7776960134506226,
weights_das_1,0,62,0.799594,0.804032,0.7816960215568542,
weights_das_1,0,63,0.839722,0.833152,0.8218880295753479,
weights_das_1,0,64,0.802985,0.807552,0.7852479815483093,
weights_das_1,0,65,0.798857,0.803296,0.7808319926261902,
weights_das_1,0,66,0.797481,0.80176,0.7790079712867737,
weights_das_1,0,67,0.796361,0.800768,0.7786239981651306,
weights_das_1,0,68,0.843242,0.837184,0.8252480030059814,
weights_das_1,0,69,0.802954,0.807168,0.7844799757003784,
weights_das_1,0,70,0.800041,0.804448,0.7818560004234314,
weights_das_1,0,71,0.805193,0.809568,0.7869120240211487,
weights_das_1,0,72,0.812329,0.816768,0.7943680286407471,
weights_das_1,0,73,0.819082,0.814304,0.7890239953994751,
weights_das_1,0,74,0.800042,0.804672,0.7811200022697449,
weights_das_1,0,75,0.804362,0.808928,0.7863360047340393,
weights_das_1,0,76,0.794666,0.799104,0.7765439748764038,
weights_das_1,0,77,0.827146,0.820352,0.8094080090522766,
weights_das_1,0,78,0.797225,0.801536,0.7788800001144409,
weights_das_1,0,79,0.791241,0.795328,0.773248016834259,
weights_das_1,0,80,0.791913,0.796288,0.7734079957008362,
weights_das_1,0,81,0.794857,0.799424,0.7765120267868042,
weights_das_1,0,82,0.828714,0.823328,0.8102719783782959,
weights_das_1,0,83,0.79601,0.800192,0.7773439884185791,
weights_das_1,0,84,0.792682,0.79696,0.7744960188865662,
weights_das_1,0,85,0.793034,0.797376,0.7749119997024536,
weights_das_1,0,86,0.79713,0.801408,0.7785599827766418,
weights_das_1,0,87,0.822538,0.815264,0.8047999739646912,
weights_das_1,0,88,0.79169,0.796064,0.7734400033950806,
weights_das_1,0,89,0.797066,0.8016,0.7790399789810181,
weights_das_1,0,90,0.80129,0.805824,0.7836480140686035,
weights_das_1,0,91,0.821481,0.813344,0.8015999794006348,
weights_das_1,0,92,0.80865,0.813216,0.7903040051460266,
weights_das_1,0,93,0.796746,0.801216,0.7783039808273315,
weights_das_1,0,94,0.795722,0.80032,0.7772799730300903,
weights_das_1,0,95,0.792042,0.796672,0.7735679745674133,
weights_das_1,0,96,0.817738,0.810272,0.7991679906845093,
weights_das_1,0,97,0.797514,0.801984,0.7792959809303284,
weights_das_1,0,98,0.79457,0.798912,0.7766720056533813,
weights_das_1,0,99,0.792266,0.79664,0.7740799784660339,
weights_das_1,0,100,0.78993,0.794176,0.7720000147819519,
weights_das_1,0,101,0.843626,0.827328,0.8250880241394043,
weights_das_1,0,102,0.787433,0.79184,0.7691199779510498,
weights_das_1,0,103,0.793609,0.798016,0.7752000093460083,
weights_das_1,0,104,0.800681,0.805216,0.7825919985771179,
weights_das_1,0,105,0.798121,0.80272,0.779744029045105,
weights_das_1,0,106,0.821194,0.812544,0.8028159737586975,
weights_das_1,0,107,0.790506,0.7952,0.7727680206298828,
weights_das_1,0,108,0.792746,0.797312,0.7741119861602783,
weights_das_1,0,109,0.795626,0.8,0.7778239846229553,
weights_das_1,0,110,0.826506,0.820288,0.8084480166435242,
weights_das_1,0,111,0.800265,0.80512,0.7820479869842529,
weights_das_1,0,112,0.792297,0.796768,0.7736319899559021,
weights_das_1,0,113,0.794345,0.79872,0.7762240171432495,
weights_das_1,0,114,0.791817,0.796352,0.7737600207328796,
weights_das_1,0,115,0.827721,0.819392,0.8089600205421448,
weights_das_1,0,116,0.810314,0.814976,0.7919999957084656,
weights_das_1,0,117,0.803146,0.807776,0.784991979598999,
weights_das_1,0,118,0.805642,0.810112,0.7878080010414124,
weights_das_1,0,119,0.801002,0.805472,0.7828800082206726,
weights_das_1,0,120,0.840042,0.832992,0.8207679986953735,
weights_das_1,0,121,0.794218,0.798752,0.7746880054473877,
weights_das_1,0,122,0.800682,0.805184,0.7819839715957642,
weights_das_1,0,123,0.790538,0.795072,0.7717120051383972,
weights_das_1,0,124,0.80897,0.800704,0.7907199859619141,
weights_das_1,0,125,0.799018,0.803328,0.7807040214538574,
weights_das_1,0,126,0.790122,0.794624,0.7723199725151062,
weights_das_1,0,127,0.79217,0.7968,0.7743039727210999,
weights_das_1,0,128,0.789738,0.794368,0.771232008934021,
weights_das_1,0,129,0.862826,0.831808,0.8452159762382507,
weights_das_1,0,130,0.802026,0.806688,0.7839360237121582,
weights_das_1,0,131,0.795338,0.799808,0.7775999903678894,
weights_das_1,0,132,0.794058,0.79856,0.7758399844169617,
weights_das_1,0,133,0.796554,0.801216,0.7776960134506226,
weights_das_1,0,134,0.832554,0.82448,0.8132799863815308,
weights_das_1,0,135,0.795049,0.799616,0.7772480249404907,
weights_das_1,0,136,0.799561,0.803904,0.7812479734420776,
weights_das_1,0,137,0.796969,0.801344,0.7789760231971741,
weights_das_1,0,138,0.798409,0.80288,0.7801600098609924,
weights_das_1,0,139,0.82081,0.814304,0.8019520044326782,
weights_das_1,0,140,0.792361,0.796704,0.7740479707717896,
weights_das_1,0,141,0.797898,0.802336,0.7795839905738831,
weights_das_1,0,142,0.810026,0.814784,0.37968000769615173,
weights_das_1,0,143,0.834986,0.82432,0.8170239925384521,
weights_das_1,0,144,0.798281,0.802656,0.7800319790840149,
weights_das_1,0,145,0.801609,0.806112,0.7836480140686035,
weights_das_1,0,146,0.796073,0.800512,0.7782080173492432,
weights_das_1,0,147,0.790825,0.795232,0.7733439803123474,
weights_das_1,0,148,0.818985,0.814304,0.8004800081253052,
weights_das_1,0,149,0.798346,0.80288,0.7806079983711243,
weights_das_1,0,150,0.793194,0.7976,0.7751359939575195,
weights_das_1,0,151,0.80225,0.806624,0.7841280102729797,
weights_das_1,0,152,0.790922,0.795424,0.77292799949646,
weights_das_1,0,153,0.815498,0.807968,0.7969279885292053,
weights_das_1,0,154,0.793994,0.798336,0.7755200266838074,
weights_das_1,0,155,0.804074,0.808544,0.7862719893455505,
weights_das_1,0,156,0.794282,0.798912,0.7762560248374939,
weights_das_1,0,157,0.818826,0.811552,0.8011519908905029,
weights_das_1,0,158,0.805321,0.809856,0.7873920202255249,
weights_das_1,0,159,0.793865,0.798176,0.7762560248374939,
weights_das_1,0,160,0.794793,0.79936,0.7769280076026917,
weights_das_1,0,161,0.794409,0.798912,0.776416003704071,
weights_das_1,0,162,0.829834,0.822592,0.8119360208511353,
weights_das_1,0,163,0.79217,0.796736,0.7735360264778137,
weights_das_1,0,164,0.79121,0.795616,0.7727360129356384,
weights_das_1,0,165,0.79649,0.80112,0.7782400250434875,
weights_das_1,0,166,0.79825,0.802816,0.7797759771347046,
weights_das_1,0,167,0.825258,0.81712,0.8076480031013489,
weights_das_1,0,168,0.796681,0.801088,0.7788479924201965,
weights_das_1,0,169,0.789673,0.794144,0.7724159955978394,
weights_das_1,0,170,0.794026,0.798496,0.7765759825706482,
weights_das_1,0,171,0.79297,0.797856,0.7753279805183411,
weights_das_1,0,172,0.807274,0.80096,0.7893440127372742,
weights_das_1,0,173,0.788169,0.792608,0.7704640030860901,
weights_das_1,0,174,0.795274,0.799936,0.7769920229911804,
weights_das_1,0,175,0.802154,0.806752,0.7840960025787354,
weights_das_1,0,176,0.819561,0.811904,0.8025599718093872,
weights_das_1,0,177,0.802153,0.806656,0.7839360237121582,
weights_das_1,0,178,0.789545,0.794112,0.7725759744644165,
weights_das_1,0,179,0.791817,0.796352,0.7751680016517639,
weights_das_1,0,180,0.803081,0.807424,0.7857599854469299,
weights_das_1,0,181,0.81601,0.808288,0.7980480194091797,
weights_das_1,0,182,0.794506,0.799104,0.7768639922142029,
weights_das_1,0,183,0.796714,0.801376,0.7789760231971741,
weights_das_1,0,184,0.803498,0.807936,0.7856000065803528,
weights_das_1,0,185,0.797002,0.801376,0.7792320251464844,
weights_das_1,0,186,0.822218,0.813344,0.8034240007400513,
weights_das_1,0,187,0.801545,0.805984,0.7834879755973816,
weights_das_1,0,188,0.795273,0.799712,0.7772160172462463,
weights_das_1,0,189,0.793673,0.798048,0.7759039998054504,
weights_das_1,0,190,0.789545,0.793984,0.7716799974441528,
weights_das_1,0,191,0.796073,0.800576,0.7780799865722656,
weights_das_1,0,192,0.790569,0.794976,0.7723519802093506,
weights_das_1,0,193,0.791433,0.79568,0.7734079957008362,
weights_das_1,0,194,0.789193,0.793408,0.7712640166282654,
weights_das_1,0,195,0.819593,0.813248,0.8017600178718567,
weights_das_1,0,196,0.806986,0.811424,0.7890880107879639,
weights_das_1,0,197,0.798826,0.803136,0.7811200022697449,
weights_das_1,0,198,0.794346,0.798688,0.776416003704071,
weights_das_1,0,199,0.795434,0.79984,0.7776640057563782,
replay_transfer_500_4_batch,0,0,2.715105,2.630112,2.693631887435913,10
replay_transfer_500_4_batch,0,1,2.703104,2.63152,2.683295965194702,10
replay_transfer_500_4_batch,0,2,2.641151,2.601632,2.6206400394439697,10
