stage,sequence,release_ns,queued_ns,start_ns,end_ns,queue_ms,service_ms,age_ms,dispatch_lag_ms,thread_cpu_ms,beam_index,output_samples
live,400,12757542794397,12757542992692,12757544502248,12757551131616,1.509556,6.629368,8.337219,0.198295,4.876,0,480
live,401,12757552794397,12757552952472,12757553017625,12757558476833,0.065153,5.459208,5.682436,0.158075,3.621472,0,480
live,402,12757562794397,12757563060510,12757563191616,12757567691643,0.131106,4.500027,4.897246,0.266113,3.117952,0,480
live,403,12757572794397,12757572944609,12757573134947,12757578421033,0.190338,5.286086,5.626636,0.150212,3.57824,3,480
live,404,12757582794397,12757582944741,12757582995814,12757585940045,0.051073,2.944231,3.145648,0.150344,2.841376,0,480
live,405,12757592794397,12757592928458,12757592988907,12757596711164,0.060449,3.722257,3.916767,0.134061,3.054144,0,480
live,406,12757602794397,12757602939343,12757602996559,12757606338044,0.057216,3.341485,3.543647,0.144946,3.2088,3,480
live,407,12757612794397,12757612937619,12757612994836,12757616463266,0.057217,3.46843,3.668869,0.143222,3.33008,2,480
live,408,12757622794397,12757622950872,12757623038489,12757626673769,0.087617,3.63528,3.879372,0.156475,3.5288,2,480
live,409,12757632794397,12757632994045,12757633060702,12757638280035,0.066657,5.219333,5.485638,0.199648,3.958976,3,480
live,410,12757642794397,12757642960385,12757643028642,12757646735027,0.068257,3.706385,3.94063,0.165988,3.645472,0,480
live,411,12757652794397,12757652939590,12757653002950,12757656944475,0.06336,3.941525,4.150078,0.145193,3.803328,0,480
live,412,12757662794397,12757663010571,12757663088172,12757668043406,0.077601,4.955234,5.249009,0.216174,4.145536,1,480
live,413,12757672794397,12757672953743,12757673007920,12757675949527,0.054177,2.941607,3.15513,0.159346,2.878784,0,480
live,414,12757682794397,12757682949779,12757683015060,12757687716339,0.065281,4.701279,4.921942,0.155382,3.99968,1,480
live,415,12757692794397,12757692971416,12757693049721,12757697644630,0.078305,4.594909,4.850233,0.177019,4.343584,3,480
live,416,12757702794397,12757702967005,12757703034046,12757706648494,0.067041,3.614448,3.854097,0.172608,3.555104,3,480
live,417,12757712794397,12757712937953,12757713003106,12757717090200,0.065153,4.087094,4.295803,0.143556,3.949184,2,480
live,418,12757722794397,12757723024487,12757723101384,12757728068682,0.076897,4.967298,5.274285,0.23009,4.14528,1,480
live,419,12757732794397,12757732948778,12757733003979,12757735936274,0.055201,2.932295,3.141877,0.154381,2.876736,0,480
live,420,12757742794397,12757742932623,12757743025424,12757748091731,0.092801,5.066307,5.297334,0.138226,4.998336,3,480
live,421,12757752794397,12757752976180,12757753052213,12757756114750,0.076033,3.062537,3.320353,0.181783,2.97984,3,480
live,422,12757762794397,12757762928120,12757762975353,12757766527432,0.047233,3.552079,3.733035,0.133723,3.34672,0,480
live,423,12757772794397,12757772973565,12757773049694,12757780587810,0.076129,7.538116,7.793413,0.179168,4.338688,2,480
live,424,12757782794397,12757782964898,12757783027554,12757789168052,0.062656,6.140498,6.373655,0.170501,3.608352,2,480
live,425,12757792794397,12757792960870,12757793025159,12757796442260,0.064289,3.417101,3.647863,0.166473,3.171808,3,480
live,426,12757802794397,12757802952747,12757803028972,12757806918431,0.076225,3.889459,4.124034,0.15835,3.824672,1,480
live,427,12757812794397,12757813351317,12757814081950,12757821010330,0.730633,6.92838,8.215933,0.55692,4.494208,0,480
live,428,12757822794397,12757822981812,12757823059477,12757830369430,0.077665,7.309953,7.575033,0.187415,4.3144,2,480
live,429,12757832794397,12757832936888,12757832999385,12757836357990,0.062497,3.358605,3.563593,0.142491,3.29072,3,480
live,430,12757842794397,12757842941501,12757843001534,12757846309482,0.060033,3.307948,3.515085,0.147104,3.175136,2,480
live,431,12757852794397,12757852932929,12757852996002,12757857486110,0.063073,4.490108,4.691713,0.138532,3.418976,3,480
live,432,12757862794397,12757862962598,12757863047911,12757866695160,0.085313,3.647249,3.900763,0.168201,3.542944,3,480
live,433,12757872794397,12757872967435,12757873040876,12757877370469,0.073441,4.329593,4.576072,0.173038,4.14112,2,480
live,434,12757882794397,12757882969552,12757883027696,12757886685985,0.058144,3.658289,3.891588,0.175155,3.589952,2,480
live,435,12757892794397,12757892936052,12757893001525,12757897213549,0.065473,4.212024,4.419152,0.141655,4.076896,0,480
live,436,12757902794397,12757902972089,12757903048986,12757908602116,0.076897,5.55313,5.807719,0.177692,4.189632,1,480
live,437,12757912794397,12757912940509,12757912992222,12757915930213,0.051713,2.937991,3.135816,0.146112,2.880096,0,480
live,438,12757922794397,12757922950370,12757923014851,12757927090233,0.064481,4.075382,4.295836,0.155973,3.94384,3,480
live,439,12757932794397,12757932974183,12757933104840,12757939900259,0.130657,6.795419,7.105862,0.179786,4.120992,0,480
live,440,12757942794397,12757942988139,12757943040044,12757947466503,0.051905,4.426459,4.672106,0.193742,4.366048,3,480
live,441,12757952794397,12757952948336,12757953012016,12757956936708,0.06368,3.924692,4.142311,0.153939,3.788672,0,480
live,442,12757962794397,12757962970964,12757963046165,12757967225101,0.075201,4.178936,4.430704,0.176567,4.052672,3,480
live,443,12757972794397,12757972955129,12757973010522,12757975908416,0.055393,2.897894,3.114019,0.160732,2.839264,3,480
live,444,12757982794397,12757982951453,12757983015902,12757987209846,0.064449,4.193944,4.415449,0.157056,4.053344,3,480
live,445,12757992794397,12757992983234,12757993067555,12757997645248,0.084321,4.577693,4.850851,0.188837,4.352576,0,480
live,446,12758002794397,12758002974855,12758003042600,12758006698360,0.067745,3.65576,3.903963,0.180458,3.59472,2,480
live,447,12758012794397,12758012935179,12758012997516,12758017665706,0.062337,4.66819,4.871309,0.140782,3.41984,0,480
live,448,12758022794397,12758022938063,12758022998992,12758029689769,0.060929,6.690777,6.895372,0.143666,3.868256,0,480
live,449,12758032794397,12758032952820,12758033016405,12758036987946,0.063585,3.971541,4.193549,0.158423,3.107456,2,480
live,450,12758042794397,12758042917272,12758042962041,12758048078141,0.044769,5.1161,5.283744,0.122875,3.614112,2,480
live,451,12758052794397,12758052956349,12758053045247,12758057985216,0.088898,4.939969,5.190819,0.161952,4.384416,0,480
live,452,12758062794397,12758062982722,12758063057123,12758066817525,0.074401,3.760402,4.023128,0.188325,3.6928,0,480
live,453,12758072794397,12758072958599,12758073051112,12758076901307,0.092513,3.850195,4.10691,0.164202,3.764896,0,480
live,454,12758082794397,12758083201070,12758085077095,12758089916167,1.876025,4.839072,7.12177,0.406673,4.088288,0,480
live,455,12758092794397,12758092999088,12758093073937,12758096873252,0.074849,3.799315,4.078855,0.204691,3.717408,0,480
live,456,12758102794397,12758102947412,12758103012917,12758106511715,0.065505,3.498798,3.717318,0.153015,3.445952,3,480
live,457,12758112794397,12758112978041,12758113065978,12758122516088,0.087937,9.45011,9.721691,0.183644,5.1984,0,480
live,458,12758122794397,12758122991870,12758123155648,12758129045870,0.163778,5.890222,6.251473,0.197473,4.23472,0,480
live,459,12758132794397,12758132944450,12758133010499,12758136978103,0.066049,3.967604,4.183706,0.150053,3.38944,0,480
live,460,12758142794397,12758142946503,12758143006023,12758148106827,0.05952,5.100804,5.31243,0.152106,4.9736,0,480
live,461,12758152794397,12758152996108,12758153068845,12758157067970,0.072737,3.999125,4.273573,0.201711,3.837152,3,480
live,462,12758162794397,12758162961680,12758163027697,12758167266697,0.066017,4.239,4.4723,0.167283,4.022144,3,480
