timestamp_ns,emc_percent,emc_mhz,gpu_percent,ram_reported_mb,swap_reported_mb
17572723432731,1.0,665.0,0.0,3914.0,0.0
17572945265329,1.0,665.0,29.0,3951.0,0.0
17573167860496,1.0,665.0,39.0,4007.0,0.0
17573390689650,2.0,665.0,27.0,4104.0,0.0
17573614235293,0.0,2133.0,10.0,4205.0,0.0
17573835999538,1.0,2133.0,19.0,4326.0,0.0
17574056945629,1.0,2133.0,7.0,4456.0,0.0
17574277055454,1.0,2133.0,0.0,4492.0,0.0
17574496951676,1.0,2133.0,14.0,4495.0,0.0
17574716969307,1.0,2133.0,0.0,4496.0,0.0
17574940852330,1.0,2133.0,44.0,4496.0,0.0
17575164158002,1.0,2133.0,22.0,4496.0,0.0
17575385772966,0.0,2133.0,27.0,4496.0,0.0
17575608881099,0.0,2133.0,29.0,4496.0,0.0
17575875352329,7.0,204.0,24.0,4496.0,0.0
17576127102832,7.0,204.0,15.0,4496.0,0.0
17576366503296,1.0,665.0,15.0,4496.0,0.0
17576611385810,1.0,665.0,22.0,4496.0,0.0
17576884017564,5.0,204.0,19.0,4497.0,0.0
17577122761795,1.0,665.0,31.0,4497.0,0.0
17577369588942,1.0,665.0,18.0,4498.0,0.0
17577605363664,1.0,665.0,15.0,4498.0,0.0
17577865452415,1.0,665.0,14.0,4498.0,0.0
17578124715492,1.0,665.0,27.0,4498.0,0.0
17578375693378,3.0,204.0,16.0,4498.0,0.0
17578632843789,3.0,204.0,20.0,4498.0,0.0
17578911065052,3.0,204.0,12.0,4497.0,0.0
17579141841600,3.0,204.0,36.0,4497.0,0.0
17579406322886,1.0,665.0,19.0,4497.0,0.0
17579659613345,3.0,204.0,17.0,4497.0,0.0
17579890858635,1.0,665.0,53.0,4497.0,0.0
17580133194751,1.0,665.0,22.0,4497.0,0.0
17580395578442,1.0,665.0,23.0,4497.0,0.0
17580653569407,3.0,204.0,22.0,4497.0,0.0
17580928608679,3.0,204.0,50.0,4497.0,0.0
17581191060499,3.0,204.0,16.0,4498.0,0.0
17581467344106,3.0,204.0,31.0,4498.0,0.0
17581719447991,3.0,204.0,21.0,4498.0,0.0
17581972461614,3.0,204.0,15.0,4498.0,0.0
17582230911017,3.0,204.0,24.0,4498.0,0.0
17582490564947,3.0,204.0,24.0,4498.0,0.0
17582744795802,3.0,204.0,12.0,4498.0,0.0
17583009874854,1.0,665.0,20.0,4498.0,0.0
17583271042851,3.0,204.0,26.0,4498.0,0.0
17583517498217,0.0,665.0,20.0,4498.0,0.0
17583785652380,0.0,665.0,23.0,4498.0,0.0
17584034580866,1.0,665.0,23.0,4498.0,0.0
17584293818310,0.0,665.0,16.0,4498.0,0.0
17584549922980,3.0,204.0,28.0,4498.0,0.0
17584792898496,0.0,665.0,17.0,4498.0,0.0
17585054721796,1.0,665.0,18.0,4498.0,0.0
17585336411999,3.0,204.0,23.0,4498.0,0.0
17585591179788,3.0,204.0,13.0,4498.0,0.0
17585834834192,0.0,665.0,18.0,4498.0,0.0
17586091353780,3.0,204.0,18.0,4498.0,0.0
17586328083586,0.0,665.0,25.0,4498.0,0.0
17586588095024,3.0,204.0,14.0,4498.0,0.0
17586834882299,0.0,665.0,19.0,4498.0,0.0
17587119926143,1.0,665.0,25.0,4498.0,0.0
17587372627187,3.0,204.0,27.0,4498.0,0.0
17587611391003,0.0,665.0,19.0,4498.0,0.0
17587906417082,3.0,204.0,21.0,4498.0,0.0
17588154883738,3.0,204.0,34.0,4498.0,0.0
17588405687863,3.0,204.0,33.0,4498.0,0.0
17588658627406,3.0,204.0,17.0,4498.0,0.0
17588918181526,3.0,204.0,17.0,4498.0,0.0
17589160896911,0.0,665.0,31.0,4498.0,0.0
17589420156532,3.0,204.0,19.0,4498.0,0.0
17589669297308,3.0,204.0,13.0,4498.0,0.0
17589907519581,1.0,665.0,14.0,4498.0,0.0
17590123762671,1.0,665.0,0.0,4501.0,0.0
