stage,sequence,release_ns,queued_ns,start_ns,end_ns,age_ms,queue_ms,service_ms,output_samples
live,0,17574841358611,17574841600735,17574841720737,17574847044675,5.686064,0.120002,5.323938,960
live,1,17574851358611,17574851536954,17574851615003,17574856696026,5.337415,0.078049,5.081023,960
live,2,17574861358611,17574861503509,17574861591543,17574867496832,6.138221,0.088034,5.905289,960
live,3,17574871358611,17574871467025,17574871539442,17574877870112,6.511501,0.072417,6.33067,960
live,4,17574881358611,17574881490733,17574881580494,17574887040241,5.68163,0.089761,5.459747,960
live,5,17574891358611,17574891519528,17574891584009,17574894201322,2.842711,0.064481,2.617313,960
live,6,17574901358611,17574901491620,17574901572069,17574907930323,6.571712,0.080449,6.358254,960
live,7,17574911358611,17574911463487,17574911528480,17574917817038,6.458427,0.064993,6.288558,960
live,8,17574921358611,17574921526299,17574921637309,17574926030419,4.671808,0.11101,4.39311,960
live,9,17574931358611,17574931501591,17574931596536,17574936651158,5.292547,0.094945,5.054622,960
live,10,17574941358611,17574941494482,17574941584051,17574948888686,7.530075,0.089569,7.304635,960
live,11,17574951358611,17574951466029,17574951541614,17574957012114,5.653503,0.075585,5.4705,960
live,12,17574961358611,17574961487721,17574961555594,17574966334597,4.975986,0.067873,4.779003,960
live,13,17574971358611,17574971475589,17574971538982,17574975875547,4.516936,0.063393,4.336565,960
live,14,17574981358611,17574981460768,17574981520449,17574986055513,4.696902,0.059681,4.535064,960
live,15,17574991358611,17574991475836,17574991547997,17574995947411,4.5888,0.072161,4.399414,960
live,16,17575001358611,17575001480504,17575001562617,17575006573239,5.214628,0.082113,5.010622,960
live,17,17575011358611,17575011459699,17575011512116,17575015889642,4.531031,0.052417,4.377526,960
live,18,17575021358611,17575021476399,17575021539536,17575025797988,4.439377,0.063137,4.258452,960
live,19,17575031358611,17575031471338,17575031544363,17575035636702,4.278091,0.073025,4.092339,960
live,20,17575041358611,17575041475366,17575041550343,17575047371343,6.012732,0.074977,5.821,960
live,21,17575051358611,17575051481858,17575051555075,17575056057658,4.699047,0.073217,4.502583,960
live,22,17575061358611,17575061480413,17575061539550,17575065486895,4.128284,0.059137,3.947345,960
live,23,17575071358611,17575071471705,17575071532185,17575075935792,4.577181,0.06048,4.403607,960
live,24,17575081358611,17575081458036,17575081509493,17575085701097,4.342486,0.051457,4.191604,960
live,25,17575091358611,17575091475152,17575091551953,17575096095721,4.73711,0.076801,4.543768,960
live,26,17575101358611,17575101480460,17575101553613,17575106314663,4.956052,0.073153,4.76105,960
live,27,17575111358611,17575111475975,17575111549608,17575116310851,4.95224,0.073633,4.761243,960
live,28,17575121358611,17575121460899,17575121514275,17575125753816,4.395205,0.053376,4.239541,960
live,29,17575131358611,17575131456766,17575131502271,17575136159640,4.801029,0.045505,4.657369,960
live,30,17575141358611,17575141477626,17575141556187,17575146035218,4.676607,0.078561,4.479031,960
live,31,17575151358611,17575151481878,17575151566071,17575156088815,4.730204,0.084193,4.522744,960
live,32,17575161358611,17575161483729,17575161565266,17575166311021,4.95241,0.081537,4.745755,960
live,33,17575171358611,17575171462221,17575171513677,17575176027077,4.668466,0.051456,4.5134,960
live,34,17575181358611,17575181455688,17575181502889,17575185427097,4.068486,0.047201,3.924208,960
live,35,17575191358611,17575191469188,17575191524741,17575196041436,4.682825,0.055553,4.516695,960
live,36,17575201358611,17575201476096,17575201547328,17575206359900,5.001289,0.071232,4.812572,960
live,37,17575211358611,17575211459579,17575211512924,17575215818769,4.460158,0.053345,4.305845,960
live,38,17575221358611,17575221470455,17575221537432,17575226020623,4.662012,0.066977,4.483191,960
live,39,17575231358611,17575231474802,17575231533811,17575235790504,4.431893,0.059009,4.256693,960
live,40,17575241358611,17575241469838,17575241530255,17575247273174,5.914563,0.060417,5.742919,960
live,41,17575251358611,17575251544586,17575251885999,17575256505512,5.146901,0.341413,4.619513,960
live,42,17575261358611,17575261469029,17575261535686,17575265425718,4.067107,0.066657,3.890032,960
live,43,17575271358611,17575271470945,17575271527585,17575275853431,4.49482,0.05664,4.325846,960
live,44,17575281358611,17575281466748,17575281525213,17575285989172,4.630561,0.058465,4.463959,960
live,45,17575291358611,17575291469304,17575291524889,17575296256019,4.897408,0.055585,4.73113,960
live,46,17575301358611,17575301474836,17575301534516,17575306558802,5.200191,0.05968,5.024286,960
live,47,17575311358611,17575311471887,17575311533008,17575315552066,4.193455,0.061121,4.019058,960
live,48,17575321358611,17575321473419,17575321535596,17575325817120,4.458509,0.062177,4.281524,960
live,49,17575331358611,17575331475302,17575331547111,17575335764731,4.40612,0.071809,4.21762,960
live,50,17575341358611,17575341474626,17575341541795,17575346207516,4.848905,0.067169,4.665721,960
live,51,17575351358611,17575351482974,17575351556767,17575356874400,5.515789,0.073793,5.317633,960
live,52,17575361358611,17575361481177,17575361555450,17575366013105,4.654494,0.074273,4.457655,960
live,53,17575371358611,17575371479413,17575371566390,17575377123227,5.764616,0.086977,5.556837,960
live,54,17575381358611,17575381483440,17575381562257,17575386933364,5.574753,0.078817,5.371107,960
live,55,17575391358611,17575391537677,17575391641646,17575396392105,5.033494,0.103969,4.750459,960
live,56,17575401358611,17575401515976,17575401608361,17575407701461,6.34285,0.092385,6.0931,960
live,57,17575411358611,17575411491939,17575411574084,17575416060924,4.702313,0.082145,4.48684,960
live,58,17575421358611,17575421498111,17575421582208,17575426062968,4.704357,0.084097,4.48076,960
live,59,17575431358611,17575431498171,17575431592764,17575436186677,4.828066,0.094593,4.593913,960
live,60,17575441358611,17575441490454,17575441569463,17575447536993,6.178382,0.079009,5.96753,960
live,61,17575451358611,17575451477234,17575451546482,17575456584561,5.22595,0.069248,5.038079,960
live,62,17575461358611,17575461478989,17575461550734,17575466677518,5.318907,0.071745,5.126784,960
live,63,17575471358611,17575471486345,17575471560906,17575475753790,4.395179,0.074561,4.192884,960
live,64,17575481358611,17575481490885,17575481563206,17575485499414,4.140803,0.072321,3.936208,960
live,65,17575491358611,17575491480544,17575491582177,17575496110905,4.752294,0.101633,4.528728,960
live,66,17575501358611,17575501494492,17575501576125,17575506949055,5.590444,0.081633,5.37293,960
live,67,17575511358611,17575511477431,17575511551256,17575516036048,4.677437,0.073825,4.484792,960
live,68,17575521358611,17575521477747,17575521551796,17575526244590,4.885979,0.074049,4.692794,960
live,69,17575531358611,17575531472302,17575531544239,17575536300042,4.941431,0.071937,4.755803,960
live,70,17575541358611,17575541482442,17575541554059,17575546272933,4.914322,0.071617,4.718874,960
live,71,17575551358611,17575551483910,17575551585319,17575556067198,4.708587,0.101409,4.481879,960
live,72,17575561358611,17575561490337,17575561570626,17575566137083,4.778472,0.080289,4.566457,960
live,73,17575571358611,17575571498589,17575571579998,17575576296312,4.937701,0.081409,4.716314,960
live,74,17575581358611,17575581472280,17575581544121,17575586289524,4.930913,0.071841,4.745403,960
live,75,17575591358611,17575591477844,17575591534325,17575594579866,3.221255,0.056481,3.045541,960
live,76,17575601358611,17575601557105,17575601666162,17575606178730,4.820119,0.109057,4.512568,960
live,77,17575611358611,17575611517644,17575611626861,17575616300967,4.942356,0.109217,4.674106,960
live,78,17575621358611,17575621492775,17575621568264,17575625843901,4.48529,0.075489,4.275637,960
live,79,17575631358611,17575631485187,17575631557059,17575635994522,4.635911,0.071872,4.437463,960
live,80,17575641358611,17575641483966,17575641552895,17575647635754,6.277143,0.068929,6.082859,960
live,81,17575651358611,17575651494522,17575651572699,17575655594445,4.235834,0.078177,4.021746,960
live,82,17575661358611,17575661520662,17575661608215,17575666430226,5.071615,0.087553,4.822011,960
live,83,17575671358611,17575671492433,17575671567698,17575675575716,4.217105,0.075265,4.008018,960
live,84,17575681358611,17575681495149,17575681556173,17575685146298,3.787687,0.061024,3.590125,960
live,85,17575691358611,17575691493608,17575691547273,17575694521742,3.163131,0.053665,2.974469,960
live,86,17575701358611,17575701488420,17575701564933,17575707261483,5.902872,0.076513,5.69655,960
live,87,17575711358611,17575711629249,17575711722594,17575717339112,5.980501,0.093345,5.616518,960
live,88,17575721358611,17575721513947,17575721605308,17575726037107,4.678496,0.091361,4.431799,960
live,89,17575731358611,17575731520279,17575731603384,17575735996462,4.637851,0.083105,4.393078,960
live,90,17575741358611,17575741501938,17575741561139,17575744501719,3.143108,0.059201,2.94058,960
live,91,17575751358611,17575751485710,17575751559087,17575755664641,4.30603,0.073377,4.105554,960
live,92,17575761358611,17575761518026,17575761619979,17575765576060,4.217449,0.101953,3.956081,960
