round,sample,wall_ms,read_bytes,write_bytes,effective_MB_s,effective_Mb_s
0,0,0.926508,32768,32832,70.80349009398732,566.4279207518986
0,1,0.725993,32768,32832,90.35899795177089,722.8719836141671
0,2,0.13286499999999998,32768,32832,493.73424152335076,3949.873932186806
0,3,0.123618,32768,32832,530.6670549596337,4245.336439677069
0,4,0.121474,32768,32832,540.033258145776,4320.266065166208
0,5,0.114273,32768,32832,574.0638646049373,4592.510916839498
0,6,0.13667400000000002,32768,32832,479.97424528439933,3839.7939622751946
0,7,0.11069,32768,32832,592.6461288282591,4741.1690306260725
0,8,0.112961,32768,32832,580.7314028735582,4645.851222988465
0,9,0.116642,32768,32832,562.4046226916548,4499.236981533239
0,10,0.10931300000000001,32768,32832,600.1116061218702,4800.892848974961
0,11,0.111457,32768,32832,588.567788474479,4708.542307795832
0,12,0.115746,32768,32832,566.7582465052789,4534.065972042231
0,13,0.115553,32768,32832,567.7048627036945,4541.638901629556
0,14,0.109762,32768,32832,597.6567482370949,4781.253985896759
0,15,0.110977,32768,32832,591.1134739630734,4728.907791704587
0,16,0.110753,32768,32832,592.3090119455004,4738.472095564003
0,17,0.112386,32768,32832,583.7025964088053,4669.620771270443
0,18,0.109793,32768,32832,597.4880001457288,4779.904001165831
0,19,0.120194,32768,32832,545.7843153568398,4366.274522854718
0,20,0.11501,32768,32832,570.3851838970525,4563.08147117642
0,21,0.115649,32768,32832,567.2336120502555,4537.868896402044
0,22,0.112066,32768,32832,585.369335927043,4682.954687416344
0,23,0.113921,32768,32832,575.8376418746325,4606.70113499706
0,24,0.11676900000000001,32768,32832,561.7929416197792,4494.3435329582335
0,25,0.115714,32768,32832,566.9149800369878,4535.319840295902
0,26,0.109281,32768,32832,600.28733265618,4802.29866124944
0,27,0.108482,32768,32832,604.7086152541436,4837.668922033149
0,28,0.111169,32768,32832,590.0925617753151,4720.7404942025205
0,29,0.11037,32768,32832,594.3644106188276,4754.915284950621
0,30,0.112001,32768,32832,585.7090561691413,4685.67244935313
0,31,0.11331400000000001,32768,32832,578.9222867430326,4631.378293944261
0,32,0.12825799999999998,32768,32832,511.46907015546793,4091.7525612437435
0,33,0.109985,32768,32832,596.4449697686049,4771.559758148839
0,34,0.107618,32768,32832,609.5634559274471,4876.507647419577
0,35,0.112961,32768,32832,580.7314028735582,4645.851222988465
0,36,0.11484899999999999,32768,32832,571.1847730498307,4569.478184398646
0,37,0.11533,32768,32832,568.8025665481662,4550.420532385329
0,38,0.11206500000000001,32768,32832,585.3745594074867,4682.9964752598935
0,39,0.12182599999999999,32768,32832,538.4729039778044,4307.7832318224355
0,40,0.112993,32768,32832,580.5669377749064,4644.535502199251
0,41,0.111617,32768,32832,587.7240922081761,4701.792737665409
0,42,0.110498,32768,32832,593.6759036362649,4749.4072290901195
0,43,0.11484899999999999,32768,32832,571.1847730498307,4569.478184398646
0,44,0.11657799999999999,32768,32832,562.7133764518178,4501.707011614542
0,45,0.111745,32768,32832,587.050874759497,4696.406998075976
0,46,0.10992099999999999,32768,32832,596.7922417008579,4774.337933606863
0,47,0.113538,32768,32832,577.780126477479,4622.241011819832
0,48,0.114209,32768,32832,574.3855563046695,4595.084450437356
0,49,0.117154,32768,32832,559.9467367738191,4479.573894190553
0,50,0.115265,32768,32832,569.1233245130786,4552.986596104629
0,51,0.115393,32768,32832,568.4920229130016,4547.936183304013
0,52,0.108898,32768,32832,602.3985748131279,4819.188598505023
0,53,0.11139299999999999,32768,32832,588.9059456159723,4711.2475649277785
0,54,0.116994,32768,32832,560.7125151717182,4485.700121373746
0,55,0.108641,32768,32832,603.8236025073406,4830.588820058725
0,56,0.110978,32768,32832,591.1081475607779,4728.865180486223
0,57,0.113793,32768,32832,576.4853725624599,4611.882980499679
0,58,0.10992099999999999,32768,32832,596.7922417008579,4774.337933606863
0,59,0.116418,32768,32832,563.4867460358364,4507.893968286691
0,60,0.11747300000000001,32768,32832,558.4261915503988,4467.4095324031905
0,61,0.115906,32768,32832,565.9758770037789,4527.807016030231
0,62,0.10940899999999999,32768,32832,599.5850432779753,4796.680346223802
0,63,0.10812899999999999,32768,32832,606.682758556909,4853.462068455272
0,64,0.12061,32768,32832,543.9018323522096,4351.2146588176765
0,65,0.10806500000000001,32768,32832,607.0420580206357,4856.336464165086
0,66,0.10867399999999999,32768,32832,603.6402451368313,4829.12196109465
0,67,0.108609,32768,32832,604.001510003775,4832.0120800302
0,68,0.107714,32768,32832,609.0201830774087,4872.161464619269
0,69,0.111361,32768,32832,589.0751699427987,4712.601359542389
0,70,0.122082,32768,32832,537.343752559755,4298.75002047804
0,71,0.111554,32768,32832,588.0560087491259,4704.448069993007
0,72,0.108737,32768,32832,603.2905082906462,4826.32406632517
0,73,0.108514,32768,32832,604.5302910223567,4836.242328178853
0,74,0.106497,32768,32832,615.9797928580148,4927.838342864118
0,75,0.107778,32768,32832,608.6585388483735,4869.268310786988
0,76,0.11462499999999999,32768,32832,572.3009814612868,4578.407851690295
0,77,0.109122,32768,32832,601.1620021627169,4809.296017301735
0,78,0.108225,32768,32832,606.1446061446061,4849.156849156849
0,79,0.106498,32768,32832,615.9740089015756,4927.792071212605
0,80,0.110177,32768,32832,595.4055746662189,4763.244597329751
0,81,0.12240100000000001,32768,32832,535.9433337962924,4287.54667037034
0,82,0.12006599999999999,32768,32832,546.3661652757651,4370.929322206121
0,83,0.119297,32768,32832,549.8880944198094,4399.104755358475
0,84,0.123233,32768,32832,532.3249454285784,4258.599563428627
0,85,0.108226,32768,32832,606.1390054145953,4849.1120433167625
0,86,0.108385,32768,32832,605.2498039396596,4841.998431517277
0,87,0.108962,32768,32832,602.0447495457132,4816.357996365706
0,88,0.109985,32768,32832,596.4449697686049,4771.559758148839
0,89,0.114913,32768,32832,570.866655643835,4566.93324515068
0,90,0.11529800000000001,32768,32832,568.9604329650123,4551.683463720098
0,91,0.118497,32768,32832,553.6005130931585,4428.804104745268
0,92,0.114818,32768,32832,571.3389886603146,4570.711909282517
0,93,0.109057,32768,32832,601.5203058950824,4812.162447160659
0,94,0.108769,32768,32832,603.113019334553,4824.904154676424
0,95,0.108577,32768,32832,604.1795223666154,4833.436178932923
0,96,0.11388899999999999,32768,32832,575.9994380493288,4607.99550439463
0,97,0.11609799999999999,32768,32832,565.0398801012936,4520.319040810349
0,98,0.116482,32768,32832,563.1771432496008,4505.4171459968065
0,99,0.115809,32768,32832,566.4499304889948,4531.599443911959
0,100,0.107778,32768,32832,608.6585388483735,4869.268310786988
0,101,1.453138,32768,32832,45.14368215544566,361.1494572435653
0,102,0.12557000000000001,32768,32832,522.4177749462451,4179.342199569961
0,103,0.114689,32768,32832,571.9816198589228,4575.852958871383
0,104,0.113729,32768,32832,576.8097846635422,4614.478277308338
0,105,0.11437,32768,32832,573.576986972108,4588.615895776864
0,106,0.11401700000000001,32768,32832,575.3527982669251,4602.822386135401
0,107,0.109506,32768,32832,599.0539331178201,4792.4314649425605
0,108,0.113217,32768,32832,579.4182852398492,4635.3462819187935
0,109,0.114689,32768,32832,571.9816198589228,4575.852958871383
0,110,0.117186,32768,32832,559.7938320277167,4478.3506562217335
0,111,0.11404900000000001,32768,32832,575.1913651149944,4601.530920919955
0,112,0.108962,32768,32832,602.0447495457132,4816.357996365706
0,113,0.111873,32768,32832,586.3791978404083,4691.033582723267
0,114,0.11581000000000001,32768,32832,566.4450392884897,4531.560314307918
0,115,0.115394,32768,32832,568.4870963828275,4547.89677106262
0,116,0.10032100000000001,32768,32832,653.9009778610659,5231.2078228885275
0,117,0.114338,32768,32832,573.7375150868478,4589.900120694782
0,118,0.108033,32768,32832,607.2218673923708,4857.774939138966
0,119,0.108226,32768,32832,606.1390054145953,4849.1120433167625
0,120,0.110689,32768,32832,592.6514829838558,4741.211863870846
0,121,0.11513799999999999,32768,32832,569.7510813111223,4558.008650488979
0,122,0.117249,32768,32832,559.4930447167992,4475.944357734394
0,123,0.113281,32768,32832,579.0909331661973,4632.727465329578
0,124,0.110914,32768,32832,591.4492309356799,4731.593847485439
0,125,0.11443299999999999,32768,32832,573.2612096161072,4586.089676928857
0,126,0.11513799999999999,32768,32832,569.7510813111223,4558.008650488979
0,127,0.119425,32768,32832,549.298723047938,4394.389784383504
0,128,0.113057,32768,32832,580.2382868818383,4641.906295054707
0,129,0.107778,32768,32832,608.6585388483735,4869.268310786988
0,130,0.108449,32768,32832,604.8926223386107,4839.140978708886
0,131,0.11357,32768,32832,577.6173285198556,4620.938628158845
0,132,0.113857,32768,32832,576.1613251710479,4609.290601368383
0,133,0.10857800000000001,32768,32832,604.1739578920223,4833.391663136178
0,134,0.108193,32768,32832,606.3238841699555,4850.591073359644
0,135,0.120673,32768,32832,543.6178764098017,4348.943011278414
0,136,0.11456200000000001,32768,32832,572.6157015415233,4580.925612332187
0,137,0.117089,32768,32832,560.2575818394555,4482.060654715644
0,138,0.115329,32768,32832,568.8074985476333,4550.459988381066
0,139,0.11609799999999999,32768,32832,565.0398801012936,4520.319040810349
0,140,0.107649,32768,32832,609.3879181413669,4875.103345130935
0,141,0.110914,32768,32832,591.4492309356799,4731.593847485439
0,142,0.116129,32768,32832,564.8890458025128,4519.112366420102
0,143,0.113218,32768,32832,579.4131675175325,4635.30534014026
0,144,0.116321,32768,32832,563.9566372366124,4511.6530978928995
0,145,0.115329,32768,32832,568.8074985476333,4550.459988381066
0,146,0.109122,32768,32832,601.1620021627169,4809.296017301735
0,147,0.118561,32768,32832,553.3016759305336,4426.413407444269
0,148,0.151234,32768,32832,433.7648941375616,3470.119153100493
0,149,0.734121,32768,32832,89.35856623090744,714.8685298472595
0,150,0.116289,32768,32832,564.1118248501579,4512.894598801263
0,151,0.10867299999999999,32768,32832,603.6457997846751,4829.166398277401
0,152,0.110882,32768,32832,591.6199202756083,4732.959362204866
0,153,0.113825,32768,32832,576.3233033164946,4610.586426531957
0,154,0.09171299999999999,32768,32832,715.2748247249573,5722.198597799658
0,155,0.110465,32768,32832,593.8532566876387,4750.8260535011095
0,156,0.112834,32768,32832,581.3850435152525,4651.08034812202
