timestamp_ns,rss_bytes,rss_lifetime_peak_bytes,swap_bytes,system_available_bytes,system_total_bytes,minor_faults,major_faults
13541212992312,224661504,224661504,0,62775504896,65851252736,39642,1
13541269367417,229175296,229175296,0,62771892224,65851252736,41888,1
13541320340504,231710720,231710720,0,62771892224,65851252736,41931,1
13541371178772,234332160,234332160,0,62771892224,65851252736,42017,1
13541422561303,247201792,247201792,0,62771376128,65851252736,42664,1
13541473871418,266817536,266817536,0,62767763456,65851252736,45655,1
13541525204125,294469632,294469632,0,62755020800,65851252736,49532,1
13541576488767,325386240,325386240,0,62742634496,65851252736,54496,1
13541627833922,359006208,359006208,0,62726795264,65851252736,59322,1
13541679158340,392646656,392646656,0,62711246848,65851252736,64522,1
13541730429702,414720000,414720000,0,62701957120,65851252736,68105,1
13541781918955,448335872,448335872,0,62687117312,65851252736,72448,1
13541833326158,487985152,487985152,0,62662742016,65851252736,78525,1
13541884755986,526626816,526626816,0,62642483200,65851252736,84257,1
13541936234743,564785152,564785152,0,62623449088,65851252736,89053,1
13541987655771,606449664,606449664,0,62601220096,65851252736,94029,1
13542039063678,649273344,649273344,0,62575079424,65851252736,98793,1
13542090518082,689901568,689901568,0,62553690112,65851252736,103821,1
13542141917510,739766272,739766272,0,62529138688,65851252736,110610,1
13542193296233,783671296,783671296,0,62502199296,65851252736,115088,1
13542244725741,813572096,813572096,0,62489382912,65851252736,119226,1
13542296153009,853880832,853880832,0,62466670592,65851252736,124249,1
13542347543188,893902848,893902848,0,62445281280,65851252736,129881,1
13542398935416,934215680,934215680,0,62420213760,65851252736,134533,1
13542450365276,974934016,974934016,0,62396719104,65851252736,139405,1
13542501819232,1007579136,1007579136,0,62381944832,65851252736,145380,1
13542553309637,1039257600,1039257600,0,62366396416,65851252736,151252,1
13542604704808,1074876416,1074876416,0,62346653696,65851252736,156512,1
13542656181709,1118101504,1118101504,0,62321319936,65851252736,162060,1
13542707592400,1174720512,1174720512,0,62287605760,65851252736,168536,1
13542759013460,1198313472,1198313472,0,62279184384,65851252736,171565,1
13542810390071,1240252416,1240252416,0,62259818496,65851252736,176442,1
13542861783099,1274314752,1274314752,0,62237237248,65851252736,182002,1
13542913226719,1306042368,1306042368,0,62223429632,65851252736,187326,1
13542964307806,1339379712,1339379712,0,62187433984,65851252736,190924,1
13543015669153,1342275584,1342275584,0,62183157760,65851252736,191263,1
13543066623743,1348898816,1348898816,0,62171955200,65851252736,191817,1
13543117711871,1350385664,1350385664,0,62171049984,65851252736,192137,1
13543168520187,1352183808,1352183808,0,62169501696,65851252736,192664,1
13543219724284,1355980800,1355980800,0,62165889024,65851252736,193764,1
13543277226220,1355980800,1355980800,0,62165630976,65851252736,193778,1
13543328118601,1355980800,1355980800,0,62165598208,65851252736,193782,1
13543378819396,1355980800,1355980800,0,62165598208,65851252736,193790,1
13543429478942,1355980800,1355980800,0,62165598208,65851252736,193797,1
13543480155609,1355980800,1355980800,0,62165598208,65851252736,193805,1
13543531046998,1355980800,1355980800,0,62165340160,65851252736,193811,1
13543581687600,1355980800,1355980800,0,62165340160,65851252736,193819,1
13543632361642,1355980800,1355980800,0,62165340160,65851252736,193825,1
13543683004036,1356218368,1356218368,0,62165340160,65851252736,193832,1
13543733584125,1356218368,1356218368,0,62165340160,65851252736,193837,1
13543784246744,1356218368,1356218368,0,62165340160,65851252736,193842,1
13543834897522,1356218368,1356218368,0,62165340160,65851252736,193846,1
13543885556844,1356218368,1356218368,0,62165340160,65851252736,193851,1
13543936142021,1356218368,1356218368,0,62165340160,65851252736,193854,1
13543986859712,1356218368,1356218368,0,62165340160,65851252736,193859,1
13544037448570,1356218368,1356218368,0,62165340160,65851252736,193864,1
13544088109012,1356218368,1356218368,0,62165340160,65851252736,193867,1
13544138699821,1356218368,1356218368,0,62165340160,65851252736,193872,1
13544189321575,1356218368,1356218368,0,62165082112,65851252736,193875,1
13544239908800,1356345344,1356345344,0,62165082112,65851252736,193981,1
13544290560026,1356345344,1356345344,0,62165082112,65851252736,193985,1
13544341173396,1356345344,1356345344,0,62165082112,65851252736,193990,1
13544391749133,1356345344,1356345344,0,62165082112,65851252736,193994,1
13544442375143,1356345344,1356345344,0,62165082112,65851252736,193999,1
13544492948608,1356345344,1356345344,0,62165082112,65851252736,194002,1
13544543753212,1356345344,1356345344,0,62165082112,65851252736,194007,1
13544594394422,1356345344,1356345344,0,62165082112,65851252736,194011,1
13544645047856,1356435456,1356435456,0,62165082112,65851252736,194052,1
13544695680362,1356435456,1356435456,0,62165082112,65851252736,194056,1
