stage,sequence,release_ns,queued_ns,start_ns,end_ns,age_ms,queue_ms,service_ms,output_samples
live,0,15368141291995,15368141561923,15368141676453,15368146613733,5.321738,0.11453,4.93728,3840
live,1,15368151291995,15368151491876,15368151729575,15368154936560,3.644565,0.237699,3.206985,3840
live,2,15368161291995,15368161411043,15368161647686,15368165052114,3.760119,0.236643,3.404428,3840
live,3,15368171291995,15368171404388,15368171477509,15368174141896,2.849901,0.073121,2.664387,3840
live,4,15368181291995,15368181402725,15368181468966,15368185129301,3.837306,0.066241,3.660335,3840
live,5,15368191291995,15368191403622,15368191478343,15368196020866,4.728871,0.074721,4.542523,3840
live,6,15368201291995,15368201401159,15368201467208,15368205416091,4.124096,0.066049,3.948883,3840
live,7,15368211291995,15368211440841,15368211538698,15368215449692,4.157697,0.097857,3.910994,3840
live,8,15368221291995,15368221447722,15368221533451,15368226184839,4.892844,0.085729,4.651388,3840
live,9,15368231291995,15368231426954,15368231482187,15368235820963,4.528968,0.055233,4.338776,3840
live,10,15368241291995,15368241648046,15368241744015,15368246755696,5.463701,0.095969,5.011681,3840
live,11,15368251291995,15368251397996,15368251469805,15368255938758,4.646763,0.071809,4.468953,3840
live,12,15368261291995,15368261415341,15368261491982,15368265799590,4.507595,0.076641,4.307608,3840
live,13,15368271291995,15368271410958,15368271487343,15368276118955,4.82696,0.076385,4.631612,3840
live,14,15368281291995,15368281390479,15368281453519,15368286006186,4.714191,0.06304,4.552667,3840
live,15,15368291291995,15368291407344,15368291469713,15368296809525,5.51753,0.062369,5.339812,3840
live,16,15368301291995,15368301414001,15368301672884,15368305908939,4.616944,0.258883,4.236055,3840
live,17,15368311291995,15368311406002,15368311482739,15368316646549,5.354554,0.076737,5.16381,3840
live,18,15368321291995,15368321407347,15368321480468,15368325910701,4.618706,0.073121,4.430233,3840
live,19,15368331291995,15368331413012,15368331671351,15368337176542,5.884547,0.258339,5.505191,3840
live,20,15368341291995,15368341407029,15368341485366,15368348530000,7.238005,0.078337,7.044634,3840
live,21,15368351291995,15368351407798,15368351473430,15368355498282,4.206287,0.065632,4.024852,3840
live,22,15368361291995,15368361401334,15368361470071,15368365622381,4.330386,0.068737,4.15231,3840
live,23,15368371291995,15368371408599,15368371484504,15368376291638,4.999643,0.075905,4.807134,3840
live,24,15368381291995,15368381405816,15368381474105,15368385519437,4.227442,0.068289,4.045332,3840
live,25,15368391291995,15368391404121,15368391482394,15368395512654,4.220659,0.078273,4.03026,3840
live,26,15368401291995,15368401409146,15368401488187,15368405744562,4.452567,0.079041,4.256375,3840
live,27,15368411291995,15368411409147,15368411483228,15368416453116,5.161121,0.074081,4.969888,3840
live,28,15368421291995,15368421389404,15368421450109,15368425899382,4.607387,0.060705,4.449273,3840
live,29,15368431291995,15368431422557,15368431676961,15368436720866,5.428871,0.254404,5.043905,3840
live,30,15368441291995,15368441418270,15368441505055,15368446139611,4.847616,0.086785,4.634556,3840
live,31,15368451291995,15368451427551,15368451520001,15368456165116,4.873121,0.09245,4.645115,3840
live,32,15368461291995,15368461421952,15368461509985,15368465923258,4.631263,0.088033,4.413273,3840
live,33,15368471291995,15368471416097,15368471498658,15368475821594,4.529599,0.082561,4.322936,3840
live,34,15368481291995,15368481406274,15368481475075,15368486642405,5.35041,0.068801,5.16733,3840
live,35,15368491291995,15368491410755,15368491487460,15368495928541,4.636546,0.076705,4.441081,3840
live,36,15368501291995,15368501412580,15368501489381,15368506118785,4.82679,0.076801,4.629404,3840
live,37,15368511291995,15368511411877,15368511470310,15368515724060,4.432065,0.058433,4.25375,3840
live,38,15368521291995,15368521401702,15368521479207,15368525724253,4.432258,0.077505,4.245046,3840
live,39,15368531291995,15368531406535,15368531475688,15368536233637,4.941642,0.069153,4.757949,3840
live,40,15368541291995,15368541408520,15368541482601,15368547317044,6.025049,0.074081,5.834443,3840
live,41,15368551291995,15368551393736,15368551460777,15368555478397,4.186402,0.067041,4.01762,3840
live,42,15368561291995,15368561400458,15368561454250,15368565280412,3.988417,0.053792,3.826162,3840
live,43,15368571291995,15368571399530,15368571468907,15368575387774,4.095779,0.069377,3.918867,3840
live,44,15368581291995,15368581400491,15368581456620,15368585348062,4.056067,0.056129,3.891442,3840
live,45,15368591291995,15368591401260,15368591457901,15368595908967,4.616972,0.056641,4.451066,3840
live,46,15368601291995,15368601405357,15368601486702,15368606181323,4.889328,0.081345,4.694621,3840
live,47,15368611291995,15368611408622,15368611486095,15368615405282,4.113287,0.077473,3.919187,3840
live,48,15368621291995,15368621407407,15368621484144,15368626068843,4.776848,0.076737,4.584699,3840
live,49,15368631291995,15368631404816,15368631481681,15368636142349,4.850354,0.076865,4.660668,3840
live,50,15368641291995,15368641389393,15368641449106,15368646157775,4.86578,0.059713,4.708669,3840
live,51,15368651291995,15368651411314,15368651493043,15368654822366,3.530371,0.081729,3.329323,3840
live,52,15368661291995,15368661408435,15368661495156,15368666324787,5.032792,0.086721,4.829631,3840
live,53,15368671291995,15368671428340,15368671513653,15368676159729,4.867734,0.085313,4.646076,3840
live,54,15368681291995,15368681396821,15368681464022,15368686268820,4.976825,0.067201,4.804798,3840
live,55,15368691291995,15368691409110,15368691485783,15368695584588,4.292593,0.076673,4.098805,3840
live,56,15368701291995,15368701544089,15368701668666,15368706319702,5.027707,0.124577,4.651036,3840
live,57,15368711291995,15368711397368,15368711457977,15368715906834,4.614839,0.060609,4.448857,3840
live,58,15368721291995,15368721403993,15368721467930,15368725613327,4.321332,0.063937,4.145397,3840
live,59,15368731291995,15368731407322,15368731483387,15368735970485,4.67849,0.076065,4.487098,3840
live,60,15368741291995,15368741405979,15368741473404,15368747118436,5.826441,0.067425,5.645032,3840
