timestamp_ns,rss_bytes,rss_lifetime_peak_bytes,swap_bytes,system_available_bytes,system_total_bytes,minor_faults,major_faults
13560772869008,222568448,222568448,0,62714933248,65851252736,39180,1
13560829319699,226439168,226439168,0,62711074816,65851252736,40804,1
13560880318001,226902016,226902016,0,62710558720,65851252736,40935,1
13560931171533,230576128,230576128,0,62710558720,65851252736,40972,1
13560982267692,243060736,243060736,0,62710042624,65851252736,41515,1
13561032801125,243126272,243126272,0,62709784576,65851252736,41603,1
13561083567808,243126272,243126272,0,62709784576,65851252736,41603,1
13561134617727,243142656,243142656,0,62709784576,65851252736,41704,1
13561185522716,243175424,243175424,0,62709784576,65851252736,41708,1
13561236458873,243175424,243175424,0,62709784576,65851252736,41713,1
13561287378614,243212288,243212288,0,62709784576,65851252736,41718,1
13561338335924,243212288,243212288,0,62709784576,65851252736,41723,1
13561389256401,243212288,243212288,0,62709784576,65851252736,41728,1
13561440166862,243212288,243212288,0,62709784576,65851252736,41731,1
13561491098187,243212288,243212288,0,62709784576,65851252736,41737,1
13561542035977,243212288,243212288,0,62709784576,65851252736,41741,1
13561592924229,243212288,243212288,0,62709784576,65851252736,41745,1
13561643816962,243212288,243212288,0,62709784576,65851252736,41751,1
13561694266681,243212288,243212288,0,62709784576,65851252736,41757,1
13561744783793,243212288,243212288,0,62708736000,65851252736,41761,1
13561795704207,243212288,243212288,0,62709784576,65851252736,41766,1
13561846607852,243212288,243212288,0,62709784576,65851252736,41770,1
13561897498600,243212288,243212288,0,62709784576,65851252736,41777,1
13561947930975,243212288,243212288,0,62709784576,65851252736,41781,1
13561998386807,243212288,243212288,0,62709784576,65851252736,41784,1
13562048856558,243212288,243212288,0,62709784576,65851252736,41789,1
13562099719051,243212288,243212288,0,62709784576,65851252736,41794,1
13562150667016,243212288,243212288,0,62709784576,65851252736,41805,1
13562201606341,243449856,243449856,0,62709784576,65851252736,41812,1
13562252553187,243449856,243449856,0,62709784576,65851252736,41816,1
13562303493472,243449856,243449856,0,62709784576,65851252736,41824,1
13562354410621,243449856,243449856,0,62709784576,65851252736,41828,1
13562405410812,243449856,243449856,0,62708736000,65851252736,41832,1
13562455878771,243449856,243449856,0,62709784576,65851252736,41840,1
13562506499308,243449856,243449856,0,62709784576,65851252736,41844,1
13562557390089,243449856,243449856,0,62709784576,65851252736,41850,1
13562608296806,243449856,243449856,0,62709526528,65851252736,41855,1
13562659279364,243449856,243449856,0,62709526528,65851252736,41860,1
13562710194785,243449856,243449856,0,62709526528,65851252736,41866,1
13562761085278,243449856,243449856,0,62709526528,65851252736,41870,1
13562811519925,243449856,243449856,0,62709526528,65851252736,41875,1
13562861978604,243449856,243449856,0,62709526528,65851252736,41880,1
13562912880393,243449856,243449856,0,62709526528,65851252736,41885,1
13562963400705,243449856,243449856,0,62709526528,65851252736,41894,1
13563013822552,243449856,243449856,0,62709526528,65851252736,41899,1
13563064245807,243449856,243449856,0,62709526528,65851252736,41902,1
13563114892073,243449856,243449856,0,62709526528,65851252736,41907,1
