stage,sequence,release_ns,queued_ns,start_ns,end_ns,age_ms,queue_ms,service_ms,output_samples
live,0,16226567225997,16226567523594,16226567880302,16226585545614,18.319617,0.356708,17.665312,3840
live,1,16226577225997,16226577541608,16226585957395,16226588799031,11.573034,8.415787,2.841636,3840
live,2,16226587225997,16226587426597,16226588907800,16226592164257,4.93826,1.481203,3.256457,3840
live,3,16226597225997,16226597423940,16226597839177,16226601321621,4.095624,0.415237,3.482444,3840
live,4,16226607225997,16226607424930,16226607844808,16226611207250,3.981253,0.419878,3.362442,3840
live,5,16226617225997,16226617493826,16226617859686,16226619962305,2.736308,0.36586,2.102619,3840
live,6,16226627225997,16226627364479,16226627685059,16226629918143,2.692146,0.32058,2.233084,3840
live,7,16226637225997,16226637361853,16226637457918,16226642259963,5.033966,0.096065,4.802045,3840
live,8,16226647225997,16226647752993,16226647893634,16226651481296,4.255299,0.140641,3.587662,3840
live,9,16226657225997,16226657417243,16226657536892,16226661152362,3.926365,0.119649,3.61547,3840
live,10,16226667225997,16226667399865,16226667503482,16226670544033,3.318036,0.103617,3.040551,3840
live,11,16226677225997,16226677421592,16226677529177,16226681077478,3.851481,0.107585,3.548301,3840
live,12,16226687225997,16226687389814,16226687478711,16226690966723,3.740726,0.088897,3.488012,3840
live,13,16226697225997,16226697386804,16226697486646,16226701462760,4.236763,0.099842,3.976114,3840
live,14,16226707225997,16226707376595,16226707475636,16226711240676,4.014679,0.099041,3.76504,3840
live,15,16226717225997,16226717369521,16226717447026,16226721020767,3.79477,0.077505,3.573741,3840
live,16,16226727225997,16226727375984,16226727468817,16226730946461,3.720464,0.092833,3.477644,3840
live,17,16226737225997,16226737372334,16226737487984,16226740984540,3.758543,0.11565,3.496556,3840
live,18,16226747225997,16226747563503,16226747713297,16226751368479,4.142482,0.149794,3.655182,3840
live,19,16226757225997,16226757391051,16226757481581,16226760993145,3.767148,0.09053,3.511564,3840
live,20,16226767225997,16226767377002,16226767471307,16226785464111,18.238114,0.094305,17.992804,3840
live,21,16226777225997,16226777414473,16226785598256,16226788842489,11.616492,8.183783,3.244233,3840
live,22,16226787225997,16226787406023,16226788939323,16226792080418,4.854421,1.5333,3.141095,3840
live,23,16226797225997,16226797369605,16226797444550,16226800619086,3.393089,0.074945,3.174536,3840
live,24,16226807225997,16226807372900,16226807468389,16226810479115,3.253118,0.095489,3.010726,3840
live,25,16226817225997,16226817367810,16226817440195,16226819618335,2.392338,0.072385,2.17814,3840
live,26,16226827225997,16226827346304,16226827396705,16226829358554,2.132557,0.050401,1.961849,3840
live,27,16226837225997,16226837348607,16226837442048,16226840642153,3.416156,0.093441,3.200105,3840
live,28,16226847225997,16226847367454,16226847456575,16226851751157,4.52516,0.089121,4.294582,3840
live,29,16226857225997,16226857382940,16226857484990,16226861039339,3.813342,0.10205,3.554349,3840
live,30,16226867225997,16226867368571,16226867457052,16226870930504,3.704507,0.088481,3.473452,3840
live,31,16226877225997,16226877372185,16226877475578,16226880982247,3.75625,0.103393,3.506669,3840
live,32,16226887225997,16226887379576,16226887481689,16226890486271,3.260274,0.102113,3.004582,3840
live,33,16226897225997,16226897431511,16226897562265,16226900331548,3.105551,0.130754,2.769283,3840
live,34,16226907225997,16226907394485,16226907493398,16226910147320,2.921323,0.098913,2.653922,3840
live,35,16226917225997,16226917388627,16226917477076,16226919270347,2.04435,0.088449,1.793271,3840
live,36,16226927225997,16226927351633,16226927397970,16226929278474,2.052477,0.046337,1.880504,3840
live,37,16226937225997,16226937359184,16226937449489,16226940721691,3.495694,0.090305,3.272202,3840
live,38,16226947225997,16226947380751,16226947467856,16226950947804,3.721807,0.087105,3.479948,3840
live,39,16226957225997,16226957384749,16226957484911,16226961029691,3.803694,0.100162,3.54478,3840
live,40,16226967225997,16226967379788,16226967476941,16226984376003,17.150006,0.097153,16.899062,3840
live,41,16226977225997,16226977450027,16226984507204,16226986677152,9.451155,7.057177,2.169948,3840
live,42,16226987225997,16226987407017,16226987487370,16226989774823,2.548826,0.080353,2.287453,3840
live,43,16226997225997,16226997371975,16226997448360,16226999635012,2.409015,0.076385,2.186652,3840
live,44,16227007225997,16227007383142,16227007484583,16227009783876,2.557879,0.101441,2.299293,3840
live,45,16227017225997,16227017386340,16227017484006,16227019861092,2.635095,0.097666,2.377086,3840
live,46,16227027225997,16227027381027,16227027466500,16227030077733,2.851736,0.085473,2.611233,3840
live,47,16227037225997,16227037381153,16227037470818,16227040426952,3.200955,0.089665,2.956134,3840
live,48,16227047225997,16227047382144,16227047466209,16227050036609,2.810612,0.084065,2.5704,3840
live,49,16227057225997,16227057383774,16227057472575,16227060091297,2.8653,0.088801,2.618722,3840
live,50,16227067225997,16227067378877,16227067464094,16227070079615,2.853618,0.085217,2.615521,3840
live,51,16227077225997,16227077374875,16227077451100,16227079984668,2.758671,0.076225,2.533568,3840
