stage,sequence,release_ns,queued_ns,start_ns,end_ns,age_ms,queue_ms,service_ms,output_samples
live,0,15190093711922,15190094181860,15190094348422,15190103169593,9.457671,0.166562,8.821171,960
live,1,15190103711922,15190103891362,15190103967907,15190106845417,3.133495,0.076545,2.87751,960
live,2,15190113711922,15190113842916,15190114145384,15190117589972,3.87805,0.302468,3.444588,960
live,3,15190123711922,15190123839398,15190124140042,15190127950747,4.238825,0.300644,3.810705,960
live,4,15190133711922,15190133870984,15190134250061,15190138702343,4.990421,0.379077,4.452282,960
live,5,15190143711922,15190143837258,15190143904683,15190146978323,3.266401,0.067425,3.07364,960
live,6,15190153711922,15190153831276,15190153905805,15190157875553,4.163631,0.074529,3.969748,960
live,7,15190163711922,15190163855759,15190163942736,15190167786562,4.07464,0.086977,3.843826,960
live,8,15190173711922,15190173857937,15190173944754,15190177684035,3.972113,0.086817,3.739281,960
live,9,15190183711922,15190184078550,15190184173495,15190188100139,4.388217,0.094945,3.926644,960
live,10,15190193711922,15190193877814,15190193978839,15190198931224,5.219302,0.101025,4.952385,960
live,11,15190203711922,15190203860024,15190203950137,15190207019809,3.307887,0.090113,3.069672,960
live,12,15190213711922,15190213850682,15190214169566,15190219497603,5.785681,0.318884,5.328037,960
live,13,15190223711922,15190223880668,15190224284386,15190232577294,8.865372,0.403718,8.292908,960
live,14,15190233711922,15190233917183,15190234343045,15190238575324,4.863402,0.425862,4.232279,960
live,15,15190243711922,15190243827744,15190243888257,15190247519888,3.807966,0.060513,3.631631,960
live,16,15190253711922,15190253850595,15190253925028,15190257706069,3.994147,0.074433,3.781041,960
live,17,15190263711922,15190263846693,15190263913158,15190267333586,3.621664,0.066465,3.420428,960
live,18,15190273711922,15190273825735,15190273871879,15190277432054,3.720132,0.046144,3.560175,960
live,19,15190283711922,15190283847753,15190283930410,15190291584334,7.872412,0.082657,7.653924,960
live,20,15190293711922,15190293848652,15190293937677,15190299310899,5.598977,0.089025,5.373222,960
live,21,15190303711922,15190303829774,15190303884014,15190307614431,3.902509,0.05424,3.730417,960
live,22,15190313711922,15190313841168,15190313899601,15190316922488,3.210566,0.058433,3.022887,960
live,23,15190323711922,15190323821458,15190323884307,15190327897127,4.185205,0.062849,4.01282,960
live,24,15190333711922,15190333853364,15190333936598,15190339057784,5.345862,0.083234,5.121186,960
live,25,15190343711922,15190343849751,15190343931832,15190347422757,3.710835,0.082081,3.490925,960
live,26,15190353711922,15190353829817,15190353897913,15190357889325,4.177403,0.068096,3.991412,960
live,27,15190363711922,15190363838811,15190363903132,15190366812130,3.100208,0.064321,2.908998,960
live,28,15190373711922,15190373826045,15190373898366,15190377930354,4.218432,0.072321,4.031988,960
live,29,15190383711922,15190383855776,15190383931777,15190390864603,7.152681,0.076001,6.932826,960
live,30,15190393711922,15190393839330,15190393909954,15190397105292,3.39337,0.070624,3.195338,960
live,31,15190403711922,15190403829924,15190403903653,15190407867608,4.155686,0.073729,3.963955,960
live,32,15190413711922,15190413864742,15190413958376,15190418183807,4.471885,0.093634,4.225431,960
live,33,15190423711922,15190423851560,15190423922889,15190426878832,3.16691,0.071329,2.955943,960
live,34,15190433711922,15190433837034,15190433909035,15190436663791,2.951869,0.072001,2.754756,960
live,35,15190443711922,15190443832077,15190443910894,15190449489558,5.777636,0.078817,5.578664,960
live,36,15190453711922,15190453884687,15190453997745,15190458434219,4.722297,0.113058,4.436474,960
live,37,15190463711922,15190463848241,15190463924562,15190466982234,3.270312,0.076321,3.057672,960
live,38,15190473711922,15190473816915,15190473862836,15190478393967,4.682045,0.045921,4.531131,960
live,39,15190483711922,15190483856918,15190483950071,15190489655009,5.943087,0.093153,5.704938,960
live,40,15190493711922,15190493863000,15190493949561,15190500636368,6.924446,0.086561,6.686807,960
live,41,15190503711922,15190503871642,15190503967260,15190508643192,4.93127,0.095618,4.675932,960
live,42,15190513711922,15190513844828,15190513933981,15190518020979,4.309057,0.089153,4.086998,960
live,43,15190523711922,15190523842654,15190523901695,15190526784997,3.073075,0.059041,2.883302,960
live,44,15190533711922,15190533825760,15190533895169,15190537921590,4.209668,0.069409,4.026421,960
live,45,15190543711922,15190543866147,15190543963492,15190548268732,4.55681,0.097345,4.30524,960
live,46,15190553711922,15190553844037,15190553899846,15190556808076,3.096154,0.055809,2.90823,960
live,47,15190563711922,15190563824775,15190563897320,15190567813851,4.101929,0.072545,3.916531,960
live,48,15190573711922,15190573836905,15190573898858,15190576770800,3.058878,0.061953,2.871942,960
live,49,15190583711922,15190583814091,15190583859276,15190588280421,4.568499,0.045185,4.421145,960
live,50,15190593711922,15190593849838,15190593943247,15190599534584,5.822662,0.093409,5.591337,960
live,51,15190603711922,15190603872881,15190603967090,15190608294346,4.582424,0.094209,4.327256,960
live,52,15190613711922,15190613864563,15190613946228,15190618250924,4.539002,0.081665,4.304696,960
live,53,15190623711922,15190623845045,15190623910741,15190626786043,3.074121,0.065696,2.875302,960
live,54,15190633711922,15190633841367,15190634151227,15190638348913,4.636991,0.30986,4.197686,960
live,55,15190643711922,15190643912826,15190643980187,15190647097763,3.385841,0.067361,3.117576,960
live,56,15190653711922,15190653813179,15190653858875,15190657496395,3.784473,0.045696,3.63752,960
live,57,15190663711922,15190663849309,15190663943807,15190668297399,4.585477,0.094498,4.353592,960
live,58,15190673711922,15190673842688,15190673913729,15190676939400,3.227478,0.071041,3.025671,960
live,59,15190683711922,15190683840002,15190683916899,15190686892810,3.180888,0.076897,2.975911,960
live,60,15190693711922,15190693854148,15190694221289,15190702958427,9.246505,0.367141,8.737138,960
live,61,15190703711922,15190703859750,15190703957480,15190708690181,4.978259,0.09773,4.732701,960
live,62,15190713711922,15190713867177,15190713967306,15190720358717,6.646795,0.100129,6.391411,960
live,63,15190723711922,15190723851179,15190723912684,15190726865170,3.153248,0.061505,2.952486,960
live,64,15190733711922,15190733818189,15190733886381,15190737880353,4.168431,0.068192,3.993972,960
live,65,15190743711922,15190743861807,15190743950353,15190749300342,5.58842,0.088546,5.349989,960
live,66,15190753711922,15190753848753,15190753923378,15190756907449,3.195527,0.074625,2.984071,960
live,67,15190763711922,15190763827187,15190763896980,15190767696806,3.984884,0.069793,3.799826,960
live,68,15190773711922,15190773854550,15190773937911,15190778155726,4.443804,0.083361,4.217815,960
live,69,15190783711922,15190783839640,15190783899897,15190786797118,3.085196,0.060257,2.897221,960
live,70,15190793711922,15190793827610,15190793896539,15190798247220,4.535298,0.068929,4.350681,960
live,71,15190803711922,15190803858589,15190803950110,15190808036435,4.324513,0.091521,4.086325,960
live,72,15190813711922,15190813839679,15190813895647,15190816843270,3.131348,0.055968,2.947623,960
live,73,15190823711922,15190823826177,15190824184965,15190828383452,4.67153,0.358788,4.198487,960
live,74,15190833711922,15190833850883,15190833932324,15190839165672,5.45375,0.081441,5.233348,960
live,75,15190843711922,15190843845989,15190843905446,15190846835980,3.124058,0.059457,2.930534,960
live,76,15190853711922,15190853861384,15190853943017,15190858126207,4.414285,0.081633,4.18319,960
live,77,15190863711922,15190863876394,15190863961515,15190869703478,5.991556,0.085121,5.741963,960
live,78,15190873711922,15190873850380,15190873936237,15190879878170,6.166248,0.085857,5.941933,960
live,79,15190883711922,15190883859246,15190883956944,15190888123334,4.411412,0.097698,4.16639,960
live,80,15190893711922,15190893838480,15190893901393,15190898110824,4.398902,0.062913,4.209431,960
live,81,15190903711922,15190903819058,15190903888691,15190907945992,4.23407,0.069633,4.057301,960
live,82,15190913711922,15190913858805,15190913942294,15190917945706,4.233784,0.083489,4.003412,960
live,83,15190923711922,15190923844279,15190923917080,15190926891455,3.179533,0.072801,2.974375,960
live,84,15190933711922,15190933841017,15190933916538,15190936839136,3.127214,0.075521,2.922598,960
live,85,15190943711922,15190943835707,15190943908124,15190947922385,4.210463,0.072417,4.014261,960
live,86,15190953711922,15190953889950,15190953994336,15190958459034,4.747112,0.104386,4.464698,960
live,87,15190963711922,15190963864096,15190963949537,15190967197292,3.48537,0.085441,3.247755,960
live,88,15190973711922,15190973830082,15190973881347,15190977514418,3.802496,0.051265,3.633071,960
live,89,15190983711922,15190983858404,15190983944422,15190988081147,4.369225,0.086018,4.136725,960
live,90,15190993711922,15190993837094,15190993899719,15190996805421,3.093499,0.062625,2.905702,960
live,91,15191003711922,15191003834057,15191003909290,15191007959102,4.24718,0.075233,4.049812,960
live,92,15191013711922,15191013846827,15191013916364,15191016811794,3.099872,0.069537,2.89543,960
live,93,15191023711922,15191023812077,15191023859981,15191027190361,3.478439,0.047904,3.33038,960
live,94,15191033711922,15191033847727,15191033928624,15191037995525,4.283603,0.080897,4.066901,960
live,95,15191043711922,15191043842481,15191043906514,15191046749623,3.037701,0.064033,2.843109,960
live,96,15191053711922,15191053830068,15191053900788,15191057984746,4.272824,0.07072,4.083958,960
live,97,15191063711922,15191063863830,15191063950487,15191069008985,5.297063,0.086657,5.058498,960
live,98,15191073711922,15191073862456,15191073945113,15191078195985,4.484063,0.082657,4.250872,960
live,99,15191083711922,15191083844378,15191083905339,15191086825313,3.113391,0.060961,2.919974,960
live,100,15191093711922,15191093822844,15191093884029,15191099425893,5.713971,0.061185,5.541864,960
live,101,15191103711922,15191103855295,15191103944064,15191108656061,4.944139,0.088769,4.711997,960
live,102,15191113711922,15191113847905,15191113912642,15191116835592,3.12367,0.064737,2.92295,960
live,103,15191123711922,15191123825091,15191123896836,15191127679413,3.967491,0.071745,3.782577,960
live,104,15191133711922,15191133870470,15191134241707,15191137396596,3.684674,0.371237,3.154889,960
live,105,15191143711922,15191143812615,15191143857544,15191147134802,3.42288,0.044929,3.277258,960
live,106,15191153711922,15191153959179,15191154043756,15191158278051,4.566129,0.084577,4.234295,960
live,107,15191163711922,15191163866508,15191164217873,15191167689118,3.977196,0.351365,3.471245,960
live,108,15191173711922,15191173813838,15191173863694,15191176721524,3.009602,0.049856,2.85783,960
live,109,15191183711922,15191183823088,15191183896849,15191187725539,4.013617,0.073761,3.82869,960
live,110,15191193711922,15191193849395,15191193938196,15191198203819,4.491897,0.088801,4.265623,960
live,111,15191203711922,15191203889749,15191204360284,15191208543986,4.832064,0.470535,4.183702,960
live,112,15191213711922,15191213861399,15191213943480,15191217983949,4.272027,0.082081,4.040469,960
live,113,15191223711922,15191223862393,15191223950555,15191227871022,4.1591,0.088162,3.920467,960
live,114,15191233711922,15191233842683,15191233908188,15191236858403,3.146481,0.065505,2.950215,960
live,115,15191243711922,15191243825917,15191243901726,15191247816721,4.104799,0.075809,3.914995,960
live,116,15191253711922,15191253850784,15191253942081,15191258883809,5.171887,0.091297,4.941728,960
live,117,15191263711922,15191263871842,15191263930083,15191266923882,3.21196,0.058241,2.993799,960
live,118,15191273711922,15191273833252,15191273904965,15191277775895,4.063973,0.071713,3.87093,960
live,119,15191283711922,15191283856711,15191283949640,15191288521315,4.809393,0.092929,4.571675,960
live,120,15191293711922,15191293868105,15191293969898,15191299854455,6.142533,0.101793,5.884557,960
live,121,15191303711922,15191303854539,15191303934732,15191307657692,3.94577,0.080193,3.72296,960
live,122,15191313711922,15191313842285,15191313914222,15191317516797,3.804875,0.071937,3.602575,960
live,123,15191323711922,15191323855855,15191324362134,15191329389047,5.677125,0.506279,5.026913,960
live,124,15191333711922,15191333842737,15191333926995,15191337738948,4.027026,0.084258,3.811953,960
live,125,15191343711922,15191343826707,15191343900084,15191347680582,3.96866,0.073377,3.780498,960
live,126,15191353711922,15191353833974,15191353896247,15191356795068,3.083146,0.062273,2.898821,960
live,127,15191363711922,15191363846616,15191363922841,15191367957870,4.245948,0.076225,4.035029,960
live,128,15191373711922,15191373857466,15191373939836,15191378061873,4.349951,0.08237,4.122037,960
live,129,15191383711922,15191383854301,15191383943102,15191387818288,4.106366,0.088801,3.875186,960
live,130,15191393711922,15191393841439,15191393901663,15191396805861,3.093939,0.060224,2.904198,960
live,131,15191403711922,15191403839713,15191404142437,15191408561022,4.8491,0.302724,4.418585,960
live,132,15191413711922,15191413887172,15191413990981,15191418353342,4.64142,0.103809,4.362361,960
live,133,15191423711922,15191423863206,15191423931398,15191426917229,3.205307,0.068192,2.985831,960
live,134,15191433711922,15191433836615,15191433892296,15191437030641,3.318719,0.055681,3.138345,960
live,135,15191443711922,15191443827754,15191443897866,15191449675606,5.963684,0.070112,5.77774,960
live,136,15191453711922,15191453856812,15191453934221,15191456889908,3.177986,0.077409,2.955687,960
live,137,15191463711922,15191463852014,15191463942991,15191469222100,5.510178,0.090977,5.279109,960
live,138,15191473711922,15191473867249,15191473963698,15191478313035,4.601113,0.096449,4.349337,960
live,139,15191483711922,15191483845107,15191483904595,15191486837466,3.125544,0.059488,2.932871,960
live,140,15191493711922,15191493831893,15191493907286,15191499444606,5.732684,0.075393,5.53732,960
live,141,15191503711922,15191503845879,15191503916952,15191506862942,3.15102,0.071073,2.94599,960
live,142,15191513711922,15191513826777,15191513883578,15191517379815,3.667893,0.056801,3.496237,960
live,143,15191523711922,15191523827451,15191523890268,15191527819023,4.107101,0.062817,3.928755,960
live,144,15191533711922,15191533836605,15191533902494,15191536788708,3.076786,0.065889,2.886214,960
live,145,15191543711922,15191543829856,15191543905409,15191547875956,4.164034,0.075553,3.970547,960
live,146,15191553711922,15191553840834,15191553905859,15191556833481,3.121559,0.065025,2.927622,960
live,147,15191563711922,15191563851876,15191563938405,15191568038107,4.326185,0.086529,4.099702,960
live,148,15191573711922,15191573861735,15191573953832,15191578120734,4.408812,0.092097,4.166902,960
live,149,15191583711922,15191583851049,15191583919946,15191586810031,3.098109,0.068897,2.890085,960
live,150,15191593711922,15191593842731,15191594156111,15191598208836,4.496914,0.31338,4.052725,960
live,151,15191603711922,15191603847501,15191603908718,15191606873396,3.161474,0.061217,2.964678,960
live,152,15191613711922,15191613861423,15191613914320,15191617663041,3.951119,0.052897,3.748721,960
live,153,15191623711922,15191623887762,15191623977715,15191627881958,4.170036,0.089953,3.904243,960
live,154,15191633711922,15191633887860,15191634254393,15191637382850,3.670928,0.366533,3.128457,960
live,155,15191643711922,15191643836470,15191643910071,15191647755977,4.044055,0.073601,3.845906,960
live,156,15191653711922,15191653844056,15191653908025,15191656842623,3.130701,0.063969,2.934598,960
live,157,15191663711922,15191663836218,15191664092637,15191667441961,3.730039,0.256419,3.349324,960
live,158,15191673711922,15191673833724,15191673910557,15191677864145,4.152223,0.076833,3.953588,960
live,159,15191683711922,15191683859839,15191683954688,15191688039093,4.327171,0.094849,4.084405,960
live,160,15191693711922,15191693849249,15191693918626,15191699061285,5.349363,0.069377,5.142659,960
live,161,15191703711922,15191703828611,15191703898340,15191707712821,4.000899,0.069729,3.814481,960
live,162,15191713711922,15191714131593,15191714270635,15191718912455,5.200533,0.139042,4.64182,960
live,163,15191723711922,15191723868936,15191723958185,15191727659545,3.947623,0.089249,3.70136,960
live,164,15191733711922,15191733824105,15191733892586,15191738413701,4.701779,0.068481,4.521115,960
live,165,15191743711922,15191743827756,15191743896205,15191749744921,6.032999,0.068449,5.848716,960
live,166,15191753711922,15191753868814,15191753971376,15191758307560,4.595638,0.102562,4.336184,960
live,167,15191763711922,15191763854064,15191763931153,15191767679714,3.967792,0.077089,3.748561,960
live,168,15191773711922,15191773828530,15191773906515,15191777836198,4.124276,0.077985,3.929683,960
live,169,15191783711922,15191783854645,15191783963030,15191789303772,5.59185,0.108385,5.340742,960
live,170,15191793711922,15191793849431,15191793924440,15191796972288,3.260366,0.075009,3.047848,960
live,171,15191803711922,15191803831417,15191803911546,15191808075632,4.36371,0.080129,4.164086,960
live,172,15191813711922,15191813845723,15191813919772,15191817529707,3.817785,0.074049,3.609935,960
live,173,15191823711922,15191823820189,15191823870110,15191828748893,5.036971,0.049921,4.878783,960
live,174,15191833711922,15191833859936,15191833972033,15191839678700,5.966778,0.112097,5.706667,960
live,175,15191843711922,15191843853890,15191843932707,15191846921130,3.209208,0.078817,2.988423,960
live,176,15191853711922,15191853819300,15191853884933,15191857980794,4.268872,0.065633,4.095861,960
live,177,15191863711922,15191863866759,15191864256012,15191869538225,5.826303,0.389253,5.282213,960
live,178,15191873711922,15191873840841,15191873921770,15191877780444,4.068522,0.080929,3.858674,960
live,179,15191883711922,15191883825419,15191883887659,15191887412025,3.700103,0.06224,3.524366,960
live,180,15191893711922,15191893845581,15191893916846,15191899262740,5.550818,0.071265,5.345894,960
live,181,15191903711922,15191903823727,15191903884720,15191907346173,3.634251,0.060993,3.461453,960
live,182,15191913711922,15191913819505,15191913886962,15191917447808,3.735886,0.067457,3.560846,960
live,183,15191923711922,15191923855924,15191923958805,15191929646879,5.934957,0.102881,5.688074,960
live,184,15191933711922,15191933857238,15191933962487,15191939386846,5.674924,0.105249,5.424359,960
live,185,15191943711922,15191943858872,15191943919641,15191946928800,3.216878,0.060769,3.009159,960
live,186,15191953711922,15191953820474,15191953889819,15191957861135,4.149213,0.069345,3.971316,960
live,187,15191963711922,15191963849692,15191963937022,15191967876977,4.165055,0.08733,3.939955,960
live,188,15191973711922,15191973852351,15191973923040,15191976978311,3.266389,0.070689,3.055271,960
live,189,15191983711922,15191983830145,15191983889825,15191987712435,4.000513,0.05968,3.82261,960
live,190,15191993711922,15191993838819,15191993894724,15191996877963,3.166041,0.055905,2.983239,960
live,191,15192003711922,15192003812997,15192003862277,15192007564566,3.852644,0.04928,3.702289,960
live,192,15192013711922,15192013862216,15192013952489,15192018001790,4.289868,0.090273,4.049301,960
live,193,15192023711922,15192023863722,15192023944971,15192028113665,4.401743,0.081249,4.168694,960
live,194,15192033711922,15192033836076,15192033894028,15192036883091,3.171169,0.057952,2.989063,960
live,195,15192043711922,15192043827022,15192043896655,15192047840450,4.128528,0.069633,3.943795,960
live,196,15192053711922,15192053831792,15192053894833,15192056744726,3.032804,0.063041,2.849893,960
live,197,15192063711922,15192063830418,15192063900627,15192068467631,4.755709,0.070209,4.567004,960
live,198,15192073711922,15192073863669,15192073958486,15192078336175,4.624253,0.094817,4.377689,960
live,199,15192083711922,15192083844823,15192083899064,15192086813661,3.101739,0.054241,2.914597,960
live,200,15192093711922,15192093815257,15192093875289,15192099059549,5.347627,0.060032,5.18426,960
live,201,15192103711922,15192103849115,15192103940028,15192107723726,4.011804,0.090913,3.783698,960
live,202,15192113711922,15192113837373,15192113899166,15192117361067,3.649145,0.061793,3.461901,960
