stage,sequence,release_ns,queued_ns,start_ns,end_ns,queue_ms,service_ms,age_ms,dispatch_lag_ms,thread_cpu_ms,beam_index,output_samples
live,58,13230091752804,13230091879041,13230091951938,13230095823859,0.072897,3.871921,4.071055,0.126237,3.871872,0,480
live,59,13230101752804,13230101909664,13230102021378,13230105992500,0.111714,3.971122,4.239696,0.15686,3.943136,0,480
live,60,13230111752804,13230111918176,13230111996545,13230117738249,0.078369,5.741704,5.985445,0.165372,5.712928,0,480
live,61,13230121752804,13230121905790,13230121975967,13230124867044,0.070177,2.891077,3.11424,0.152986,2.863808,3,480
live,62,13230131752804,13230131873501,13230131939006,13230135626668,0.065505,3.687662,3.873864,0.120697,3.678304,3,480
live,63,13230141752804,13230141952509,13230142328417,13230147500611,0.375908,5.172194,5.747807,0.199705,4.36704,0,480
live,64,13230151752804,13230151895323,13230151960604,13230155223237,0.065281,3.262633,3.470433,0.142519,3.003968,0,480
live,65,13230161752804,13230161866169,13230161916314,13230165388230,0.050145,3.471916,3.635426,0.113365,3.462624,3,480
live,66,13230171752804,13230171879992,13230171946649,13230175803690,0.066657,3.857041,4.050886,0.127188,3.841536,3,480
live,67,13230181752804,13230181911928,13230181969529,13230185098272,0.057601,3.128743,3.345468,0.159124,2.867488,3,480
live,68,13230191752804,13230191878710,13230191954167,13230195897033,0.075457,3.942866,4.144229,0.125906,3.94032,3,480
live,69,13230201752804,13230201960278,13230202067064,13230206394382,0.106786,4.327318,4.641578,0.207474,4.301984,3,480
live,70,13230211752804,13230211935125,13230212020310,13230215043548,0.085185,3.023238,3.290744,0.182321,2.997568,0,480
live,71,13230221752804,13230221889939,13230221967156,13230225788421,0.077217,3.821265,4.035617,0.137135,3.808128,3,480
live,72,13230231752804,13230231921234,13230232016756,13230236189993,0.095522,4.173237,4.437189,0.16843,4.150272,3,480
live,73,13230241752804,13230241904113,13230241974098,13230244881175,0.069985,2.907077,3.128371,0.151309,2.874272,3,480
live,74,13230251752804,13230251913968,13230251987793,13230255720480,0.073825,3.732687,3.967676,0.161164,3.729152,3,480
live,75,13230261752804,13230261914735,13230261977360,13230265192953,0.062625,3.215593,3.440149,0.161931,2.90992,0,480
live,76,13230271752804,13230271859725,13230271908014,13230275238456,0.048289,3.330442,3.485652,0.106921,3.3296,0,480
live,77,13230281752804,13230281901645,13230281979374,13230286004609,0.077729,4.025235,4.251805,0.148841,3.998944,0,480
live,78,13230291752804,13230291879531,13230291938156,13230294785104,0.058625,2.846948,3.0323,0.126727,2.819552,1,480
live,79,13230301752804,13230301857962,13230301917867,13230306403652,0.059905,4.485785,4.650848,0.105158,3.995232,3,480
live,80,13230311752804,13230311911562,13230311994027,13230317975735,0.082465,5.981708,6.222931,0.158758,5.9232,3,480
live,81,13230321752804,13230321883624,13230321948841,13230324816909,0.065217,2.868068,3.064105,0.13082,2.84096,3,480
live,82,13230331752804,13230331869671,13230331929832,13230335575862,0.060161,3.64603,3.823058,0.116867,3.64304,2,480
live,83,13230341752804,13230341898278,13230341979751,13230347731184,0.081473,5.751433,5.97838,0.145474,4.100416,2,480
live,84,13230351752804,13230351898885,13230351972230,13230355949400,0.073345,3.97717,4.196596,0.146081,3.96,1,480
live,85,13230361752804,13230361891588,13230361952581,13230364808713,0.060993,2.856132,3.055909,0.138784,2.823776,0,480
live,86,13230371752804,13230371871811,13230371938691,13230375836149,0.06688,3.897458,4.083345,0.119007,3.893568,0,480
live,87,13230381752804,13230381885794,13230381941890,13230384761702,0.056096,2.819812,3.008898,0.13299,2.788928,1,480
live,88,13230391752804,13230391875264,13230391948193,13230396156567,0.072929,4.208374,4.403763,0.12246,4.182496,3,480
live,89,13230401752804,13230401894240,13230401970497,13230406282359,0.076257,4.311862,4.529555,0.141436,4.278144,3,480
live,90,13230411752804,13230411890782,13230411941311,13230414765443,0.050529,2.824132,3.012639,0.137978,2.79952,0,480
live,91,13230421752804,13230421872541,13230421949726,13230425940113,0.077185,3.990387,4.187309,0.119737,3.977728,3,480
live,92,13230431752804,13230431911484,13230431998590,13230436155602,0.087106,4.157012,4.402798,0.15868,4.110848,1,480
live,93,13230441752804,13230441900603,13230441995644,13230445244262,0.095041,3.248618,3.491458,0.147799,2.990176,3,480
live,94,13230451752804,13230451898458,13230451963035,13230454594204,0.064577,2.631169,2.8414,0.145654,2.631488,2,480
live,95,13230461752804,13230461886137,13230461965722,13230469100820,0.079585,7.135098,7.348016,0.133333,4.690528,0,480
live,96,13230471752804,13230471954937,13230472273213,13230477142010,0.318276,4.868797,5.389206,0.202133,3.5104,0,480
live,97,13230481752804,13230481921463,13230482002456,13230485597254,0.080993,3.594798,3.84445,0.168659,3.542528,0,480
live,98,13230491752804,13230491918838,13230492018679,13230497198969,0.099841,5.18029,5.446165,0.166034,4.031776,2,480
live,99,13230501752804,13230502515164,13230502686335,13230512951905,0.171171,10.26557,11.199101,0.76236,6.0984,0,480
replay,99,13230501752804,13230502585277,13230502972802,13230512743006,0.387525,9.770204,10.990202,0.832473,6.002464,0,36544
live,100,13230511752804,13230511917140,13230512992897,13230518040834,1.075757,5.047937,6.28803,0.164336,4.98896,0,480
live,101,13230521752804,13230521914099,13230521990836,13230525991366,0.076737,4.00053,4.238562,0.161295,3.876096,0,480
live,102,13230531752804,13230531877937,13230531934418,13230535586016,0.056481,3.651598,3.833212,0.125133,3.450016,0,480
live,103,13230541752804,13230541863312,13230541924465,13230546073221,0.061153,4.148756,4.320417,0.110508,3.530464,3,480
live,104,13230551752804,13230551872271,13230551932048,13230557119729,0.059777,5.187681,5.366925,0.119467,3.8256,0,480
live,105,13230561752804,13230561897230,13230561960975,13230564919604,0.063745,2.958629,3.1668,0.144426,2.876576,0,480
live,106,13230571752804,13230571869645,13230571941902,13230575800319,0.072257,3.858417,4.047515,0.116841,3.801088,3,480
live,107,13230581752804,13230581893516,13230581968045,13230584936562,0.074529,2.968517,3.183758,0.140712,2.885216,2,480
live,108,13230591752804,13230591871690,13230591951116,13230596737448,0.079426,4.786332,4.984644,0.118886,4.096768,2,480
live,109,13230601752804,13230601959627,13230602061068,13230607534481,0.101441,5.473413,5.781677,0.206823,4.151808,3,480
live,110,13230611752804,13230611902121,13230611966186,13230614895791,0.064065,2.929605,3.142987,0.149317,2.864704,0,480
live,111,13230621752804,13230621866663,13230621932648,13230625942171,0.065985,4.009523,4.189367,0.113859,3.878112,0,480
live,112,13230631752804,13230631902791,13230632054152,13230636801477,0.151361,4.747325,5.048673,0.149987,3.970624,1,480
live,113,13230641752804,13230641931974,13230642013319,13230645287888,0.081345,3.274569,3.535084,0.17917,2.963488,0,480
live,114,13230651752804,13230651877636,13230651948933,13230655646548,0.071297,3.697615,3.893744,0.124832,3.645216,1,480
live,115,13230661752804,13230661899587,13230661971588,13230664961066,0.072001,2.989478,3.208262,0.146783,2.88928,3,480
live,116,13230671752804,13230671855234,13230671901378,13230674648229,0.046144,2.746851,2.895425,0.10243,2.587552,3,480
live,117,13230681752804,13230681886497,13230681947266,13230685252460,0.060769,3.305194,3.499656,0.133693,3.043744,2,480
live,118,13230691752804,13230691878016,13230691946081,13230694816261,0.068065,2.87018,3.063457,0.125212,2.82992,1,480
live,119,13230701752804,13230701863742,13230701940863,13230708332624,0.077121,6.391761,6.57982,0.110938,4.682976,0,480
live,120,13230711752804,13230711905246,13230712026591,13230720152774,0.121345,8.126183,8.39997,0.152442,6.651488,3,480
live,121,13230721752804,13230721899197,13230721982206,13230725175974,0.083009,3.193768,3.42317,0.146393,3.160064,3,480
live,122,13230731752804,13230731895708,13230731955004,13230734706399,0.059296,2.751395,2.953595,0.142904,2.745408,0,480
live,123,13230741752804,13230741871930,13230741931451,13230745796908,0.059521,3.865457,4.044104,0.119126,3.851712,2,480
live,124,13230751752804,13230751882393,13230751948922,13230754869183,0.066529,2.920261,3.116379,0.129589,2.883904,2,480
live,125,13230761752804,13230761890360,13230762193436,13230766112462,0.303076,3.919026,4.359658,0.137556,3.897056,3,480
live,126,13230771752804,13230771896087,13230771978456,13230776142157,0.082369,4.163701,4.389353,0.143283,4.125664,1,480
live,127,13230781752804,13230781894518,13230781965431,13230784895964,0.070913,2.930533,3.14316,0.141714,2.900544,0,480
live,128,13230791752804,13230791877749,13230791961942,13230795981065,0.084193,4.019123,4.228261,0.124945,4.0128,2,480
live,129,13230801752804,13230801898964,13230801974677,13230806013480,0.075713,4.038803,4.260676,0.14616,4.017888,3,480
live,130,13230811752804,13230811895187,13230811971540,13230815944390,0.076353,3.97285,4.191586,0.142383,3.958656,2,480
live,131,13230821752804,13230821905938,13230822263862,13230826993714,0.357924,4.729852,5.24091,0.153134,3.75856,3,480
live,132,13230831752804,13230831866576,13230831938545,13230835971780,0.071969,4.033235,4.218976,0.113772,4.029216,3,480
live,133,13230841752804,13230841881647,13230841937104,13230844842549,0.055457,2.905445,3.089745,0.128843,2.876576,2,480
live,134,13230851752804,13230851852494,13230851895246,13230854899509,0.042752,3.004263,3.146705,0.09969,3.004288,2,480
live,135,13230861752804,13230861892909,13230861971630,13230866029986,0.078721,4.058356,4.277182,0.140105,4.047808,0,480
live,136,13230871752804,13230871873164,13230871930253,13230874772369,0.057089,2.842116,3.019565,0.12036,2.819296,1,480
live,137,13230881752804,13230881862347,13230881925388,13230886061632,0.063041,4.136244,4.308828,0.109543,4.117312,0,480
live,138,13230891752804,13230891895658,13230891977227,13230896122048,0.081569,4.144821,4.369244,0.142854,4.103552,3,480
live,139,13230901752804,13230901887817,13230901942186,13230904747981,0.054369,2.805795,2.995177,0.135013,2.772352,0,480
live,140,13230911752804,13230911864167,13230911921800,13230917707730,0.057633,5.78593,5.954926,0.111363,5.700896,3,480
live,141,13230921752804,13230921921991,13230922321068,13230926962887,0.399077,4.641819,5.210083,0.169187,4.23712,0,480
live,142,13230931752804,13230931899494,13230931971047,13230935871960,0.071553,3.900913,4.119156,0.14669,3.64704,3,480
live,143,13230941752804,13230941870244,13230941926629,13230945406257,0.056385,3.479628,3.653453,0.11744,3.469344,3,480
live,144,13230951752804,13230951888323,13230951960132,13230955722612,0.071809,3.76248,3.969808,0.135519,3.747936,3,480
live,145,13230961752804,13230961879970,13230961934307,13230964845416,0.054337,2.911109,3.092612,0.127166,2.884128,0,480
live,146,13230971752804,13230971862081,13230971927714,13230975808723,0.065633,3.881009,4.055919,0.109277,3.877152,2,480
live,147,13230981752804,13230981892000,13230981950849,13230984794853,0.058849,2.844004,3.042049,0.139196,2.815648,0,480
live,148,13230991752804,13230991855615,13230991898815,13230994460736,0.0432,2.561921,2.707932,0.102811,2.558656,0,480
live,149,13231001752804,13231001864318,13231001935262,13231005964082,0.070944,4.02882,4.211278,0.111514,4.015072,2,480
live,150,13231011752804,13231011959454,13231012069887,13231016472727,0.110433,4.40284,4.719923,0.20665,4.372096,2,480
live,151,13231021752804,13231021948540,13231022035614,13231026470134,0.087074,4.43452,4.71733,0.195736,4.414848,0,480
live,152,13231031752804,13231031894171,13231031956123,13231034905441,0.061952,2.949318,3.152637,0.141367,2.925536,0,480
live,153,13231041752804,13231041877433,13231041951450,13231046181328,0.074017,4.229878,4.428524,0.124629,4.206272,0,480
live,154,13231051752804,13231051896377,13231051981178,13231057803491,0.084801,5.822313,6.050687,0.143573,4.358336,0,480
live,155,13231061752804,13231061896151,13231061976344,13231067342301,0.080193,5.365957,5.589497,0.143347,4.20064,0,480
live,156,13231071752804,13231071877494,13231071935703,13231074767611,0.058209,2.831908,3.014807,0.12469,2.80896,3,480
live,157,13231081752804,13231081867125,13231081938198,13231086137995,0.071073,4.199797,4.385191,0.114321,4.190048,0,480
live,158,13231091752804,13231091888180,13231091946613,13231094826553,0.058433,2.87994,3.073749,0.135376,2.856256,0,480
live,159,13231101752804,13231101872307,13231101930611,13231104611157,0.058304,2.680546,2.858353,0.119503,2.67216,0,480
live,160,13231111752804,13231111873106,13231111951923,13231121973042,0.078817,10.021119,10.220238,0.120302,7.29184,0,480
live,161,13231121752804,13231122116756,13231122207317,13231125851235,0.090561,3.643918,4.098431,0.363952,3.387968,3,480
live,162,13231131752804,13231131886416,13231131949040,13231134781524,0.062624,2.832484,3.02872,0.133612,2.83216,3,480
live,163,13231141752804,13231141861870,13231141921743,13231145653790,0.059873,3.732047,3.900986,0.109066,3.712192,0,480
live,164,13231151752804,13231151879181,13231151935054,13231154776754,0.055873,2.8417,3.02395,0.126377,2.814112,0,480
live,165,13231161752804,13231161865836,13231161932205,13231165873663,0.066369,3.941458,4.120859,0.113032,3.92752,3,480
live,166,13231171752804,13231171897515,13231171981356,13231175932127,0.083841,3.950771,4.179323,0.144711,3.934304,3,480
live,167,13231181752804,13231181883402,13231181930219,13231184805487,0.046817,2.875268,3.052683,0.130598,2.846464,3,480
live,168,13231191752804,13231191866665,13231191944202,13231196148735,0.077537,4.204533,4.395931,0.113861,4.183712,3,480
live,169,13231201752804,13231201890472,13231201953865,13231204796973,0.063393,2.843108,3.044169,0.137668,2.816672,3,480
live,170,13231211752804,13231211852806,13231211895271,13231215513749,0.042465,3.618478,3.760945,0.100002,3.618464,0,480
live,171,13231221752804,13231221902182,13231221976263,13231226066395,0.074081,4.090132,4.313591,0.149378,4.064224,3,480
live,172,13231231752804,13231231883781,13231231960614,13231234901131,0.076833,2.940517,3.148327,0.130977,2.917376,3,480
live,173,13231241752804,13231241867747,13231241927812,13231245746708,0.060065,3.818896,3.993904,0.114943,3.804256,3,480
live,174,13231251752804,13231251868738,13231251938275,13231255843893,0.069537,3.905618,4.091089,0.115934,3.900768,3,480
live,175,13231261752804,13231261958338,13231262079236,13231266339098,0.120898,4.259862,4.586294,0.205534,4.249344,0,480
live,176,13231271752804,13231271910240,13231271975233,13231274997992,0.064993,3.022759,3.245188,0.157436,2.998432,0,480
live,177,13231281752804,13231281912063,13231281995968,13231285812049,0.083905,3.816081,4.059245,0.159259,3.801312,0,480
live,178,13231291752804,13231291904190,13231291974143,13231296045491,0.069953,4.071348,4.292687,0.151386,4.038496,1,480
live,179,13231301752804,13231301881885,13231301933693,13231304768001,0.051808,2.834308,3.015197,0.129081,2.805376,3,480
live,180,13231311752804,13231311869788,13231311942556,13231317596452,0.072768,5.653896,5.843648,0.116984,5.591712,3,480
live,181,13231321752804,13231321903611,13231321972924,13231325585642,0.069313,3.612718,3.832838,0.150807,3.58816,3,480
live,182,13231331752804,13231331865689,13231331927002,13231335343109,0.061313,3.416107,3.590305,0.112885,3.41232,2,480
live,183,13231341752804,13231341891161,13231341960377,13231345802858,0.069216,3.842481,4.050054,0.138357,3.819808,2,480
live,184,13231351752804,13231351890039,13231351961272,13231355958411,0.071233,3.997139,4.205607,0.137235,3.977856,1,480
live,185,13231361752804,13231361875062,13231361923639,13231364783419,0.048577,2.85978,3.030615,0.122258,2.833504,0,480
live,186,13231371752804,13231371871797,13231371940406,13231375917864,0.068609,3.977458,4.16506,0.118993,3.972672,0,480
live,187,13231381752804,13231381877972,13231381938261,13231385116221,0.060289,3.17796,3.363417,0.125168,2.919712,1,480
live,188,13231391752804,13231391866835,13231391934548,13231396150153,0.067713,4.215605,4.397349,0.114031,4.193344,3,480
live,189,13231401752804,13231401908882,13231401983187,13231406339466,0.074305,4.356279,4.586662,0.156078,4.321216,3,480
live,190,13231411752804,13231411880625,13231411937745,13231414780598,0.05712,2.842853,3.027794,0.127821,2.819456,0,480
live,191,13231421752804,13231421856879,13231421914544,13231425831778,0.057665,3.917234,4.078974,0.104075,3.905312,3,480
live,192,13231431752804,13231431892047,13231431973168,13231436086532,0.081121,4.113364,4.333728,0.139243,4.081728,1,480
live,193,13231441752804,13231441876749,13231441933006,13231444789842,0.056257,2.856836,3.037038,0.123945,2.824736,3,480
live,194,13231451752804,13231451870444,13231451937485,13231455853279,0.067041,3.915794,4.100475,0.11764,3.908992,2,480
live,195,13231461752804,13231461884043,13231461935468,13231464775696,0.051425,2.840228,3.022892,0.131239,2.811104,0,480
live,196,13231471752804,13231471850986,13231471893386,13231475124979,0.0424,3.231593,3.372175,0.098182,3.230848,0,480
live,197,13231481752804,13231481890249,13231481966346,13231486179200,0.076097,4.212854,4.426396,0.137445,4.184384,0,480
live,198,13231491752804,13231491905352,13231491972585,13231495206386,0.067233,3.233801,3.453582,0.152548,2.926784,2,480
live,199,13231501752804,13231502471470,13231502605488,13231513035412,0.134018,10.429924,11.282608,0.718666,5.744224,0,480
replay,199,13231501752804,13231502531439,13231502854995,13231512894003,0.323556,10.039008,11.141199,0.778635,5.538336,0,36544
live,200,13231511752804,13231512182762,13231513101653,13231519993837,0.918891,6.892184,8.241033,0.429958,6.624992,0,480
live,201,13231521752804,13231521957414,13231522053863,13231525993401,0.096449,3.939538,4.240597,0.20461,3.909216,0,480
live,202,13231531752804,13231531936484,13231532029285,13231535645075,0.092801,3.61579,3.892271,0.18368,3.620768,0,480
live,203,13231541752804,13231541882210,13231541947235,13231545266317,0.065025,3.319082,3.513513,0.129406,3.297376,3,480
live,204,13231551752804,13231551886401,13231552183333,13231555837524,0.296932,3.654191,4.08472,0.133597,3.657344,0,480
live,205,13231561752804,13231561913601,13231562243621,13231565655824,0.33002,3.412203,3.90302,0.160797,3.165344,0,480
live,206,13231571752804,13231571872255,13231571947520,13231575675311,0.075265,3.727791,3.922507,0.119451,3.72032,3,480
live,207,13231581752804,13231581894366,13231581975775,13231585699022,0.081409,3.723247,3.946218,0.141562,3.696576,2,480
live,208,13231591752804,13231591867997,13231591930142,13231595321225,0.062145,3.391083,3.568421,0.115193,3.387648,2,480
live,209,13231601752804,13231601873596,13231601933501,13231605666796,0.059905,3.733295,3.913992,0.120792,3.70576,3,480
live,210,13231611752804,13231611893467,13231611981692,13231615985199,0.088225,4.003507,4.232395,0.140663,4.000896,0,480
live,211,13231621752804,13231621904282,13231621999035,13231626582581,0.094753,4.583546,4.829777,0.151478,4.114464,0,480
live,212,13231631752804,13231631938041,13231632269021,13231635685385,0.33098,3.416364,3.932581,0.185237,3.199104,1,480
live,213,13231641752804,13231641879543,13231641948408,13231645894218,0.068865,3.94581,4.141414,0.126739,3.934176,0,480
live,214,13231651752804,13231651903319,13231652013240,13231656125868,0.109921,4.112628,4.373064,0.150515,4.10528,1,480
live,215,13231661752804,13231661881333,13231661941334,13231664804282,0.060001,2.862948,3.051478,0.128529,2.833792,3,480
live,216,13231671752804,13231671869236,13231671951477,13231676169643,0.082241,4.218166,4.416839,0.116432,4.191712,3,480
live,217,13231681752804,13231681882675,13231681941300,13231684791064,0.058625,2.849764,3.03826,0.129871,2.819264,2,480
live,218,13231691752804,13231691862418,13231691933171,13231696155912,0.070753,4.222741,4.403108,0.109614,4.197664,1,480
live,219,13231701752804,13231701891569,13231701980018,13231706189960,0.088449,4.209942,4.437156,0.138765,4.177408,0,480
live,220,13231711752804,13231711883152,13231711950609,13231716351496,0.067457,4.400887,4.598692,0.130348,4.332704,3,480
live,221,13231721752804,13231721868910,13231721938351,13231725866593,0.069441,3.928242,4.113789,0.116106,3.920736,3,480
live,222,13231731752804,13231731897006,13231731983791,13231735788607,0.086785,3.804816,4.035803,0.144202,3.785696,0,480
live,223,13231741752804,13231741881100,13231741943277,13231744842546,0.062177,2.899269,3.089742,0.128296,2.86704,2,480
live,224,13231751752804,13231751867595,13231751935372,13231755848766,0.067777,3.913394,4.095962,0.114791,3.908576,2,480
live,225,13231761752804,13231761874634,13231761947851,13231766065631,0.073217,4.11778,4.312827,0.12183,4.084416,3,480
live,226,13231771752804,13231771960234,13231772053611,13231775554104,0.093377,3.500493,3.8013,0.20743,3.495456,1,480
live,227,13231781752804,13231781885960,13231781949417,13231785375796,0.063457,3.426379,3.622992,0.133156,3.411328,0,480
live,228,13231791752804,13231791899271,13231791995400,13231797412941,0.096129,5.417541,5.660137,0.146467,4.230464,2,480
live,229,13231801752804,13231801895974,13231801974471,13231804932429,0.078497,2.957958,3.179625,0.14317,2.907744,3,480
live,230,13231811752804,13231811879077,13231811968454,13231817546125,0.089377,5.577671,5.793321,0.126273,4.408224,2,480
live,231,13231821752804,13231821902404,13231821991621,13231826115033,0.089217,4.123412,4.362229,0.1496,4.101152,3,480
live,232,13231831752804,13231831883363,13231831942691,13231834795400,0.059328,2.852709,3.042596,0.130559,2.830496,3,480
live,233,13231841752804,13231841867617,13231841936930,13231845889844,0.069313,3.952914,4.13704,0.114813,3.940352,2,480
live,234,13231851752804,13231851892576,13231851972962,13231855857555,0.080386,3.884593,4.104751,0.139772,3.86736,2,480
live,235,13231861752804,13231861883359,13231861950048,13231864789572,0.066689,2.839524,3.036768,0.130555,2.809984,0,480
live,236,13231871752804,13231871866142,13231871938559,13231875840720,0.072417,3.902161,4.087916,0.113338,3.900224,1,480
live,237,13231881752804,13231881877149,13231881929726,13231884760386,0.052577,2.83066,3.007582,0.124345,2.797312,0,480
live,238,13231891752804,13231891861884,13231891933181,13231896133170,0.071297,4.199989,4.380366,0.10908,4.174016,3,480
live,239,13231901752804,13231901904603,13231901987964,13231906241938,0.083361,4.253974,4.489134,0.151799,4.218976,0,480
