timestamp_ns,rss_bytes,rss_lifetime_peak_bytes,swap_bytes,system_available_bytes,system_total_bytes,minor_faults,major_faults
18179785082459,209944576,223248384,0,59965169664,65851252736,40252,1
18179836708893,222941184,223248384,0,59955892224,65851252736,43862,1
18179887509781,227057664,227057664,0,59953827840,65851252736,44484,1
18179938225483,232693760,232693760,0,59950215168,65851252736,45608,1
18179989575465,246951936,246951936,0,59948150784,65851252736,46587,1
18180040858535,272510976,272510976,0,59940392960,65851252736,50516,1
18180092020419,308899840,308899840,0,59924410368,65851252736,56952,1
18180143169663,340553728,340553728,0,59909443584,65851252736,62546,1
18180194302299,384663552,384663552,0,59883700224,65851252736,68458,1
18180245461911,414486528,414486528,0,59874086912,65851252736,72652,1
18180296627987,453783552,453783552,0,59855667200,65851252736,78681,1
18180347749966,481964032,481964032,0,59843280896,65851252736,83695,1
18180398910474,522489856,522489856,0,59824345088,65851252736,90184,1
18180450049670,583491584,583491584,0,59789049856,65851252736,96443,1
18180501129601,614305792,614305792,0,59774984192,65851252736,100704,1
18180552322846,646987776,646987776,0,59760017408,65851252736,107249,1
18180603548218,701239296,701239296,0,59723304960,65851252736,113650,1
18180654683670,748101632,748101632,0,59702882304,65851252736,119925,1
18180706034549,790245376,790245376,0,59678281728,65851252736,124456,1
18180757157616,833212416,833212416,0,59658973184,65851252736,130138,1
18180808625712,873390080,873390080,0,59635679232,65851252736,134151,1
18180859867213,916709376,916709376,0,59613933568,65851252736,139084,1
18180910994185,970686464,970686464,0,59580317696,65851252736,145845,1
18180962040707,999546880,999546880,0,59572219904,65851252736,150661,1
18181013110878,1050869760,1050869760,0,59542700032,65851252736,156743,1
18181064302171,1096896512,1096896512,0,59509825536,65851252736,162101,1
18181115422614,1134055424,1134055424,0,59492597760,65851252736,167166,1
18181166597650,1181933568,1181933568,0,59461787648,65851252736,172700,1
18181217704558,1216278528,1216278528,0,59445657600,65851252736,177899,1
18181268877002,1263431680,1263431680,0,59414364160,65851252736,183330,1
18181319981925,1315414016,1315414016,0,59385876480,65851252736,190141,1
18181371081633,1343905792,1343905792,0,59372277760,65851252736,193806,1
18181422026234,1351831552,1351831552,0,59373068288,65851252736,194746,1
18181473076309,1359048704,1359048704,0,59369156608,65851252736,195664,1
18181524652502,1362296832,1362296832,0,59368898560,65851252736,195749,1
18181575277387,1362296832,1362296832,0,59368898560,65851252736,195752,1
18181625834496,1362296832,1362296832,0,59368640512,65851252736,195753,1
18181676598263,1362362368,1362362368,0,59368640512,65851252736,195753,1
18181727260301,1363972096,1363972096,0,59367608320,65851252736,196201,1
18181777843617,1367343104,1367343104,0,59363995648,65851252736,197225,1
18181828594200,1369403392,1369403392,0,59362189312,65851252736,197831,1
18181879227086,1369403392,1369403392,0,59361931264,65851252736,197846,1
18181929818595,1369403392,1369403392,0,59361931264,65851252736,197847,1
18181980529465,1369632768,1369632768,0,59361931264,65851252736,197930,1
18182031017261,1370116096,1370116096,0,59360882688,65851252736,197996,1
18182081550401,1370116096,1370116096,0,59361931264,65851252736,197996,1
18182133021281,1376993280,1376993280,0,59336945664,65851252736,199176,1
18182183774360,1376993280,1376993280,0,59336945664,65851252736,199183,1
18182234645008,1377263616,1377263616,0,59336945664,65851252736,199192,1
18182285980047,1377263616,1377263616,0,59336945664,65851252736,199205,1
18182337060778,1377263616,1377263616,0,59336945664,65851252736,199214,1
18182388134533,1377263616,1377263616,0,59336945664,65851252736,199222,1
18182439675237,1377263616,1377263616,0,59336945664,65851252736,199229,1
18182490640287,1377263616,1377263616,0,59336945664,65851252736,199238,1
18182541501655,1377263616,1377263616,0,59336945664,65851252736,199238,1
18182592631347,1377263616,1377263616,0,59328557056,65851252736,199303,1
18182643418826,1377452032,1377452032,0,59328557056,65851252736,199340,1
18182695886903,1377710080,1377710080,0,59327508480,65851252736,199381,1
18182747530521,1377710080,1377710080,0,59328557056,65851252736,199422,1
18182798249167,1377968128,1377968128,0,59328557056,65851252736,199450,1
18182848767011,1377968128,1377968128,0,59328557056,65851252736,199452,1
18182899535707,1377968128,1377968128,0,59328557056,65851252736,199456,1
18182950096463,1377968128,1377968128,0,59328557056,65851252736,199457,1
18183000778149,1377968128,1377968128,0,59328557056,65851252736,199460,1
18183051495068,1377968128,1377968128,0,59328557056,65851252736,199468,1
18183102209778,1377968128,1377968128,0,59328557056,65851252736,199471,1
18183153007978,1377968128,1377968128,0,59328557056,65851252736,199472,1
18183204126149,1377968128,1377968128,0,59328557056,65851252736,199477,1
18183255938569,1377968128,1377968128,0,59328557056,65851252736,199478,1
18183307303112,1377968128,1377968128,0,59328557056,65851252736,199483,1
18183359222542,1377968128,1377968128,0,59328557056,65851252736,199485,1
18183409764322,1377968128,1377968128,0,59328557056,65851252736,199486,1
18183460465112,1377968128,1377968128,0,59328557056,65851252736,199488,1
18183511148718,1377968128,1377968128,0,59328557056,65851252736,199491,1
18183562071239,1377968128,1377968128,0,59328557056,65851252736,199504,1
18183613321925,1380392960,1380392960,0,59326492672,65851252736,200076,1
18183664440896,1380564992,1380564992,0,59326492672,65851252736,200098,1
18183715687389,1380564992,1380564992,0,59326492672,65851252736,200102,1
18183767193214,1380564992,1380564992,0,59326492672,65851252736,200105,1
18183818267576,1380564992,1380564992,0,59326492672,65851252736,200107,1
18183869042896,1380564992,1380564992,0,59326234624,65851252736,200109,1
18183919551332,1380564992,1380564992,0,59326234624,65851252736,200115,1
18183970243834,1380564992,1380564992,0,59326234624,65851252736,200119,1
18184020958032,1380564992,1380564992,0,59326234624,65851252736,200121,1
18184071765960,1380564992,1380564992,0,59326234624,65851252736,200125,1
18184122594272,1380564992,1380564992,0,59326234624,65851252736,200126,1
18184173428344,1380564992,1380564992,0,59326234624,65851252736,200131,1
