stage,sequence,release_ns,queued_ns,start_ns,end_ns,age_ms,queue_ms,service_ms,output_samples
live,0,16523947351843,16523947655629,16523947768078,16523972541135,25.189292,0.112449,24.773057,30720
live,1,16523957351843,16523957713730,16523972797202,16523975937078,18.585235,15.083472,3.139876,30720
live,2,16523967351843,16523967643126,16523976071512,16523979511104,12.159261,8.428386,3.439592,30720
live,3,16523977351843,16523977827788,16523979616481,16523982463202,5.111359,1.788693,2.846721,30720
live,4,16523987351843,16523987494909,16523987557022,16523990427007,3.075164,0.062113,2.869985,30720
live,5,16523997351843,16523997466993,16523997510898,16524000615606,3.263763,0.043905,3.104708,30720
live,6,16524007351843,16524007473254,16524007555527,16524010790541,3.438698,0.082273,3.235014,30720
live,7,16524017351843,16524017486491,16524017569180,16524020873538,3.521695,0.082689,3.304358,30720
live,8,16524027351843,16524027487023,16524027545456,16524030978136,3.626293,0.058433,3.43268,30720
live,9,16524037351843,16524037473348,16524037544804,16524041083726,3.731883,0.071456,3.538922,30720
live,10,16524047351843,16524047503288,16524047581113,16524052031405,4.679562,0.077825,4.450292,30720
live,11,16524057351843,16524057505741,16524057577774,16524061127703,3.77586,0.072033,3.549929,30720
live,12,16524067351843,16524067491969,16524067791269,16524073902316,6.550473,0.2993,6.111047,30720
live,13,16524077351843,16524077573399,16524077993628,16524084139875,6.788032,0.420229,6.146247,30720
live,14,16524087351843,16524087538955,16524087637260,16524093362831,6.010988,0.098305,5.725571,30720
live,15,16524097351843,16524097749282,16524097858083,16524101990931,4.639088,0.108801,4.132848,30720
live,16,16524107351843,16524107487124,16524107559220,16524113095669,5.743826,0.072096,5.536449,30720
live,17,16524117351843,16524117475528,16524117541577,16524121126291,3.774448,0.066049,3.584714,30720
live,18,16524127351843,16524127473852,16524127542269,16524131279145,3.927302,0.068417,3.736876,30720
live,19,16524137351843,16524137500913,16524137571154,16524142074631,4.722788,0.070241,4.503477,30720
live,20,16524147351843,16524147500582,16524147567911,16524166924040,19.572197,0.067329,19.356129,30720
live,21,16524157351843,16524157515771,16524167089098,16524169836842,12.484999,9.573327,2.747744,30720
live,22,16524167351843,16524167489807,16524169944075,16524172554282,5.202439,2.454268,2.610207,30720
live,23,16524177351843,16524177468963,16524177512164,16524180052993,2.70115,0.043201,2.540829,30720
live,24,16524187351843,16524187462040,16524187510008,16524190213752,2.861909,0.047968,2.703744,30720
live,25,16524197351843,16524197461196,16524197509965,16524200347918,2.996075,0.048769,2.837953,30720
live,26,16524207351843,16524207462465,16524207518689,16524210502084,3.150241,0.056224,2.983395,30720
live,27,16524217351843,16524217462517,16524217516598,16524221459396,4.107553,0.054081,3.942798,30720
live,28,16524227351843,16524227469258,16524227532427,16524231630970,4.279127,0.063169,4.098543,30720
live,29,16524237351843,16524237466910,16524237526175,16524241596591,4.244748,0.059265,4.070416,30720
live,30,16524247351843,16524247492179,16524247566004,16524251129342,3.777499,0.073825,3.563338,30720
live,31,16524257351843,16524257517448,16524257589993,16524262953991,5.602148,0.072545,5.363998,30720
live,32,16524267351843,16524267507900,16524267583421,16524272151827,4.799984,0.075521,4.568406,30720
live,33,16524277351843,16524277478257,16524277547537,16524281745954,4.394111,0.06928,4.198417,30720
live,34,16524287351843,16524287507846,16524287654535,16524292989861,5.638018,0.146689,5.335326,30720
live,35,16524297351843,16524297496986,16524297568827,16524302220753,4.86891,0.071841,4.651926,30720
live,36,16524307351843,16524307468558,16524307536591,16524311424508,4.072665,0.068033,3.887917,30720
live,37,16524317351843,16524317505987,16524317580420,16524322509373,5.15753,0.074433,4.928953,30720
live,38,16524327351843,16524327503160,16524327588953,16524332102989,4.751146,0.085793,4.514036,30720
live,39,16524337351843,16524337478060,16524337552173,16524341345401,3.993558,0.074113,3.793228,30720
live,40,16524347351843,16524347524737,16524347611202,16524370764848,23.413005,0.086465,23.153646,30720
