case,round,sample,wall_ms,budget_ms,device_ms
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,60,8.227811,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,61,8.188547,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,61,8.244867,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,62,8.002976,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,62,8.060769,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,63,7.815998,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,63,7.870814,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,64,7.769278,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,64,7.816702,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,65,8.003681,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,65,8.055553,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,66,7.921823,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,66,7.975263,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,67,8.293316,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,67,8.352804,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,68,8.19613,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,68,8.253635,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,69,7.908415,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,69,7.961183,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,70,8.007937,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,70,8.059681,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,71,7.988416,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,71,8.040384,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,72,7.968928,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,72,8.039457,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,73,8.142338,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,73,8.197954,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,74,8.132833,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,74,8.192226,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,75,7.792829,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,75,7.844606,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,76,7.782621,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,76,7.834302,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,77,7.38172,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,77,7.434425,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,78,7.376825,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,78,7.43577,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,79,7.380664,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,79,7.440377,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,80,7.425817,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,80,7.482746,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,81,7.534042,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,81,7.582747,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,82,7.516411,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,82,7.565755,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,83,7.306008,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,83,7.360728,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,84,7.2742,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,84,7.331576,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,85,7.429402,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,85,7.491034,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,86,7.47113,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,86,7.532251,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,87,7.502875,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,87,7.553595,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,88,7.853726,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,88,7.905727,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,89,7.82003,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,89,7.876734,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,90,8.22525,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,90,8.278499,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,91,8.140002,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,91,8.193443,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,92,8.142466,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,92,8.187491,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,93,8.129058,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,93,8.174019,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,94,8.115937,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,94,8.167426,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,95,7.99904,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,95,8.052897,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,96,8.158594,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,96,8.210659,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,97,8.165123,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,97,8.220099,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,98,7.765374,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,98,7.815102,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,99,7.753022,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,99,7.80243,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,100,7.382489,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,100,7.434106,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,101,7.370712,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,101,7.426585,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,102,7.382521,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,102,7.43913,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,103,7.446745,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,103,7.50553,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,104,7.525211,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,104,7.575419,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,105,7.480922,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,105,7.529082,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,106,7.295704,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,106,7.33916,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,107,7.332216,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,107,7.393145,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,108,7.488922,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,108,7.54873,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,109,7.51449,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,109,7.566427,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,110,7.49593,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,110,7.547899,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,111,7.46761,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,111,7.518075,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,112,7.47033,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,112,7.521594,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,113,7.46185,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,113,7.516475,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,114,7.32684,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,114,7.384313,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,115,7.526778,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,115,7.588059,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,116,7.66006,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,116,7.713949,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,117,7.639068,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,117,7.694013,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,118,7.451129,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,118,7.505242,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,119,7.597019,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,119,7.647484,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,120,7.616892,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,120,7.676157,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,121,7.713725,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,121,7.773022,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,122,7.802013,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,122,7.853502,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,123,7.967712,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,123,8.022176,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,124,7.952576,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,124,8.006976,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,125,7.840734,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,125,7.902175,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,126,7.693693,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,126,7.751165,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,127,7.766109,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,127,7.82563,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,128,7.875071,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,128,7.922815,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,129,7.715869,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,129,7.767262,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,130,7.664636,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,130,7.712125,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,131,7.925599,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,131,7.981824,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,132,7.835967,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,132,7.893567,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,133,7.697052,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,133,7.753213,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,134,7.791805,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,134,7.844094,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,135,7.81571,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,135,7.86547,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,136,7.779421,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,136,7.825438,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,137,7.769853,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,137,7.822878,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,138,7.644828,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,138,7.705693,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,139,7.695452,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,139,7.751389,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,140,7.700733,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,140,7.751293,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,141,7.760893,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,141,7.811966,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,142,7.728413,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,142,7.779678,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,143,7.730365,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,143,7.782557,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,144,7.777406,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,144,7.834495,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,145,7.755517,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,145,7.811038,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,146,7.757181,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,146,7.805342,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,147,7.916224,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,147,7.964608,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,148,7.886111,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,148,7.957568,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,2,149,7.917023,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,2,149,7.971424,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,0,2.325692,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,0,2.377917,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,1,2.317276,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,1,2.352892,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,2,1.963,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,2,1.995384,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,3,1.611155,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,3,1.663252,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,4,3.286055,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,4,3.326248,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,5,2.444734,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,5,2.482814,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,6,2.272315,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,6,2.34022,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,7,1.899831,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,7,1.961528,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,8,1.818358,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,8,1.85183,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,9,1.626131,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,9,1.686676,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,10,2.00828,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,10,2.078585,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,11,1.927255,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,11,1.984248,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,12,3.063333,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,12,3.126982,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,13,1.495986,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,13,1.557331,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,14,2.650368,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,14,2.680257,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,15,1.763317,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,15,1.81295,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,16,1.791413,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,16,1.843382,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,17,1.795382,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,17,1.864023,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,18,1.489906,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,18,1.549042,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,19,1.568851,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,19,1.627188,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,20,1.462226,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,20,1.509011,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,21,1.555922,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,21,1.588947,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,22,1.768757,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,22,1.83663,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,23,2.83309,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,23,2.873346,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,24,2.531327,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,24,2.568127,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,25,2.224699,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,25,2.292668,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,26,2.537407,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,26,2.573023,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,27,2.3407,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,27,2.376509,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,28,2.030232,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,28,2.064632,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,29,1.609747,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,29,1.667252,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,30,1.456978,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,30,1.525075,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,31,1.814838,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,31,1.852119,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,32,1.710964,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,32,1.777493,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,33,1.577907,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,33,1.643924,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,34,1.927895,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,34,1.965432,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,35,2.487518,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,35,2.523423,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,36,2.354557,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,36,2.424157,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,37,1.454098,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,37,1.49365,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,38,2.000344,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,38,2.035609,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,39,1.784406,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,39,1.821366,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,40,2.572319,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,40,2.637759,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,41,2.34326,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,41,2.407005,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,42,12.555383,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,42,12.6342,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,43,2.977252,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,43,3.062117,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,44,2.80317,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,44,2.891779,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,45,2.797602,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,45,2.883267,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,46,4.407125,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,46,4.493334,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,47,3.374473,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,47,3.464682,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,48,3.294408,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,48,3.379401,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,49,2.873922,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,49,2.963075,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,50,3.757133,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,50,3.846382,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,51,3.164166,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,51,3.251879,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,52,2.599935,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,52,2.699489,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,53,3.652172,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,53,3.728813,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,54,3.431689,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,54,3.51681,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,55,3.211302,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,55,3.320008,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,56,2.741729,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,56,2.801026,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,57,3.532938,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,57,3.623659,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,58,4.023665,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,58,4.118802,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,59,28.472342,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,59,28.538487,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,60,13.414305,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,60,13.500706,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,61,3.355113,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,61,3.408073,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,62,3.287591,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,62,3.379465,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,63,14.50395,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,63,14.576623,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,64,5.070237,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,64,5.164542,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,65,3.585099,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,65,3.667884,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,66,4.283476,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,66,4.359508,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,67,3.999568,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,67,4.069873,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,68,4.121841,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,68,4.212434,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,69,4.190803,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,69,4.266228,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,70,25.11739,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,70,25.211823,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,71,3.072997,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,71,3.131238,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,72,3.646892,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,72,3.711628,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,73,4.029136,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,73,4.120497,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,74,3.863855,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,74,3.925487,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,75,3.939791,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,3,75,4.033648,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,3,76,3.420393,40.0,
