round,sample,wall_ms,read_bytes,write_bytes,effective_MB_s,effective_Mb_s
0,0,0.06384,65664,4104,1092.857142857143,8742.857142857143
0,1,0.03344,65664,4104,2086.3636363636365,16690.909090909092
0,2,0.028833,65664,4104,2419.727395692436,19357.819165539488
0,3,0.026272,65664,4104,2655.602923264312,21244.823386114494
0,4,0.026209,65664,4104,2661.986340570033,21295.890724560264
0,5,0.033824,65664,4104,2062.677388836329,16501.419110690633
0,6,0.027200000000000002,65664,4104,2565.0,20520.0
0,7,0.025537,65664,4104,2732.0358695226537,21856.28695618123
0,8,0.025632000000000002,65664,4104,2721.9101123595506,21775.280898876405
0,9,0.025249,65664,4104,2763.1985425165353,22105.588340132283
0,10,0.026463999999999998,65664,4104,2636.3361547762997,21090.689238210398
0,11,0.026463999999999998,65664,4104,2636.3361547762997,21090.689238210398
0,12,0.026337,65664,4104,2649.0488666135097,21192.390932908078
0,13,0.0264,65664,4104,2642.7272727272725,21141.81818181818
0,14,0.026432,65664,4104,2639.52784503632,21116.22276029056
0,15,0.038465,65664,4104,1813.8047575718185,14510.438060574548
0,16,0.02768,65664,4104,2520.520231213873,20164.161849710985
0,17,0.026560999999999998,65664,4104,2626.7083317646175,21013.66665411694
0,18,0.02592,65664,4104,2691.666666666667,21533.333333333336
0,19,0.026497,65664,4104,2633.0527984300106,21064.422387440085
0,20,0.026208000000000002,65664,4104,2662.087912087912,21296.703296703297
0,21,0.026463999999999998,65664,4104,2636.3361547762997,21090.689238210398
0,22,0.026112999999999997,65664,4104,2671.772680274193,21374.181442193545
0,23,0.025856,65664,4104,2698.329207920792,21586.633663366338
0,24,0.027552999999999998,65664,4104,2532.1380611911586,20257.10448952927
0,25,0.026816,65664,4104,2601.7303102625297,20813.842482100237
0,26,0.025824,65664,4104,2701.6728624535317,21613.382899628254
0,27,0.026560999999999998,65664,4104,2626.7083317646175,21013.66665411694
0,28,0.026272,65664,4104,2655.602923264312,21244.823386114494
0,29,0.026657,65664,4104,2617.248752672844,20937.990021382753
0,30,0.026176,65664,4104,2665.3422982885086,21322.73838630807
0,31,0.026496,65664,4104,2633.1521739130435,21065.217391304348
0,32,0.026145,65664,4104,2668.502581755594,21348.02065404475
0,33,0.032,65664,4104,2180.25,17442.0
0,34,0.032609,65664,4104,2139.5320310343773,17116.256248275018
0,35,0.026144,65664,4104,2668.6046511627906,21348.837209302324
0,36,0.025664,65664,4104,2718.516209476309,21748.129675810473
0,37,0.026529,65664,4104,2629.8767386633494,21039.013909306796
0,38,0.025248,65664,4104,2763.3079847908743,22106.463878326995
0,39,0.02576,65664,4104,2708.3850931677016,21667.080745341613
0,40,0.026241,65664,4104,2658.740139476392,21269.921115811136
0,41,0.034016,65664,4104,2051.034807149577,16408.278457196615
0,42,0.027329,65664,4104,2552.8925317428375,20423.1402539427
0,43,0.026336,65664,4104,2649.149453219927,21193.195625759417
0,44,0.025696,65664,4104,2715.1307596513075,21721.04607721046
0,45,0.026112999999999997,65664,4104,2671.772680274193,21374.181442193545
0,46,0.026463999999999998,65664,4104,2636.3361547762997,21090.689238210398
0,47,0.025505,65664,4104,2735.4636345814547,21883.709076651638
0,48,0.026176,65664,4104,2665.3422982885086,21322.73838630807
