timestamp_ns,emc_percent,emc_mhz,gpu_percent,ram_reported_mb,swap_reported_mb
16610318679653,7.0,204.0,0.0,3582.0,0.0
16610551916257,6.0,204.0,0.0,3582.0,0.0
16610778390540,5.0,204.0,0.0,3582.0,0.0
16611004483988,4.0,204.0,0.0,3582.0,0.0
16611238186133,4.0,204.0,0.0,3589.0,0.0
16611463584564,3.0,204.0,0.0,3589.0,0.0
16611688194923,3.0,204.0,0.0,3589.0,0.0
16611911257295,2.0,204.0,0.0,3589.0,0.0
16612135072540,2.0,204.0,0.0,3589.0,0.0
16612368781821,2.0,204.0,0.0,3590.0,0.0
16612599128887,1.0,204.0,0.0,3590.0,0.0
16612824824026,1.0,204.0,0.0,3590.0,0.0
16613049344688,1.0,204.0,0.0,3590.0,0.0
16613279520296,1.0,204.0,0.0,3591.0,0.0
16613505841523,1.0,204.0,0.0,3591.0,0.0
16613731324404,1.0,204.0,0.0,3591.0,0.0
16613956866422,0.0,204.0,0.0,3591.0,0.0
16614182224886,0.0,204.0,0.0,3591.0,0.0
16614412969141,0.0,204.0,0.0,3591.0,0.0
16614637854895,0.0,204.0,0.0,3591.0,0.0
16614862000833,0.0,204.0,0.0,3591.0,0.0
16615087776902,0.0,204.0,0.0,3591.0,0.0
16615316766673,0.0,204.0,0.0,3591.0,0.0
16615542723640,0.0,204.0,0.0,3591.0,0.0
16615773654426,0.0,204.0,0.0,3591.0,0.0
16615997432423,0.0,204.0,0.0,3591.0,0.0
16616222287842,0.0,204.0,0.0,3591.0,0.0
16616446392307,0.0,204.0,0.0,3591.0,0.0
16616671376911,0.0,204.0,0.0,3591.0,0.0
16616895752644,0.0,204.0,0.0,3591.0,0.0
16617119939735,0.0,204.0,0.0,3591.0,0.0
16617345023733,0.0,204.0,0.0,3591.0,0.0
16617567827959,0.0,204.0,0.0,3591.0,0.0
16617789959666,0.0,204.0,0.0,3591.0,0.0
16618013914210,0.0,204.0,0.0,3591.0,0.0
16618241321531,0.0,204.0,0.0,3591.0,0.0
16618466057173,0.0,204.0,0.0,3591.0,0.0
16618691213460,0.0,204.0,0.0,3591.0,0.0
16618917455775,0.0,204.0,0.0,3591.0,0.0
16619141434576,0.0,204.0,0.0,3591.0,0.0
16619368716680,0.0,204.0,0.0,3591.0,0.0
16619593867431,0.0,204.0,0.0,3591.0,0.0
16619819449355,0.0,204.0,0.0,3591.0,0.0
16620047058599,0.0,204.0,0.0,3591.0,0.0
16620274101053,0.0,204.0,0.0,3591.0,0.0
16620499582656,0.0,204.0,0.0,3591.0,0.0
16620723834676,0.0,204.0,0.0,3591.0,0.0
16620947892071,0.0,204.0,0.0,3591.0,0.0
16621171735511,0.0,204.0,0.0,3591.0,0.0
16621397640191,0.0,204.0,0.0,3591.0,0.0
16621621995509,0.0,204.0,0.0,3591.0,0.0
16621853388766,0.0,204.0,0.0,3591.0,0.0
16622081580258,0.0,204.0,0.0,3591.0,0.0
16622311513754,1.0,204.0,0.0,3592.0,0.0
16622538356430,0.0,204.0,0.0,3592.0,0.0
16622763938194,0.0,204.0,0.0,3592.0,0.0
16622994016236,0.0,204.0,0.0,3592.0,0.0
16623221837772,0.0,204.0,0.0,3592.0,0.0
16623450128401,0.0,204.0,0.0,3592.0,0.0
16623676858020,0.0,204.0,0.0,3592.0,0.0
16623903527222,0.0,204.0,0.0,3592.0,0.0
16624126607006,0.0,204.0,0.0,3592.0,0.0
16624355079109,0.0,204.0,0.0,3592.0,0.0
16624584717530,0.0,204.0,0.0,3592.0,0.0
16624810943239,0.0,204.0,0.0,3592.0,0.0
16625039130412,0.0,204.0,0.0,3592.0,0.0
16625266582440,0.0,204.0,0.0,3592.0,0.0
