case,round,sample,wall_ms,budget_ms,device_ms
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,14,6.65013,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,15,7.016471,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,15,7.042264,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,16,7.224538,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,16,7.248506,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,17,7.38278,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,17,7.408797,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,18,6.957303,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,18,6.982999,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,19,7.132601,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,19,7.159321,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,20,7.392476,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,20,7.42022,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,21,7.557406,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,21,7.582686,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,22,7.74464,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,22,7.772033,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,23,8.111845,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,23,8.137414,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,24,8.16871,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,24,8.217606,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,25,7.958435,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,25,7.986531,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,26,7.645855,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,26,7.672895,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,27,7.822913,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,27,7.849858,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,28,8.313352,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,28,8.343464,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,29,8.588715,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,29,8.618539,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,30,8.34084,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,30,8.368264,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,31,8.141094,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,31,8.169894,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,32,7.99322,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,32,8.019844,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,33,7.519262,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,33,7.566238,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,34,7.796289,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,34,7.82557,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,35,7.815969,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,35,7.85709,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,36,8.022339,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,36,8.054084,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,37,7.773921,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,37,7.805953,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,38,7.228794,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,38,7.258458,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,39,6.667667,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,39,6.69874,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,40,6.708307,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,40,6.740116,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,41,6.980439,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,41,7.014903,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,42,7.228281,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,42,7.259738,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,43,7.3783,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,43,7.410492,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,44,7.080088,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,44,7.110617,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,45,7.203386,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,45,7.261754,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,46,7.180889,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,46,7.214202,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,47,7.776928,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,47,7.813697,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,48,7.948483,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,48,7.986212,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,49,8.051204,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,49,8.087173,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,50,7.961187,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,50,7.996067,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,51,7.685632,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,51,7.717376,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,52,7.35718,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,52,7.391548,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,53,7.774528,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,53,7.811809,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,54,8.291591,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,54,8.331624,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,55,8.180422,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,55,8.220231,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,56,8.177894,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,56,8.211622,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,57,7.503166,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,57,7.539998,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,58,7.805985,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,58,7.843873,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,59,7.847778,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,59,7.88845,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,60,7.93901,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,60,7.980099,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,61,8.128357,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,61,8.16871,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,62,8.305607,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,62,8.341832,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,63,7.771905,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,63,7.808577,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,64,7.232122,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,64,7.268955,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,65,7.080056,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,65,7.115288,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,66,7.127417,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,66,7.168089,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,67,7.444221,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,67,7.489758,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,68,7.571742,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,68,7.61379,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,69,7.566302,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,69,7.605694,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,70,7.388508,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,70,7.424989,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,71,7.26777,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,71,7.304027,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,72,7.108248,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,72,7.145465,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,73,7.318875,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,73,7.362875,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,74,7.468765,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,74,7.514846,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,75,7.622239,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,75,7.663871,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,76,7.46998,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,76,7.513117,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,77,7.249562,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,77,7.292858,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,78,6.76082,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,78,6.80338,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,79,6.713395,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,79,6.757108,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,80,6.913014,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,80,6.978679,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,81,7.204313,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,81,7.24841,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,82,7.323707,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,82,7.370555,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,83,7.113753,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,83,7.156089,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,84,7.093048,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,84,7.134233,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,85,7.001048,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,85,7.050008,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,86,7.323387,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,86,7.375707,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,87,7.62131,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,87,7.664383,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,88,8.383656,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,88,8.425096,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,89,8.20807,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,89,8.248135,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,90,8.137669,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,90,8.184422,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,91,8.151205,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,91,8.222502,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,92,8.196966,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,92,8.250726,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,93,8.674828,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,93,8.72094,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,94,8.54033,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,94,8.582858,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,95,8.641323,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,95,8.684556,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,96,8.838926,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,96,8.882575,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,97,8.965967,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,97,9.008944,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,98,8.458377,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,98,8.502154,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,99,8.479754,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,99,8.52209,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,100,8.384393,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,100,8.421929,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,101,7.877922,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,101,7.91709,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,102,7.934882,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,102,7.976771,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,103,7.638143,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,103,7.690528,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,104,7.718976,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,104,7.771713,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,105,8.079205,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,105,8.125765,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,106,7.41382,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,106,7.461309,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,107,7.063608,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,107,7.111385,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,108,7.272603,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,108,7.319867,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,109,7.42518,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,109,7.476157,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,110,7.549886,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,110,7.603902,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,111,7.559678,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,111,7.610175,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,112,7.459676,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,112,7.505373,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,113,7.273627,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,113,7.318267,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,114,7.211417,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,114,7.265466,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,115,7.215161,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,115,7.266714,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,116,7.37766,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,116,7.428893,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,117,7.426748,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,117,7.465917,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,118,7.025271,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,118,7.068183,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,119,6.851989,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,119,6.89919,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,120,6.801172,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,120,6.847413,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,121,6.885654,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,121,6.944214,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,122,7.098488,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,122,7.150457,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,123,7.311067,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,123,7.366843,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,124,8.110629,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,124,8.159238,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,125,7.589246,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,125,7.637247,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,126,7.862818,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,126,7.917283,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,127,7.845089,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,127,7.89565,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,128,8.01258,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,128,8.066373,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,129,8.17367,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,129,8.223495,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,130,8.137509,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,130,8.185446,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,131,7.865346,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,131,7.909954,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,132,7.623871,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,132,7.665567,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,133,7.850337,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,133,7.905954,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,134,7.131161,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,134,7.182809,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,135,7.230874,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,135,7.281979,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,136,6.894198,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,136,6.937718,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,137,6.746579,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,137,6.792084,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,138,6.592914,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,138,6.636146,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,139,6.496432,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,139,6.548369,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,140,6.999063,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,140,7.051896,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,141,7.137144,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,141,7.187321,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,142,7.219226,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,142,7.272442,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,143,6.936567,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,143,6.982263,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,144,6.819797,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,144,6.865525,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,145,6.746292,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,145,6.792948,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,146,6.610258,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,146,6.655091,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,147,6.721779,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,147,6.775508,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,148,7.038968,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,148,7.089368,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_decoder,0,149,7.141497,40.0,
jetson_jetson_test_640x360_throughput_nvdec_native_ready,0,149,7.186298,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,0,0,2.661665,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,0,0,2.734082,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,0,1,2.903973,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,0,1,2.976037,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,0,2,1.843863,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,0,2,1.917048,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,0,3,2.473055,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,0,3,2.55488,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,0,4,2.509535,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,0,4,2.590496,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,0,5,2.157179,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,0,5,2.237052,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,0,6,2.048953,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,0,6,2.092634,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,0,7,1.830711,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,0,7,1.865239,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,0,8,1.655732,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,0,8,1.723285,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,0,9,2.394078,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,0,9,2.432958,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,0,10,2.2375,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,0,10,2.271293,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,0,11,2.329533,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,0,11,2.39603,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,0,12,1.760182,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,0,12,1.825975,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_decoder,0,13,1.771926,40.0,
jetson_jetson_test_640x360_paced_nvdec_native_ready,0,13,1.838614,40.0,
