timestamp_ns,rss_bytes,rss_lifetime_peak_bytes,swap_bytes,system_available_bytes,system_total_bytes,minor_faults,major_faults
13534382622782,220004352,220004352,0,62816366592,65851252736,39654,1
13534439099362,224612352,224612352,0,62812753920,65851252736,41880,1
13534490101632,225435648,225435648,0,62812753920,65851252736,41924,1
13534540950877,225435648,225435648,0,62812753920,65851252736,41961,1
13534591954460,242102272,242102272,0,62812237824,65851252736,42524,1
13534643413088,273063936,273063936,0,62800281600,65851252736,46759,1
13534694892965,297213952,297213952,0,62791217152,65851252736,50954,1
13534746400522,329859072,329859072,0,62776991744,65851252736,56201,1
13534797792046,361820160,361820160,0,62763831296,65851252736,61506,1
13534849180433,388722688,388722688,0,62752993280,65851252736,65974,1
13534900386482,412807168,412807168,0,62741897216,65851252736,70233,1
13534951880695,445292544,445292544,0,62727639040,65851252736,75185,1
13535003393596,476524544,476524544,0,62713446400,65851252736,80932,1
13535054858689,513847296,513847296,0,62692478976,65851252736,87639,1
13535106348550,555065344,555065344,0,62671413248,65851252736,93505,1
13535157873035,583602176,583602176,0,62657605632,65851252736,97542,1
13535209640371,636186624,636186624,0,62627553280,65851252736,103844,1
13535261222233,664510464,664510464,0,62614851584,65851252736,108322,1
13535312785375,706654208,706654208,0,62592655360,65851252736,113503,1
13535364289124,752459776,752459776,0,62566006784,65851252736,118634,1
13535415753384,783589376,783589376,0,62550835200,65851252736,123053,1
13535467268461,817098752,817098752,0,62534737920,65851252736,128580,1
13535518779443,868384768,868384768,0,62501314560,65851252736,133801,1
13535570093909,907542528,907542528,0,62482989056,65851252736,139161,1
13535621546201,942764032,942764032,0,62463655936,65851252736,143925,1
13535673068575,981577728,981577728,0,62440976384,65851252736,149285,1
13535724476162,1024585728,1024585728,0,62414168064,65851252736,155134,1
13535775824485,1064538112,1064538112,0,62388584448,65851252736,159811,1
13535827232105,1087197184,1087197184,0,62380736512,65851252736,163495,1
13535878678285,1131806720,1131806720,0,62352932864,65851252736,169962,1
13535930101937,1181179904,1181179904,0,62326317056,65851252736,176870,1
13535981516981,1246515200,1246515200,0,62280826880,65851252736,182837,1
13536033015290,1280917504,1280917504,0,62261452800,65851252736,186709,1
13536084561728,1324158976,1324158976,0,62238826496,65851252736,192135,1
13536135671136,1337462784,1337462784,0,62217691136,65851252736,194940,1
13536186947362,1340276736,1340276736,0,62212222976,65851252736,195125,1
13536237897568,1348009984,1348009984,0,62203199488,65851252736,195816,1
13536289010208,1349091328,1349091328,0,62203199488,65851252736,195956,1
13536339831644,1349091328,1349091328,0,62203199488,65851252736,195956,1
13536391016637,1350664192,1350664192,0,62201585664,65851252736,196447,1
13536446238065,1350664192,1350664192,0,62201585664,65851252736,196460,1
13536497030157,1350664192,1350664192,0,62201585664,65851252736,196466,1
13536547734536,1350664192,1350664192,0,62201585664,65851252736,196473,1
13536598388354,1350664192,1350664192,0,62201585664,65851252736,196480,1
13536649042748,1350664192,1350664192,0,62201585664,65851252736,196488,1
13536699723095,1350922240,1350922240,0,62201327616,65851252736,196493,1
13536750332529,1350922240,1350922240,0,62201327616,65851252736,196501,1
13536801026380,1350922240,1350922240,0,62201327616,65851252736,196509,1
13536851648869,1350922240,1350922240,0,62201327616,65851252736,196515,1
13536902275583,1350922240,1350922240,0,62201327616,65851252736,196519,1
13536952938234,1350922240,1350922240,0,62201327616,65851252736,196523,1
13537003561140,1351036928,1351036928,0,62201069568,65851252736,196537,1
13537054337456,1351036928,1351036928,0,62201069568,65851252736,196541,1
13537104916041,1351036928,1351036928,0,62200020992,65851252736,196546,1
13537155566979,1351036928,1351036928,0,62201069568,65851252736,196549,1
13537206225758,1351036928,1351036928,0,62201069568,65851252736,196554,1
