stage,sequence,release_ns,queued_ns,start_ns,end_ns,age_ms,queue_ms,service_ms,output_samples
live,0,14997575812419,14997576082908,14997576312831,14997581529220,5.716801,0.229923,5.216389,480
live,1,14997585812419,14997585976062,14997586038847,14997588999974,3.187555,0.062785,2.961127,480
live,2,14997595812419,14997595943586,14997596016195,14997598898921,3.086502,0.072609,2.882726,480
live,3,14997605812419,14997605924518,14997605982535,14997609028335,3.215916,0.058017,3.0458,480
live,4,14997615812419,14997615931242,14997615997099,14997619250262,3.437843,0.065857,3.253163,480
live,5,14997625812419,14997625922798,14997625983439,14997629328027,3.515608,0.060641,3.344588,480
live,6,14997635812419,14997635928595,14997636034196,14997639240990,3.428571,0.105601,3.206794,480
live,7,14997645812419,14997645926007,14997645991544,14997649703849,3.89143,0.065537,3.712305,480
live,8,14997655812419,14997655937339,14997656026460,14997661100767,5.288348,0.089121,5.074307,480
live,9,14997665812419,14997665931167,14997666003232,14997670670718,4.858299,0.072065,4.667486,480
live,10,14997675812419,14997675933571,14997676045669,14997679828151,4.015732,0.112098,3.782482,480
live,11,14997685812419,14997685947528,14997686045737,14997690011005,4.198586,0.098209,3.965268,480
live,12,14997695812419,14997695936620,14997696053933,14997700806412,4.993993,0.117313,4.752479,480
live,13,14997705812419,14997705951984,14997706026961,14997710408619,4.5962,0.074977,4.381658,480
live,14,14997715812419,14997715927860,14997716011957,14997721211130,5.398711,0.084097,5.199173,480
live,15,14997725812419,14997725932248,14997726004185,14997730242097,4.429678,0.071937,4.237912,480
live,16,14997735812419,14997735925020,14997735996893,14997740633915,4.821496,0.071873,4.637022,480
live,17,14997745812419,14997745928609,14997745998210,14997750475709,4.66329,0.069601,4.477499,480
live,18,14997755812419,14997755943461,14997756032102,14997760314719,4.5023,0.088641,4.282617,480
live,19,14997765812419,14997765935625,14997766015210,14997770739881,4.927462,0.079585,4.724671,480
live,20,14997775812419,14997775943629,14997776067279,14997782925482,7.113063,0.12365,6.858203,480
live,21,14997785812419,14997785961298,14997786045203,14997790494062,4.681643,0.083905,4.448859,480
live,22,14997795812419,14997795962294,14997796077303,14997799906026,4.093607,0.115009,3.828723,480
live,23,14997805812419,14997805974042,14997806047163,14997809901646,4.089227,0.073121,3.854483,480
live,24,14997815812419,14997815936286,14997816056896,14997819983411,4.170992,0.12061,3.926515,480
live,25,14997825812419,14997825957218,14997826038691,14997830517983,4.705564,0.081473,4.479292,480
live,26,14997835812419,14997835993543,14997836310827,14997840740614,4.928195,0.317284,4.429787,480
live,27,14997845812419,14997845940074,14997846027852,14997851141295,5.328876,0.087778,5.113443,480
live,28,14997855812419,14997855927183,14997856014640,14997860532491,4.720072,0.087457,4.517851,480
live,29,14997865812419,14997865942803,14997866021012,14997870740338,4.927919,0.078209,4.719326,480
live,30,14997875812419,14997875931095,14997876018968,14997880289777,4.477358,0.087873,4.270809,480
live,31,14997885812419,14997885952187,14997886034492,14997890308149,4.49573,0.082305,4.273657,480
live,32,14997895812419,14997895933247,14997896019104,14997900442619,4.6302,0.085857,4.423515,480
live,33,14997905812419,14997905936996,14997906008516,14997910487136,4.674717,0.07152,4.47862,480
live,34,14997915812419,14997915940072,14997916062185,14997919874524,4.062105,0.122113,3.812339,480
live,35,14997925812419,14997925944108,14997926049165,14997930640490,4.828071,0.105057,4.591325,480
live,36,14997935812419,14997935957808,14997936060818,14997940346026,4.533607,0.10301,4.285208,480
live,37,14997945812419,14997945971381,14997946055894,14997950397871,4.585452,0.084513,4.341977,480
live,38,14997955812419,14997955952377,14997956048058,14997961577571,5.765152,0.095681,5.529513,480
live,39,14997965812419,14997965945789,14997966032958,14997970730940,4.918521,0.087169,4.697982,480
live,40,14997975812419,14997975947329,14997976041218,14997982244852,6.432433,0.093889,6.203634,480
live,41,14997985812419,14997985958213,14997986041702,14997990423360,4.610941,0.083489,4.381658,480
live,42,14997995812419,14997995944457,14997996065963,14998001633780,5.821361,0.121506,5.567817,480
live,43,14998005812419,14998005945229,14998006031150,14998010942831,5.130412,0.085921,4.911681,480
live,44,14998015812419,14998015943697,14998016033235,14998020450221,4.637802,0.089538,4.416986,480
live,45,14998025812419,14998025943702,14998026020343,14998030704405,4.891986,0.076641,4.684062,480
live,46,14998035812419,14998036421952,14998036532706,14998041201119,5.3887,0.110754,4.668413,480
live,47,14998045812419,14998045951742,14998046030975,14998050297048,4.484629,0.079233,4.266073,480
live,48,14998055812419,14998055942530,14998056028899,14998060702081,4.889662,0.086369,4.673182,480
live,49,14998065812419,14998065937670,14998066014471,14998070658853,4.846434,0.076801,4.644382,480
live,50,14998075812419,14998075927498,14998076016747,14998080651401,4.838982,0.089249,4.634654,480
live,51,14998085812419,14998085914862,14998085981583,14998091045906,5.233487,0.066721,5.064323,480
live,52,14998095812419,14998095918226,14998095980915,14998100037193,4.224774,0.062689,4.056278,480
live,53,14998105812419,14998105924151,14998105992792,14998110453139,4.64072,0.068641,4.460347,480
live,54,14998115812419,14998115929019,14998115985276,14998120613113,4.800694,0.056257,4.627837,480
live,55,14998125812419,14998125927423,14998126001248,14998130480155,4.667736,0.073825,4.478907,480
live,56,14998135812419,14998135909507,14998135957700,14998141014886,5.202467,0.048193,5.057186,480
live,57,14998145812419,14998145925767,14998145989608,14998150501668,4.689249,0.063841,4.51206,480
live,58,14998155812419,14998155927020,14998155986252,14998161642839,5.83042,0.059232,5.656587,480
live,59,14998165812419,14998165934032,14998166007697,14998170389771,4.577352,0.073665,4.382074,480
live,60,14998175812419,14998175913140,14998175970964,14998181507486,5.695067,0.057824,5.536522,480
live,61,14998185812419,14998185919544,14998185989753,14998189824044,4.011625,0.070209,3.834291,480
live,62,14998195812419,14998195922460,14998195994653,14998199734063,3.921644,0.072193,3.73941,480
live,63,14998205812419,14998205922496,14998205990913,14998210927234,5.114815,0.068417,4.936321,480
live,64,14998215812419,14998215922884,14998215995749,14998220371871,4.559452,0.072865,4.376122,480
live,65,14998225812419,14998225929609,14998226007210,14998230645607,4.833188,0.077601,4.638397,480
live,66,14998235812419,14998235930029,14998236020814,14998239907265,4.094846,0.090785,3.886451,480
live,67,14998245812419,14998245926705,14998245992946,14998252026050,6.213631,0.066241,6.033104,480
live,68,14998255812419,14998255943989,14998256027383,14998259195872,3.383453,0.083394,3.168489,480
live,69,14998265812419,14998265937465,14998266014299,14998270590519,4.7781,0.076834,4.57622,480
live,70,14998275812419,14998275971198,14998276078400,14998280561851,4.749432,0.107202,4.483451,480
live,71,14998285812419,14998285965698,14998286061475,14998290426013,4.613594,0.095777,4.364538,480
live,72,14998295812419,14998295959334,14998296035751,14998299163697,3.351278,0.076417,3.127946,480
live,73,14998305812419,14998305941706,14998306021867,14998310355461,4.543042,0.080161,4.333594,480
live,74,14998315812419,14998315959279,14998316077520,14998320339689,4.52727,0.118241,4.262169,480
live,75,14998325812419,14998325941843,14998326002355,14998328920442,3.108023,0.060512,2.918087,480
live,76,14998335812419,14998336097913,14998336213658,14998341645282,5.832863,0.115745,5.431624,480
live,77,14998345812419,14998346066365,14998346448450,14998352121197,6.308778,0.382085,5.672747,480
live,78,14998355812419,14998355959167,14998356027136,14998359176458,3.364039,0.067969,3.149322,480
live,79,14998365812419,14998365927971,14998365995108,14998369738389,3.92597,0.067137,3.743281,480
live,80,14998375812419,14998375949639,14998376048425,14998382214522,6.402103,0.098786,6.166097,480
live,81,14998385812419,14998385967180,14998386051789,14998389865375,4.052956,0.084609,3.813586,480
live,82,14998395812419,14998395940592,14998396019825,14998399737986,3.925567,0.079233,3.718161,480
live,83,14998405812419,14998405949524,14998406024213,14998409032413,3.219994,0.074689,3.0082,480
live,84,14998415812419,14998415928920,14998416014713,14998420851193,5.038774,0.085793,4.83648,480
live,85,14998425812419,14998425951516,14998426034013,14998431991916,6.179497,0.082497,5.957903,480
live,86,14998435812419,14998435973953,14998436087938,14998440024182,4.211763,0.113985,3.936244,480
live,87,14998445812419,14998445967333,14998446049254,14998451960564,6.148145,0.081921,5.91131,480
live,88,14998455812419,14998455972201,14998456082315,14998462874884,7.062465,0.110114,6.792569,480
live,89,14998465812419,14998465988685,14998466057966,14998469296153,3.483734,0.069281,3.238187,480
live,90,14998475812419,14998475953233,14998476049362,14998478996633,3.184214,0.096129,2.947271,480
live,91,14998485812419,14998485950741,14998486010198,14998490041323,4.228904,0.059457,4.031125,480
live,92,14998495812419,14998495955034,14998496055611,14998499204740,3.392321,0.100577,3.149129,480
live,93,14998505812419,14998505927005,14998505991742,14998510210582,4.398163,0.064737,4.21884,480
live,94,14998515812419,14998515955618,14998516083236,14998522501496,6.689077,0.127618,6.41826,480
live,95,14998525812419,14998525985798,14998526057255,14998529838777,4.026358,0.071457,3.781522,480
live,96,14998535812419,14998535928906,14998536009643,14998540757610,4.945191,0.080737,4.747967,480
live,97,14998545812419,14998546081136,14998546197618,14998553377872,7.565453,0.116482,7.180254,480
live,98,14998555812419,14998555951506,14998556026803,14998559070492,3.258073,0.075297,3.043689,480
live,99,14998565812419,14998565918742,14998565982231,14998569968876,4.156457,0.063489,3.986645,480
live,100,14998575812419,14998575958299,14998576057916,14998582358735,6.546316,0.099617,6.300819,480
live,101,14998585812419,14998585968223,14998586028928,14998589128905,3.316486,0.060705,3.099977,480
live,102,14998595812419,14998595929635,14998596027524,14998601007206,5.194787,0.097889,4.979682,480
