timestamp_ns,emc_percent,emc_mhz,gpu_percent,ram_reported_mb,swap_reported_mb
13329289280631,3.0,665.0,0.0,2271.0,0.0
13329511403755,6.0,665.0,0.0,2271.0,0.0
13329733891812,8.0,665.0,0.0,2271.0,0.0
13329955749589,9.0,665.0,0.0,2271.0,0.0
13330176509336,11.0,665.0,0.0,2271.0,0.0
13330399292725,12.0,665.0,0.0,2271.0,0.0
13330620881762,13.0,665.0,0.0,2271.0,0.0
13330841620453,13.0,665.0,0.0,2271.0,0.0
13331063857850,14.0,665.0,0.0,2271.0,0.0
13331284497276,14.0,665.0,0.0,2272.0,0.0
13331505197566,15.0,665.0,0.0,2272.0,0.0
13331727045710,15.0,665.0,0.0,2272.0,0.0
13331948777789,16.0,665.0,0.0,2272.0,0.0
13332169378814,16.0,665.0,0.0,2272.0,0.0
13332389867997,16.0,665.0,0.0,2272.0,0.0
13332612793371,16.0,665.0,0.0,2272.0,0.0
13332834440041,17.0,665.0,0.0,2272.0,0.0
13333056147704,17.0,665.0,0.0,2272.0,0.0
13333278541423,17.0,665.0,0.0,2272.0,0.0
13333500384831,17.0,665.0,0.0,2272.0,0.0
13333722340177,17.0,665.0,0.0,2272.0,0.0
13333945316719,17.0,665.0,0.0,2272.0,0.0
13334167108383,17.0,665.0,0.0,2272.0,0.0
