stage,sequence,release_ns,queued_ns,start_ns,end_ns,age_ms,queue_ms,service_ms,output_samples
live,0,16546455216613,16546455501745,16546455821013,16546524034994,68.818381,0.319268,68.213981,30720
live,1,16546465216613,16546465575367,16546524322069,16546532162097,66.945484,58.746702,7.840028,30720
live,2,16546475216613,16546475461498,16546532319603,16546539618088,64.401475,56.858105,7.298485,30720
live,3,16546485216613,16546485496176,16546539748202,16546546865853,61.64924,54.252026,7.117651,30720
live,4,16546495216613,16546495548325,16546546994654,16546554213139,58.996526,51.446329,7.218485,30720
live,7,16546525216613,16546525418754,16546554348596,16546561567817,36.351204,28.929842,7.219221,30720
live,8,16546535216613,16546535373815,16546561690442,16546568467225,33.250612,26.316627,6.776783,30720
live,9,16546545216613,16546545440140,16546568587771,16546575409131,30.192518,23.147631,6.82136,30720
live,10,16546555216613,16546555416705,16546575538604,16546582260923,27.04431,20.121899,6.722319,30720
live,11,16546565216613,16546565376981,16546582408348,16546589084650,23.868037,17.031367,6.676302,30720
live,12,16546575216613,16546575430923,16546589202028,16546595961147,20.744534,13.771105,6.759119,30720
live,13,16546585216613,16546585377759,16546596108861,16546603519123,18.30251,10.731102,7.410262,30720
live,14,16546595216613,16546595545270,16546603665013,16546610829865,15.613252,8.119743,7.164852,30720
live,15,16546605216613,16546605382505,16546610963626,16546617688921,12.472308,5.581121,6.725295,30720
live,16,16546615216613,16546615413598,16546617803642,16546624418663,9.20205,2.390044,6.615021,30720
live,17,16546625216613,16546625369843,16546625427923,16546632152834,6.936221,0.05808,6.724911,30720
live,18,16546635216613,16546635347143,16546635393448,16546642065750,6.849137,0.046305,6.672302,30720
live,19,16546645216613,16546645341660,16546645397757,16546652100683,6.88407,0.056097,6.702926,30720
live,20,16546655216613,16546655352433,16546655415922,16546712183145,56.966532,0.063489,56.767223,30720
live,21,16546665216613,16546665449991,16546712377964,16546719557919,54.341306,46.927973,7.179955,30720
live,22,16546675216613,16546675368795,16546719687969,16546726881973,51.66536,44.319174,7.194004,30720
live,23,16546685216613,16546685339920,16546727003351,16546734239947,49.023334,41.663431,7.236596,30720
live,24,16546695216613,16546695338340,16546734371885,16546741588385,46.371772,39.033545,7.2165,30720
live,26,16546715216613,16546715377903,16546741874852,16546748637043,33.42043,26.496949,6.762191,30720
live,27,16546725216613,16546725498693,16546748753781,16546755504100,30.287487,23.255088,6.750319,30720
live,28,16546735216613,16546735411865,16546755616101,16546762362484,27.145871,20.204236,6.746383,30720
live,29,16546745216613,16546745391117,16546762481493,16546769172963,23.95635,17.090376,6.69147,30720
live,30,16546755216613,16546755408707,16546769282501,16546775941139,20.724526,13.873794,6.658638,30720
live,31,16546765216613,16546765376503,16546776081428,16546782693345,17.476732,10.704925,6.611917,30720
live,32,16546775216613,16546775371820,16546782813731,16546789482577,14.265964,7.441911,6.668846,30720
live,33,16546785216613,16546785367105,16546789593586,16546796240256,11.023643,4.226481,6.64667,30720
live,34,16546795216613,16546795555960,16546796348513,16546802933166,7.716553,0.792553,6.584653,30720
live,35,16546805216613,16546805361578,16546805420907,16546812183130,6.966517,0.059329,6.762223,30720
live,36,16546815216613,16546815348639,16546815404960,16546822020525,6.803912,0.056321,6.615565,30720
live,37,16546825216613,16546825344180,16546825403541,16546832081635,6.865022,0.059361,6.678094,30720
live,38,16546835216613,16546835340777,16546835396201,16546841974326,6.757713,0.055424,6.578125,30720
live,39,16546845216613,16546845339358,16546845390750,16546851991339,6.774726,0.051392,6.600589,30720
live,40,16546855216613,16546855337459,16546855394451,16546912767538,57.550925,0.056992,57.373087,30720
