timestamp_ns,emc_percent,emc_mhz,gpu_percent,ram_reported_mb,swap_reported_mb
13261033468147,1.0,665.0,0.0,2246.0,0.0
13261253373653,1.0,665.0,0.0,2247.0,0.0
13261475240208,1.0,665.0,0.0,2247.0,0.0
13261696407490,1.0,665.0,0.0,2246.0,0.0
13261917117230,1.0,665.0,0.0,2247.0,0.0
13262139124202,1.0,665.0,0.0,2247.0,0.0
13262361927121,1.0,665.0,0.0,2244.0,0.0
13262582910176,1.0,665.0,0.0,2248.0,0.0
13262805139168,1.0,665.0,0.0,2247.0,0.0
13263027002970,1.0,665.0,0.0,2245.0,0.0
13263248187020,1.0,665.0,0.0,2248.0,0.0
13263469336701,2.0,665.0,0.0,2247.0,0.0
13263690543023,2.0,665.0,0.0,2244.0,0.0
13263910777685,2.0,665.0,0.0,2248.0,0.0
13264130676215,2.0,665.0,0.0,2247.0,0.0
13264351600901,2.0,665.0,0.0,2248.0,0.0
13264571258787,2.0,665.0,0.0,2247.0,0.0
13264791465865,2.0,665.0,0.0,2246.0,0.0
13265011375786,2.0,665.0,0.0,2247.0,0.0
13265231826771,2.0,665.0,0.0,2244.0,0.0
13265451897942,2.0,665.0,0.0,2247.0,0.0
13265671682038,2.0,665.0,0.0,2246.0,0.0
13265892874631,2.0,665.0,0.0,2248.0,0.0
13266113553330,2.0,665.0,0.0,2247.0,0.0
13266333310674,2.0,665.0,0.0,2248.0,0.0
13266553149586,2.0,665.0,0.0,2247.0,0.0
13266775171950,2.0,665.0,0.0,2249.0,0.0
13266994952046,2.0,665.0,0.0,2247.0,0.0
13267215270676,2.0,665.0,0.0,2246.0,0.0
13267436560934,2.0,665.0,0.0,2247.0,0.0
13267658552034,2.0,665.0,0.0,2246.0,0.0
13267879850005,2.0,665.0,0.0,2248.0,0.0
13268101043110,2.0,665.0,0.0,2247.0,0.0
13268322834879,2.0,665.0,0.0,2247.0,0.0
13268543740940,2.0,665.0,0.0,2247.0,0.0
13268763750574,2.0,665.0,0.0,2247.0,0.0
13268984511994,2.0,665.0,0.0,2248.0,0.0
13269204575197,2.0,665.0,0.0,2247.0,0.0
13269425654572,2.0,665.0,0.0,2248.0,0.0
13269646707676,2.0,665.0,0.0,2247.0,0.0
13269868618870,2.0,665.0,0.0,2248.0,0.0
13270089881704,2.0,665.0,0.0,2244.0,0.0
13270310562290,2.0,665.0,0.0,2248.0,0.0
13270531889317,2.0,665.0,0.0,2245.0,0.0
13270752170154,2.0,665.0,0.0,2248.0,0.0
13270972237805,2.0,665.0,0.0,2244.0,0.0
13271193874339,2.0,665.0,0.0,2247.0,0.0
13271414646766,2.0,665.0,0.0,2244.0,0.0
13271635616220,2.0,665.0,0.0,2247.0,0.0
13271857986012,2.0,665.0,0.0,2245.0,0.0
13272079008394,2.0,665.0,0.0,2248.0,0.0
13272300489471,2.0,665.0,0.0,2247.0,0.0
13272520354558,2.0,665.0,0.0,2249.0,0.0
13272741049513,2.0,665.0,0.0,2246.0,0.0
13272961223628,2.0,665.0,0.0,2248.0,0.0
13273180995723,2.0,665.0,0.0,2247.0,0.0
13273401996793,2.0,665.0,0.0,2248.0,0.0
13273624115765,2.0,665.0,0.0,2248.0,0.0
13273845294981,2.0,665.0,0.0,2249.0,0.0
13274067122910,2.0,665.0,0.0,2248.0,0.0
13274290337800,2.0,665.0,0.0,2247.0,0.0
13274511169075,2.0,665.0,0.0,2248.0,0.0
13274732101408,2.0,665.0,0.0,2247.0,0.0
