timestamp_ns,emc_percent,emc_mhz,gpu_percent,ram_reported_mb,swap_reported_mb
13389533480167,1.0,665.0,0.0,2245.0,0.0
13389776993505,1.0,665.0,0.0,2245.0,0.0
13390022297618,5.0,204.0,0.0,2245.0,0.0
13390242234627,1.0,665.0,0.0,2244.0,0.0
13390462645146,1.0,665.0,0.0,2244.0,0.0
13390683699897,1.0,665.0,0.0,2244.0,0.0
13390902690686,1.0,665.0,0.0,2245.0,0.0
13391122355532,2.0,665.0,0.0,2243.0,0.0
13391343605261,2.0,665.0,0.0,2244.0,0.0
13391564605292,2.0,665.0,0.0,2246.0,0.0
13391789735870,2.0,665.0,0.0,2247.0,0.0
13392037914867,2.0,665.0,0.0,2246.0,0.0
13392285296989,2.0,665.0,0.0,2245.0,0.0
13392507862063,2.0,665.0,0.0,2245.0,0.0
13392750392124,7.0,204.0,0.0,2244.0,0.0
13392985349898,2.0,665.0,0.0,2245.0,0.0
13393207337813,2.0,665.0,0.0,2246.0,0.0
13393452697477,2.0,665.0,0.0,2245.0,0.0
13393673454784,2.0,665.0,0.0,2246.0,0.0
13393894843779,2.0,665.0,0.0,2246.0,0.0
13394127882521,2.0,665.0,0.0,2245.0,0.0
13394349815875,2.0,665.0,0.0,2245.0,0.0
13394569920117,2.0,665.0,0.0,2243.0,0.0
13394792139363,2.0,665.0,0.0,2246.0,0.0
13395016969009,2.0,665.0,0.0,2245.0,0.0
13395237460360,2.0,665.0,0.0,2246.0,0.0
13395457474362,2.0,665.0,0.0,2244.0,0.0
13395702348644,2.0,665.0,0.0,2246.0,0.0
13395922438583,2.0,665.0,0.0,2247.0,0.0
13396143903738,2.0,665.0,0.0,2246.0,0.0
13396366813904,2.0,665.0,0.0,2245.0,0.0
13396589058270,2.0,665.0,0.0,2245.0,0.0
13396841402086,2.0,665.0,0.0,2245.0,0.0
13397079231127,2.0,665.0,0.0,2242.0,0.0
13397301139616,2.0,665.0,0.0,2244.0,0.0
13397521845594,2.0,665.0,0.0,2246.0,0.0
13397753648800,2.0,665.0,0.0,2243.0,0.0
13397973273388,2.0,665.0,0.0,2245.0,0.0
13398194380747,2.0,665.0,0.0,2246.0,0.0
13398414360476,2.0,665.0,0.0,2244.0,0.0
13398638081628,2.0,665.0,0.0,2245.0,0.0
13398858798326,2.0,665.0,0.0,2246.0,0.0
13399084806258,2.0,665.0,0.0,2245.0,0.0
13399305882481,2.0,665.0,0.0,2245.0,0.0
13399527554326,2.0,665.0,0.0,2246.0,0.0
13399795219359,7.0,204.0,0.0,2246.0,0.0
13400036974370,7.0,204.0,0.0,2245.0,0.0
13400257976639,2.0,665.0,0.0,2246.0,0.0
13400477252167,2.0,665.0,0.0,2245.0,0.0
13400697467866,2.0,665.0,0.0,2245.0,0.0
13400917180999,2.0,665.0,0.0,2245.0,0.0
13401137421979,2.0,665.0,0.0,2242.0,0.0
13401364205569,2.0,665.0,0.0,2244.0,0.0
13401588549928,2.0,665.0,0.0,2244.0,0.0
13401817267366,2.0,665.0,0.0,2245.0,0.0
13402053943977,7.0,204.0,0.0,2245.0,0.0
13402289805505,7.0,204.0,0.0,2246.0,0.0
13402546210811,2.0,665.0,0.0,2245.0,0.0
