stage,sequence,release_ns,queued_ns,start_ns,end_ns,age_ms,queue_ms,service_ms,output_samples
live,0,16334130077281,16334130386685,16334130518719,16334155383161,25.30588,0.132034,24.864442,7680
live,1,16334140077281,16334140533150,16334155589084,16334158524417,18.447136,15.055934,2.935333,7680
live,2,16334150077281,16334150479323,16334158596386,16334160970912,10.893631,8.117063,2.374526,7680
live,3,16334160077281,16334160227574,16334161040353,16334163522432,3.445151,0.812779,2.482079,7680
live,4,16334170077281,16334170202101,16334170259285,16334172650227,2.572946,0.057184,2.390942,7680
live,5,16334180077281,16334180215507,16334180260308,16334182559889,2.482608,0.044801,2.299581,7680
live,6,16334190077281,16334190190513,16334190264402,16334193465819,3.388538,0.073889,3.201417,7680
live,7,16334200077281,16334200251440,16334200353298,16334204730153,4.652872,0.101858,4.376855,7680
live,8,16334210077281,16334210235790,16334210330416,16334214683911,4.60663,0.094626,4.353495,7680
live,9,16334220077281,16334220562769,16334220653490,16334224788614,4.711333,0.090721,4.135124,7680
live,10,16334230077281,16334230249483,16334230336301,16334235661360,5.584079,0.086818,5.325059,7680
live,11,16334240077281,16334240232810,16334240305547,16334245599405,5.522124,0.072737,5.293858,7680
live,12,16334250077281,16334250534604,16334250909233,16334255898352,5.821071,0.374629,4.989119,7680
live,13,16334260077281,16334260263591,16334260666860,16334264950818,4.873537,0.403269,4.283958,7680
live,14,16334270077281,16334270253125,16334270645802,16334275638601,5.56132,0.392677,4.992799,7680
live,15,16334280077281,16334280240547,16334280622184,16334285614439,5.537158,0.381637,4.992255,7680
live,16,16334290077281,16334290246594,16334290634663,16334294855932,4.778651,0.388069,4.221269,7680
live,17,16334300077281,16334300233952,16334300657989,16334304414197,4.336916,0.424037,3.756208,7680
live,18,16334310077281,16334310185662,16334310250719,16334313595337,3.518056,0.065057,3.344618,7680
live,19,16334320077281,16334320217117,16334320308638,16334325095770,5.018489,0.091521,4.787132,7680
live,20,16334330077281,16334330212987,16334330302076,16334351173892,21.096611,0.089089,20.871816,7680
live,21,16334340077281,16334340332635,16334351264869,16334354208042,14.130761,10.932234,2.943173,7680
live,22,16334350077281,16334350246872,16334354288427,16334356680041,6.60276,4.041555,2.391614,7680
live,23,16334360077281,16334360186134,16334360237078,16334363039610,2.962329,0.050944,2.802532,7680
live,24,16334370077281,16334370181780,16334370236213,16334373038264,2.960983,0.054433,2.802051,7680
live,25,16334380077281,16334380180946,16334380239539,16334383082103,3.004822,0.058593,2.842564,7680
live,26,16334390077281,16334390182609,16334390242770,16334393249208,3.171927,0.060161,3.006438,7680
live,27,16334400077281,16334400186223,16334400246000,16334403730940,3.653659,0.059777,3.48494,7680
live,28,16334410077281,16334410189998,16334410250030,16334413664378,3.587097,0.060032,3.414348,7680
live,29,16334420077281,16334420191404,16334420255021,16334423604151,3.52687,0.063617,3.34913,7680
live,30,16334430077281,16334430215179,16334430287532,16334434552930,4.475649,0.072353,4.265398,7680
live,31,16334440077281,16334440236233,16334440323947,16334444882180,4.804899,0.087714,4.558233,7680
live,32,16334450077281,16334450234920,16334450323561,16334455525515,5.448234,0.088641,5.201954,7680
live,33,16334460077281,16334460223910,16334460307303,16334465174661,5.09738,0.083393,4.867358,7680
live,34,16334470077281,16334470223428,16334470310054,16334475150851,5.07357,0.086626,4.840797,7680
live,35,16334480077281,16334480222787,16334480288932,16334484844701,4.76742,0.066145,4.555769,7680
live,36,16334490077281,16334490218689,16334490300578,16334494779611,4.70233,0.081889,4.479033,7680
live,37,16334500077281,16334500219040,16334500295905,16334504781881,4.7046,0.076865,4.485976,7680
live,38,16334510077281,16334510229022,16334510316159,16334514907833,4.830552,0.087137,4.591674,7680
live,39,16334520077281,16334520222844,16334520299069,16334524949208,4.871927,0.076225,4.650139,7680
live,40,16334530077281,16334530212891,16334530282556,16334551560329,21.483048,0.069665,21.277773,7680
live,41,16334540077281,16334540338907,16334551662122,16334553985287,13.908006,11.323215,2.323165,7680
live,42,16334550077281,16334550245912,16334554049224,16334556777866,6.700585,3.803312,2.728642,7680
live,43,16334560077281,16334560188342,16334560242518,16334563123931,3.04665,0.054176,2.881413,7680
live,44,16334570077281,16334570181108,16334570237781,16334572977655,2.900374,0.056673,2.739874,7680
live,45,16334580077281,16334580180210,16334580231443,16334583036790,2.959509,0.051233,2.805347,7680
live,46,16334590077281,16334590183121,16334590230417,16334593349689,3.272408,0.047296,3.119272,7680
live,47,16334600077281,16334600181743,16334600242640,16334603350615,3.273334,0.060897,3.107975,7680
live,48,16334610077281,16334610191118,16334610244302,16334613673306,3.596025,0.053184,3.429004,7680
live,49,16334620077281,16334620210828,16334620266989,16334624429154,4.351873,0.056161,4.162165,7680
live,50,16334630077281,16334630207979,16334630276619,16334633876921,3.79964,0.06864,3.600302,7680
live,51,16334640077281,16334640191785,16334640258634,16334643941368,3.864087,0.066849,3.682734,7680
live,52,16334650077281,16334650214535,16334650294376,16334654619039,4.541758,0.079841,4.324663,7680
live,53,16334660077281,16334660411048,16334660496233,16334665206213,5.128932,0.085185,4.70998,7680
live,54,16334670077281,16334670235812,16334670336934,16334675073858,4.996577,0.101122,4.736924,7680
live,55,16334680077281,16334680236771,16334680334948,16334685016319,4.939038,0.098177,4.681371,7680
live,56,16334690077281,16334690257154,16334690346531,16334695067166,4.989885,0.089377,4.720635,7680
live,57,16334700077281,16334700227712,16334700296448,16334704843130,4.765849,0.068736,4.546682,7680
live,58,16334710077281,16334710220766,16334710307103,16334714630518,4.553237,0.086337,4.323415,7680
live,59,16334720077281,16334720225404,16334720306781,16334724832311,4.75503,0.081377,4.52553,7680
live,60,16334730077281,16334730226171,16334730305180,16334751672906,21.595625,0.079009,21.367726,7680
live,61,16334740077281,16334740348443,16334751778283,16334754109577,14.032296,11.42984,2.331294,7680
live,62,16334750077281,16334750238520,16334754175465,16334756953996,6.876715,3.936945,2.778531,7680
live,63,16334760077281,16334760185397,16334760237366,16334763483359,3.406078,0.051969,3.245993,7680
live,64,16334770077281,16334770183316,16334770240148,16334773040344,2.963063,0.056832,2.800196,7680
live,65,16334780077281,16334780182930,16334780237811,16334782920821,2.84354,0.054881,2.68301,7680
live,66,16334790077281,16334790180144,16334790232817,16334792830002,2.752721,0.052673,2.597185,7680
live,67,16334800077281,16334800185775,16334800246800,16334802879089,2.801808,0.061025,2.632289,7680
live,68,16334810077281,16334810188621,16334810246414,16334813308853,3.231572,0.057793,3.062439,7680
live,69,16334820077281,16334820219500,16334820288237,16334823706392,3.629111,0.068737,3.418155,7680
live,70,16334830077281,16334830220683,16334830290123,16334833868985,3.791704,0.06944,3.578862,7680
live,71,16334840077281,16334840220137,16334840294474,16334843869335,3.792054,0.074337,3.574861,7680
live,72,16334850077281,16334850216423,16334850281992,16334853990839,3.913558,0.065569,3.708847,7680
live,73,16334860077281,16334860218214,16334860300423,16334863947701,3.87042,0.082209,3.647278,7680
live,74,16334870077281,16334870243492,16334870330885,16334874478234,4.400953,0.087393,4.147349,7680
live,75,16334880077281,16334880228387,16334880310980,16334884338775,4.261494,0.082593,4.027795,7680
live,76,16334890077281,16334890316770,16334890431268,16334894899612,4.822331,0.114498,4.468344,7680
live,77,16334900077281,16334900279808,16334900368449,16334904853178,4.775897,0.088641,4.484729,7680
live,78,16334910077281,16334910289279,16334910709092,16334916904530,6.827249,0.419813,6.195438,7680
live,79,16334920077281,16334920239644,16334920324989,16334925708129,5.630848,0.085345,5.38314,7680
live,80,16334930077281,16334930233563,16334930316604,16334955216726,25.139445,0.083041,24.900122,7680
live,81,16334940077281,16334940333178,16334955339064,16334957950489,17.873208,15.005886,2.611425,7680
live,82,16334950077281,16334950329465,16334958023738,16334960973023,10.895742,7.694273,2.949285,7680
live,83,16334960077281,16334960212469,16334961042688,16334963902820,3.825539,0.830219,2.860132,7680
live,84,16334970077281,16334970193492,16334970249972,16334973274619,3.197338,0.05648,3.024647,7680
live,85,16334980077281,16334980186258,16334980240275,16334983431003,3.353722,0.054017,3.190728,7680
live,86,16334990077281,16334990180528,16334990239345,16334993230679,3.153398,0.058817,2.991334,7680
live,87,16335000077281,16335000185679,16335000246191,16335003401527,3.324246,0.060512,3.155336,7680
live,88,16335010077281,16335010189933,16335010252654,16335013527543,3.450262,0.062721,3.274889,7680
live,89,16335020077281,16335020188492,16335020254316,16335023610327,3.533046,0.065824,3.356011,7680
live,90,16335030077281,16335030217002,16335030279499,16335034524865,4.447584,0.062497,4.245366,7680
live,91,16335040077281,16335040218761,16335040295722,16335044557888,4.480607,0.076961,4.262166,7680
live,92,16335050077281,16335050225767,16335050300840,16335054539934,4.462653,0.075073,4.239094,7680
live,93,16335060077281,16335060217157,16335060293734,16335064554492,4.477211,0.076577,4.260758,7680
live,94,16335070077281,16335070439111,16335070523080,16335074996992,4.919711,0.083969,4.473912,7680
live,95,16335080077281,16335080222274,16335080298307,16335084640762,4.563481,0.076033,4.342455,7680
live,96,16335090077281,16335090220097,16335090298178,16335094642009,4.564728,0.078081,4.343831,7680
live,97,16335100077281,16335100219231,16335100294304,16335104541270,4.463989,0.075073,4.246966,7680
live,98,16335110077281,16335110226270,16335110313119,16335114625525,4.548244,0.086849,4.312406,7680
replay,99,16335120077281,16335122617146,16335122721467,16335275169858,155.092577,0.104321,152.448391,584704
live,99,16335120077281,16335122543609,16335123297635,16335129356015,9.278734,0.754026,6.05838,7680
live,100,16335130077281,16335130465949,16335130682368,16335151404998,21.327717,0.216419,20.72263,7680
live,101,16335140077281,16335140910721,16335151520775,16335153830917,13.753636,10.610054,2.310142,7680
live,102,16335150077281,16335150482554,16335153903302,16335156199683,6.122402,3.420748,2.296381,7680
live,103,16335160077281,16335160321431,16335160437592,16335163059097,2.981816,0.116161,2.621505,7680
live,104,16335170077281,16335170279829,16335170390678,16335173748704,3.671423,0.110849,3.358026,7680
live,105,16335180077281,16335180285971,16335180395892,16335183323161,3.24588,0.109921,2.927269,7680
live,106,16335190077281,16335190266737,16335190374130,16335193657244,3.579963,0.107393,3.283114,7680
live,107,16335200077281,16335200258383,16335200359441,16335203378295,3.301014,0.101058,3.018854,7680
live,108,16335210077281,16335210240462,16335210339119,16335213168851,3.09157,0.098657,2.829732,7680
live,109,16335220077281,16335220243980,16335220338093,16335223130064,3.052783,0.094113,2.791971,7680
live,110,16335230077281,16335230337452,16335230467373,16335233733687,3.656406,0.129921,3.266314,7680
live,111,16335240077281,16335240292649,16335240414859,16335243626004,3.548723,0.12221,3.211145,7680
live,112,16335250077281,16335250323400,16335250462858,16335254416092,4.338811,0.139458,3.953234,7680
live,113,16335260077281,16335260273286,16335260377703,16335263670673,3.593392,0.104417,3.29297,7680
live,114,16335270077281,16335270417958,16335270601224,16335276094638,6.017357,0.183266,5.493414,7680
live,115,16335280077281,16335280255394,16335280331875,16335282884356,2.807075,0.076481,2.552481,7680
live,116,16335290077281,16335290195680,16335290253729,16335292523422,2.446141,0.058049,2.269693,7680
live,117,16335300077281,16335300184542,16335300237119,16335302411771,2.33449,0.052577,2.174652,7680
live,118,16335310077281,16335310180093,16335310240029,16335312451257,2.373976,0.059936,2.211228,7680
live,119,16335320077281,16335320183323,16335320233692,16335322425015,2.347734,0.050369,2.191323,7680
live,120,16335330077281,16335330183578,16335330327899,16335345547452,15.470171,0.144321,15.219553,7680
live,121,16335340077281,16335340284121,16335345641373,16335347786328,7.709047,5.357252,2.144955,7680
live,122,16335350077281,16335350229175,16335350286008,16335352364530,2.287249,0.056833,2.078522,7680
live,123,16335360077281,16335360196757,16335360246518,16335362375184,2.297903,0.049761,2.128666,7680
live,124,16335370077281,16335370182803,16335370296405,16335372762452,2.685171,0.113602,2.466047,7680
live,125,16335380077281,16335380191058,16335380237810,16335382760050,2.682769,0.046752,2.52224,7680
live,126,16335390077281,16335390183792,16335390260049,16335393227030,3.149749,0.076257,2.966981,7680
live,127,16335400077281,16335400190670,16335400271727,16335403312950,3.235669,0.081057,3.041223,7680
live,128,16335410077281,16335410222765,16335410285902,16335413846555,3.769274,0.063137,3.560653,7680
live,129,16335420077281,16335420212139,16335420269484,16335423385620,3.308339,0.057345,3.116136,7680
live,130,16335430077281,16335430198442,16335430255786,16335433891448,3.814167,0.057344,3.635662,7680
live,131,16335440077281,16335440225384,16335440320298,16335444529727,4.452446,0.094914,4.209429,7680
live,132,16335450077281,16335450229159,16335450301960,16335454821665,4.744384,0.072801,4.519705,7680
live,133,16335460077281,16335460217797,16335460312294,16335464634557,4.557276,0.094497,4.322263,7680
live,134,16335470077281,16335470228004,16335470319685,16335474690940,4.613659,0.091681,4.371255,7680
live,135,16335480077281,16335480305123,16335480352996,16335483178087,3.100806,0.047873,2.825091,7680
live,136,16335490077281,16335490209312,16335490248193,16335494101233,4.023952,0.038881,3.85304,7680
live,137,16335500077281,16335500234975,16335500305856,16335504862777,4.785496,0.070881,4.556921,7680
live,138,16335510077281,16335510227037,16335510337183,16335514789623,4.712342,0.110146,4.45244,7680
live,139,16335520077281,16335520231068,16335520293660,16335524696404,4.619123,0.062592,4.402744,7680
live,140,16335530077281,16335530224698,16335530331899,16335555395128,25.317847,0.107201,25.063229,7680
