timestamp_ns,emc_percent,emc_mhz,gpu_percent,ram_reported_mb,swap_reported_mb
17775148994690,1.0,665.0,19.0,4219.0,0.0
17775371799851,2.0,665.0,37.0,4273.0,0.0
17775593549128,2.0,665.0,7.0,4359.0,0.0
17775816167631,3.0,665.0,18.0,4462.0,0.0
17776035637743,1.0,2133.0,11.0,4571.0,0.0
17776254664265,1.0,2133.0,25.0,4682.0,0.0
17776474899795,1.0,2133.0,53.0,4771.0,0.0
17776694990267,1.0,2133.0,0.0,4776.0,0.0
17776916114671,1.0,2133.0,9.0,4778.0,0.0
17777137088898,1.0,2133.0,22.0,4779.0,0.0
17777358801982,1.0,2133.0,25.0,4779.0,0.0
17777581724041,0.0,2133.0,31.0,4779.0,0.0
17777802746332,0.0,2133.0,26.0,4779.0,0.0
17778024784284,0.0,2133.0,30.0,4779.0,0.0
17778246193140,0.0,2133.0,18.0,4779.0,0.0
17778467351273,0.0,2133.0,26.0,4779.0,0.0
17778687575539,0.0,2133.0,23.0,4779.0,0.0
17778910996932,0.0,2133.0,29.0,4779.0,0.0
17779132307003,0.0,2133.0,29.0,4779.0,0.0
17779352783464,0.0,2133.0,26.0,4779.0,0.0
17779574768423,0.0,2133.0,29.0,4779.0,0.0
17779796676773,0.0,2133.0,22.0,4779.0,0.0
17780021068546,0.0,2133.0,15.0,4779.0,0.0
17780276994342,5.0,204.0,23.0,4779.0,0.0
17780519847336,4.0,204.0,39.0,4779.0,0.0
17780760788947,1.0,665.0,22.0,4779.0,0.0
17781007071711,1.0,665.0,25.0,4779.0,0.0
17781244912131,1.0,665.0,18.0,4779.0,0.0
17781501537040,4.0,204.0,15.0,4779.0,0.0
17781798018219,3.0,204.0,37.0,4779.0,0.0
17782049903005,4.0,204.0,18.0,4779.0,0.0
17782320864347,1.0,665.0,28.0,4779.0,0.0
17782582620136,3.0,204.0,17.0,4779.0,0.0
17782847461338,1.0,665.0,19.0,4779.0,0.0
17783120827319,1.0,665.0,31.0,4779.0,0.0
17783373112462,3.0,204.0,16.0,4779.0,0.0
17783606698685,3.0,204.0,21.0,4779.0,0.0
17783892260912,3.0,204.0,26.0,4779.0,0.0
17784140793177,1.0,665.0,32.0,4779.0,0.0
17784397856651,3.0,204.0,22.0,4779.0,0.0
17784639916355,1.0,665.0,21.0,4779.0,0.0
17784924290984,1.0,665.0,18.0,4780.0,0.0
17785170645334,1.0,665.0,22.0,4780.0,0.0
17785435635722,1.0,665.0,16.0,4780.0,0.0
17785723672317,1.0,665.0,21.0,4780.0,0.0
17785959474663,1.0,665.0,12.0,4780.0,0.0
17786226121393,1.0,665.0,19.0,4780.0,0.0
17786481959284,3.0,204.0,19.0,4780.0,0.0
17786746293568,1.0,665.0,32.0,4780.0,0.0
17787027921283,3.0,204.0,22.0,4780.0,0.0
17787284861812,3.0,204.0,12.0,4780.0,0.0
17787542512078,3.0,204.0,19.0,4780.0,0.0
17787807574947,0.0,665.0,23.0,4780.0,0.0
17788063172867,3.0,204.0,18.0,4780.0,0.0
17788313286688,3.0,204.0,25.0,4780.0,0.0
17788551858125,1.0,665.0,27.0,4780.0,0.0
17788820842643,1.0,665.0,17.0,4780.0,0.0
17789058905722,1.0,665.0,32.0,4780.0,0.0
17789313742993,1.0,665.0,23.0,4780.0,0.0
17789548888244,1.0,665.0,19.0,4780.0,0.0
17789828722112,3.0,204.0,16.0,4780.0,0.0
17790132571351,3.0,204.0,18.0,4780.0,0.0
17790391844581,3.0,204.0,19.0,4780.0,0.0
17790645039495,3.0,204.0,19.0,4780.0,0.0
17790920700768,0.0,665.0,21.0,4780.0,0.0
17791152749437,1.0,665.0,25.0,4780.0,0.0
17791386424941,1.0,665.0,15.0,4780.0,0.0
17791628883563,1.0,665.0,18.0,4780.0,0.0
17791883796387,3.0,204.0,20.0,4780.0,0.0
17792103539463,1.0,665.0,0.0,4780.0,0.0
