stage,sequence,release_ns,queued_ns,start_ns,end_ns,age_ms,queue_ms,service_ms,output_samples
live,0,16173726808553,16173727113926,16173727257192,16173732488842,5.680289,0.143266,5.23165,3840
live,1,16173736808553,16173737086628,16173737490729,16173739547619,2.739066,0.404101,2.05689,3840
live,2,16173746808553,16173746972513,16173747360742,16173749032507,2.223954,0.388229,1.671765,3840
live,3,16173756808553,16173756992992,16173757403941,16173759773059,2.964506,0.410949,2.369118,3840
live,4,16173766808553,16173766981854,16173767395972,16173769746977,2.938424,0.414118,2.351005,3840
live,5,16173776808553,16173777312353,16173777420163,16173778361230,1.552677,0.10781,0.941067,3840
live,6,16173786808553,16173786943771,16173787004092,16173787693829,0.885276,0.060321,0.689737,3840
live,7,16173796808553,16173796961626,16173797066811,16173798596079,1.787526,0.105185,1.529268,3840
live,8,16173806808553,16173806972409,16173807917092,16173809446296,2.637743,0.944683,1.529204,3840
live,9,16173816808553,16173816989463,16173817077848,16173818507787,1.699234,0.088385,1.429939,3840
live,10,16173826808553,16173826970326,16173827066967,16173829084240,2.275687,0.096641,2.017273,3840
live,11,16173836808553,16173836937364,16173836980340,16173837630685,0.822132,0.042976,0.650345,3840
live,12,16173846808553,16173846945554,16173847037524,16173848464614,1.656061,0.09197,1.42709,3840
live,13,16173856808553,16173856970033,16173857060274,16173858416708,1.608155,0.090241,1.356434,3840
live,14,16173866808553,16173866965936,16173867038001,16173868417954,1.609401,0.072065,1.379953,3840
live,15,16173876808553,16173876957134,16173877115152,16173878184766,1.376213,0.158018,1.069614,3840
live,16,16173886808553,16173886924460,16173886964749,16173887567701,0.759148,0.040289,0.602952,3840
live,17,16173896808553,16173896933163,16173897018796,16173898371869,1.563316,0.085633,1.353073,3840
live,18,16173906808553,16173906962570,16173907034507,16173908430045,1.621492,0.071937,1.395538,3840
live,19,16173916808553,16173916958120,16173917027721,16173918363194,1.554641,0.069601,1.335473,3840
live,20,16173926808553,16173926953703,16173927024392,16173932651471,5.842918,0.070689,5.627079,3840
live,21,16173936808553,16173936962182,16173937064135,16173938740380,1.931827,0.101953,1.676245,3840
live,22,16173946808553,16173946962084,16173947059973,16173948792923,1.98437,0.097889,1.73295,3840
live,23,16173956808553,16173956965475,16173957060164,16173958730105,1.921552,0.094689,1.669941,3840
live,24,16173966808553,16173966962209,16173967033826,16173968408404,1.599851,0.071617,1.374578,3840
live,25,16173976808553,16173976956384,16173977029953,16173978441523,1.63297,0.073569,1.41157,3840
live,26,16173986808553,16173986927678,16173986964318,16173987560550,0.751997,0.03664,0.596232,3840
live,27,16173996808553,16173997017662,16173997333858,16173998686515,1.877962,0.316196,1.352657,3840
live,28,16174006808553,16174006965020,16174007051805,16174008413198,1.604645,0.086785,1.361393,3840
live,29,16174016808553,16174016961018,16174017032891,16174018468493,1.65994,0.071873,1.435602,3840
live,30,16174026808553,16174026961209,16174027029338,16174028398635,1.590082,0.068129,1.369297,3840
live,31,16174036808553,16174036963543,16174037049816,16174038433194,1.624641,0.086273,1.383378,3840
live,32,16174046808553,16174046968662,16174047059671,16174049173938,2.365385,0.091009,2.114267,3840
live,33,16174056808553,16174056952180,16174057010197,16174057708638,0.900085,0.058017,0.698441,3840
live,34,16174066808553,16174066909234,16174066948147,16174067534586,0.726033,0.038913,0.586439,3840
live,35,16174076808553,16174076954961,16174077037074,16174078412676,1.604123,0.082113,1.375602,3840
live,36,16174086808553,16174086924944,16174086977200,16174087577976,0.769423,0.052256,0.600776,3840
live,37,16174096808553,16174096938254,16174097006703,16174098307360,1.498807,0.068449,1.300657,3840
live,38,16174106808553,16174106959917,16174107056654,16174108466336,1.657783,0.096737,1.409682,3840
live,39,16174116808553,16174116964140,16174117046317,16174118390110,1.581557,0.082177,1.343793,3840
live,40,16174126808553,16174126955434,16174127036747,16174132366831,5.558278,0.081313,5.330084,3840
live,41,16174136808553,16174136966281,16174137050794,16174138382619,1.574066,0.084513,1.331825,3840
live,42,16174146808553,16174146959943,16174147034632,16174148387801,1.579248,0.074689,1.353169,3840
live,43,16174156808553,16174156965734,16174157065095,16174158797405,1.988852,0.099361,1.73231,3840
live,44,16174166808553,16174166976645,16174167060998,16174168414967,1.606414,0.084353,1.353969,3840
live,45,16174176808553,16174176957507,16174177038948,16174178211891,1.403338,0.081441,1.172943,3840
live,46,16174186808553,16174186931809,16174186977602,16174187661450,0.852897,0.045793,0.683848,3840
live,47,16174196808553,16174196933120,16174197001665,16174198310769,1.502216,0.068545,1.309104,3840
live,48,16174206808553,16174206964607,16174207058624,16174208465586,1.657033,0.094017,1.406962,3840
live,49,16174216808553,16174216963933,16174217049566,16174218386415,1.577862,0.085633,1.336849,3840
live,50,16174226808553,16174226956732,16174227040093,16174228400430,1.591877,0.083361,1.360337,3840
live,51,16174236808553,16174236957498,16174237039323,16174238348556,1.540003,0.081825,1.309233,3840
live,52,16174246808553,16174246962873,16174247061530,16174248395051,1.586498,0.098657,1.333521,3840
live,53,16174256808553,16174256965944,16174257063705,16174258768686,1.960133,0.097761,1.704981,3840
live,54,16174266808553,16174266988534,16174267109464,16174268721740,1.913187,0.12093,1.612276,3840
live,55,16174276808553,16174276983893,16174277085494,16174278385959,1.577406,0.101601,1.300465,3840
live,56,16174286808553,16174286986484,16174287091765,16174288916140,2.107587,0.105281,1.824375,3840
live,57,16174296808553,16174296940753,16174296998194,16174297658523,0.84997,0.057441,0.660329,3840
live,58,16174306808553,16174306946928,16174307037041,16174308495204,1.686651,0.090113,1.458163,3840
live,59,16174316808553,16174317000463,16174317427157,16174318932040,2.123487,0.426694,1.504883,3840
live,60,16174326808553,16174326959341,16174327052975,16174332449555,5.641002,0.093634,5.39658,3840
live,61,16174336808553,16174336961388,16174337041581,16174338398302,1.589749,0.080193,1.356721,3840
live,62,16174346808553,16174346956938,16174347028459,16174348409245,1.600692,0.071521,1.380786,3840
live,63,16174356808553,16174356965513,16174357066506,16174358509277,1.700724,0.100993,1.442771,3840
live,64,16174366808553,16174366963624,16174367053417,16174368442266,1.633713,0.089793,1.388849,3840
live,65,16174376808553,16174376959302,16174377051239,16174378411097,1.602544,0.091937,1.359858,3840
live,66,16174386808553,16174386966821,16174387043398,16174388761084,1.952531,0.076577,1.717686,3840
live,67,16174396808553,16174396963779,16174397039364,16174398744122,1.935569,0.075585,1.704758,3840
live,68,16174406808553,16174406970498,16174407065059,16174408903802,2.095249,0.094561,1.838743,3840
live,69,16174416808553,16174416968449,16174417056994,16174418744791,1.936238,0.088545,1.687797,3840
live,70,16174426808553,16174426962047,16174427059456,16174428451378,1.642825,0.097409,1.391922,3840
live,71,16174436808553,16174436963358,16174437037151,16174438412432,1.603879,0.073793,1.375281,3840
live,72,16174446808553,16174446960508,16174447033437,16174448403726,1.595173,0.072929,1.370289,3840
live,73,16174456808553,16174456961883,16174457055452,16174458493038,1.684485,0.093569,1.437586,3840
live,74,16174466808553,16174466960185,16174467047450,16174468434188,1.625635,0.087265,1.386738,3840
live,75,16174476808553,16174476961944,16174477055993,16174478420522,1.611969,0.094049,1.364529,3840
live,76,16174486808553,16174487011351,16174487100472,16174488828302,2.019749,0.089121,1.72783,3840
live,77,16174496808553,16174496985333,16174497066070,16174498747084,1.938531,0.080737,1.681014,3840
live,78,16174506808553,16174506996788,16174507216791,16174509222544,2.413991,0.220003,2.005753,3840
live,79,16174516808553,16174516972178,16174517073011,16174518717768,1.909215,0.100833,1.644757,3840
live,80,16174526808553,16174526932816,16174526984593,16174529433616,2.625063,0.051777,2.449023,3840
live,81,16174536808553,16174536937615,16174537030320,16174538402177,1.593624,0.092705,1.371857,3840
live,82,16174546808553,16174546955150,16174547050255,16174548446017,1.637464,0.095105,1.395762,3840
live,83,16174556808553,16174556964268,16174557051021,16174559087207,2.278654,0.086753,2.036186,3840
live,84,16174566808553,16174566955179,16174567046348,16174568461310,1.652757,0.091169,1.414962,3840
live,85,16174576808553,16174576954473,16174577039786,16174578451676,1.643123,0.085313,1.41189,3840
live,86,16174586808553,16174586968072,16174587054633,16174588432219,1.623666,0.086561,1.377586,3840
live,87,16174596808553,16174596944358,16174597045768,16174598389689,1.581136,0.10141,1.343921,3840
live,88,16174606808553,16174606936933,16174607018182,16174608619066,1.810513,0.081249,1.600884,3840
live,89,16174616808553,16174616946659,16174617034149,16174618389110,1.580557,0.08749,1.354961,3840
live,90,16174626808553,16174626959490,16174627049507,16174628416277,1.607724,0.090017,1.36677,3840
live,91,16174636808553,16174636951649,16174637042530,16174638384755,1.576202,0.090881,1.342225,3840
live,92,16174646808553,16174646955327,16174647037152,16174648410514,1.601961,0.081825,1.373362,3840
live,93,16174656808553,16174656955678,16174657047071,16174658361872,1.553319,0.091393,1.314801,3840
live,94,16174666808553,16174666960220,16174667053118,16174668448047,1.639494,0.092898,1.394929,3840
live,95,16174676808553,16174676958491,16174677042972,16174678410957,1.602404,0.084481,1.367985,3840
live,96,16174686808553,16174686957401,16174687039611,16174688398668,1.590115,0.08221,1.359057,3840
live,97,16174696808553,16174696953560,16174697040697,16174698370826,1.562273,0.087137,1.330129,3840
live,98,16174706808553,16174706952759,16174707041272,16174708400169,1.591616,0.088513,1.358897,3840
live,99,16174716808553,16174719366740,16174719546582,16174722179863,5.37131,0.179842,2.633281,3840
replay,99,16174716808553,16174719440149,16174719662359,16174772433843,55.62529,0.22221,52.771484,292352
live,100,16174726808553,16174727073653,16174727258136,16174735243997,8.435444,0.184483,7.985861,3840
live,101,16174736808553,16174737171733,16174737383064,16174739348113,2.53956,0.211331,1.965049,3840
live,102,16174746808553,16174747047218,16174747140787,16174748251041,1.442488,0.093569,1.110254,3840
live,103,16174756808553,16174757075121,16174757181362,16174758180319,1.371766,0.106241,0.998957,3840
live,104,16174766808553,16174767213969,16174767521077,16174773064091,6.255538,0.307108,5.543014,3840
live,105,16174776808553,16174777094606,16174777235728,16174778685026,1.876473,0.141122,1.449298,3840
live,106,16174786808553,16174786991532,16174787073453,16174788316028,1.507475,0.081921,1.242575,3840
live,107,16174796808553,16174796967882,16174797059371,16174799325960,2.517407,0.091489,2.266589,3840
live,108,16174806808553,16174806977352,16174807074890,16174809399143,2.59059,0.097538,2.324253,3840
live,109,16174816808553,16174816994215,16174817105129,16174818594587,1.786034,0.110914,1.489458,3840
live,110,16174826808553,16174826979590,16174827074887,16174828471192,1.662639,0.095297,1.396305,3840
live,111,16174836808553,16174836964868,16174837055077,16174838414646,1.606093,0.090209,1.359569,3840
live,112,16174846808553,16174846964035,16174847053988,16174848427765,1.619212,0.089953,1.373777,3840
live,113,16174856808553,16174856962273,16174857048578,16174858382227,1.573674,0.086305,1.333649,3840
live,114,16174866808553,16174867135778,16174867252803,16174869374238,2.565685,0.117025,2.121435,3840
live,115,16174876808553,16174876969118,16174877047359,16174878480497,1.671944,0.078241,1.433138,3840
live,116,16174886808553,16174886962205,16174887037246,16174888830004,2.021451,0.075041,1.792758,3840
live,117,16174896808553,16174896964411,16174897036092,16174898747154,1.938601,0.071681,1.711062,3840
live,118,16174906808553,16174906958874,16174907050875,16174908449965,1.641412,0.092001,1.39909,3840
live,119,16174916808553,16174916961752,16174917033657,16174918395691,1.587138,0.071905,1.362034,3840
live,120,16174926808553,16174926967287,16174927048664,16174932976579,6.168026,0.081377,5.927915,3840
live,121,16174936808553,16174936961526,16174937039254,16174938430312,1.621759,0.077728,1.391058,3840
live,122,16174946808553,16174946958804,16174947043221,16174948461095,1.652542,0.084417,1.417874,3840
live,123,16174956808553,16174956959411,16174957052468,16174958452005,1.643452,0.093057,1.399537,3840
live,124,16174966808553,16174966958417,16174967050738,16174968450596,1.642043,0.092321,1.399858,3840
live,125,16174976808553,16174976945168,16174977008624,16174977866555,1.058002,0.063456,0.857931,3840
live,126,16174986808553,16174986907342,16174986941038,16174987579798,0.771245,0.033696,0.63876,3840
live,127,16174996808553,16174996950733,16174997038478,16174998449728,1.641175,0.087745,1.41125,3840
live,128,16175006808553,16175006956683,16175007040844,16175008481855,1.673302,0.084161,1.441011,3840
live,129,16175016808553,16175016959338,16175017047947,16175018404764,1.596211,0.088609,1.356817,3840
live,130,16175026808553,16175026959529,16175027050538,16175028486908,1.678355,0.091009,1.43637,3840
live,131,16175036808553,16175036958727,16175037028936,16175038401017,1.592464,0.070209,1.372081,3840
live,132,16175046808553,16175046953318,16175047029351,16175048423032,1.614479,0.076033,1.393681,3840
