stage,sequence,release_ns,queued_ns,start_ns,end_ns,age_ms,queue_ms,service_ms,output_samples
live,0,17454225438644,17454225676607,17454225783713,17454230789630,5.350986,0.107106,5.005917,480
live,1,17454235438644,17454235614906,17454235849373,17454239759149,4.320505,0.234467,3.909776,480
live,2,17454245438644,17454245558133,17454245798839,17454249323235,3.884591,0.240706,3.524396,480
live,3,17454255438644,17454255554224,17454255795347,17454259840517,4.401873,0.241123,4.04517,480
live,4,17454265438644,17454265552331,17454265787310,17454269101399,3.662755,0.234979,3.314089,480
live,5,17454275438644,17454275573735,17454275647944,17454279378262,3.939618,0.074209,3.730318,480
live,6,17454285438644,17454285814725,17454286083496,17454292656153,7.217509,0.268771,6.572657,480
live,7,17454295438644,17454295561629,17454295630206,17454299798417,4.359773,0.068577,4.168211,480
live,8,17454305438644,17454305558104,17454305628665,17454309978287,4.539643,0.070561,4.349622,480
live,9,17454315438644,17454315551796,17454315612724,17454320027019,4.588375,0.060928,4.414295,480
live,10,17454325438644,17454325538319,17454325594864,17454329669858,4.231214,0.056545,4.074994,480
live,11,17454335438644,17454335560778,17454335807341,17454340517544,5.0789,0.246563,4.710203,480
live,12,17454345438644,17454345544486,17454345613062,17454350190815,4.752171,0.068576,4.577753,480
live,13,17454355438644,17454355559649,17454355631458,17454359954807,4.516163,0.071809,4.323349,480
live,14,17454365438644,17454365553212,17454365622909,17454369972115,4.533471,0.069697,4.349206,480
live,15,17454375438644,17454375554520,17454375630457,17454380193297,4.754653,0.075937,4.56284,480
live,16,17454385438644,17454385537011,17454385601108,17454389952969,4.514325,0.064097,4.351861,480
live,17,17454395438644,17454395555854,17454395626639,17454399943812,4.505168,0.070785,4.317173,480
live,18,17454405438644,17454405556554,17454405630123,17454410153026,4.714382,0.073569,4.522903,480
live,19,17454415438644,17454415553029,17454415612742,17454420169342,4.730698,0.059713,4.5566,480
live,20,17454425438644,17454425557312,17454425619809,17454431582763,6.144119,0.062497,5.962954,480
live,21,17454435438644,17454435550492,17454435794239,17454442037548,6.598904,0.243747,6.243309,480
live,22,17454445438644,17454445545303,17454445785818,17454450500532,5.061888,0.240515,4.714714,480
live,23,17454455438644,17454455548690,17454455620371,17454459974409,4.535765,0.071681,4.354038,480
live,24,17454465438644,17454465549454,17454465619918,17454470336905,4.898261,0.070464,4.716987,480
live,25,17454475438644,17454475537097,17454475596073,17454479993376,4.554732,0.058976,4.397303,480
live,26,17454485438644,17454485552068,17454485627557,17454489855545,4.416901,0.075489,4.227988,480
live,27,17454495438644,17454495555424,17454495631169,17454500254298,4.815654,0.075745,4.623129,480
live,28,17454505438644,17454505603356,17454505708253,17454511588709,6.150065,0.104897,5.880456,480
live,29,17454515438644,17454515619031,17454515695992,17454520279633,4.840989,0.076961,4.583641,480
live,30,17454525438644,17454525560690,17454525633587,17454529681700,4.243056,0.072897,4.048113,480
