timestamp_ns,rss_bytes,rss_lifetime_peak_bytes,swap_bytes,system_available_bytes,system_total_bytes,minor_faults,major_faults
13258290329615,52162560,52162560,0,62947020800,65851252736,13038,1
13258345116326,52998144,52998144,0,62946840576,65851252736,14142,1
13258395952970,53231616,53231616,0,62946840576,65851252736,14252,1
13258446516138,53231616,53231616,0,62946840576,65851252736,14271,1
13258497082315,53231616,53231616,0,62946840576,65851252736,14286,1
13258547631916,53231616,53231616,0,62946840576,65851252736,14304,1
13258598258381,53493760,53493760,0,62946840576,65851252736,14407,1
13258648830670,53493760,53493760,0,62946840576,65851252736,14423,1
13258699368238,53493760,53493760,0,62946840576,65851252736,14438,1
13258749931407,53493760,53493760,0,62946840576,65851252736,14460,1
13258799729158,54136832,54136832,0,62946840576,65851252736,14497,1
