stage,sequence,release_ns,queued_ns,start_ns,end_ns,age_ms,queue_ms,service_ms,output_samples
live,0,17414170452465,17414170665404,17414170739357,17414175932157,5.479692,0.073953,5.1928,480
live,1,17414180452465,17414180629847,17414180885018,17414185155183,4.702718,0.255171,4.270165,480
live,2,17414190452465,17414190594578,17414190871477,17414197265092,6.812627,0.276899,6.393615,480
live,3,17414200452465,17414200558412,17414200825904,17414207205054,6.752589,0.267492,6.37915,480
live,4,17414210452465,17414210555432,17414210825515,17414217329723,6.877258,0.270083,6.504208,480
live,5,17414220452465,17414220609667,17414220887751,17414228338339,7.885874,0.278084,7.450588,480
live,6,17414230452465,17414230553886,17414230645055,17414236146787,5.694322,0.091169,5.501732,480
live,7,17414240452465,17414240582266,17414240667227,17414246632804,6.180339,0.084961,5.965577,480
live,8,17414250452465,17414250555828,17414250626933,17414255529682,5.077217,0.071105,4.902749,480
live,9,17414260452465,17414260571728,17414260637713,17414265239977,4.787512,0.065985,4.602264,480
live,10,17414270452465,17414270574411,17414270663244,17414275242981,4.790516,0.088833,4.579737,480
live,11,17414280452465,17414280576518,17414280657383,17414285363233,4.910768,0.080865,4.70585,480
live,12,17414290452465,17414290580130,17414290671619,17414295301244,4.848779,0.091489,4.629625,480
live,13,17414300452465,17414300573373,17414300836864,17414305396440,4.943975,0.263491,4.559576,480
live,14,17414310452465,17414310565464,17414310647737,17414315097232,4.644767,0.082273,4.449495,480
live,15,17414320452465,17414320552307,17414320607028,17414325346574,4.894109,0.054721,4.739546,480
live,16,17414330452465,17414330569998,17414330840626,17414335504139,5.051674,0.270628,4.663513,480
live,17,17414340452465,17414340608746,17414340720555,17414346452690,6.000225,0.111809,5.732135,480
live,18,17414350452465,17414350630278,17414350751591,17414355724676,5.272211,0.121313,4.973085,480
live,19,17414360452465,17414360592512,17414360680897,17414364796532,4.344067,0.088385,4.115635,480
live,20,17414370452465,17414370580475,17414370664988,17414376790376,6.337911,0.084513,6.125388,480
live,21,17414380452465,17414380571478,17414380642167,17414385003469,4.551004,0.070689,4.361302,480
live,22,17414390452465,17414390565874,17414390643507,17414395777426,5.324961,0.077633,5.133919,480
