timestamp_ns,emc_percent,emc_mhz,gpu_percent,ram_reported_mb,swap_reported_mb
17957885289186,2.0,665.0,58.0,4537.0,0.0
17958106943009,2.0,665.0,11.0,4600.0,0.0
17958328203356,2.0,665.0,15.0,4703.0,0.0
17958549828732,3.0,665.0,11.0,4794.0,0.0
17958771990978,3.0,665.0,5.0,4892.0,0.0
17958993459775,4.0,665.0,27.0,4997.0,0.0
17959215152064,4.0,665.0,13.0,5072.0,0.0
17959436618813,4.0,665.0,0.0,5092.0,0.0
17959660410232,3.0,665.0,0.0,5100.0,0.0
17959898000253,3.0,665.0,92.0,5110.0,0.0
17960120327909,2.0,2133.0,11.0,5112.0,0.0
17960343681658,1.0,2133.0,16.0,5112.0,0.0
17960565197272,1.0,2133.0,22.0,5112.0,0.0
17960785875692,1.0,2133.0,25.0,5112.0,0.0
17961007842992,1.0,2133.0,24.0,5112.0,0.0
17961229474703,1.0,2133.0,24.0,5112.0,0.0
17961451835000,1.0,2133.0,21.0,5112.0,0.0
17961674066015,1.0,2133.0,25.0,5112.0,0.0
17961893942825,1.0,2133.0,18.0,5112.0,0.0
17962115821260,1.0,2133.0,17.0,5112.0,0.0
17962337287753,1.0,2133.0,24.0,5112.0,0.0
17962559414767,1.0,2133.0,13.0,5114.0,0.0
17962784052244,1.0,2133.0,24.0,5114.0,0.0
17963005889142,1.0,2133.0,28.0,5114.0,0.0
17963230646332,1.0,2133.0,24.0,5114.0,0.0
17963454535384,1.0,2133.0,18.0,5114.0,0.0
17963676915233,1.0,2133.0,28.0,5114.0,0.0
17963898816004,1.0,2133.0,20.0,5114.0,0.0
17964120846985,1.0,2133.0,19.0,5114.0,0.0
17964342867021,1.0,2133.0,21.0,5114.0,0.0
17964564952370,1.0,2133.0,23.0,5114.0,0.0
17964785679783,0.0,2133.0,25.0,5114.0,0.0
17965007177317,0.0,2133.0,33.0,5114.0,0.0
17965228712707,1.0,2133.0,27.0,5114.0,0.0
17965449571993,1.0,2133.0,28.0,5114.0,0.0
17965671557149,0.0,2133.0,30.0,5114.0,0.0
17965893693955,0.0,2133.0,22.0,5114.0,0.0
17966115795945,1.0,2133.0,21.0,5114.0,0.0
17966337459049,1.0,2133.0,18.0,5114.0,0.0
17966558481857,0.0,2133.0,21.0,5114.0,0.0
17966780521126,0.0,2133.0,20.0,5114.0,0.0
17967002101509,0.0,2133.0,27.0,5114.0,0.0
17967223017020,1.0,2133.0,21.0,5114.0,0.0
17967445909419,1.0,2133.0,28.0,5114.0,0.0
17967667833070,0.0,2133.0,31.0,5114.0,0.0
17967889235723,0.0,2133.0,27.0,5114.0,0.0
17968110823722,1.0,2133.0,26.0,5114.0,0.0
17968332398569,1.0,2133.0,26.0,5114.0,0.0
17968553848647,0.0,2133.0,21.0,5114.0,0.0
17968774665436,0.0,2133.0,19.0,5114.0,0.0
17968996584480,0.0,2133.0,21.0,5114.0,0.0
17969218810695,1.0,2133.0,26.0,5114.0,0.0
17969439397050,0.0,2133.0,24.0,5115.0,0.0
17969660163535,0.0,2133.0,31.0,5115.0,0.0
17969882288756,0.0,2133.0,25.0,5115.0,0.0
17970104321145,1.0,2133.0,23.0,5115.0,0.0
17970326364926,1.0,2133.0,23.0,5115.0,0.0
17970547858012,0.0,2133.0,28.0,5115.0,0.0
17970768535760,0.0,2133.0,24.0,5115.0,0.0
17970989286341,0.0,2133.0,27.0,5115.0,0.0
17971209846935,1.0,2133.0,16.0,5115.0,0.0
17971430740942,0.0,2133.0,19.0,5115.0,0.0
17971653920449,0.0,2133.0,27.0,5115.0,0.0
17971874528500,0.0,2133.0,23.0,5115.0,0.0
17972095981394,1.0,2133.0,32.0,5115.0,0.0
17972317319182,1.0,2133.0,28.0,5115.0,0.0
17972539524917,0.0,2133.0,29.0,5115.0,0.0
17972762249730,0.0,2133.0,23.0,5115.0,0.0
17972984358760,0.0,2133.0,28.0,5115.0,0.0
17973205288415,1.0,2133.0,25.0,5115.0,0.0
17973426248470,1.0,2133.0,20.0,5115.0,0.0
17973648310524,0.0,2133.0,20.0,5115.0,0.0
17973871223051,0.0,2133.0,25.0,5115.0,0.0
17974092845931,1.0,2133.0,24.0,5115.0,0.0
17974315805019,1.0,2133.0,23.0,5115.0,0.0
17974537818592,0.0,2133.0,27.0,5115.0,0.0
17974759550305,0.0,2133.0,27.0,5115.0,0.0
17974981543526,0.0,2133.0,29.0,5115.0,0.0
17975202465757,1.0,2133.0,13.0,5116.0,0.0
