round,sample,wall_ms,read_bytes,write_bytes,effective_MB_s,effective_Mb_s
0,0,0.132673,1048576,1048576,15806.923790070323,126455.39032056258
0,1,0.11209699999999999,1048576,1048576,18708.3686450128,149666.9491601024
0,2,0.09997,1048576,1048576,20977.8133440032,167822.5067520256
0,3,0.097377,1048576,1048576,21536.420304589377,172291.36243671502
0,4,0.096065,1048576,1048576,21830.55223026076,174644.41784208608
0,5,0.09641699999999999,1048576,1048576,21750.853065330804,174006.82452264644
0,6,0.095009,1048576,1048576,22073.19306592007,176585.54452736056
0,7,0.094209,1048576,1048576,22260.63327282956,178085.06618263648
0,8,0.095233,1048576,1048576,22021.274138166395,176170.19310533116
0,9,0.092834,1048576,1048576,22590.344054979858,180722.75243983886
0,10,0.091489,1048576,1048576,22922.44969340576,183379.59754724609
0,11,0.092161,1048576,1048576,22755.308644654466,182042.46915723573
0,12,0.091425,1048576,1048576,22938.496035001364,183507.96828001091
0,13,0.125122,1048576,1048576,16760.8574031745,134086.859225396
0,14,0.095457,1048576,1048576,21969.598876981257,175756.79101585006
0,15,0.096257,1048576,1048576,21787.007698141435,174296.06158513148
0,16,0.109698,1048576,1048576,19117.50442122919,152940.03536983352
0,17,0.094849,1048576,1048576,22110.428154224082,176883.42523379266
0,18,0.093089,1048576,1048576,22528.462009474802,180227.69607579842
0,19,0.092641,1048576,1048576,22637.406763743915,181099.25410995132
0,20,0.091297,1048576,1048576,22970.656209952132,183765.24967961706
0,21,0.09171299999999999,1048576,1048576,22866.463860085267,182931.71088068213
0,22,0.091969,1048576,1048576,22802.813991671108,182422.51193336886
0,23,0.091618,1048576,1048576,22890.174419873823,183121.3953589906
0,24,0.091841,1048576,1048576,22834.594571052145,182676.75656841716
0,25,0.091553,1048576,1048576,22906.425786156655,183251.40628925324
0,26,0.091169,1048576,1048576,23002.906689773936,184023.2535181915
0,27,0.090945,1048576,1048576,23059.563472428392,184476.50777942713
0,28,0.09040200000000001,1048576,1048576,23198.070839140724,185584.5667131258
0,29,0.090721,1048576,1048576,23116.500038579823,184932.00030863858
0,30,0.091265,1048576,1048576,22978.71034898373,183829.68279186983
0,31,0.091809,1048576,1048576,22842.55356228692,182740.42849829537
0,32,0.090849,1048576,1048576,23083.93047804599,184671.44382436792
0,33,0.090561,1048576,1048576,23157.341460452073,185258.73168361658
0,34,0.090561,1048576,1048576,23157.341460452073,185258.73168361658
0,35,0.090881,1048576,1048576,23075.80242294869,184606.41938358953
0,36,0.090561,1048576,1048576,23157.341460452073,185258.73168361658
0,37,0.090785,1048576,1048576,23100.203778157185,184801.63022525748
0,38,0.090561,1048576,1048576,23157.341460452073,185258.73168361658
0,39,0.091041,1048576,1048576,23035.24785536187,184281.98284289497
0,40,0.090529,1048576,1048576,23165.527068674124,185324.216549393
0,41,0.09040100000000001,1048576,1048576,23198.32745212995,185586.6196170396
0,42,0.090881,1048576,1048576,23075.80242294869,184606.41938358953
0,43,0.090337,1048576,1048576,23214.762500415112,185718.1000033209
0,44,0.092321,1048576,1048576,22715.87179514953,181726.97436119625
0,45,0.09100899999999999,1048576,1048576,23043.347361249987,184346.7788899999
0,46,0.091361,1048576,1048576,22954.564858090434,183636.51886472348
0,47,0.09101,1048576,1048576,23043.094165476323,184344.75332381058
0,48,0.091585,1048576,1048576,22898.422230714637,183187.3778457171
0,49,0.09040100000000001,1048576,1048576,23198.32745212995,185586.6196170396
0,50,0.090817,1048576,1048576,23092.064261096493,184736.51408877195
0,51,0.090369,1048576,1048576,23206.54206641658,185652.33653133264
0,52,0.09091400000000001,1048576,1048576,23067.426358976616,184539.41087181293
0,53,0.091169,1048576,1048576,23002.906689773936,184023.2535181915
0,54,0.635784,1048576,1048576,3298.529060183962,26388.232481471696
0,55,0.108385,1048576,1048576,19349.09812243392,154792.78497947135
0,56,0.094689,1048576,1048576,22147.7890779288,177182.3126234304
0,57,0.09289700000000001,1048576,1048576,22575.023951257845,180600.19161006276
0,58,0.21965099999999999,1048576,1048576,9547.655143841821,76381.24115073457
0,59,0.10291299999999999,1048576,1048576,20377.911439759795,163023.29151807836
0,60,0.092418,1048576,1048576,22692.0296911857,181536.2375294856
0,61,0.091105,1048576,1048576,23019.065912957576,184152.5273036606
0,62,0.089409,1048576,1048576,23455.71474907448,187645.71799259583
0,63,0.08921699999999999,1048576,1048576,23506.192765952677,188049.54212762142
0,64,0.08870499999999999,1048576,1048576,23641.869116735244,189134.95293388196
