case,round,sample,wall_ms,budget_ms,device_ms
jetson_jetson_test_640x360_paced_nvdec_rgb_decoder,1,117,2.576672,40.0,
jetson_jetson_test_640x360_paced_nvdec_rgb_ready,1,117,6.30955,40.0,
jetson_jetson_test_640x360_paced_nvdec_rgb_decoder,1,118,2.555743,40.0,
jetson_jetson_test_640x360_paced_nvdec_rgb_ready,1,118,6.185708,40.0,
jetson_jetson_test_640x360_paced_nvdec_rgb_decoder,1,119,2.467358,40.0,
jetson_jetson_test_640x360_paced_nvdec_rgb_ready,1,119,6.054475,40.0,
jetson_jetson_test_640x360_paced_nvdec_rgb_decoder,1,120,2.760642,40.0,
jetson_jetson_test_640x360_paced_nvdec_rgb_ready,1,120,6.379343,40.0,
jetson_jetson_test_640x360_paced_nvdec_rgb_decoder,1,121,3.090726,40.0,
jetson_jetson_test_640x360_paced_nvdec_rgb_ready,1,121,6.718803,40.0,
jetson_jetson_test_640x360_paced_nvdec_rgb_decoder,1,122,2.518559,40.0,
jetson_jetson_test_640x360_paced_nvdec_rgb_ready,1,122,6.141132,40.0,
jetson_jetson_test_640x360_paced_nvdec_rgb_decoder,1,123,2.552736,40.0,
jetson_jetson_test_640x360_paced_nvdec_rgb_ready,1,123,6.234413,40.0,
jetson_jetson_test_640x360_paced_nvdec_rgb_decoder,1,124,2.982725,40.0,
jetson_jetson_test_640x360_paced_nvdec_rgb_ready,1,124,6.673107,40.0,
jetson_jetson_test_640x360_paced_nvdec_rgb_decoder,1,125,2.502495,40.0,
jetson_jetson_test_640x360_paced_nvdec_rgb_ready,1,125,6.058411,40.0,
jetson_jetson_test_640x360_paced_nvdec_rgb_decoder,1,126,2.75357,40.0,
jetson_jetson_test_640x360_paced_nvdec_rgb_ready,1,126,6.364526,40.0,
jetson_jetson_test_640x360_paced_nvdec_rgb_decoder,1,127,2.566624,40.0,
jetson_jetson_test_640x360_paced_nvdec_rgb_ready,1,127,6.193964,40.0,
jetson_jetson_test_640x360_paced_nvdec_rgb_decoder,1,128,2.526239,40.0,
jetson_jetson_test_640x360_paced_nvdec_rgb_ready,1,128,6.267309,40.0,
jetson_jetson_test_640x360_paced_nvdec_rgb_decoder,1,129,2.76269,40.0,
jetson_jetson_test_640x360_paced_nvdec_rgb_ready,1,129,6.443855,40.0,
jetson_jetson_test_640x360_paced_nvdec_rgb_decoder,1,130,2.464062,40.0,
jetson_jetson_test_640x360_paced_nvdec_rgb_ready,1,130,6.132395,40.0,
jetson_jetson_test_640x360_paced_nvdec_rgb_decoder,1,131,2.670081,40.0,
jetson_jetson_test_640x360_paced_nvdec_rgb_ready,1,131,6.202764,40.0,
jetson_jetson_test_640x360_paced_nvdec_rgb_decoder,1,132,3.220712,40.0,
jetson_jetson_test_640x360_paced_nvdec_rgb_ready,1,132,7.035767,40.0,
jetson_jetson_test_640x360_paced_nvdec_rgb_decoder,1,133,2.821123,40.0,
jetson_jetson_test_640x360_paced_nvdec_rgb_ready,1,133,6.456752,40.0,
jetson_jetson_test_640x360_paced_nvdec_rgb_decoder,1,134,2.858275,40.0,
jetson_jetson_test_640x360_paced_nvdec_rgb_ready,1,134,6.471376,40.0,
jetson_jetson_test_640x360_paced_nvdec_rgb_decoder,1,135,2.993957,40.0,
jetson_jetson_test_640x360_paced_nvdec_rgb_ready,1,135,6.622418,40.0,
jetson_jetson_test_640x360_paced_nvdec_rgb_decoder,1,136,2.838019,40.0,
jetson_jetson_test_640x360_paced_nvdec_rgb_ready,1,136,6.503472,40.0,
jetson_jetson_test_640x360_paced_nvdec_rgb_decoder,1,137,2.864579,40.0,
jetson_jetson_test_640x360_paced_nvdec_rgb_ready,1,137,6.493104,40.0,
jetson_jetson_test_640x360_paced_nvdec_rgb_decoder,1,138,2.465919,40.0,
jetson_jetson_test_640x360_paced_nvdec_rgb_ready,1,138,6.036075,40.0,
jetson_jetson_test_640x360_paced_nvdec_rgb_decoder,1,139,2.603105,40.0,
jetson_jetson_test_640x360_paced_nvdec_rgb_ready,1,139,6.193133,40.0,
jetson_jetson_test_640x360_paced_nvdec_rgb_decoder,1,140,2.958948,40.0,
jetson_jetson_test_640x360_paced_nvdec_rgb_ready,1,140,6.589425,40.0,
jetson_jetson_test_640x360_paced_nvdec_rgb_decoder,1,141,2.693218,40.0,
jetson_jetson_test_640x360_paced_nvdec_rgb_ready,1,141,6.332558,40.0,
jetson_jetson_test_640x360_paced_nvdec_rgb_decoder,1,142,5.065918,40.0,
jetson_jetson_test_640x360_paced_nvdec_rgb_ready,1,142,8.821964,40.0,
jetson_jetson_test_640x360_paced_nvdec_rgb_decoder,1,143,4.09733,40.0,
jetson_jetson_test_640x360_paced_nvdec_rgb_ready,1,143,7.747263,40.0,
jetson_jetson_test_640x360_paced_nvdec_rgb_decoder,1,144,3.456522,40.0,
jetson_jetson_test_640x360_paced_nvdec_rgb_ready,1,144,7.079575,40.0,
jetson_jetson_test_640x360_paced_nvdec_rgb_decoder,1,145,4.286581,40.0,
jetson_jetson_test_640x360_paced_nvdec_rgb_ready,1,145,8.135044,40.0,
jetson_jetson_test_640x360_paced_nvdec_rgb_decoder,1,146,22.170481,40.0,
jetson_jetson_test_640x360_paced_nvdec_rgb_ready,1,146,25.855582,40.0,
jetson_jetson_test_640x360_paced_nvdec_rgb_decoder,1,147,15.767874,40.0,
jetson_jetson_test_640x360_paced_nvdec_rgb_ready,1,147,19.463792,40.0,
jetson_jetson_test_640x360_paced_nvdec_rgb_decoder,1,148,3.106119,40.0,
jetson_jetson_test_640x360_paced_nvdec_rgb_ready,1,148,6.789492,40.0,
jetson_jetson_test_640x360_paced_nvdec_rgb_decoder,1,149,2.737154,40.0,
jetson_jetson_test_640x360_paced_nvdec_rgb_ready,1,149,6.34091,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,0,3.393449,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,0,9.683223,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,1,3.267496,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,1,9.343891,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,2,3.356233,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,2,10.212958,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,3,3.193736,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,3,10.0071,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,4,3.534347,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,4,10.391136,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,5,3.335913,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,5,10.176414,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,6,3.188583,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,6,10.032764,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,7,3.441194,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,7,10.301695,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,8,3.603692,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,8,10.415424,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,9,3.335177,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,9,10.118301,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,10,3.970161,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,10,11.84757,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,11,3.634445,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,11,11.24769,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,12,3.217927,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,12,10.122844,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,13,3.24868,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,13,9.985371,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,14,3.424043,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,14,10.274207,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,15,3.268136,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,15,10.11622,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,16,3.389354,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,16,9.10792,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,17,3.200328,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,17,9.913275,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,18,3.698958,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,18,11.371949,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,19,3.161415,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,19,9.921531,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,20,3.227432,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,20,10.196382,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,21,2.940516,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,21,9.946011,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,22,3.628813,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,22,11.324492,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,23,3.242856,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,23,10.03926,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,24,3.198311,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,24,10.962215,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,25,3.221416,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,25,10.906727,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,26,3.160199,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,26,10.785125,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,27,3.277193,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,27,10.899655,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,28,3.140966,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,28,10.907046,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,29,3.701869,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,29,10.765412,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,30,3.397706,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,30,10.532802,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,31,3.659693,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,31,10.455617,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,32,2.833283,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,32,8.344839,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,33,3.340489,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,33,10.0431,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,34,3.695278,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,34,11.574383,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,35,3.334057,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,35,10.094109,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,36,3.152519,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,36,9.992219,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,37,3.237864,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,37,9.960603,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,38,3.841168,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,38,11.550191,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,39,3.2722,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,39,10.249726,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,40,3.771086,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,40,10.647459,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,41,3.473099,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,41,10.332575,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,42,3.39729,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,42,10.252062,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,43,3.533323,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,43,10.306079,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,44,3.918704,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,44,11.767857,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,45,3.149991,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,45,10.008412,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,46,3.502827,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,46,10.393728,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,47,3.381226,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,47,10.154781,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,48,3.454955,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,48,10.353984,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,49,3.365578,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,49,10.281759,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,50,3.532075,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,50,10.44528,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,51,3.399337,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,51,10.202845,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,52,3.511179,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,52,10.440928,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,53,3.706349,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,53,11.373324,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,54,3.347017,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,54,10.144765,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,55,3.930224,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,55,11.53627,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,56,3.473707,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,56,11.169001,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,57,3.620972,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,57,11.319659,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,58,3.766862,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,58,11.605071,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,59,3.586892,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,59,11.162889,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,60,3.701838,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,60,11.47227,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,61,3.279209,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,61,10.875654,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,62,3.575948,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,62,11.227562,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,63,3.654957,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,63,11.424205,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,64,3.547371,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,64,10.487169,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,65,3.646637,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,65,10.388352,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,66,3.681645,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,66,10.554082,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,67,4.023953,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,67,11.635247,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,68,3.58238,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,68,10.635043,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,69,3.609645,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,69,10.401537,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,70,3.249736,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,70,10.125052,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,71,3.459883,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,71,10.26355,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,72,3.648333,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,72,10.456193,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,73,3.805743,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,73,10.758469,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,74,3.677485,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,74,10.537506,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,75,3.514444,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,75,10.306623,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,76,3.716174,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,76,10.69274,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,77,3.783214,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,77,10.552674,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,78,3.262152,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,78,10.0607,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,79,4.098034,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,79,11.728528,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,80,4.046386,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,80,11.777745,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,81,3.682413,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,81,10.459425,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,82,4.228788,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,82,11.169322,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,83,4.044242,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,83,10.760965,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,84,3.788079,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,84,10.609891,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,85,4.177652,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,85,11.798578,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,86,3.371946,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,86,10.213726,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,87,3.607245,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,87,10.463361,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,88,3.506604,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,88,10.389345,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,89,3.587885,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,89,10.291935,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,90,4.119955,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,90,11.825138,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,91,3.622124,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,91,10.396672,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,92,3.548972,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,92,10.354176,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,93,3.303305,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,93,10.026427,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,94,4.079634,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,94,11.737649,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,95,3.068486,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,95,9.842522,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,96,3.469547,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,96,10.275646,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,97,3.431339,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,97,10.272703,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,98,3.602412,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,98,10.455649,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,99,3.102343,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,99,9.768793,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,100,3.284489,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,100,10.095901,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,101,3.864399,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,101,11.452077,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,102,3.262952,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,102,10.320703,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,103,3.182248,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,103,9.913051,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,104,3.356714,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,104,10.21731,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,105,3.613453,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,105,11.299947,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,106,3.224232,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,106,10.088509,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,107,3.163847,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,107,9.894202,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,108,2.673185,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,108,7.619742,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,109,3.396586,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,109,10.419808,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,110,3.38081,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,110,11.275691,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,111,2.887427,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,111,10.28083,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,112,3.346089,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,112,10.974023,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,113,3.316649,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,113,10.835558,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,114,3.24292,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,114,10.90391,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,115,3.290376,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,115,10.963463,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,116,3.404042,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,116,11.092681,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,117,3.113862,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,117,10.626787,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,118,3.160039,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,118,10.792325,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,119,3.27876,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,119,10.915943,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,120,3.036998,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,120,10.616419,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,121,3.340585,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,121,11.096233,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,122,3.288329,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,122,10.993576,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,123,3.217607,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,123,10.802661,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,124,3.150438,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,124,10.903238,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,125,3.402218,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,125,10.956903,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,126,3.321609,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,126,11.02756,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,127,3.07431,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,127,10.605027,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,128,3.058118,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,128,10.658563,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,129,3.13671,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,129,10.702692,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,130,2.900099,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,130,10.450689,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,131,3.188168,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,131,10.820774,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,132,3.161351,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,132,10.788773,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,133,3.129319,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,133,10.754341,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,134,3.239207,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,134,10.94423,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,135,3.330217,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,135,10.908038,40.0,
jetson_jetson_test_640x360_paced_software_rgb_decoder,1,136,2.97018,40.0,
jetson_jetson_test_640x360_paced_software_rgb_ready,1,136,10.351263,40.0,
