stage,sequence,release_ns,queued_ns,start_ns,end_ns,age_ms,queue_ms,service_ms,output_samples
live,0,14536480539330,14536480807849,14536480936042,14536487502535,6.963205,0.128193,6.566493,1920
live,1,14536490539330,14536490740853,14536491075130,14536492597519,2.058189,0.334277,1.522389,1920
live,2,14536500539330,14536500696546,14536501081255,14536502222327,1.682997,0.384709,1.141072,1920
live,3,14536510539330,14536510693519,14536511048948,14536512098915,1.559585,0.355429,1.049967,1920
live,4,14536520539330,14536520674748,14536520984640,14536522885563,2.346233,0.309892,1.900923,1920
live,5,14536530539330,14536530706922,14536531134672,14536533927223,3.387893,0.42775,2.792551,1920
live,6,14536540539330,14536540703255,14536541139037,14536543898916,3.359586,0.435782,2.759879,1920
live,7,14536550539330,14536550711076,14536551131082,14536553054053,2.514723,0.420006,1.922971,1920
live,8,14536560539330,14536560693169,14536561117527,14536563883294,3.343964,0.424358,2.765767,1920
live,9,14536570539330,14536570710943,14536571120805,14536573901868,3.362538,0.409862,2.781063,1920
live,10,14536580539330,14536580710796,14536580793325,14536583519316,2.979986,0.082529,2.725991,1920
live,11,14536590539330,14536590706969,14536590790427,14536593482913,2.943583,0.083458,2.692486,1920
live,12,14536600539330,14536600754983,14536600885929,14536603375693,2.836363,0.130946,2.489764,1920
live,13,14536610539330,14536610721684,14536610810198,14536613584253,3.044923,0.088514,2.774055,1920
live,14,14536620539330,14536620711617,14536620808771,14536623540137,3.000807,0.097154,2.731366,1920
live,15,14536630539330,14536630713231,14536630804944,14536633562615,3.023285,0.091713,2.757671,1920
live,16,14536640539330,14536640705916,14536640798525,14536642957500,2.41817,0.092609,2.158975,1920
live,17,14536650539330,14536650711689,14536650798827,14536653372495,2.833165,0.087138,2.573668,1920
live,18,14536660539330,14536660704663,14536660789432,14536663627232,3.087902,0.084769,2.8378,1920
live,19,14536670539330,14536670704708,14536670790949,14536673320457,2.781127,0.086241,2.529508,1920
live,20,14536680539330,14536680695857,14536680791410,14536685446708,4.907378,0.095553,4.655298,1920
live,21,14536690539330,14536690680478,14536690760959,14536693066528,2.527198,0.080481,2.305569,1920
live,22,14536700539330,14536700705292,14536700789229,14536703370418,2.831088,0.083937,2.581189,1920
live,23,14536710539330,14536710704409,14536710791546,14536713588994,3.049664,0.087137,2.797448,1920
live,24,14536720539330,14536720702790,14536720787880,14536723413677,2.874347,0.08509,2.625797,1920
live,25,14536730539330,14536730700180,14536730782005,14536733499451,2.960121,0.081825,2.717446,1920
live,26,14536740539330,14536740705057,14536740797250,14536743139203,2.599873,0.092193,2.341953,1920
live,27,14536750539330,14536750712271,14536750791248,14536752946094,2.406764,0.078977,2.154846,1920
live,28,14536760539330,14536760694204,14536760782301,14536762861242,2.321912,0.088097,2.078941,1920
live,29,14536770539330,14536770715945,14536770791402,14536772881224,2.341894,0.075457,2.089822,1920
live,30,14536780539330,14536780697462,14536780772311,14536782827124,2.287794,0.074849,2.054813,1920
live,31,14536790539330,14536790709764,14536790788741,14536792867362,2.328032,0.078977,2.078621,1920
live,32,14536800539330,14536800710193,14536801547037,14536803537081,2.997751,0.836844,1.990044,1920
live,33,14536810539330,14536810741535,14536810840640,14536812815804,2.276474,0.099105,1.975164,1920
live,34,14536820539330,14536820720748,14536820796141,14536822743464,2.204134,0.075393,1.947323,1920
live,35,14536830539330,14536830717273,14536830787802,14536832773814,2.234484,0.070529,1.986012,1920
live,36,14536840539330,14536840701254,14536840785255,14536842806564,2.267234,0.084001,2.021309,1920
live,37,14536850539330,14536850711380,14536850789109,14536852794801,2.255471,0.077729,2.005692,1920
live,38,14536860539330,14536860697345,14536861098854,14536863872046,3.332716,0.401509,2.773192,1920
live,39,14536870539330,14536870716686,14536870802575,14536873564471,3.025141,0.085889,2.761896,1920
live,40,14536880539330,14536880702779,14536880791837,14536892551395,12.012065,0.089058,11.759558,1920
live,41,14536890539330,14536891064046,14536892672549,14536895307946,4.768616,1.608503,2.635397,1920
live,42,14536900539330,14536900729462,14536900820184,14536903378844,2.839514,0.090722,2.55866,1920
live,43,14536910539330,14536910704035,14536910783588,14536912329274,1.789944,0.079553,1.545686,1920
live,44,14536920539330,14536920671792,14536920752273,14536923004593,2.465263,0.080481,2.25232,1920
live,45,14536930539330,14536930706462,14536930794847,14536933713320,3.17399,0.088385,2.918473,1920
live,46,14536940539330,14536940707691,14536940789324,14536944475137,3.935807,0.081633,3.685813,1920
live,47,14536950539330,14536950703705,14536950784282,14536953834501,3.295171,0.080577,3.050219,1920
live,48,14536960539330,14536960701702,14536960787143,14536963701392,3.162062,0.085441,2.914249,1920
live,49,14536970539330,14536970701491,14536970785908,14536973680285,3.140955,0.084417,2.894377,1920
live,50,14536980539330,14536980694592,14536980786274,14536983649290,3.10996,0.091682,2.863016,1920
live,51,14536990539330,14536990711822,14536990791503,14536993549430,3.0101,0.079681,2.757927,1920
live,52,14537000539330,14537000712411,14537000798268,14537003399201,2.859871,0.085857,2.600933,1920
live,53,14537010539330,14537010747273,14537010842698,14537013767412,3.228082,0.095425,2.924714,1920
live,54,14537020539330,14537020752598,14537020863192,14537023762817,3.223487,0.110594,2.899625,1920
live,55,14537030539330,14537030749795,14537030845797,14537033748238,3.208908,0.096002,2.902441,1920
live,56,14537040539330,14537040727920,14537040810738,14537043667002,3.127672,0.082818,2.856264,1920
live,57,14537050539330,14537050720798,14537050810207,14537053808105,3.268775,0.089409,2.997898,1920
live,58,14537060539330,14537060713899,14537060797484,14537062850761,2.311431,0.083585,2.053277,1920
live,59,14537070539330,14537070702904,14537070776153,14537072792437,2.253107,0.073249,2.016284,1920
live,60,14537080539330,14537080701221,14537080787622,14537090426415,9.887085,0.086401,9.638793,1920
live,61,14537090539330,14537090716051,14537090793300,14537092503660,1.96433,0.077249,1.71036,1920
live,62,14537100539330,14537100724992,14537100805409,14537102862750,2.32342,0.080417,2.057341,1920
live,63,14537110539330,14537110721677,14537110797390,14537112799851,2.260521,0.075713,2.002461,1920
live,64,14537120539330,14537120714042,14537120792668,14537122772824,2.233494,0.078626,1.980156,1920
live,65,14537130539330,14537130709896,14537130787241,14537132853542,2.314212,0.077345,2.066301,1920
live,66,14537140539330,14537140709653,14537140792598,14537142135753,1.596423,0.082945,1.343155,1920
live,67,14537150539330,14537150680258,14537150753571,14537152700990,2.16166,0.073313,1.947419,1920
live,68,14537160539330,14537160703951,14537160780913,14537162744332,2.205002,0.076962,1.963419,1920
live,69,14537170539330,14537170711805,14537170786942,14537172761818,2.222488,0.075137,1.974876,1920
live,70,14537180539330,14537180706154,14537181101232,14537183825302,3.285972,0.395078,2.72407,1920
live,71,14537190539330,14537190701879,14537191097277,14537193905125,3.365795,0.395398,2.807848,1920
live,72,14537200539330,14537200711877,14537200801158,14537203643758,3.104428,0.089281,2.8426,1920
live,73,14537210539330,14537210710354,14537210791699,14537213576474,3.037144,0.081345,2.784775,1920
live,74,14537220539330,14537220710911,14537220793280,14537223507079,2.967749,0.082369,2.713799,1920
live,75,14537230539330,14537230705484,14537230784014,14537233588277,3.048947,0.07853,2.804263,1920
live,76,14537240539330,14537240764763,14537240858460,14537243611907,3.072577,0.093697,2.753447,1920
live,77,14537250539330,14537250846025,14537250938442,14537253103401,2.564071,0.092417,2.164959,1920
live,78,14537260539330,14537260699156,14537260780949,14537262781586,2.242256,0.081793,2.000637,1920
live,79,14537270539330,14537270712866,14537270785571,14537272771167,2.231837,0.072705,1.985596,1920
live,80,14537280539330,14537280688783,14537280771248,14537290327447,9.788117,0.082465,9.556199,1920
live,81,14537290539330,14537290720412,14537290797341,14537292478805,1.939475,0.076929,1.681464,1920
live,82,14537300539330,14537300717482,14537300789931,14537303069323,2.529993,0.072449,2.279392,1920
live,83,14537310539330,14537310714423,14537310791448,14537312840661,2.301331,0.077025,2.049213,1920
live,84,14537320539330,14537320691172,14537320766309,14537322862882,2.323552,0.075137,2.096573,1920
live,85,14537330539330,14537330704049,14537330778354,14537332777262,2.237932,0.074305,1.998908,1920
