stage,sequence,release_ns,queued_ns,start_ns,end_ns,age_ms,queue_ms,service_ms,output_samples
live,0,17736720505776,17736720758239,17736721042306,17736726413605,5.907829,0.284067,5.371299,3840
live,1,17736730505776,17736730691514,17736730806203,17736733907010,3.401234,0.114689,3.100807,3840
live,2,17736740505776,17736740669685,17736740779575,17736745215502,4.709726,0.10989,4.435927,3840
live,3,17736750505776,17736750660049,17736750716658,17736755547470,5.041694,0.056609,4.830812,3840
live,4,17736760505776,17736760708462,17736760820079,17736767847558,7.341782,0.111617,7.027479,3840
live,5,17736770505776,17736770665161,17736770947917,17736777167738,6.661962,0.282756,6.219821,3840
live,6,17736780505776,17736780668005,17736780957001,17736787323639,6.817863,0.288996,6.366638,3840
live,7,17736790505776,17736790669921,17736790952260,17736797567158,7.061382,0.282339,6.614898,3840
live,8,17736800505776,17736800675453,17736800959520,17736807161965,6.656189,0.284067,6.202445,3840
live,9,17736810505776,17736810653848,17736810750778,17736816425472,5.919696,0.09693,5.674694,3840
live,10,17736820505776,17736820643796,17736820760214,17736826161785,5.656009,0.116418,5.401571,3840
live,11,17736830505776,17736830653584,17736830775698,17736835745391,5.239615,0.122114,4.969693,3840
live,12,17736840505776,17736840682796,17736840776462,17736846157520,5.651744,0.093666,5.381058,3840
live,13,17736850505776,17736850636456,17736850719017,17736855431331,4.925555,0.082561,4.712314,3840
live,14,17736860505776,17736860646244,17736860741093,17736865353822,4.848046,0.094849,4.612729,3840
live,15,17736870505776,17736870637184,17736870792513,17736873473891,2.968115,0.155329,2.681378,3840
live,16,17736880505776,17736880638491,17736880750045,17736885313653,4.807877,0.111554,4.563608,3840
live,17,17736890505776,17736890647735,17736890735033,17736895370546,4.86477,0.087298,4.635513,3840
live,18,17736900505776,17736900632915,17736900892982,17736905369582,4.863806,0.260067,4.4766,3840
live,19,17736910505776,17736910626575,17736910730416,17736915114215,4.608439,0.103841,4.383799,3840
live,20,17736920505776,17736920638475,17736920755980,17736926936473,6.430697,0.117505,6.180493,3840
live,21,17736930505776,17736930632807,17736930875338,17736935048349,4.542573,0.242531,4.173011,3840
live,22,17736940505776,17736940622531,17736940721092,17736944728245,4.222469,0.098561,4.007153,3840
live,23,17736950505776,17736950627934,17736950879650,17736954930932,4.425156,0.251716,4.051282,3840
live,24,17736960505776,17736960621786,17736960718331,17736964769326,4.26355,0.096545,4.050995,3840
live,25,17736970505776,17736970631958,17736970743416,17736975090990,4.585214,0.111458,4.347574,3840
live,26,17736980505776,17736980642162,17736980901077,17736985135114,4.629338,0.258915,4.234037,3840
live,27,17736990505776,17736990646094,17736990766000,17736994797122,4.291346,0.119906,4.031122,3840
live,28,17737000505776,17737000637354,17737000742347,17737004891231,4.385455,0.104993,4.148884,3840
live,29,17737010505776,17737010639014,17737010899177,17737014971068,4.465292,0.260163,4.071891,3840
live,30,17737020505776,17737020760579,17737020874821,17737025277083,4.771307,0.114242,4.402262,3840
live,31,17737030505776,17737030633822,17737030743327,17737035012660,4.506884,0.109505,4.269333,3840
live,32,17737040505776,17737040627417,17737040702426,17737044930895,4.425119,0.075009,4.228469,3840
