timestamp_ns,emc_percent,emc_mhz,gpu_percent,ram_reported_mb,swap_reported_mb
13463773115323,8.0,665.0,0.0,2501.0,0.0
13463993035108,10.0,665.0,0.0,2501.0,0.0
13464213881784,11.0,665.0,0.0,2501.0,0.0
13464435151858,12.0,665.0,0.0,2501.0,0.0
13464654737911,14.0,665.0,0.0,2501.0,0.0
13464876080881,14.0,665.0,0.0,2501.0,0.0
13465097934482,15.0,665.0,0.0,2501.0,0.0
13465318763174,16.0,665.0,0.0,2501.0,0.0
13465540360548,16.0,665.0,0.0,2501.0,0.0
13465762066947,17.0,665.0,0.0,2501.0,0.0
13465983048249,17.0,665.0,0.0,2501.0,0.0
13466204395188,17.0,665.0,0.0,2501.0,0.0
13466425931600,18.0,665.0,0.0,2501.0,0.0
13466650971257,18.0,665.0,0.0,2501.0,0.0
13466876267557,18.0,665.0,0.0,2501.0,0.0
13467101760180,18.0,665.0,0.0,2501.0,0.0
13467326638554,19.0,665.0,0.0,2501.0,0.0
13467553095349,19.0,665.0,0.0,2501.0,0.0
13467773806215,19.0,665.0,0.0,2501.0,0.0
13467993794737,19.0,665.0,0.0,2501.0,0.0
13468218642935,19.0,665.0,0.0,2501.0,0.0
13468439520523,19.0,665.0,0.0,2501.0,0.0
13468665624737,19.0,665.0,0.0,2501.0,0.0
13468891150992,19.0,665.0,0.0,2501.0,0.0
13469116486268,19.0,665.0,0.0,2501.0,0.0
13469337595923,19.0,665.0,0.0,2501.0,0.0
13469562517754,19.0,665.0,0.0,2501.0,0.0
13469787950120,19.0,665.0,0.0,2501.0,0.0
13470012982032,19.0,665.0,0.0,2501.0,0.0
13470238871427,19.0,665.0,0.0,2501.0,0.0
13470462810206,19.0,665.0,0.0,2501.0,0.0
13470687341664,19.0,665.0,0.0,2501.0,0.0
13470912461929,19.0,665.0,0.0,2501.0,0.0
13471137834486,19.0,665.0,0.0,2501.0,0.0
13471363746761,19.0,665.0,0.0,2501.0,0.0
13471588749009,19.0,665.0,0.0,2501.0,0.0
13471812163653,19.0,665.0,0.0,2501.0,0.0
13472034629485,19.0,665.0,0.0,2501.0,0.0
13472254795192,19.0,665.0,0.0,2501.0,0.0
13472479756223,19.0,665.0,0.0,2501.0,0.0
13472704491236,19.0,665.0,0.0,2501.0,0.0
13472928688257,19.0,665.0,0.0,2501.0,0.0
13473153935084,19.0,665.0,0.0,2501.0,0.0
13473379169110,19.0,665.0,0.0,2501.0,0.0
13473604195550,19.0,665.0,0.0,2501.0,0.0
13473823521247,19.0,665.0,0.0,2501.0,0.0
13474049293840,19.0,665.0,0.0,2501.0,0.0
13474274204438,19.0,665.0,0.0,2501.0,0.0
13474498554102,19.0,665.0,0.0,2501.0,0.0
13474719908336,19.0,665.0,0.0,2501.0,0.0
13474945326012,19.0,665.0,0.0,2501.0,0.0
13475171341968,19.0,665.0,0.0,2501.0,0.0
13475397009888,19.0,665.0,0.0,2501.0,0.0
13475622766769,19.0,665.0,0.0,2501.0,0.0
13475848724101,19.0,665.0,0.0,2501.0,0.0
13476072929698,19.0,665.0,0.0,2501.0,0.0
13476299100824,19.0,665.0,0.0,2501.0,0.0
13476524444004,19.0,665.0,0.0,2501.0,0.0
13476750298038,19.0,665.0,0.0,2501.0,0.0
13476974872984,19.0,665.0,0.0,2501.0,0.0
13477199753917,19.0,665.0,0.0,2501.0,0.0
13477424483425,19.0,665.0,0.0,2501.0,0.0
13477650658423,19.0,665.0,0.0,2501.0,0.0
13477875267961,19.0,665.0,0.0,2501.0,0.0
13478100899048,19.0,665.0,0.0,2501.0,0.0
13478325451402,19.0,665.0,0.0,2501.0,0.0
13478549920906,19.0,665.0,0.0,2501.0,0.0
13478772548404,19.0,665.0,0.0,2501.0,0.0
13478993618633,19.0,665.0,0.0,2501.0,0.0
13479219789535,19.0,665.0,0.0,2501.0,0.0
13479446186328,19.0,665.0,0.0,2501.0,0.0
13479671283296,19.0,665.0,0.0,2501.0,0.0
13479896748173,19.0,665.0,0.0,2501.0,0.0
13480120085023,19.0,665.0,0.0,2501.0,0.0
13480342550470,19.0,665.0,0.0,2501.0,0.0
13480564329540,19.0,665.0,0.0,2501.0,0.0
13480789720048,19.0,665.0,0.0,2501.0,0.0
13481014975162,19.0,665.0,0.0,2501.0,0.0
13481240589353,19.0,665.0,0.0,2501.0,0.0
13481461457148,19.0,665.0,0.0,2501.0,0.0
13481684815886,19.0,665.0,0.0,2501.0,0.0
13481909728916,19.0,665.0,0.0,2501.0,0.0
13482134016049,19.0,665.0,0.0,2501.0,0.0
13482359010936,19.0,665.0,0.0,2501.0,0.0
13482581060794,19.0,665.0,0.0,2501.0,0.0
13482807400433,19.0,665.0,0.0,2501.0,0.0
13483031671567,19.0,665.0,0.0,2501.0,0.0
13483257441471,19.0,665.0,0.0,2501.0,0.0
13483482099265,19.0,665.0,0.0,2501.0,0.0
13483706985126,19.0,665.0,0.0,2501.0,0.0
13483931627976,19.0,665.0,0.0,2501.0,0.0
13484157271383,19.0,665.0,0.0,2501.0,0.0
13484382686339,19.0,665.0,0.0,2501.0,0.0
13484602791980,19.0,665.0,0.0,2501.0,0.0
13484826919591,19.0,665.0,0.0,2501.0,0.0
13485047524567,19.0,665.0,0.0,2501.0,0.0
13485268913456,19.0,665.0,0.0,2501.0,0.0
13485492517669,19.0,665.0,0.0,2501.0,0.0
13485716234427,19.0,665.0,0.0,2501.0,0.0
13485936314724,19.0,665.0,0.0,2501.0,0.0
13486157327544,19.0,665.0,0.0,2501.0,0.0
13486377089981,19.0,665.0,0.0,2501.0,0.0
13486598296595,19.0,665.0,0.0,2501.0,0.0
13486819529930,19.0,665.0,0.0,2501.0,0.0
13487040310204,19.0,665.0,0.0,2501.0,0.0
13487261172494,19.0,665.0,0.0,2501.0,0.0
13487482560135,19.0,665.0,0.0,2501.0,0.0
13487702488589,19.0,665.0,0.0,2501.0,0.0
13487923490850,19.0,665.0,0.0,2501.0,0.0
13488143170341,19.0,665.0,0.0,2501.0,0.0
13488363022474,19.0,665.0,0.0,2501.0,0.0
13488582930257,19.0,665.0,0.0,2501.0,0.0
13488802998201,19.0,665.0,0.0,2501.0,0.0
13489022968704,19.0,665.0,0.0,2501.0,0.0
13489242472641,19.0,665.0,0.0,2501.0,0.0
13489463974907,19.0,665.0,0.0,2501.0,0.0
13489685014319,19.0,665.0,0.0,2501.0,0.0
13489908364577,19.0,665.0,0.0,2501.0,0.0
13490130731846,19.0,665.0,0.0,2501.0,0.0
13490352773062,19.0,665.0,0.0,2501.0,0.0
13490577608970,19.0,665.0,0.0,2501.0,0.0
13490797602609,19.0,665.0,0.0,2501.0,0.0
13491023351009,19.0,665.0,0.0,2501.0,0.0
13491247241816,19.0,665.0,0.0,2501.0,0.0
13491466998044,19.0,665.0,0.0,2501.0,0.0
13491687446665,19.0,665.0,0.0,2501.0,0.0
13491906989515,19.0,665.0,0.0,2501.0,0.0
13492129162541,19.0,665.0,0.0,2501.0,0.0
13492350692423,19.0,665.0,0.0,2501.0,0.0
13492570774543,19.0,665.0,0.0,2501.0,0.0
13492795717172,19.0,665.0,0.0,2501.0,0.0
13493017188589,19.0,665.0,0.0,2501.0,0.0
13493236740911,19.0,665.0,0.0,2501.0,0.0
13493456803094,19.0,665.0,0.0,2501.0,0.0
13493676030772,19.0,665.0,0.0,2501.0,0.0
13493900706933,19.0,665.0,0.0,2501.0,0.0
13494125488920,19.0,665.0,0.0,2501.0,0.0
13494349953783,19.0,665.0,0.0,2501.0,0.0
13494575283392,19.0,665.0,0.0,2501.0,0.0
13494800597034,19.0,665.0,0.0,2501.0,0.0
13495025650064,19.0,665.0,0.0,2501.0,0.0
13495246350944,19.0,665.0,0.0,2501.0,0.0
13495472548884,19.0,665.0,0.0,2501.0,0.0
13495695944837,19.0,665.0,0.0,2501.0,0.0
13495921495282,19.0,665.0,0.0,2501.0,0.0
13496146884828,19.0,665.0,0.0,2501.0,0.0
13496371892609,19.0,665.0,0.0,2501.0,0.0
13496593514844,19.0,665.0,0.0,2501.0,0.0
13496819459725,19.0,665.0,0.0,2501.0,0.0
13497045477951,19.0,665.0,0.0,2501.0,0.0
13497271317519,19.0,665.0,0.0,2501.0,0.0
13497496984541,19.0,665.0,0.0,2501.0,0.0
13497716757760,19.0,665.0,0.0,2501.0,0.0
13497941674340,19.0,665.0,0.0,2501.0,0.0
13498166032802,19.0,665.0,0.0,2501.0,0.0
13498391951026,19.0,665.0,0.0,2501.0,0.0
13498617005112,19.0,665.0,0.0,2501.0,0.0
13498841405046,19.0,665.0,0.0,2501.0,0.0
13499067082435,19.0,665.0,0.0,2501.0,0.0
13499292246090,19.0,665.0,0.0,2501.0,0.0
13499517108237,19.0,665.0,0.0,2501.0,0.0
13499738666311,19.0,665.0,0.0,2501.0,0.0
13499959301014,19.0,665.0,0.0,2501.0,0.0
13500185395528,19.0,665.0,0.0,2501.0,0.0
13500410153098,19.0,665.0,0.0,2501.0,0.0
13500636058650,19.0,665.0,0.0,2501.0,0.0
13500862456913,19.0,665.0,0.0,2501.0,0.0
13501088232575,19.0,665.0,0.0,2501.0,0.0
13501314210032,19.0,665.0,0.0,2501.0,0.0
13501535435462,19.0,665.0,0.0,2501.0,0.0
13501755599214,19.0,665.0,0.0,2501.0,0.0
13501976335710,19.0,665.0,0.0,2501.0,0.0
13502198240635,18.0,665.0,0.0,2703.0,0.0
13502424715859,17.0,665.0,0.0,2741.0,0.0
13502650142461,16.0,665.0,0.0,2823.0,0.0
