timestamp_ns,rss_bytes,rss_lifetime_peak_bytes,swap_bytes,system_available_bytes,system_total_bytes,minor_faults,major_faults
17592897934825,227889152,227889152,0,61170765824,65851252736,39258,1
17592949638984,235573248,235573248,0,61169106944,65851252736,41685,1
17593000428284,239697920,239697920,0,61167042560,65851252736,42251,1
17593051146831,245444608,245444608,0,61163442176,65851252736,43405,1
17593101911427,259579904,259579904,0,61160861696,65851252736,44455,1
17593153214813,286404608,286404608,0,61152092160,65851252736,48467,1
17593204729658,324141056,324141056,0,61132931072,65851252736,54767,1
17593256050773,358199296,358199296,0,61118996480,65851252736,60693,1
17593307413744,393121792,393121792,0,61103190016,65851252736,65980,1
17593358574344,424001536,424001536,0,61090803712,65851252736,71192,1
17593409698688,455155712,455155712,0,61077385216,65851252736,76600,1
17593461034619,493780992,493780992,0,61056126976,65851252736,83116,1
17593512730650,534700032,534700032,0,61030318080,65851252736,87820,1
17593564144630,580743168,580743168,0,61003685888,65851252736,93700,1
17593615374895,632893440,632893440,0,60975722496,65851252736,98250,1
17593666677802,677765120,677765120,0,60950654976,65851252736,104845,1
17593717848322,723472384,723472384,0,60932055040,65851252736,110465,1
17593769057435,760049664,760049664,0,60915867648,65851252736,115286,1
17593820491511,814059520,814059520,0,60881379328,65851252736,121055,1
17593871656592,844058624,844058624,0,60872269824,65851252736,126403,1
17593922787816,889798656,889798656,0,60847960064,65851252736,131375,1
17593973889856,939728896,939728896,0,60815376384,65851252736,137833,1
17594025024120,985997312,985997312,0,60791824384,65851252736,142603,1
17594076119216,1022480384,1022480384,0,60771966976,65851252736,147491,1
17594127194567,1057357824,1057357824,0,60753223680,65851252736,152092,1
17594178270335,1086849024,1086849024,0,60740288512,65851252736,158055,1
17594229308246,1135124480,1135124480,0,60713672704,65851252736,164097,1
17594280374285,1167368192,1167368192,0,60698025984,65851252736,169307,1
17594331413796,1225351168,1225351168,0,60663296000,65851252736,176246,1
17594382474396,1259765760,1259765760,0,60644229120,65851252736,180440,1
17594433545939,1298575360,1298575360,0,60620550144,65851252736,186462,1
17594484641899,1340182528,1340182528,0,60596789248,65851252736,191552,1
17594535534720,1349517312,1349517312,0,60592451584,65851252736,192896,1
17594586965820,1366552576,1366552576,0,60568592384,65851252736,194607,1
17594638113940,1367724032,1367724032,0,60563611648,65851252736,194821,1
17594688889736,1368121344,1368121344,0,60563611648,65851252736,194922,1
17594739618875,1372205056,1372205056,0,60559417344,65851252736,196155,1
17594790464912,1373052928,1373052928,0,60558385152,65851252736,196395,1
17594841370405,1374777344,1374777344,0,60557094912,65851252736,196923,1
17594892186778,1379106816,1379106816,0,60552450048,65851252736,198198,1
17594943895737,1380200448,1380200448,0,60551417856,65851252736,198480,1
17594994796942,1380200448,1380200448,0,60549451776,65851252736,198497,1
17595045576578,1380200448,1380200448,0,60549320704,65851252736,198497,1
17595096469751,1380655104,1380655104,0,60548804608,65851252736,198636,1
17595147325996,1380810752,1380810752,0,60547756032,65851252736,198707,1
17595198155489,1381081088,1381081088,0,60548804608,65851252736,198711,1
17595250833804,1381298176,1381298176,0,60548804608,65851252736,198810,1
17595301317244,1381838848,1381838848,0,60548804608,65851252736,198945,1
17595351796364,1381838848,1381838848,0,60548804608,65851252736,198945,1
17595402537056,1381847040,1381847040,0,60548804608,65851252736,199018,1
17595453337364,1382035456,1382035456,0,60548804608,65851252736,199054,1
17595504133672,1382305792,1382305792,0,60548804608,65851252736,199093,1
17595554887995,1382305792,1382305792,0,60548804608,65851252736,199129,1
17595605650191,1382305792,1382305792,0,60548804608,65851252736,199148,1
17595656432643,1382305792,1382305792,0,60548804608,65851252736,199150,1
17595708545959,1382305792,1382305792,0,60548804608,65851252736,199154,1
17595760655691,1382567936,1382567936,0,60548804608,65851252736,199158,1
17595811385471,1382567936,1382567936,0,60547756032,65851252736,199164,1
17595862203411,1382567936,1382567936,0,60548804608,65851252736,199168,1
17595912990183,1382567936,1382567936,0,60548804608,65851252736,199173,1
17595963721050,1382567936,1382567936,0,60548804608,65851252736,199184,1
17596014422413,1382567936,1382567936,0,60548804608,65851252736,199186,1
17596065214305,1382567936,1382567936,0,60548804608,65851252736,199189,1
17596115930324,1382567936,1382567936,0,60548804608,65851252736,199194,1
17596167105261,1382567936,1382567936,0,60548804608,65851252736,199196,1
17596218954990,1382567936,1382567936,0,60548804608,65851252736,199198,1
17596270531756,1382567936,1382567936,0,60548804608,65851252736,199201,1
17596321496482,1382567936,1382567936,0,60548546560,65851252736,199202,1
17596372305302,1382567936,1382567936,0,60548546560,65851252736,199214,1
17596423004361,1382567936,1382567936,0,60548546560,65851252736,199217,1
17596473753052,1382567936,1382567936,0,60548546560,65851252736,199219,1
17596524510928,1382567936,1382567936,0,60548546560,65851252736,199221,1
17596575232067,1382567936,1382567936,0,60548546560,65851252736,199224,1
17596626055800,1382567936,1382567936,0,60548546560,65851252736,199227,1
17596677080750,1382567936,1382567936,0,60548546560,65851252736,199230,1
17596728973264,1382567936,1382567936,0,60548546560,65851252736,199234,1
17596780587822,1382567936,1382567936,0,60548546560,65851252736,199237,1
17596831357762,1382567936,1382567936,0,60548546560,65851252736,199242,1
17596881849234,1382567936,1382567936,0,60548546560,65851252736,199244,1
17596932718535,1382789120,1382789120,0,60548546560,65851252736,199246,1
17596983490267,1382789120,1382789120,0,60548546560,65851252736,199251,1
17597034284239,1382789120,1382789120,0,60548546560,65851252736,199254,1
17597085092003,1382789120,1382789120,0,60548546560,65851252736,199256,1
17597135848183,1382789120,1382789120,0,60548546560,65851252736,199259,1
17597187194546,1382789120,1382789120,0,60548546560,65851252736,199266,1
17597238703087,1382789120,1382789120,0,60548546560,65851252736,199270,1
17597290131658,1382789120,1382789120,0,60548546560,65851252736,199272,1
17597341588423,1382789120,1382789120,0,60548546560,65851252736,199277,1
17597392327354,1383047168,1383047168,0,60548546560,65851252736,199286,1
17597443008845,1383047168,1383047168,0,60548546560,65851252736,199288,1
17597494016547,1383047168,1383047168,0,60548546560,65851252736,199292,1
17597545079579,1383047168,1383047168,0,60548546560,65851252736,199294,1
17597595792206,1383186432,1383186432,0,60548546560,65851252736,199401,1
17597646707555,1383186432,1383186432,0,60548546560,65851252736,199403,1
17597699088075,1383186432,1383186432,0,60548546560,65851252736,199404,1
17597750478950,1383186432,1383186432,0,60548546560,65851252736,199406,1
17597801428220,1383186432,1383186432,0,60548546560,65851252736,199410,1
17597851965645,1383186432,1383186432,0,60548550656,65851252736,199412,1
17597902777473,1383186432,1383186432,0,60548550656,65851252736,199414,1
17597953553429,1383186432,1383186432,0,60548550656,65851252736,199417,1
17598004370442,1383186432,1383186432,0,60548550656,65851252736,199417,1
17598055211710,1383186432,1383186432,0,60548550656,65851252736,199422,1
17598106091571,1383186432,1383186432,0,60548550656,65851252736,199423,1
17598157317421,1383186432,1383186432,0,60548550656,65851252736,199424,1
17598208787881,1383186432,1383186432,0,60548550656,65851252736,199426,1
17598260061027,1383186432,1383186432,0,60547502080,65851252736,199429,1
17598311057594,1383186432,1383186432,0,60548550656,65851252736,199433,1
17598362560343,1383186432,1383186432,0,60548550656,65851252736,199444,1
17598413299914,1383186432,1383186432,0,60548550656,65851252736,199448,1
17598464078750,1383186432,1383186432,0,60548292608,65851252736,199450,1
17598514781329,1383186432,1383186432,0,60548292608,65851252736,199451,1
17598565523908,1383186432,1383186432,0,60548292608,65851252736,199458,1
17598616144854,1383186432,1383186432,0,60548292608,65851252736,199459,1
17598667160077,1383186432,1383186432,0,60548296704,65851252736,199464,1
17598719173584,1383186432,1383186432,0,60548296704,65851252736,199465,1
17598770732845,1383374848,1383374848,0,60548296704,65851252736,199470,1
17598821614947,1383370752,1383374848,0,60548038656,65851252736,199483,1
17598872362742,1383370752,1383374848,0,60548038656,65851252736,199484,1
17598923034441,1383370752,1383374848,0,60546990080,65851252736,199486,1
17598973679419,1383370752,1383374848,0,60548038656,65851252736,199487,1
17599024488367,1383370752,1383374848,0,60548038656,65851252736,199491,1
17599075253827,1383370752,1383374848,0,60548038656,65851252736,199491,1
17599126049943,1383370752,1383374848,0,60548038656,65851252736,199493,1
17599176921452,1383370752,1383374848,0,60548038656,65851252736,199494,1
17599228634827,1383370752,1383374848,0,60548038656,65851252736,199498,1
17599279669218,1383370752,1383374848,0,60548038656,65851252736,199498,1
17599331316769,1383370752,1383374848,0,60548038656,65851252736,199499,1
17599382613467,1383370752,1383374848,0,60548038656,65851252736,199511,1
17599433344463,1383370752,1383374848,0,60548038656,65851252736,199512,1
17599484088802,1383370752,1383374848,0,60548038656,65851252736,199514,1
17599534898102,1383370752,1383374848,0,60548038656,65851252736,199515,1
17599585577865,1383370752,1383374848,0,60548038656,65851252736,199515,1
17599636372061,1383370752,1383374848,0,60548038656,65851252736,199518,1
17599687970331,1383370752,1383374848,0,60548038656,65851252736,199520,1
17599739237429,1383370752,1383374848,0,60548038656,65851252736,199521,1
17599791131287,1383370752,1383374848,0,60548038656,65851252736,199524,1
17599842125773,1383370752,1383374848,0,60548038656,65851252736,199525,1
17599892793248,1383370752,1383374848,0,60548038656,65851252736,199527,1
17599943573939,1383370752,1383374848,0,60548038656,65851252736,199528,1
17599994283591,1383370752,1383374848,0,60548038656,65851252736,199534,1
17600045069914,1383370752,1383374848,0,60548038656,65851252736,199537,1
17600095900911,1383370752,1383374848,0,60548038656,65851252736,199540,1
17600146652035,1383370752,1383374848,0,60548038656,65851252736,199542,1
17600198408579,1383370752,1383374848,0,60548038656,65851252736,199545,1
17600249740253,1383370752,1383374848,0,60548038656,65851252736,199549,1
17600300402224,1383370752,1383374848,0,60548038656,65851252736,199549,1
17600354183369,1383370752,1383374848,0,60548038656,65851252736,199556,1
17600404962365,1383370752,1383374848,0,60548038656,65851252736,199560,1
17600455738736,1383370752,1383374848,0,60548038656,65851252736,199562,1
17600506640966,1383370752,1383374848,0,60548038656,65851252736,199562,1
17600558453703,1383370752,1383374848,0,60548038656,65851252736,199565,1
17600610080293,1383370752,1383374848,0,60548038656,65851252736,199566,1
17600660969946,1383370752,1383374848,0,60548038656,65851252736,199568,1
17600711913296,1383370752,1383374848,0,60548038656,65851252736,199569,1
17600763358956,1383370752,1383374848,0,60548038656,65851252736,199570,1
17600814137504,1383370752,1383374848,0,60548038656,65851252736,199572,1
17600864990549,1383370752,1383374848,0,60548038656,65851252736,199573,1
17600915797673,1383370752,1383374848,0,60548038656,65851252736,199575,1
17600966971170,1383370752,1383374848,0,60548038656,65851252736,199577,1
17601018902180,1383370752,1383374848,0,60548038656,65851252736,199578,1
17601070564355,1383612416,1383612416,0,60548038656,65851252736,199581,1
17601121202357,1383845888,1383845888,0,60548038656,65851252736,199592,1
17601172039562,1383845888,1383845888,0,60548038656,65851252736,199626,1
17601222760125,1383845888,1383845888,0,60548038656,65851252736,199628,1
17601273486704,1383845888,1383845888,0,60548038656,65851252736,199630,1
17601324162531,1383845888,1383845888,0,60548038656,65851252736,199631,1
17601375360924,1383845888,1383845888,0,60548038656,65851252736,199645,1
17601426124559,1383845888,1383845888,0,60548038656,65851252736,199646,1
17601477302152,1383845888,1383845888,0,60548038656,65851252736,199647,1
17601529368716,1383845888,1383845888,0,60548038656,65851252736,199649,1
17601580370755,1383845888,1383845888,0,60548038656,65851252736,199649,1
17601631070710,1383845888,1383845888,0,60548038656,65851252736,199652,1
17601681775625,1383845888,1383845888,0,60548038656,65851252736,199653,1
17601732440315,1383845888,1383845888,0,60548038656,65851252736,199655,1
17601783240399,1383845888,1383845888,0,60548038656,65851252736,199659,1
17601834114916,1383845888,1383845888,0,60548046848,65851252736,199659,1
17601884783767,1383845888,1383845888,0,60548046848,65851252736,199662,1
17601935449001,1383845888,1383845888,0,60548046848,65851252736,199663,1
17601986168189,1383845888,1383845888,0,60548046848,65851252736,199664,1
17602037366198,1383845888,1383845888,0,60548046848,65851252736,199665,1
17602088802130,1383845888,1383845888,0,60548046848,65851252736,199666,1
17602140327599,1383845888,1383845888,0,60548046848,65851252736,199669,1
17602190919712,1383845888,1383845888,0,60548046848,65851252736,199669,1
17602241763061,1383845888,1383845888,0,60548046848,65851252736,199671,1
17602292562281,1383845888,1383845888,0,60548046848,65851252736,199672,1
17602343274140,1383845888,1383845888,0,60548046848,65851252736,199673,1
17602394069456,1383845888,1383845888,0,60548046848,65851252736,199681,1
17602444768291,1383845888,1383845888,0,60548046848,65851252736,199682,1
17602495675545,1383845888,1383845888,0,60548046848,65851252736,199683,1
17602546478029,1383845888,1383845888,0,60548046848,65851252736,199685,1
17602598314862,1383845888,1383845888,0,60548046848,65851252736,199687,1
17602649579656,1383845888,1383845888,0,60548046848,65851252736,199689,1
17602700928163,1383845888,1383845888,0,60548046848,65851252736,199689,1
17602751865497,1383845888,1383845888,0,60548046848,65851252736,199694,1
17602802590316,1383845888,1383845888,0,60548046848,65851252736,199696,1
17602853387200,1383845888,1383845888,0,60548046848,65851252736,199697,1
17602904271317,1383845888,1383845888,0,60548046848,65851252736,199697,1
17602954947912,1383845888,1383845888,0,60546998272,65851252736,199699,1
17603005757244,1383845888,1383845888,0,60548046848,65851252736,199701,1
17603056635409,1383845888,1383845888,0,60548046848,65851252736,199703,1
17603109068826,1383845888,1383845888,0,60548046848,65851252736,199704,1
17603161409025,1383845888,1383845888,0,60548046848,65851252736,199705,1
17603212311382,1383845888,1383845888,0,60548046848,65851252736,199706,1
17603263123467,1383845888,1383845888,0,60548046848,65851252736,199707,1
17603313889951,1383845888,1383845888,0,60548046848,65851252736,199708,1
17603365192825,1383845888,1383845888,0,60547788800,65851252736,199717,1
17603415916908,1383845888,1383845888,0,60547788800,65851252736,199718,1
17603467159974,1383845888,1383845888,0,60547788800,65851252736,199722,1
17603518788580,1383845888,1383845888,0,60547788800,65851252736,199723,1
17603570227328,1383845888,1383845888,0,60547530752,65851252736,199726,1
17603620966612,1383845888,1383845888,0,60547530752,65851252736,199726,1
17603671572262,1383845888,1383845888,0,60547530752,65851252736,199727,1
17603722374490,1383845888,1383845888,0,60547530752,65851252736,199728,1
17603773260815,1383845888,1383845888,0,60547530752,65851252736,199729,1
17603823968130,1383845888,1383845888,0,60547530752,65851252736,199729,1
17603875039130,1383845888,1383845888,0,60547530752,65851252736,199732,1
17603925676428,1383944192,1383944192,0,60547530752,65851252736,199735,1
17603976686403,1383944192,1383944192,0,60547530752,65851252736,199735,1
17604028756198,1383944192,1383944192,0,60547530752,65851252736,199738,1
