stage,sequence,release_ns,queued_ns,start_ns,end_ns,queue_ms,service_ms,age_ms,dispatch_lag_ms,thread_cpu_ms,beam_index,output_samples
live,0,12119499886919,12119500181407,12119500327905,12119503543687,0.146498,3.215782,3.656768,0.294488,3.122976,3,480
live,1,12119509886919,12119510046133,12119510103541,12119510577307,0.057408,0.473766,0.690388,0.159214,0.478016,0,480
live,2,12119519886919,12119520066476,12119520148365,12119521090520,0.081889,0.942155,1.203601,0.179557,0.948832,0,480
live,3,12119529886919,12119530021731,12119530066691,12119530516649,0.04496,0.449958,0.62973,0.134812,0.45408,3,480
live,4,12119539886919,12119539998202,12119540044186,12119540502976,0.045984,0.45879,0.616057,0.111283,0.445632,0,480
live,5,12119549886919,12119550030513,12119550090258,12119550769274,0.059745,0.679016,0.882355,0.143594,0.684736,0,480
live,6,12119559886919,12119560111210,12119560393165,12119564733921,0.281955,4.340756,4.847002,0.224291,1.223264,3,480
live,7,12119569886919,12119570076352,12119570350980,12119571993303,0.274628,1.642323,2.106384,0.189433,1.224544,2,480
live,8,12119579886919,12119580972866,12119581072516,12119582114832,0.09965,1.042316,2.227913,1.085947,1.047616,2,480
live,9,12119589886919,12119590060495,12119590141552,12119591090267,0.081057,0.948715,1.203348,0.173576,0.954784,3,480
live,10,12119599886919,12119600091238,12119600172391,12119601115059,0.081153,0.942668,1.22814,0.204319,0.950432,0,480
live,11,12119609886919,12119610071677,12119610149374,12119611085290,0.077697,0.935916,1.198371,0.184758,0.943072,0,480
live,12,12119619886919,12119620080533,12119620160310,12119621090689,0.079777,0.930379,1.20377,0.193614,0.938048,1,480
live,13,12119629886919,12119630069292,12119630151661,12119631082072,0.082369,0.930411,1.195153,0.182373,0.936576,0,480
live,14,12119639886919,12119640085155,12119640164740,12119641083759,0.079585,0.919019,1.19684,0.198236,0.926144,1,480
live,15,12119649886919,12119650054330,12119650127643,12119651046694,0.073313,0.919051,1.159775,0.167411,0.926016,3,480
live,16,12119659886919,12119660076722,12119660151411,12119661065214,0.074689,0.913803,1.178295,0.189803,0.92,3,480
live,17,12119669886919,12119670063977,12119670141546,12119671047221,0.077569,0.905675,1.160302,0.177058,0.912832,2,480
live,18,12119679886919,12119680084768,12119680160609,12119681073196,0.075841,0.912587,1.186277,0.197849,0.919168,1,480
live,19,12119689886919,12119690057047,12119690132184,12119691039619,0.075137,0.907435,1.1527,0.170128,0.91456,0,480
live,20,12119699886919,12119700077359,12119700151472,12119703259765,0.074113,3.108293,3.372846,0.19044,3.115968,3,480
live,21,12119709886919,12119710060710,12119710136359,12119711040978,0.075649,0.904619,1.154059,0.173791,0.91056,3,480
live,22,12119719886919,12119720085405,12119720159390,12119721061001,0.073985,0.901611,1.174082,0.198486,0.908448,0,480
live,23,12119729886919,12119730056404,12119730131957,12119731023712,0.075553,0.891755,1.136793,0.169485,0.898304,2,480
live,24,12119739886919,12119740083436,12119740162445,12119741066968,0.079009,0.904523,1.180049,0.196517,0.910656,2,480
live,25,12119749886919,12119750060259,12119750137156,12119751043407,0.076897,0.906251,1.156488,0.17334,0.9128,3,480
live,26,12119759886919,12119760076538,12119760151515,12119761058118,0.074977,0.906603,1.171199,0.189619,0.91264,1,480
live,27,12119769886919,12119770064113,12119770136498,12119771037533,0.072385,0.901035,1.150614,0.177194,0.907264,0,480
live,28,12119779886919,12119780077961,12119780154314,12119781348312,0.076353,1.193998,1.461393,0.191042,0.980192,2,480
live,29,12119789886919,12119790422852,12119791205005,12119792423644,0.782153,1.218639,2.536725,0.535933,1.079392,3,480
live,30,12119799886919,12119800112792,12119800377435,12119801955214,0.264643,1.577779,2.068295,0.225873,1.18368,2,480
live,31,12119809886919,12119810091087,12119810190832,12119811212988,0.099745,1.022156,1.326069,0.204168,1.027936,3,480
live,32,12119819886919,12119820083494,12119820164423,12119821110578,0.080929,0.946155,1.223659,0.196575,0.95312,3,480
live,33,12119829886919,12119830055229,12119830136062,12119831069865,0.080833,0.933803,1.182946,0.16831,0.94016,2,480
live,34,12119839886919,12119840094548,12119840214006,12119841136801,0.119458,0.922795,1.249882,0.207629,0.92912,2,480
live,35,12119849886919,12119850057611,12119850132140,12119851044471,0.074529,0.912331,1.157552,0.170692,0.918816,0,480
live,36,12119859886919,12119860076995,12119860150436,12119861058158,0.073441,0.907722,1.171239,0.190076,0.913472,1,480
live,37,12119869886919,12119870053850,12119870127323,12119871035685,0.073473,0.908362,1.148766,0.166931,0.914848,0,480
live,38,12119879886919,12119880077553,12119880152722,12119881058141,0.075169,0.905419,1.171222,0.190634,0.911968,3,480
live,39,12119889886919,12119890058216,12119890132009,12119891042420,0.073793,0.910411,1.155501,0.171297,0.916672,0,480
live,40,12119899886919,12119900079232,12119900153185,12119903263654,0.073953,3.110469,3.376735,0.192313,3.119488,3,480
live,41,12119909886919,12119910059607,12119910136152,12119911037571,0.076545,0.901419,1.150652,0.172688,0.907968,0,480
live,42,12119919886919,12119920081070,12119920155599,12119921055354,0.074529,0.899755,1.168435,0.194151,0.90656,3,480
live,43,12119929886919,12119930062565,12119930140998,12119931031377,0.078433,0.890379,1.144458,0.175646,0.896928,3,480
live,44,12119939886919,12119940072061,12119940147614,12119941056872,0.075553,0.909258,1.169953,0.185142,0.915296,3,480
live,45,12119949886919,12119950054548,12119950128693,12119951033823,0.074145,0.90513,1.146904,0.167629,0.911616,0,480
live,46,12119959886919,12119960081643,12119960157868,12119961056887,0.076225,0.899019,1.169968,0.194724,0.90544,2,480
live,47,12119969886919,12119970056642,12119970128483,12119971030222,0.071841,0.901739,1.143303,0.169723,0.908192,0,480
live,48,12119979886919,12119980078458,12119980156347,12119981054341,0.077889,0.897994,1.167422,0.191539,0.904128,0,480
live,49,12119989886919,12119990056561,12119990130162,12119991021532,0.073601,0.89137,1.134613,0.169642,0.898016,2,480
live,50,12119999886919,12120000080360,12120000155721,12120001048916,0.075361,0.893195,1.161997,0.193441,0.900192,2,480
live,51,12120009886919,12120010075104,12120010167457,12120011601714,0.092353,1.434257,1.714795,0.188185,1.093024,0,480
live,52,12120019886919,12120020128759,12120020250969,12120021772395,0.12221,1.521426,1.885476,0.24184,1.154144,0,480
live,53,12120029886919,12120030740982,12120030835159,12120031864803,0.094177,1.029644,1.977884,0.854063,1.03584,0,480
live,54,12120039886919,12120040081701,12120040159366,12120041105234,0.077665,0.945868,1.218315,0.194782,0.95296,0,480
live,55,12120049886919,12120050057820,12120050135805,12120051060072,0.077985,0.924267,1.173153,0.170901,0.930336,0,480
live,56,12120059886919,12120060077268,12120060153941,12120061076864,0.076673,0.922923,1.189945,0.190349,0.929088,3,480
live,57,12120069886919,12120070060203,12120070136428,12120071048087,0.076225,0.911659,1.161168,0.173284,0.917696,0,480
live,58,12120079886919,12120080074786,12120080149155,12120081057678,0.074369,0.908523,1.170759,0.187867,0.914656,0,480
live,59,12120089886919,12120090060057,12120090143418,12120091065893,0.083361,0.922475,1.178974,0.173138,0.92864,0,480
live,60,12120099886919,12120100077137,12120100155602,12120103473113,0.078465,3.317511,3.586194,0.190218,3.325248,0,480
live,61,12120109886919,12120110063336,12120110141481,12120111057524,0.078145,0.916043,1.170605,0.176417,0.922624,3,480
live,62,12120119886919,12120120086751,12120120166752,12120121076459,0.080001,0.909707,1.18954,0.199832,0.916416,3,480
live,63,12120129886919,12120130066070,12120130142455,12120131049890,0.076385,0.907435,1.162971,0.179151,0.91392,0,480
live,64,12120139886919,12120140075470,12120140150895,12120141057018,0.075425,0.906123,1.170099,0.188551,0.9128,0,480
live,65,12120149886919,12120150055077,12120150128646,12120151026192,0.073569,0.897546,1.139273,0.168158,0.903808,3,480
live,66,12120159886919,12120160087644,12120160163261,12120161072424,0.075617,0.909163,1.185505,0.200725,0.916992,3,480
live,67,12120169886919,12120170069779,12120170145044,12120171054495,0.075265,0.909451,1.167576,0.18286,0.915712,3,480
live,68,12120179886919,12120180079531,12120180153676,12120181054838,0.074145,0.901162,1.167919,0.192612,0.907424,3,480
live,69,12120189886919,12120190070082,12120190149955,12120191054830,0.079873,0.904875,1.167911,0.183163,0.910976,3,480
live,70,12120199886919,12120200087193,12120200162554,12120201068453,0.075361,0.905899,1.181534,0.200274,0.912544,0,480
live,71,12120209886919,12120210052624,12120210129297,12120211024668,0.076673,0.895371,1.137749,0.165705,0.901728,3,480
live,72,12120219886919,12120220078120,12120220153449,12120221066036,0.075329,0.912587,1.179117,0.191201,0.919232,3,480
live,73,12120229886919,12120230059871,12120230133792,12120231297102,0.073921,1.16331,1.410183,0.172952,0.998336,3,480
live,74,12120239886919,12120240618941,12120240835423,12120242020461,0.216482,1.185038,2.133542,0.732022,1.083104,3,480
live,75,12120249886919,12120250099598,12120250192111,12120251931620,0.092513,1.739509,2.044701,0.212679,1.19648,0,480
live,76,12120259886919,12120260131429,12120260223719,12120261236019,0.09229,1.0123,1.3491,0.24451,1.019008,0,480
live,77,12120269886919,12120270061788,12120270140893,12120271077096,0.079105,0.936203,1.190177,0.174869,0.94288,0,480
live,78,12120279886919,12120280079475,12120280159380,12120281098047,0.079905,0.938667,1.211128,0.192556,0.945376,1,480
live,79,12120289886919,12120290058218,12120290135211,12120291050422,0.076993,0.915211,1.163503,0.171299,0.921408,3,480
live,80,12120299886919,12120300078626,12120300157059,12120303188167,0.078433,3.031108,3.301248,0.191707,3.038944,3,480
live,81,12120309886919,12120310057625,12120310137210,12120311053445,0.079585,0.916235,1.166526,0.170706,0.922656,3,480
live,82,12120319886919,12120320076912,12120320152113,12120321062812,0.075201,0.910699,1.175893,0.189993,0.917184,2,480
live,83,12120329886919,12120330054951,12120330129384,12120331028947,0.074433,0.899563,1.142028,0.168032,0.905984,2,480
live,84,12120339886919,12120340073663,12120340147936,12120341052842,0.074273,0.904906,1.165923,0.186744,0.912064,1,480
live,85,12120349886919,12120350053622,12120350129591,12120351025825,0.075969,0.896234,1.138906,0.166703,0.903552,0,480
live,86,12120359886919,12120360078605,12120360155726,12120361058777,0.077121,0.903051,1.171858,0.191686,0.90976,0,480
live,87,12120369886919,12120370057028,12120370132069,12120371032624,0.075041,0.900555,1.145705,0.170109,0.907104,1,480
live,88,12120379886919,12120380077404,12120380150653,12120381051719,0.073249,0.901066,1.1648,0.190485,0.9072,3,480
live,89,12120389886919,12120390055155,12120390131636,12120391038463,0.076481,0.906827,1.151544,0.168236,0.913056,3,480
live,90,12120399886919,12120400083658,12120400159115,12120401058070,0.075457,0.898955,1.171151,0.196739,0.905216,0,480
live,91,12120409886919,12120410055329,12120410132642,12120411028365,0.077313,0.895723,1.141446,0.16841,0.902176,3,480
live,92,12120419886919,12120420075705,12120420154170,12120421053988,0.078465,0.899818,1.167069,0.188786,0.906496,1,480
live,93,12120429886919,12120430052048,12120430128721,12120431034171,0.076673,0.90545,1.147252,0.165129,0.911808,3,480
live,94,12120439886919,12120440072807,12120440145608,12120441044339,0.072801,0.898731,1.15742,0.185888,0.904768,2,480
live,95,12120449886919,12120450054270,12120450132447,12120451035818,0.078177,0.903371,1.148899,0.167351,0.9096,0,480
live,96,12120459886919,12120460129078,12120460247512,12120461889099,0.118434,1.641587,2.00218,0.242159,1.14128,0,480
live,97,12120469886919,12120470125710,12120470260943,12120471770049,0.135233,1.509106,1.88313,0.238791,1.135232,0,480
live,98,12120479886919,12120481077296,12120481171089,12120482191166,0.093793,1.020077,2.304247,1.190377,1.026592,2,480
live,99,12120489886919,12120490063579,12120490144668,12120491094664,0.081089,0.949996,1.207745,0.17666,0.956864,0,480
live,100,12120499886919,12120500090675,12120500175156,12120503231672,0.084481,3.056516,3.344753,0.203756,3.064608,0,480
live,101,12120509886919,12120510071082,12120510148843,12120511067030,0.077761,0.918187,1.180111,0.184163,0.924736,0,480
live,102,12120519886919,12120520081153,12120520158466,12120521069293,0.077313,0.910827,1.182374,0.194234,0.91744,0,480
live,103,12120529886919,12120530060344,12120530135929,12120531038020,0.075585,0.902091,1.151101,0.173425,0.908864,3,480
live,104,12120539886919,12120540076752,12120540153105,12120541064860,0.076353,0.911755,1.177941,0.189833,0.918592,0,480
live,105,12120549886919,12120550057927,12120550134984,12120551038707,0.077057,0.903723,1.151788,0.171008,0.909952,0,480
live,106,12120559886919,12120560070110,12120560142879,12120561044298,0.072769,0.901419,1.157379,0.183191,0.907136,3,480
live,107,12120569886919,12120570047605,12120570121078,12120571017889,0.073473,0.896811,1.13097,0.160686,0.903392,2,480
live,108,12120579886919,12120580071469,12120580146286,12120581054713,0.074817,0.908427,1.167794,0.18455,0.914336,2,480
live,109,12120589886919,12120590051300,12120590126149,12120591028143,0.074849,0.901994,1.141224,0.164381,0.908736,3,480
live,110,12120599886919,12120600095356,12120600185277,12120601176936,0.089921,0.991659,1.290017,0.208437,0.998496,0,480
live,111,12120609886919,12120610050290,12120610127315,12120611047806,0.077025,0.920491,1.160887,0.163371,0.9272,0,480
live,112,12120619886919,12120620069930,12120620146891,12120621066806,0.076961,0.919915,1.179887,0.183011,0.9264,1,480
live,113,12120629886919,12120630049473,12120630124770,12120631038509,0.075297,0.913739,1.15159,0.162554,0.920512,0,480
live,114,12120639886919,12120640073176,12120640148409,12120641057668,0.075233,0.909259,1.170749,0.186257,0.915872,1,480
live,115,12120649886919,12120650053455,12120650129456,12120651028251,0.076001,0.898795,1.141332,0.166536,0.905376,3,480
live,116,12120659886919,12120660073799,12120660147528,12120661048658,0.073729,0.90113,1.161739,0.18688,0.907104,3,480
live,117,12120669886919,12120670053566,12120670127999,12120671036074,0.074433,0.908075,1.149155,0.166647,0.914368,2,480
live,118,12120679886919,12120680077909,12120680150678,12120681270724,0.072769,1.120046,1.383805,0.19099,0.963808,1,480
live,119,12120689886919,12120690336848,12120691116729,12120692332648,0.779881,1.215919,2.445729,0.449929,1.064,0,480
live,120,12120699886919,12120700119492,12120700367207,12120706681651,0.247715,6.314444,6.794732,0.232573,3.720768,3,480
live,121,12120709886919,12120710073019,12120710168252,12120711148744,0.095233,0.980492,1.261825,0.1861,0.987904,3,480
live,122,12120719886919,12120720097171,12120720184212,12120721131039,0.087041,0.946827,1.24412,0.210252,0.953312,0,480
live,123,12120729886919,12120730065769,12120730146378,12120731068501,0.080609,0.922123,1.181582,0.17885,0.927808,2,480
live,124,12120739886919,12120740081281,12120740162754,12120741081421,0.081473,0.918667,1.194502,0.194362,0.925408,2,480
live,125,12120749886919,12120750075832,12120750157433,12120751080612,0.081601,0.923179,1.193693,0.188913,0.929536,3,480
live,126,12120759886919,12120760090000,12120760169424,12120761090619,0.079424,0.921195,1.2037,0.203081,0.927104,1,480
live,127,12120769886919,12120770059142,12120770137255,12120771034226,0.078113,0.896971,1.147307,0.172223,0.903552,0,480
