case,round,sample,wall_ms,thread_cpu_ms,device_ms,budget_ms
weights_das_1,0,69,0.249379,0.252064,,
weights_das_1,0,70,0.251715,0.254272,,
weights_das_1,0,71,0.249155,0.251648,,
weights_das_1,0,72,0.251331,0.253696,,
weights_das_1,0,73,0.252804,0.255456,,
weights_das_1,0,74,0.252451,0.255104,,
weights_das_1,0,75,0.262915,0.257472,,
weights_das_1,0,76,0.253123,0.255904,,
weights_das_1,0,77,0.252131,0.254688,,
weights_das_1,0,78,0.250563,0.253344,,
weights_das_1,0,79,0.249123,0.251808,,
weights_das_1,0,80,0.250403,0.25312,,
weights_das_1,0,81,0.251331,0.254112,,
weights_das_1,0,82,0.249635,0.252992,,
weights_das_1,0,83,0.251011,0.2536,,
weights_das_1,0,84,0.253123,0.255808,,
weights_das_1,0,85,0.251299,0.254112,,
weights_das_1,0,86,0.251043,0.253952,,
weights_das_1,0,87,0.248483,0.251136,,
weights_das_1,0,88,0.250051,0.25264,,
weights_das_1,0,89,0.258755,0.25456,,
weights_das_1,0,90,0.252195,0.25504,,
weights_das_1,0,91,0.253859,0.256608,,
weights_das_1,0,92,0.250819,0.25344,,
weights_das_1,0,93,0.250947,0.253568,,
weights_das_1,0,94,0.250243,0.252928,,
weights_das_1,0,95,0.250819,0.253568,,
weights_das_1,0,96,0.249667,0.25216,,
weights_das_1,0,97,0.250915,0.253472,,
weights_das_1,0,98,0.250563,0.253216,,
weights_das_1,0,99,0.253411,0.256096,,
weights_das_1,0,100,0.253635,0.25616,,
weights_das_1,0,101,0.252035,0.254624,,
weights_das_1,0,102,0.250243,0.2528,,
weights_das_1,0,103,0.250115,0.252704,,
weights_das_1,0,104,0.260835,0.25664,,
weights_das_1,0,105,0.254499,0.257376,,
weights_das_1,0,106,0.253155,0.256,,
weights_das_1,0,107,0.252387,0.255136,,
weights_das_1,0,108,0.250883,0.25344,,
weights_das_1,0,109,0.253091,0.255488,,
weights_das_1,0,110,0.249858,0.252512,,
weights_das_1,0,111,0.250659,0.253408,,
weights_das_1,0,112,0.252323,0.254784,,
weights_das_1,0,113,0.250531,0.253312,,
weights_das_1,0,114,0.249955,0.252448,,
weights_das_1,0,115,0.249955,0.252384,,
weights_das_1,0,116,0.249795,0.252384,,
weights_das_1,0,117,0.251171,0.253696,,
weights_das_1,0,118,0.252099,0.254848,,
weights_das_1,0,119,0.263139,0.258176,,
weights_das_1,0,120,0.251459,0.254048,,
weights_das_1,0,121,0.257379,0.260448,,
weights_das_1,0,122,0.250338,0.252928,,
weights_das_1,0,123,0.249507,0.252096,,
weights_das_1,0,124,0.250787,0.253216,,
weights_das_1,0,125,0.249443,0.252096,,
weights_das_1,0,126,0.250275,0.25264,,
weights_das_1,0,127,0.250403,0.252992,,
weights_das_1,0,128,0.251875,0.254752,,
weights_das_1,0,129,0.250115,0.252832,,
weights_das_1,0,130,0.250147,0.252928,,
weights_das_1,0,131,0.252227,0.25504,,
weights_das_1,0,132,0.250819,0.253536,,
weights_das_1,0,133,0.250819,0.253408,,
weights_das_1,0,134,0.270403,0.26656,,
weights_das_1,0,135,0.255075,0.257888,,
weights_das_1,0,136,0.250499,0.253088,,
weights_das_1,0,137,0.258083,0.260992,,
weights_das_1,0,138,0.252548,0.2552,,
weights_das_1,0,139,0.250371,0.253184,,
weights_das_1,0,140,0.254467,0.25696,,
weights_das_1,0,141,0.251427,0.253952,,
weights_das_1,0,142,0.251491,0.25408,,
weights_das_1,0,143,0.252259,0.254848,,
weights_das_1,0,144,0.257379,0.260288,,
weights_das_1,0,145,0.250819,0.25344,,
weights_das_1,0,146,0.252099,0.254624,,
weights_das_1,0,147,0.251747,0.254144,,
weights_das_1,0,148,0.265315,0.260928,,
weights_das_1,0,149,0.255075,0.257984,,
weights_das_1,0,150,0.250979,0.253824,,
weights_das_1,0,151,0.251331,0.254016,,
weights_das_1,0,152,0.252387,0.25488,,
weights_das_1,0,153,0.252803,0.255232,,
weights_das_1,0,154,0.249635,0.252,,
weights_das_1,0,155,0.252771,0.25536,,
weights_das_1,0,156,0.252387,0.254752,,
weights_das_1,0,157,0.253827,0.256448,,
weights_das_1,0,158,0.249891,0.25264,,
weights_das_1,0,159,0.251299,0.253888,,
weights_das_1,0,160,0.251331,0.253824,,
weights_das_1,0,161,0.249443,0.252032,,
weights_das_1,0,162,0.250211,0.252768,,
weights_das_1,0,163,0.261059,0.257152,,
weights_das_1,0,164,0.254947,0.257536,,
weights_das_1,0,165,0.252035,0.254624,,
weights_das_1,0,166,0.250307,0.252896,,
weights_das_1,0,167,0.250467,0.253056,,
weights_das_1,0,168,0.249731,0.252544,,
weights_das_1,0,169,0.249475,0.252096,,
weights_das_1,0,170,0.250467,0.25312,,
weights_das_1,0,171,0.250626,0.253344,,
weights_das_1,0,172,0.249315,0.251968,,
weights_das_1,0,173,0.251235,0.253856,,
weights_das_1,0,174,0.249251,0.25184,,
weights_das_1,0,175,0.249059,0.251584,,
weights_das_1,0,176,0.249474,0.252,,
weights_das_1,0,177,0.248579,0.2512,,
weights_das_1,0,178,0.261507,0.25792,,
weights_das_1,0,179,0.257987,0.260928,,
weights_das_1,0,180,0.250851,0.253568,,
weights_das_1,0,181,0.251107,0.253664,,
weights_das_1,0,182,0.251587,0.254176,,
weights_das_1,0,183,0.255139,0.257888,,
weights_das_1,0,184,0.257251,0.260224,,
weights_das_1,0,185,0.253475,0.25616,,
weights_das_1,0,186,0.253187,0.255712,,
weights_das_1,0,187,0.250147,0.252736,,
weights_das_1,0,188,0.250306,0.252928,,
weights_das_1,0,189,0.251331,0.25376,,
weights_das_1,0,190,0.250659,0.25312,,
weights_das_1,0,191,0.250339,0.252928,,
weights_das_1,0,192,0.249379,0.251808,,
weights_das_1,0,193,0.252387,0.255296,,
weights_das_1,0,194,0.248803,0.251488,,
weights_das_1,0,195,0.247971,0.250496,,
weights_das_1,0,196,0.249699,0.252192,,
weights_das_1,0,197,0.24845,0.250912,,
weights_das_1,0,198,0.248419,0.250944,,
weights_das_1,0,199,0.248355,0.251008,,
fft_1024,0,0,0.047585,0.05184,,
fft_1024,0,1,0.050689,0.05344,,
fft_1024,0,2,0.049345,0.051808,,
fft_1024,0,3,0.048224,0.050464,,
fft_1024,0,4,0.047808,0.050016,,
fft_1024,0,5,0.047393,0.049536,,
fft_1024,0,6,0.047393,0.04944,,
fft_1024,0,7,0.047936,0.05008,,
fft_1024,0,8,0.047424,0.049632,,
fft_1024,0,9,0.047329,0.049344,,
fft_1024,0,10,0.047361,0.049472,,
fft_1024,0,11,0.048,0.050112,,
fft_1024,0,12,0.047296,0.049472,,
fft_1024,0,13,0.047489,0.049728,,
fft_1024,0,14,0.046881,0.049056,,
fft_1024,0,15,0.047296,0.049344,,
fft_1024,0,16,0.047392,0.049472,,
fft_1024,0,17,0.047841,0.049952,,
fft_1024,0,18,0.046849,0.048768,,
fft_1024,0,19,0.069185,0.05408,,
fft_1024,0,20,0.04992,0.05216,,
fft_1024,0,21,0.047648,0.049824,,
fft_1024,0,22,0.047105,0.049248,,
fft_1024,0,23,0.047713,0.050016,,
fft_1024,0,24,0.047648,0.049856,,
fft_1024,0,25,0.04736,0.049344,,
fft_1024,0,26,0.047361,0.049376,,
fft_1024,0,27,0.047521,0.04976,,
fft_1024,0,28,0.047969,0.05008,,
fft_1024,0,29,0.047008,0.049184,,
fft_1024,0,30,0.047425,0.049568,,
fft_1024,0,31,0.046753,0.048736,,
fft_1024,0,32,0.0472,0.049248,,
fft_1024,0,33,0.046848,0.049056,,
fft_1024,0,34,0.048481,0.050816,,
fft_1024,0,35,0.046881,0.049024,,
fft_1024,0,36,0.047361,0.049504,,
fft_1024,0,37,0.04704,0.049344,,
fft_1024,0,38,0.047264,0.049568,,
fft_1024,0,39,0.046497,0.048768,,
fft_1024,0,40,0.046913,0.04928,,
fft_1024,0,41,0.046784,0.049056,,
fft_1024,0,42,0.047329,0.049536,,
fft_1024,0,43,0.046945,0.04912,,
fft_1024,0,44,0.047009,0.049024,,
fft_1024,0,45,0.046816,0.048896,,
fft_1024,0,46,0.046561,0.048768,,
fft_1024,0,47,0.051777,0.054368,,
fft_1024,0,48,0.048161,0.050592,,
fft_1024,0,49,0.047232,0.049376,,
fft_1024,0,50,0.047392,0.0496,,
fft_1024,0,51,0.047009,0.049088,,
fft_1024,0,52,0.047457,0.049472,,
fft_1024,0,53,0.047232,0.049376,,
fft_1024,0,54,0.046848,0.04896,,
fft_1024,0,55,0.046913,0.048992,,
fft_1024,0,56,0.046881,0.049088,,
fft_1024,0,57,0.047264,0.049312,,
fft_1024,0,58,0.04688,0.04896,,
fft_1024,0,59,0.051169,0.053376,,
fft_1024,0,60,0.047905,0.050176,,
fft_1024,0,61,0.048352,0.05056,,
fft_1024,0,62,0.047488,0.049664,,
fft_1024,0,63,0.046593,0.048928,,
fft_1024,0,64,0.046273,0.048416,,
fft_1024,0,65,0.046304,0.048352,,
fft_1024,0,66,0.047232,0.049376,,
fft_1024,0,67,0.046753,0.048992,,
fft_1024,0,68,0.046465,0.048416,,
fft_1024,0,69,0.04672,0.048928,,
fft_1024,0,70,0.047168,0.049312,,
fft_1024,0,71,0.046753,0.048736,,
fft_1024,0,72,0.046785,0.048864,,
fft_1024,0,73,0.046752,0.048832,,
fft_1024,0,74,0.048128,0.050336,,
fft_1024,0,75,0.046913,0.048896,,
fft_1024,0,76,0.047137,0.049248,,
fft_1024,0,77,0.04704,0.049152,,
fft_1024,0,78,0.047072,0.049248,,
fft_1024,0,79,0.047265,0.049344,,
fft_1024,0,80,0.046337,0.048352,,
fft_1024,0,81,0.046432,0.048544,,
fft_1024,0,82,0.055616,0.05136,,
fft_1024,0,83,0.049057,0.051296,,
fft_1024,0,84,0.047393,0.049664,,
fft_1024,0,85,0.046721,0.048704,,
fft_1024,0,86,0.047072,0.049056,,
fft_1024,0,87,0.04784,0.050016,,
fft_1024,0,88,0.047777,0.050112,,
fft_1024,0,89,0.047297,0.049344,,
fft_1024,0,90,0.047584,0.0496,,
fft_1024,0,91,0.046496,0.0488,,
fft_1024,0,92,0.047809,0.049824,,
fft_1024,0,93,0.047169,0.049344,,
fft_1024,0,94,0.04704,0.049024,,
fft_1024,0,95,0.046656,0.048672,,
fft_1024,0,96,0.046753,0.048704,,
fft_1024,0,97,0.046593,0.048608,,
fft_1024,0,98,0.047008,0.048928,,
fft_1024,0,99,0.046849,0.048768,,
fft_1024,0,100,0.047617,0.049728,,
fft_1024,0,101,0.050817,0.053184,,
fft_1024,0,102,0.048032,0.050272,,
fft_1024,0,103,0.046944,0.04912,,
fft_1024,0,104,0.047617,0.049824,,
fft_1024,0,105,0.046689,0.048768,,
fft_1024,0,106,0.04704,0.049216,,
fft_1024,0,107,0.046528,0.04848,,
fft_1024,0,108,0.046433,0.048576,,
fft_1024,0,109,0.046561,0.048608,,
fft_1024,0,110,0.051904,0.05472,,
fft_1024,0,111,0.047168,0.04944,,
fft_1024,0,112,0.046593,0.048704,,
fft_1024,0,113,0.047489,0.049632,,
fft_1024,0,114,0.047233,0.049312,,
fft_1024,0,115,0.04752,0.049536,,
fft_1024,0,116,0.047169,0.04928,,
fft_1024,0,117,0.047169,0.04928,,
fft_1024,0,118,0.047105,0.049184,,
fft_1024,0,119,0.047136,0.048992,,
fft_1024,0,120,0.047265,0.049344,,
fft_1024,0,121,0.046977,0.049056,,
fft_1024,0,122,0.046624,0.04896,,
fft_1024,0,123,0.046976,0.04912,,
fft_1024,0,124,0.046977,0.04912,,
fft_1024,0,125,0.047201,0.049312,,
fft_1024,0,126,0.048321,0.050432,,
fft_1024,0,127,0.047168,0.049216,,
fft_1024,0,128,0.046177,0.04816,,
fft_1024,0,129,0.046401,0.048416,,
fft_1024,0,130,0.0472,0.049376,,
fft_1024,0,131,0.046592,0.048704,,
fft_1024,0,132,0.047233,0.049248,,
fft_1024,0,133,0.047489,0.049536,,
fft_1024,0,134,0.046624,0.049024,,
fft_1024,0,135,0.047968,0.050112,,
fft_1024,0,136,0.046881,0.049024,,
fft_1024,0,137,0.048257,0.050432,,
fft_1024,0,138,0.047297,0.049248,,
fft_1024,0,139,0.04816,0.050208,,
fft_1024,0,140,0.047456,0.049568,,
fft_1024,0,141,0.046849,0.048928,,
fft_1024,0,142,0.047297,0.049312,,
fft_1024,0,143,0.050848,0.053408,,
fft_1024,0,144,0.04784,0.05008,,
fft_1024,0,145,0.057249,0.052,,
fft_1024,0,146,0.049633,0.052096,,
fft_1024,0,147,0.047905,0.050144,,
fft_1024,0,148,0.047168,0.049312,,
fft_1024,0,149,0.047137,0.049248,,
fft_1024,0,150,0.047105,0.04912,,
fft_1024,0,151,0.046209,0.048352,,
fft_1024,0,152,0.048096,0.050208,,
fft_1024,0,153,0.047296,0.049504,,
fft_1024,0,154,0.047265,0.04944,,
fft_1024,0,155,0.046849,0.04896,,
fft_1024,0,156,0.04656,0.048672,,
fft_1024,0,157,0.046624,0.048544,,
fft_1024,0,158,0.046337,0.048672,,
fft_1024,0,159,0.046369,0.048384,,
fft_1024,0,160,0.046496,0.048544,,
fft_1024,0,161,0.046529,0.048576,,
fft_1024,0,162,0.046497,0.048608,,
fft_1024,0,163,0.046432,0.048608,,
fft_1024,0,164,0.046912,0.049056,,
fft_1024,0,165,0.047137,0.04944,,
fft_1024,0,166,0.046497,0.04864,,
fft_1024,0,167,0.046336,0.048544,,
fft_1024,0,168,0.046656,0.048544,,
fft_1024,0,169,0.046305,0.048256,,
fft_1024,0,170,0.046081,0.048096,,
fft_1024,0,171,0.046368,0.048384,,
fft_1024,0,172,0.046848,0.048736,,
fft_1024,0,173,0.050561,0.053152,,
fft_1024,0,174,0.046785,0.049152,,
fft_1024,0,175,0.046848,0.04896,,
fft_1024,0,176,0.046752,0.048832,,
fft_1024,0,177,0.046401,0.048512,,
fft_1024,0,178,0.047425,0.04976,,
fft_1024,0,179,0.047392,0.049504,,
fft_1024,0,180,0.046176,0.048256,,
fft_1024,0,181,0.045857,0.047872,,
fft_1024,0,182,0.046497,0.04896,,
fft_1024,0,183,0.046336,0.048384,,
fft_1024,0,184,0.046305,0.04832,,
fft_1024,0,185,0.051457,0.053984,,
fft_1024,0,186,0.047201,0.04944,,
fft_1024,0,187,0.046368,0.048672,,
fft_1024,0,188,0.04672,0.048672,,
fft_1024,0,189,0.047105,0.04928,,
fft_1024,0,190,0.046529,0.048736,,
fft_1024,0,191,0.047456,0.049856,,
fft_1024,0,192,0.046976,0.04928,,
fft_1024,0,193,0.046561,0.04864,,
fft_1024,0,194,0.046977,0.049248,,
fft_1024,0,195,0.046976,0.049248,,
fft_1024,0,196,0.046913,0.049152,,
fft_1024,0,197,0.046497,0.048608,,
fft_1024,0,198,0.046273,0.048256,,
fft_1024,0,199,0.04656,0.048704,,
fft_512,0,0,0.030113,0.033696,,
fft_512,0,1,0.033664,0.036192,,
fft_512,0,2,0.032161,0.034304,,
fft_512,0,3,0.040512,0.036,,
fft_512,0,4,0.03408,0.036288,,
fft_512,0,5,0.030529,0.032544,,
fft_512,0,6,0.031424,0.03344,,
fft_512,0,7,0.030145,0.03216,,
fft_512,0,8,0.031168,0.033248,,
fft_512,0,9,0.030689,0.0328,,
fft_512,0,10,0.0312,0.033312,,
fft_512,0,11,0.031329,0.033472,,
fft_512,0,12,0.031488,0.033344,,
fft_512,0,13,0.031136,0.033056,,
fft_512,0,14,0.031168,0.033184,,
fft_512,0,15,0.030816,0.032896,,
fft_512,0,16,0.031425,0.033536,,
fft_512,0,17,0.0312,0.03328,,
fft_512,0,18,0.031201,0.033184,,
fft_512,0,19,0.03136,0.033408,,
fft_512,0,20,0.031009,0.032992,,
fft_512,0,21,0.031584,0.0336,,
fft_512,0,22,0.031425,0.03344,,
fft_512,0,23,0.030784,0.032736,,
fft_512,0,24,0.030784,0.0328,,
fft_512,0,25,0.031072,0.033088,,
fft_512,0,26,0.03088,0.033024,,
fft_512,0,27,0.031201,0.033248,,
fft_512,0,28,0.030912,0.03296,,
fft_512,0,29,0.031105,0.033152,,
fft_512,0,30,0.030848,0.032736,,
fft_512,0,31,0.031169,0.033216,,
fft_512,0,32,0.0312,0.033344,,
fft_512,0,33,0.030881,0.0328,,
fft_512,0,34,0.031104,0.03328,,
fft_512,0,35,0.031137,0.033152,,
fft_512,0,36,0.031584,0.033696,,
fft_512,0,37,0.03152,0.033824,,
fft_512,0,38,0.03152,0.0336,,
fft_512,0,39,0.031968,0.034048,,
fft_512,0,40,0.031233,0.033152,,
fft_512,0,41,0.031104,0.033088,,
fft_512,0,42,0.031297,0.033344,,
fft_512,0,43,0.032096,0.03424,,
fft_512,0,44,0.031233,0.033312,,
fft_512,0,45,0.031104,0.033056,,
fft_512,0,46,0.031393,0.03344,,
fft_512,0,47,0.030944,0.032896,,
fft_512,0,48,0.031232,0.033376,,
fft_512,0,49,0.030976,0.033088,,
fft_512,0,50,0.031168,0.033152,,
fft_512,0,51,0.030689,0.032704,,
fft_512,0,52,0.031072,0.033056,,
fft_512,0,53,0.031777,0.033664,,
fft_512,0,54,0.031328,0.033312,,
fft_512,0,55,0.031329,0.033408,,
fft_512,0,56,0.031872,0.033952,,
fft_512,0,57,0.031009,0.033152,,
fft_512,0,58,0.030848,0.032832,,
fft_512,0,59,0.031008,0.03296,,
fft_512,0,60,0.031136,0.032928,,
fft_512,0,61,0.031264,0.03328,,
fft_512,0,62,0.031649,0.033568,,
fft_512,0,63,0.032608,0.034656,,
fft_512,0,64,0.032417,0.034528,,
fft_512,0,65,0.031232,0.03328,,
fft_512,0,66,0.030784,0.03296,,
fft_512,0,67,0.030784,0.032704,,
fft_512,0,68,0.030784,0.032864,,
fft_512,0,69,0.032033,0.034176,,
fft_512,0,70,0.030944,0.033024,,
fft_512,0,71,0.030785,0.032864,,
fft_512,0,72,0.030976,0.032928,,
fft_512,0,73,0.030881,0.032896,,
fft_512,0,74,0.031008,0.032896,,
fft_512,0,75,0.030785,0.0328,,
fft_512,0,76,0.030912,0.0328,,
fft_512,0,77,0.030625,0.032672,,
fft_512,0,78,0.030976,0.032896,,
fft_512,0,79,0.03104,0.033152,,
fft_512,0,80,0.030688,0.032768,,
fft_512,0,81,0.03104,0.033024,,
fft_512,0,82,0.031745,0.033856,,
fft_512,0,83,0.031104,0.033248,,
fft_512,0,84,0.031073,0.033024,,
fft_512,0,85,0.0312,0.033152,,
fft_512,0,86,0.030913,0.033024,,
fft_512,0,87,0.031072,0.033056,,
fft_512,0,88,0.031041,0.033056,,
fft_512,0,89,0.031456,0.033408,,
fft_512,0,90,0.031008,0.03296,,
fft_512,0,91,0.033057,0.033472,,
fft_512,0,92,0.031968,0.034176,,
fft_512,0,93,0.031361,0.033472,,
fft_512,0,94,0.03152,0.033664,,
fft_512,0,95,0.032449,0.034496,,
fft_512,0,96,0.031488,0.033408,,
fft_512,0,97,0.031168,0.033184,,
fft_512,0,98,0.031232,0.03328,,
fft_512,0,99,0.03616,0.03872,,
fft_512,0,100,0.031329,0.033408,,
fft_512,0,101,0.03136,0.033408,,
fft_512,0,102,0.031713,0.03376,,
fft_512,0,103,0.031648,0.033664,,
fft_512,0,104,0.031809,0.033728,,
fft_512,0,105,0.035232,0.037664,,
fft_512,0,106,0.031392,0.03344,,
fft_512,0,107,0.030752,0.033056,,
fft_512,0,108,0.031808,0.03392,,
fft_512,0,109,0.031137,0.03312,,
fft_512,0,110,0.031968,0.033888,,
fft_512,0,111,0.031233,0.033184,,
fft_512,0,112,0.030784,0.032736,,
fft_512,0,113,0.030945,0.032896,,
fft_512,0,114,0.030816,0.032736,,
fft_512,0,115,0.030688,0.03264,,
fft_512,0,116,0.031136,0.03312,,
fft_512,0,117,0.030688,0.032608,,
fft_512,0,118,0.03088,0.032832,,
fft_512,0,119,0.03072,0.032704,,
fft_512,0,120,0.030593,0.032512,,
fft_512,0,121,0.032448,0.034688,,
fft_512,0,122,0.031457,0.033472,,
fft_512,0,123,0.031648,0.033696,,
fft_512,0,124,0.030657,0.032576,,
fft_512,0,125,0.031104,0.033088,,
fft_512,0,126,0.032,0.034048,,
fft_512,0,127,0.031328,0.033344,,
fft_512,0,128,0.031072,0.03312,,
fft_512,0,129,0.031041,0.03296,,
fft_512,0,130,0.031296,0.033344,,
fft_512,0,131,0.031105,0.033248,,
fft_512,0,132,0.031008,0.032928,,
fft_512,0,133,0.031009,0.032928,,
fft_512,0,134,0.031776,0.033856,,
fft_512,0,135,0.031233,0.033216,,
fft_512,0,136,0.031424,0.033376,,
fft_512,0,137,0.031008,0.032928,,
fft_512,0,138,0.03136,0.033408,,
fft_512,0,139,0.03104,0.033152,,
fft_512,0,140,0.031361,0.033312,,
fft_512,0,141,0.030944,0.033024,,
fft_512,0,142,0.031233,0.033312,,
fft_512,0,143,0.030624,0.03264,,
fft_512,0,144,0.031041,0.033088,,
fft_512,0,145,0.031328,0.033344,,
fft_512,0,146,0.031169,0.033184,,
fft_512,0,147,0.035296,0.037824,,
fft_512,0,148,0.031296,0.033344,,
fft_512,0,149,0.031553,0.033568,,
fft_512,0,150,0.030752,0.032608,,
fft_512,0,151,0.030849,0.032736,,
fft_512,0,152,0.030752,0.032768,,
fft_512,0,153,0.031169,0.033184,,
fft_512,0,154,0.030784,0.032736,,
fft_512,0,155,0.031073,0.033024,,
fft_512,0,156,0.030784,0.0328,,
fft_512,0,157,0.030753,0.032736,,
fft_512,0,158,0.031168,0.033088,,
fft_512,0,159,0.030688,0.03264,,
fft_512,0,160,0.033313,0.035744,,
fft_512,0,161,0.031232,0.033216,,
fft_512,0,162,0.0376,0.040064,,
fft_512,0,163,0.031265,0.033344,,
fft_512,0,164,0.03088,0.033088,,
fft_512,0,165,0.030721,0.032736,,
fft_512,0,166,0.0312,0.033472,,
fft_512,0,167,0.030657,0.03264,,
fft_512,0,168,0.030976,0.033024,,
fft_512,0,169,0.031137,0.03312,,
fft_512,0,170,0.030816,0.032736,,
fft_512,0,171,0.030528,0.032608,,
fft_512,0,172,0.031072,0.033088,,
fft_512,0,173,0.03216,0.03424,,
fft_512,0,174,0.031521,0.033568,,
fft_512,0,175,0.031296,0.033216,,
fft_512,0,176,0.031009,0.032992,,
fft_512,0,177,0.032896,0.035104,,
fft_512,0,178,0.031168,0.03328,,
fft_512,0,179,0.030976,0.03312,,
fft_512,0,180,0.031104,0.03312,,
fft_512,0,181,0.031009,0.03296,,
fft_512,0,182,0.030944,0.03296,,
fft_512,0,183,0.030753,0.032672,,
fft_512,0,184,0.030496,0.032352,,
fft_512,0,185,0.030849,0.032736,,
fft_512,0,186,0.032256,0.034432,,
fft_512,0,187,0.030945,0.032896,,
fft_512,0,188,0.031168,0.033152,,
fft_512,0,189,0.031776,0.033856,,
fft_512,0,190,0.031585,0.033824,,
fft_512,0,191,0.031392,0.033472,,
fft_512,0,192,0.031137,0.03312,,
fft_512,0,193,0.03136,0.03344,,
fft_512,0,194,0.031105,0.033152,,
fft_512,0,195,0.0312,0.033248,,
fft_512,0,196,0.030881,0.0328,,
fft_512,0,197,0.031072,0.033152,,
fft_512,0,198,0.031392,0.03344,,
fft_512,0,199,0.032449,0.034656,,
replay_750_1_sequential,0,0,13.628354,13.6112,,10
replay_750_1_sequential,0,1,13.663427,13.644928,,10
replay_750_1_sequential,0,2,13.654083,13.604544,,10
replay_750_1_sequential,0,3,13.606978,13.56816,,10
replay_750_1_sequential,0,4,13.644611,13.591168,,10
replay_750_1_sequential,0,5,13.627202,13.581056,,10
replay_750_1_sequential,0,6,13.659907,13.606848,,10
replay_750_1_sequential,0,7,13.613091,13.586208,,10
replay_750_1_sequential,0,8,13.670339,13.628576,,10
replay_750_1_sequential,0,9,13.696932,13.645664,,10
replay_750_1_sequential,0,10,13.613667,13.577472,,10
replay_750_1_sequential,0,11,13.703108,13.648736,,10
replay_750_1_sequential,0,12,18.611134,14.724032,,10
replay_750_1_sequential,0,13,16.793161,14.744832,,10
replay_750_1_sequential,0,14,13.770149,13.709568,,10
replay_750_1_sequential,0,15,13.693796,13.657312,,10
replay_750_1_sequential,0,16,13.6929,13.647488,,10
replay_750_1_sequential,0,17,13.727812,13.69264,,10
replay_750_1_sequential,0,18,13.731204,13.673536,,10
replay_750_1_sequential,0,19,13.606627,13.581184,,10
replay_750_1_sequential,0,20,13.7137,13.663008,,10
replay_750_1_sequential,0,21,13.719779,13.679488,,10
replay_750_1_sequential,0,22,13.753668,13.69808,,10
replay_750_1_sequential,0,23,13.687459,13.641664,,10
replay_750_1_sequential,0,24,13.664611,13.630528,,10
replay_750_1_sequential,0,25,13.694692,13.639808,,10
