round,sample,wall_ms,read_bytes,write_bytes,effective_MB_s,effective_Mb_s
0,0,0.548167,381480,90240,860.5406746484191,6884.325397187353
0,1,0.435974,381480,90240,1081.9911279112976,8655.92902329038
0,2,0.40563699999999997,381480,90240,1162.9116673281776,9303.29333862542
0,3,0.40842100000000003,381480,90240,1154.9846849207067,9239.877479365654
0,4,0.40138100000000004,381480,90240,1175.2424753538407,9401.939802830726
0,5,0.40570100000000003,381480,90240,1162.7282161000342,9301.825728800273
0,6,0.38826000000000005,381480,90240,1214.959048060578,9719.672384484624
0,7,0.391333,381480,90240,1205.418403252473,9643.347226019783
0,8,0.430373,381480,90240,1096.07247666559,8768.57981332472
0,9,0.390565,381480,90240,1207.7887163468308,9662.309730774647
0,10,0.400677,381480,90240,1177.3074072132913,9418.45925770633
0,11,0.392901,381480,90240,1200.607786694358,9604.862293554865
0,12,0.382181,381480,90240,1234.2842789149645,9874.274231319716
0,13,0.39258099999999996,381480,90240,1201.5864242029036,9612.691393623229
0,14,0.388805,381480,90240,1213.2560023662247,9706.048018929798
0,15,0.372997,381480,90240,1264.675051005772,10117.400408046176
0,16,0.382501,381480,90240,1233.2516777733915,9866.013422187132
0,17,0.384069,381480,90240,1228.2168047928888,9825.73443834311
0,18,0.416421,381480,90240,1132.7958964605532,9062.367171684426
0,19,0.391525,381480,90240,1204.8272779515996,9638.618223612797
0,20,0.387749,381480,90240,1216.5601974473177,9732.481579578542
0,21,0.394469,381480,90240,1195.8354141897082,9566.683313517666
0,22,0.475494,381480,90240,992.0629913311209,7936.503930648967
0,23,0.372549,381480,90240,1266.1958561155714,10129.56684892457
0,24,0.387621,381480,90240,1216.9619293072358,9735.695434457886
0,25,0.39344500000000004,381480,90240,1198.9477563573053,9591.582050858442
0,26,0.378405,381480,90240,1246.6008641534863,9972.80691322789
0,27,0.39875700000000003,381480,90240,1182.9760982252346,9463.808785801877
0,28,0.44547800000000004,381480,90240,1058.9075105841364,8471.260084673091
0,29,0.44288500000000003,381480,90240,1065.10719487,8520.85755896
0,30,0.421413,381480,90240,1119.3769532501371,8955.015626001097
0,31,0.397637,381480,90240,1186.3081151904878,9490.464921523902
0,32,0.40298100000000003,381480,90240,1170.5762802712784,9364.610242170227
0,33,0.382981,381480,90240,1231.7060115253757,9853.648092203006
0,34,0.377637,381480,90240,1249.1360751197578,9993.088600958063
0,35,0.37715699999999996,381480,90240,1250.725825054288,10005.806600434304
0,36,0.375205,381480,90240,1257.2327127836784,10057.861702269427
0,37,0.396773,381480,90240,1188.891381217976,9511.131049743808
0,38,0.375941,381480,90240,1254.771360399637,10038.170883197095
0,39,0.376708,381480,90240,1252.2165709249605,10017.732567399684
0,40,0.37545999999999996,381480,90240,1256.37884195387,10051.03073563096
0,41,0.368709,381480,90240,1279.3829280001303,10235.063424001042
0,42,0.365733,381480,90240,1289.7933738546974,10318.34699083758
0,43,0.372421,381480,90240,1266.6310438992432,10133.048351193946
0,44,0.373028,381480,90240,1264.56995185348,10116.55961482784
0,45,0.374149,381480,90240,1260.7811326503613,10086.24906120289
0,46,0.850155,381480,90240,554.8635248866383,4438.908199093106
0,47,0.6234,381480,90240,756.689124157844,6053.512993262752
0,48,0.416869,381480,90240,1131.57850547774,9052.62804382192
0,49,0.40816600000000003,381480,90240,1155.7062567680796,9245.650054144637
0,50,0.387429,381480,90240,1217.5650248174502,9740.520198539602
0,51,0.38224400000000003,381480,90240,1234.080848881866,9872.646791054927
0,52,0.380164,381480,90240,1240.832903694195,9926.66322955356
0,53,0.378277,381480,90240,1247.022684434951,9976.181475479609
0,54,0.374021,381480,90240,1261.212605709305,10089.70084567444
0,55,0.374245,381480,90240,1260.457721546046,10083.661772368368
0,56,0.394277,381480,90240,1196.4177469139718,9571.341975311774
0,57,0.376485,381480,90240,1252.958285190645,10023.66628152516
0,58,0.36976499999999995,381480,90240,1275.7291793436373,10205.833434749098
0,59,0.378468,381480,90240,1246.3933542598052,9971.146834078441
0,60,0.37149299999999996,381480,90240,1269.7951239996448,10158.360991997159
0,61,0.368293,381480,90240,1280.8280363732138,10246.62429098571
0,62,0.373029,381480,90240,1264.5665618490789,10116.532494792631
0,63,0.376197,381480,90240,1253.9174953548275,10031.33996283862
0,64,0.364068,381480,90240,1295.6920135798807,10365.536108639046
0,65,0.365733,381480,90240,1289.7933738546974,10318.34699083758
0,66,0.367077,381480,90240,1285.070979658219,10280.567837265751
