frame,pts_ns,raw_ready_ns,encoded_ready_ns,source_schedule_lateness_ms,encoder_ms,encode_path_ms,payload_bytes,rtp_bytes,rtp_packets,max_rtp_packet_bytes,packet_ready_ns,packet_ready_ms,scheduled_packet_latency_ms
39,1960000000,568732040848251,568732088416396,0.152975,39.450737,47.568145,18182,18409,17,1200,568732089360247,48.511996,48.664971
40,2000000000,568732080873619,568732116801499,0.193575,27.375331,35.92788,28705,29074,28,1200,568732117959080,37.085461,37.279036000000005
41,2040000000,568732120857802,568732171041306,0.164543,42.087824,50.183504,18137,18364,17,1200,568732171906597,51.048795,51.213338
42,2080000000,568732160869154,568732213156075,0.181847,44.303306,52.286921,18134,18361,17,1200,568732213923508,53.054354,53.236200999999994
43,2120000000,568732200885530,568732232976629,0.199663,23.481269,32.091099,18139,18366,17,1200,568732233771390,32.88586,33.085523
44,2160000000,568732240871314,568732282620830,0.185702,33.792398,41.749516,18075,18302,17,1200,568732283491497,42.620183,42.805884999999996
45,2200000000,568732280877706,568732313256872,0.194654,23.902618,32.379166,18174,18401,17,1200,568732314022577,33.144871,33.339525
46,2240000000,568732320876834,568732372293536,0.191926,43.575778,51.416702,18101,18328,17,1200,568732373085161,52.208327,52.400253
47,2280000000,568732360883162,568732404819968,0.19339,35.648773,43.936806,18030,18257,17,1200,568732405625161,44.741999,44.935389
48,2320000000,568732400872369,568732442186712,0.179397,33.25524,41.314343,18066,18293,17,1200,568732443051779,42.17941,42.358807
49,2360000000,568732440883241,568732482292082,0.195069,33.270185,41.408841,18044,18271,17,1200,568732483071931,42.18869,42.383759
50,2400000000,568732480849185,568732513862406,0.152885,25.750864,33.013221,18234,18461,17,1200,568732514652847,33.803662,33.956547
51,2440000000,568732520873145,568732555152365,0.187021,26.033811,34.27922,18083,18310,17,1200,568732555944374,35.071229,35.258250000000004
52,2480000000,568732560843952,568732592754728,0.147012,24.44352,31.910776,18080,18307,17,1200,568732593548818,32.704866,32.851878
53,2520000000,568732600871368,568732636847248,0.177468,28.03041,35.97588,18010,18237,17,1200,568732637606585,36.735217,36.912684999999996
54,2560000000,568732640877920,568732684661060,0.186612,35.488578,43.78314,18233,18460,17,1200,568732685470030,44.59211,44.778721999999995
55,2600000000,568732680847895,568732713987870,0.152204,25.394571,33.139975,18049,18276,17,1200,568732714771912,33.924017,34.076221
56,2640000000,568732720860527,568732763431397,0.17162,34.657624,42.57087,18090,18317,17,1200,568732764254063,43.393536,43.565155999999995
57,2680000000,568732760853927,568732797419990,0.159803,28.918069,36.566063,18129,18356,17,1200,568732798220192,37.366265,37.526067999999995
58,2720000000,568732800880127,568732841771778,0.195603,32.922245,40.891651,18103,18330,17,1200,568732842567275,41.687148,41.882751
59,2760000000,568732840852119,568732873010162,0.158475,24.607106,32.158043,18048,18275,17,1200,568732873788635,32.936516,33.094991
60,2800000000,568732880879823,568732914374906,0.194371,25.209033,33.495083,18175,18402,17,1200,568732915245732,34.365909,34.56028
61,2840000000,568732920849478,568732968278390,0.15705,39.355569,47.428912,18212,18439,17,1200,568732969205121,48.355643,48.512693
62,2880000000,568732960854974,568732992841303,0.163986,24.431264,31.986329,18110,18337,17,1200,568732993461087,32.606113,32.770099
63,2920000000,568733000810549,568733044347735,0.114249,35.791686,43.537186,18208,18435,17,1200,568733045243105,44.432556,44.546805
64,2960000000,568733040850830,568733084457424,0.15965,36.162411,43.606594,18246,18473,17,1200,568733085252953,44.402123,44.561773
65,3000000000,568733080873510,568733127847344,0.183002,38.547623,46.973834,28694,29063,28,1200,568733129423170,48.54966,48.732662000000005
66,3040000000,568733120894046,568733165593005,0.210866,36.291244,44.698959,18300,18527,17,1200,568733166356534,45.462488,45.673354
67,3080000000,568733160896662,568733206877876,0.207658,37.62982,45.981214,18116,18343,17,1200,568733207707294,46.810632,47.01829
68,3120000000,568733200869229,568733244621233,0.180609,35.301728,43.752004,18195,18422,17,1200,568733245473755,44.604526,44.785135
69,3160000000,568733240882117,568733273178402,0.196121,23.997019,32.296285,18179,18406,17,1200,568733273949259,33.067142,33.263262999999995
70,3200000000,568733280848668,568733316282942,0.157777,27.535556,35.434274,18056,18283,17,1200,568733317033511,36.184843,36.342620000000004
71,3240000000,568733320863732,568733364763642,0.170089,35.78135,43.89991,18106,18333,17,1200,568733365587844,44.724112,44.894200999999995
72,3280000000,568733360908429,568733403324417,0.223233,34.116274,42.415988,18202,18429,17,1200,568733404155787,43.247358,43.470591
73,3320000000,568733400884772,568733438834276,0.195192,29.788992,37.949504,18030,18257,17,1200,568733439701422,38.81665,39.011842
74,3360000000,568733440853116,568733480451439,0.158896,31.740599,39.598323,18206,18433,17,1200,568733481311961,40.458845,40.617740999999995
75,3400000000,568733480844275,568733523907471,0.194888,35.812774,43.063196,18081,18308,17,1200,568733524707417,43.863142,44.05803
76,3440000000,568733520851723,568733553059239,0.156255,24.795044,32.207516,18194,18421,17,1200,568733553849328,32.997605,33.15386
77,3480000000,568733560880803,568733593884137,0.192312,24.385632,33.003334,18187,18414,17,1200,568733594604305,33.723502,33.915814000000005
78,3520000000,568733600893755,568733646998747,0.209136,38.026016,46.104992,21026,21281,19,1200,568733647814693,46.920938,47.130074
79,3560000000,568733640861875,568733685687651,0.172103,37.059541,44.825776,18165,18392,17,1200,568733686560622,45.698747,45.87085
80,3600000000,568733680895243,568733712860196,0.206751,23.547446,31.964953,18378,18605,17,1200,568733713684526,32.789283,32.996033999999995
81,3640000000,568733720850658,568733754401998,0.158646,26.038611,33.55134,18098,18325,17,1200,568733755187511,34.336853,34.495498999999995
82,3680000000,568733760862042,568733811923092,0.169934,43.203645,51.06105,18118,18345,17,1200,568733812736766,51.874724,52.044658
83,3720000000,568733800910066,568733843218981,0.221735,33.420138,42.308915,18206,18433,17,1200,568733844100144,43.190078,43.411813
84,3760000000,568733840874890,568733872900836,0.184894,23.676568,32.025946,18202,18429,17,1200,568733873764942,32.890052,33.074946
85,3800000000,568733880844161,568733930326921,0.149877,41.642155,49.48276,18119,18346,17,1200,568733931173555,50.329394,50.479271
86,3840000000,568733920868505,568733973772137,0.175438,45.1349,52.903632,18173,18400,17,1200,568733974551698,53.683193,53.858631
87,3880000000,568733960902161,568734002598621,0.214662,32.959684,41.69646,18070,18297,17,1200,568734003421159,42.518998,42.73366
88,3920000000,568734000878089,568734056441272,0.189981,47.855412,55.563183,18209,18436,17,1200,568734057315747,56.437658,56.627639
89,3960000000,568734040950786,568734097252474,0.281878,46.888329,56.301688,18293,18520,17,1200,568734098097188,57.146402,57.42828
90,4000000000,568734080870937,568734138640418,0.191213,49.299558,57.769481,31410,31807,30,1200,568734140098611,59.227674,59.418887
91,4040000000,568734120892721,568734176359487,0.208549,46.777448,55.466766,18169,18396,17,1200,568734177240457,56.347736,56.556284999999995
92,4080000000,568734160867720,568734218246861,0.182524,49.036387,57.379141,21112,21367,19,1200,568734219130839,58.263119,58.445643000000004
93,4120000000,568734200884864,568734239180868,0.201108,29.512988,38.296004,21117,21372,19,1200,568734239937229,39.052365,39.253473
94,4160000000,568734240855256,568734293117504,0.166188,44.354827,52.262248,21166,21421,19,1200,568734294063723,53.208467,53.374655
95,4200000000,568734280852015,568734324982008,0.158051,36.490287,44.129993,18188,18415,17,1200,568734325809186,44.957171,45.115222
96,4240000000,568734320861159,568734353542857,0.170171,25.25681,32.681698,18243,18470,17,1200,568734354355218,33.494059,33.66423
97,4280000000,568734360882495,568734415372674,0.193203,46.25821,54.490179,18127,18354,17,1200,568734416255084,55.372589,55.565791999999995
98,4320000000,568734400851159,568734433533240,0.154411,25.202921,32.682081,18133,18360,17,1200,568734434318145,33.466986,33.621397
99,4360000000,568734440877039,568734477834531,0.185251,28.883957,36.957492,18112,18339,17,1200,568734478709645,37.832606,38.017857
100,4400000000,568734480848678,568734531658110,0.152666,42.996092,50.809432,18088,18315,17,1200,568734532592969,51.744291,51.896957
101,4440000000,568734520863710,568734557460654,0.16917,28.608114,36.596944,18233,18460,17,1200,568734558266935,37.403225,37.572395
102,4480000000,568734560871062,568734594828455,0.176554,25.379308,33.957393,18333,18560,17,1200,568734595747697,34.876635,35.053189
103,4520000000,568734600849038,568734637543326,0.152418,28.813939,36.694288,18325,18552,17,1200,568734638357352,37.508314,37.660731999999996
104,4560000000,568734640870086,568734676309960,0.177082,26.898366,35.439874,18361,18588,17,1200,568734677186674,36.316588,36.49367
105,4600000000,568734680841565,568734721395003,0.150513,32.538687,40.553438,18350,18577,17,1200,568734722180133,41.338568,41.489081
106,4640000000,568734720856341,568734765276385,0.166217,37.17167,44.420044,18463,18690,17,1200,568734766140235,45.283894,45.450111
107,4680000000,568734760903405,568734793595599,0.216962,24.538913,32.692194,18392,18619,17,1200,568734794465401,33.561996,33.778958
108,4720000000,568734800850213,568734836133093,0.158201,27.423428,35.28288,18422,18649,17,1200,568734836844653,35.99444,36.152640999999996
109,4760000000,568734840863421,568734875228882,0.174577,25.596782,34.365461,18380,18607,17,1200,568734875982523,35.119102,35.293679
110,4800000000,568734880865652,568734925198335,0.176553,36.183274,44.332683,18418,18645,17,1200,568734926164171,45.298519,45.475072
111,4840000000,568734920890637,568734975504593,0.203329,45.994975,54.613956,18454,18681,17,1200,568734976494524,55.603887,55.807216
112,4880000000,568734960858148,568735005686741,0.166808,37.325657,44.828593,18397,18624,17,1200,568735006551135,45.692987,45.859795000000005
113,4920000000,568735000871932,568735050455429,0.178288,41.496266,49.583497,18330,18557,17,1200,568735051343311,50.471379,50.649667
114,4960000000,568735040864500,568735085596067,0.18292,36.388077,44.731567,18359,18586,17,1200,568735086442253,45.577753,45.760673000000004
115,5000000000,568735080900204,568735117509596,0.210464,27.844841,36.609392,31422,31819,30,1200,568735118871148,37.970944,38.181408000000005
116,5040000000,568735120856131,568735158269052,0.168887,29.455931,37.412921,21231,21486,19,1200,568735159122246,38.266115,38.435002
117,5080000000,568735160849851,568735207023227,0.154543,38.490054,46.173376,21138,21393,19,1200,568735207966151,47.1163,47.270843
118,5120000000,568735200902995,568735242483230,0.218216,33.305929,41.580235,21037,21292,19,1200,568735243343048,42.440053,42.658269
119,5160000000,568735240877067,568735273484715,0.187711,24.439776,32.607648,21114,21369,19,1200,568735274335125,33.458058,33.645769
120,5200000000,568735280889091,568735336283184,0.210775,46.950538,55.394093,21202,21457,19,1200,568735337280060,56.390969,56.601744
121,5240000000,568735320857210,568735367246429,0.162478,38.649416,46.389219,18182,18409,17,1200,568735368129608,47.272398,47.434876
122,5280000000,568735360865554,568735409402607,0.178342,40.276891,48.537053,18189,18416,17,1200,568735410159256,49.293702,49.472044000000004
123,5320000000,568735400890154,568735448793023,0.200606,39.53429,47.902869,18028,18255,17,1200,568735449918700,49.028546,49.229152
124,5360000000,568735440891394,568735488513748,0.20687,38.950124,47.622354,18138,18365,17,1200,568735489374110,48.482716,48.689586000000006
125,5400000000,568735480898650,568735529706010,0.213262,40.128762,48.80736,18117,18344,17,1200,568735530644805,49.746155,49.959417
126,5440000000,568735520894226,568735561925270,0.20695,32.095451,41.031044,21042,21297,19,1200,568735562781984,41.887758,42.094708
127,5480000000,568735560875753,568735603731651,0.187997,34.979389,42.855898,21050,21305,19,1200,568735604704718,43.828965,44.016962
128,5520000000,568735600879265,568735657446652,0.187093,48.472603,56.567387,21075,21330,19,1200,568735658375495,57.49623,57.683322999999994
129,5560000000,568735640855545,568735693898506,0.159309,45.61225,53.042961,21155,21410,19,1200,568735694733396,53.877851,54.03716
130,5600000000,568735680870609,568735714502941,0.179973,25.372427,33.632332,21037,21292,19,1200,568735715428072,34.557463,34.737435999999995
131,5640000000,568735720846536,568735753717484,0.150012,25.125673,32.870948,18045,18272,17,1200,568735754529525,33.682989,33.833000999999996
132,5680000000,568735760872000,568735805293868,0.187348,36.475214,44.421868,18109,18336,17,1200,568735806169366,45.297366,45.484714
133,5720000000,568735800892184,568735833717499,0.202124,24.255614,32.825315,18064,18291,17,1200,568735834472164,33.57998,33.782104
134,5760000000,568735840882064,568735876935897,0.195236,27.972586,36.053833,18425,18652,17,1200,568735877802851,36.920787,37.116023
135,5800000000,568735880850375,568735919098762,0.1647,30.433606,38.248387,18395,18622,17,1200,568735919892980,39.042605,39.207305000000005
136,5840000000,568735920850655,568735965484430,0.154067,37.341593,44.633775,18340,18567,17,1200,568735966379448,45.528793,45.68286
137,5880000000,568735960914040,568735994800871,0.226956,25.213513,33.886831,18477,18704,17,1200,568735995593233,34.679193,34.906149
138,5920000000,568736000842863,568736033430511,0.154659,24.863333,32.587648,18304,18531,17,1200,568736034226520,33.383657,33.538316
139,5960000000,568736040858855,568736074812087,0.164987,25.333771,33.953232,18225,18452,17,1200,568736075601632,34.742777,34.907764
140,6000000000,568736080876575,568736134495063,0.190291,45.662778,53.618488,31387,31784,30,1200,568736135781638,54.905063,55.095354
141,6040000000,568736120874646,568736176231299,0.183627,46.825704,55.356653,21161,21416,19,1200,568736177120814,56.246168,56.429795
142,6080000000,568736160889934,568736216977572,0.206115,47.99375,56.087638,21084,21339,19,1200,568736217829198,56.939264,57.145379
143,6120000000,568736200876870,568736267897085,0.188314,58.449042,67.020215,21115,21370,19,1200,568736268754471,67.877601,68.065915
144,6160000000,568736240889886,568736285210665,0.205234,36.203371,44.320779,21106,21361,19,1200,568736286064019,45.174133,45.379366999999995
145,6200000000,568736280862358,568736313704217,0.171242,25.098696,32.841859,21142,21397,19,1200,568736314524259,33.661901,33.833143
146,6240000000,568736320857805,568736354021524,0.168706,25.692047,33.163719,18155,18382,17,1200,568736354847198,33.989393,34.158099
147,6280000000,568736360853765,568736393128418,0.161753,24.594242,32.274653,18138,18365,17,1200,568736393933323,33.079558,33.241310999999996
148,6320000000,568736400875837,568736436375968,0.189009,27.540613,35.500131,18120,18347,17,1200,568736437247082,36.371245,36.560254
149,6360000000,568736440853781,568736478022667,0.159721,29.076887,37.168886,18071,18298,17,1200,568736478882517,38.028736,38.188457
