frame,payload_bytes,encode_ms,decode_ms,roundtrip_service_ms
0,2321,0.173026,0.074945,0.247971
1,2329,0.167298,0.070849,0.238147
2,2334,0.168673,0.070849,0.239522
3,2348,0.18365,0.074337,0.257987
4,2358,0.168546,0.073025,0.241571
5,2352,0.17213,0.067297,0.239427
6,2359,0.167842,0.066433,0.234275
7,2351,0.166562,0.067201,0.233763
8,2354,0.166946,0.066273,0.233219
9,2347,0.169186,0.066849,0.236035
10,2342,0.166722,0.069409,0.236131
11,2317,0.169026,0.071393,0.240419
12,2335,0.177699,0.070816,0.248515
13,2343,0.170914,0.075521,0.246435
14,2344,0.169154,0.066529,0.235683
15,2355,0.546054,0.075041,0.621095
16,2363,0.169025,0.068673,0.237698
17,2348,0.182626,0.071393,0.254019
18,2358,0.167234,0.068161,0.235395
19,2350,0.164802,0.067457,0.232259
20,2348,0.16957,0.070593,0.240163
21,2323,0.166274,0.069729,0.236003
22,2320,0.164802,0.070369,0.235171
23,2330,0.16781,0.069761,0.237571
24,2340,0.165634,0.068673,0.234307
25,2350,0.167298,0.069281,0.236579
26,2354,0.16893,0.066657,0.235587
27,2362,0.168098,0.065729,0.233827
28,2359,0.165602,0.064769,0.230371
29,2354,0.164226,0.064609,0.228835
30,2352,0.163906,0.065569,0.229475
31,2336,0.167874,0.069025,0.236899
32,2331,0.165122,0.078561,0.243683
33,2323,0.168194,0.070369,0.238563
34,2326,0.163298,0.068321,0.231619
35,2346,0.164066,0.068033,0.232099
36,2351,0.166146,0.065217,0.231363
37,2350,0.164706,0.065217,0.229923
38,2360,0.170082,0.066369,0.236451
39,2359,0.170691,0.065536,0.236227
40,2356,0.167522,0.0656,0.233122
41,2350,0.17085,0.065824,0.236674
42,2339,0.163522,0.068704,0.232226
43,2326,0.166274,0.067968,0.234242
44,2325,0.17149,0.068992,0.240482
45,2344,0.165826,0.069536,0.235362
46,2339,0.164258,0.06896,0.233218
47,2353,0.164866,0.066593,0.231459
48,2353,0.181314,0.068001,0.249315
49,2364,0.166978,0.071489,0.238467
50,2356,0.166882,0.067521,0.234403
51,2350,0.17005,0.068865,0.238915
52,2356,0.165794,0.068961,0.234755
53,2348,0.164386,0.065185,0.229571
54,2319,0.163522,0.074433,0.237955
55,2270,0.164994,0.064001,0.228995
56,2278,0.163778,0.064257,0.228035
57,2289,0.162562,0.062913,0.225475
58,2290,0.163458,0.066465,0.229923
59,2278,0.16413,0.068257,0.232387
60,2283,0.166338,0.064353,0.230691
61,2271,0.166178,0.062785,0.228963
62,2267,0.165986,0.063361,0.229347
63,2286,0.16445,0.062721,0.227171
64,2277,0.180386,0.064961,0.245347
65,2281,0.166914,0.064065,0.230979
66,2275,0.163266,0.062433,0.225699
67,2281,0.168578,0.064161,0.232739
68,2271,0.162754,0.062849,0.225603
69,2275,0.161634,0.064193,0.225827
70,2288,0.16973,0.069569,0.239299
71,2275,0.16477,0.064481,0.229251
72,2277,0.16477,0.064417,0.229187
73,2275,0.164578,0.062752,0.22733
74,2267,0.162562,0.062912,0.225474
75,2345,0.165666,0.069216,0.234882
76,2331,0.16509,0.069377,0.234467
77,2325,0.165186,0.067809,0.232995
78,2345,0.164706,0.068961,0.233667
79,2350,0.166146,0.082177,0.248323
80,2355,0.173154,0.068545,0.241699
81,2352,0.165474,0.065729,0.231203
82,2361,0.166722,0.070753,0.237475
83,2355,0.169922,0.066561,0.236483
84,2344,0.166562,0.065857,0.232419
85,2348,0.166018,0.071745,0.237763
86,2341,0.167618,0.070529,0.238147
87,2323,0.166018,0.068545,0.234563
