frame,payload_bytes,encode_ms,decode_ms,roundtrip_service_ms
0,40,0.30362,0.035424,0.339044
1,40,0.370468,0.03536,0.405828
2,40,0.446342,0.036256,0.482598
3,40,0.500966,0.03424,0.535206
4,40,0.228099,0.033985,0.262084
5,40,0.444485,0.035808,0.480293
6,40,0.304036,0.036896,0.340932
7,40,0.353413,0.033024,0.386437
8,40,0.365764,0.034017,0.399781
9,40,0.640679,0.075073,0.715752
10,40,0.410757,0.034304,0.445061
11,40,0.343172,0.031265,0.374437
12,40,0.33146,0.031136,0.362596
13,40,0.328516,0.03056,0.359076
14,40,0.443558,0.037152,0.48071
15,40,0.295812,0.034496,0.330308
16,40,0.359684,0.034145,0.393829
17,40,0.292323,0.032897,0.32522
18,40,0.422533,0.033824,0.456357
19,40,0.299204,0.034496,0.3337
20,40,0.359172,0.033057,0.392229
21,40,0.396548,0.030369,0.426917
22,40,0.460741,0.031905,0.492646
23,40,0.326851,0.030145,0.356996
24,40,0.274435,0.033152,0.307587
25,40,0.278276,0.029472,0.307748
26,40,0.29082,0.033728,0.324548
27,40,0.366084,0.033857,0.399941
28,40,0.420805,0.03392,0.454725
29,40,0.287043,0.033697,0.32074
30,40,0.504422,0.033696,0.538118
31,40,0.387877,0.03008,0.417957
32,40,0.400933,0.035169,0.436102
33,40,0.325027,0.030369,0.355396
34,40,0.260099,0.030176,0.290275
35,40,0.285828,0.03344,0.319268
36,40,0.341444,0.030784,0.372228
37,40,0.362053,0.039168,0.401221
38,40,0.299236,0.035584,0.33482
39,40,0.365796,0.035265,0.401061
40,40,0.370084,0.035329,0.405413
41,40,0.509382,0.035328,0.54471
42,40,0.388773,0.030144,0.418917
43,40,0.326692,0.030272,0.356964
44,40,0.394309,0.030976,0.425285
45,40,0.345893,0.032864,0.378757
46,40,0.388452,0.031457,0.419909
47,40,0.413093,0.031008,0.444101
48,40,0.366501,0.04192,0.408421
49,40,0.427429,0.033568,0.460997
50,40,0.221955,0.03328,0.255235
