frame,payload_bytes,encode_ms,decode_ms,roundtrip_service_ms
0,13350,0.372452,0.125442,0.497894
1,13356,0.367589,0.128225,0.495814
2,13352,0.375589,0.125185,0.500774
3,13356,0.366884,0.123777,0.490661
4,13338,0.36154,0.124386,0.485926
5,13342,0.372452,0.142594,0.515046
6,13339,0.369797,0.126401,0.496198
7,13356,0.37994,0.123105,0.503045
8,13343,0.363364,0.12429,0.487654
9,13353,0.373604,0.12477,0.498374
10,13350,0.363044,0.123842,0.486886
11,13338,0.369317,0.124705,0.494022
12,13358,0.374821,0.124257,0.499078
13,13359,0.3881,0.132066,0.520166
14,13352,0.373284,0.126082,0.499366
15,13358,0.368357,0.124737,0.493094
16,13347,0.371429,0.124737,0.496166
17,13359,0.368964,0.124737,0.493701
18,13348,0.36842,0.52215,0.89057
19,13353,0.38074,0.128258,0.508998
20,13361,0.385413,0.129665,0.515078
21,13343,0.368965,0.125569,0.494534
22,13363,0.369892,0.125921,0.495813
23,13356,0.364964,0.124642,0.489606
24,13360,0.365956,0.123458,0.489414
25,13339,0.366308,0.12381,0.490118
26,13357,0.361636,0.124354,0.48599
27,13356,0.373381,0.153633,0.527014
28,13363,0.372132,0.126434,0.498566
29,13363,0.370756,0.12461,0.495366
30,13380,0.36538,0.125666,0.491046
31,13340,0.370501,0.123681,0.494182
32,13352,0.361765,0.122209,0.483974
33,13362,0.357445,0.123265,0.48071
34,13346,0.361701,0.125153,0.486854
35,13349,0.391652,0.127874,0.519526
36,13356,0.36202,0.124738,0.486758
37,13375,0.360644,0.12525,0.485894
38,13317,0.359012,0.123522,0.482534
39,13346,0.360068,0.124674,0.484742
40,13353,0.373925,0.125537,0.499462
41,13357,0.367909,0.123073,0.490982
42,13343,0.36906,0.124001,0.493061
43,13342,0.398084,0.12941,0.527494
44,13341,0.368229,0.123937,0.492166
45,13352,0.360261,0.122945,0.483206
46,13354,0.360197,0.122817,0.483014
47,13347,0.381381,0.123041,0.504422
48,13356,0.366212,0.123937,0.490149
49,13344,0.363716,0.122561,0.486277
50,13356,0.364228,0.140322,0.50455
51,13321,0.366244,0.12477,0.491014
52,13370,0.35802,0.12237,0.48039
53,13354,0.369732,0.122882,0.492614
54,13348,0.366341,0.125025,0.491366
55,13348,0.375589,0.123393,0.498982
56,13363,0.364132,0.123329,0.487461
57,13360,0.36426,0.127457,0.491717
58,13358,0.384804,0.13053,0.515334
59,13354,0.368005,0.122849,0.490854
60,13348,0.371973,0.122849,0.494822
61,13361,0.367781,0.124385,0.492166
62,13347,0.361348,0.127489,0.488837
63,13347,0.369604,0.123041,0.492645
64,13343,0.363108,0.123138,0.486246
65,13353,0.370596,0.123106,0.493702
66,13354,0.410373,0.132097,0.54247
67,13341,0.368836,0.123874,0.49271
68,13357,0.367716,0.123042,0.490758
69,13337,0.364228,0.12333,0.487558
70,13348,0.36698,0.122978,0.489958
71,13347,0.372132,0.123074,0.495206
72,13353,0.367237,0.123361,0.490598
73,13343,0.361093,0.216834,0.577927
74,13337,0.36666,0.124417,0.491077
75,13342,0.369028,0.124097,0.493125
76,13348,0.359332,0.120865,0.480197
77,13343,0.36666,0.121794,0.488454
78,13345,0.362084,0.122914,0.484998
79,13353,0.359716,0.12125,0.480966
