frame,pts_ns,raw_ready_ns,encoded_ready_ns,source_schedule_lateness_ms,encoder_ms,encode_path_ms,payload_bytes,rtp_bytes,rtp_packets,max_rtp_packet_bytes,packet_ready_ns,packet_ready_ms,scheduled_packet_latency_ms
16,1040000000,568707726281788,568707791057144,0.144586,56.055253,64.775356,11137,11280,11,1200,568707791597567,65.315779,65.46036500000001
17,1080000000,568707766301940,568707809176590,0.160545,35.076958,42.87465,10411,10540,10,1200,568707809687668,43.385728,43.546273
18,1120000000,568707806304460,568707840030586,0.163225,25.460685,33.726126,9912,10041,10,1200,568707840576608,34.272148,34.435373
19,1160000000,568707846276291,568707893719251,0.13208,40.001304,47.44296,9954,10083,10,1200,568707894254681,47.97839,48.11047
20,1200000000,568707886303323,568707917224168,0.164168,22.763405,30.920845,9754,9883,10,1200,568707917754318,31.450995,31.615163
21,1240000000,568707926287891,568707967146389,0.14736,33.38033,40.858498,10009,10138,10,1200,568707967888477,41.600586,41.747946
22,1280000000,568707966373995,568708011174588,0.240409,36.066474,44.800593,9892,10021,10,1200,568708011791811,45.417816,45.658225
23,1320000000,568708006306530,568708040687832,0.167856,26.027347,34.381302,10064,10193,10,1200,568708041171517,34.864987,35.032843
24,1360000000,568708046262938,568708083581202,0.119559,29.786304,37.318264,9736,9865,10,1200,568708084132632,37.869694,37.989253000000005
25,1400000000,568708086265265,568708123762699,0.122622,29.111927,37.497434,9696,9825,10,1200,568708124631414,38.366149,38.488771
26,1440000000,568708126283145,568708168987777,0.14783,34.154835,42.704632,9723,9852,10,1200,568708169438790,43.155645,43.303475
27,1480000000,568708166309345,568708206495195,0.168494,32.053946,40.18585,9757,9886,10,1200,568708206897248,40.587903,40.756397
28,1520000000,568708206368602,568708257124336,0.234247,42.738616,50.755734,9626,9755,10,1200,568708257647126,51.278524,51.512771
29,1560000000,568708246301136,568708281510000,0.159646,26.781564,35.208864,9744,9873,10,1200,568708282201336,35.9002,36.059846
30,1600000000,568708286334984,568708321306629,0.199094,27.31053,34.971645,9776,9905,10,1200,568708321773322,35.438338,35.637432000000004
31,1640000000,568708326340448,568708360151599,0.200621,25.183977,33.811151,9856,9985,10,1200,568708360737430,34.396982,34.597603
32,1680000000,568708366329688,568708419580204,0.200549,45.450168,53.250516,9763,9892,10,1200,568708420075058,53.74537,53.945919
33,1720000000,568708406450993,568708462731497,0.320798,47.674547,56.280504,9714,9843,10,1200,568708463290479,56.839486,57.160284000000004
34,1760000000,568708446286535,568708485138897,0.156468,31.260369,38.852362,9667,9796,10,1200,568708485719704,39.433169,39.589636999999996
35,1800000000,568708486308863,568708530280741,0.171468,35.917671,43.971878,9628,9757,10,1200,568708531071726,44.762863,44.934331
36,1840000000,568708526421624,568708572882971,0.293317,37.959007,46.461347,9681,9810,10,1200,568708573393953,46.972329,47.265646000000004
37,1880000000,568708566312046,568708613454394,0.169787,39.616051,47.142348,9881,10010,10,1200,568708614065153,47.753107,47.922894
38,1920000000,568708606451207,568708638180189,0.336021,23.410228,31.728982,9933,10062,10,1200,568708638711524,32.260317,32.596338
39,1960000000,568708646289053,568708681444220,0.149802,27.542597,35.155167,9768,9897,10,1200,568708682204517,35.915464,36.065266
40,2000000000,568708686357878,568708731874734,0.223427,36.936467,45.516856,22254,22539,22,1200,568708733148765,46.790887,47.014314
41,2040000000,568708726397038,568708774103232,0.263419,39.448817,47.706194,11128,11271,11,1200,568708774659655,48.262617,48.526036
42,2080000000,568708766401989,568708799356938,0.270675,25.339883,32.954949,10504,10633,10,1200,568708799847888,33.445899,33.716573999999994
43,2120000000,568708806384381,568708838370614,0.246826,23.539189,31.986233,9945,10074,10,1200,568708838895260,32.510879,32.757705
44,2160000000,568708846281459,568708882425790,0.136609,28.552305,36.144331,9958,10087,10,1200,568708882869507,36.588048,36.724657
45,2200000000,568708886350284,568708920487742,0.214681,25.957106,34.137458,9903,10032,10,1200,568708921088006,34.737722,34.952403
46,2240000000,568708926311043,568708966741792,0.172368,32.929348,40.430749,9734,9863,10,1200,568708967365351,41.054308,41.226676
47,2280000000,568708966424156,568708998542647,0.295913,23.978043,32.118491,9840,9969,10,1200,568708999099101,32.674945,32.970858
48,2320000000,568709006422548,568709045278174,0.288801,30.427975,38.855626,9735,9864,10,1200,568709046082631,39.660083,39.948884
49,2360000000,568709046288170,568709088899616,0.152247,33.864911,42.611446,9743,9872,10,1200,568709089449927,43.161757,43.314004000000004
50,2400000000,568709086316770,568709118947907,0.180783,24.456097,32.631137,10130,10259,10,1200,568709119438536,33.121766,33.302549
51,2440000000,568709126278265,568709178603106,0.137094,44.44878,52.324841,9929,10058,10,1200,568709179191401,52.913136,53.05023
52,2480000000,568709166411794,568709215718296,0.280704,41.252519,49.306502,9809,9938,10,1200,568709216318431,49.906637,50.187341
53,2520000000,568709206321065,568709238699719,0.180214,24.094492,32.378654,9717,9846,10,1200,568709239129868,32.808803,32.989017
54,2560000000,568709246282528,568709296102508,0.142861,41.495562,49.81998,9770,9899,10,1200,568709296676915,50.394387,50.537248000000005
55,2600000000,568709286337465,568709325811498,0.202086,31.085998,39.474033,9883,10012,10,1200,568709326871287,40.533822,40.735908
56,2640000000,568709326309584,568709359116723,0.179229,23.918842,32.807139,9712,9841,10,1200,568709359760762,33.451178,33.630407
57,2680000000,568709366314600,568709399360141,0.177749,24.777124,33.045541,9660,9789,10,1200,568709399859251,33.544651,33.7224
58,2720000000,568709406340224,568709446448921,0.200557,32.574592,40.108697,10048,10177,10,1200,568709447230946,40.890722,41.091279
59,2760000000,568709446316215,568709488967982,0.190532,33.700941,42.651767,9908,10037,10,1200,568709489533269,43.217054,43.407585999999995
60,2800000000,568709486284814,568709520845990,0.141948,27.078495,34.561176,9832,9961,10,1200,568709521289131,35.004317,35.146265
61,2840000000,568709526285894,568709559369388,0.141107,25.623566,33.083494,10205,10334,10,1200,568709559845458,33.559564,33.700671
62,2880000000,568709566386751,568709622534261,0.252076,47.688626,56.14751,10047,10176,10,1200,568709623158396,56.771645,57.023721
63,2920000000,568709606316150,568709651569996,0.173955,37.744574,45.253846,9692,9821,10,1200,568709652132242,45.816092,45.990047
64,2960000000,568709646365486,568709689845199,0.227803,34.91142,43.479713,9962,10091,10,1200,568709690311444,43.945958,44.173761
65,3000000000,568709686288165,568709728177363,0.144498,34.152947,41.889198,22005,22290,22,1200,568709729019741,42.731576,42.876073999999996
66,3040000000,568709726311069,568709760266125,0.174698,25.705743,33.955056,11094,11237,11,1200,568709760855060,34.543991,34.718689
67,3080000000,568709766275700,568709808867402,0.134881,34.678425,42.591702,10408,10537,10,1200,568709809416113,43.140413,43.275294
68,3120000000,568709806434574,568709857506696,0.306331,42.955259,51.072122,9931,10060,10,1200,568709858274545,51.839971,52.146302
69,3160000000,568709846294020,568709881919720,0.155665,27.650758,35.6257,9710,9839,10,1200,568709882460558,36.166538,36.322203
70,3200000000,568709886310396,568709926819417,0.177929,32.91594,40.509021,9599,9728,10,1200,568709927448801,41.138405,41.316334
71,3240000000,568709926439093,568709958780530,0.315234,24.035419,32.341437,9668,9797,10,1200,568709959393209,32.954116,33.269349999999996
72,3280000000,568709966291019,568710006936906,0.149528,32.837731,40.645887,9547,9676,10,1200,568710007638386,41.347367,41.496894999999995
73,3320000000,568710006284290,568710040291443,0.1412,25.785008,34.007153,9812,9941,10,1200,568710040806361,34.522071,34.663270999999995
74,3360000000,568710046355547,568710081218550,0.215752,27.26685,34.863003,9650,9779,10,1200,568710081682299,35.326752,35.542504
75,3400000000,568710086312146,568710118143945,0.284929,23.412116,31.831799,9625,9754,10,1200,568710118707408,32.395262,32.680191
76,3440000000,568710126286217,568710163113820,0.146327,29.298682,36.827603,9559,9688,10,1200,568710163931397,37.64518,37.791507
77,3480000000,568710166296097,568710205022250,0.15819,29.956129,38.726153,9558,9687,10,1200,568710205587633,39.291536,39.449726
78,3520000000,568710206305401,568710241460728,0.164806,27.434532,35.155327,10145,10274,10,1200,568710241906013,35.600612,35.765418
79,3560000000,568710246289905,568710279008178,0.14723,24.675139,32.718273,9683,9812,10,1200,568710279456600,33.166695,33.313925
80,3600000000,568710286285992,568710326516579,0.146485,32.784099,40.230587,9849,9978,10,1200,568710327143082,40.85709,41.003575
81,3640000000,568710326465922,568710358295225,0.343407,23.473332,31.829303,9667,9796,10,1200,568710358971009,32.505087,32.848494
82,3680000000,568710366446906,568710399893828,0.320967,25.319499,33.446922,9768,9897,10,1200,568710400435338,33.988432,34.309399000000006
83,3720000000,568710406323312,568710448901894,0.184317,34.41503,42.578582,9599,9728,10,1200,568710449342635,43.019323,43.20364
84,3760000000,568710446281191,568710481580935,0.139092,27.79012,35.299744,9533,9662,10,1200,568710482252943,35.971752,36.110844
85,3800000000,568710486352767,568710523504822,0.214573,28.371599,37.152055,9953,10082,10,1200,568710524040092,37.687325,37.901898
86,3840000000,568710526312471,568710573761542,0.168292,39.968983,47.449071,9722,9851,10,1200,568710574345901,48.03343,48.201722000000004
87,3880000000,568710566456144,568710598189414,0.332381,23.43906,31.73327,9810,9939,10,1200,568710598721197,32.265053,32.597434
88,3920000000,568710606306758,568710641311235,0.166387,27.521029,35.004477,9788,9917,10,1200,568710641941546,35.634788,35.801175
89,3960000000,568710646268317,568710699238286,0.124682,45.172373,52.969969,9687,9816,10,1200,568710699812309,53.543992,53.668674
90,4000000000,568710686280373,568710737515665,0.141602,43.026427,51.235292,22176,22461,22,1200,568710738458620,52.178247,52.319849
91,4040000000,568710726377678,568710765575580,0.242299,30.797483,39.197902,11162,11305,11,1200,568710766497223,40.119545,40.361844000000005
92,4080000000,568710766442022,568710810766129,0.321908,35.513443,44.324107,10272,10401,10,1200,568710811320536,44.878514,45.200422
93,4120000000,568710806290684,568710840677586,0.160266,26.08722,34.386902,10145,10274,10,1200,568710841197752,34.907068,35.067334
94,4160000000,568710846345013,568710882378654,0.208098,28.493776,36.033641,9999,10128,10,1200,568710882893604,36.548591,36.756689
95,4200000000,568710886360236,568710922656472,0.221978,27.199296,36.296236,9927,10056,10,1200,568710923325344,36.965108,37.187086
96,4240000000,568710926351140,568710968537974,0.232145,33.632397,42.186834,10087,10216,10,1200,568710968979131,42.627991,42.860136000000004
97,4280000000,568710966320731,568711001215703,0.182185,27.110816,34.894972,10026,10155,10,1200,568711001803390,35.482659,35.664843999999995
98,4320000000,568711006328531,568711044902650,0.19264,30.878572,38.574119,9821,9950,10,1200,568711045732900,39.404369,39.597009
99,4360000000,568711046393740,568711089047331,0.263609,33.598253,42.653591,9748,9877,10,1200,568711089816204,43.422464,43.686073
100,4400000000,568711086410276,568711119291687,0.282609,24.444928,32.881411,9890,10019,10,1200,568711119766125,33.355849,33.638458
101,4440000000,568711126290970,568711176805998,0.148967,42.69948,50.515028,9862,9991,10,1200,568711177381364,51.090394,51.239361
102,4480000000,568711166405619,568711214394537,0.272768,39.937559,47.988918,9806,9935,10,1200,568711215036208,48.630589,48.903357
103,4520000000,568711206346922,568711239121100,0.208951,24.501889,32.774178,9647,9776,10,1200,568711239672787,33.325865,33.534816
104,4560000000,568711246326177,568711285983957,0.187567,31.927225,39.65778,9803,9932,10,1200,568711286955488,40.629311,40.816878
105,4600000000,568711286291897,568711318296370,0.172934,23.056176,32.004473,9634,9763,10,1200,568711318871737,32.57984,32.752773999999995
106,4640000000,568711326307249,568711360246721,0.172222,25.857073,33.939472,10064,10193,10,1200,568711360770279,34.46303,34.635252
107,4680000000,568711366330760,568711413028367,0.191446,38.888586,46.697607,9710,9839,10,1200,568711413548245,47.217485,47.408931
108,4720000000,568711406275040,568711452442464,0.130573,38.698472,46.167424,9713,9842,10,1200,568711452981062,46.706022,46.836594999999996
109,4760000000,568711446314264,568711477866924,0.175365,23.447701,31.55266,9672,9801,10,1200,568711478402962,32.088698,32.264063
110,4800000000,568711486299695,568711523459621,0.159548,29.639293,37.159926,9652,9781,10,1200,568711524313967,38.014272,38.17382
111,4840000000,568711526375272,568711569337314,0.238677,34.175027,42.962042,9924,10053,10,1200,568711569961770,43.586498,43.825175
112,4880000000,568711566416352,568711610691338,0.283373,36.021609,44.274986,9851,9980,10,1200,568711611150607,44.734255,45.017627999999995
113,4920000000,568711606290902,568711652491767,0.147139,38.875562,46.200865,9791,9920,10,1200,568711653045086,46.754184,46.901323000000005
114,4960000000,568711646395407,568711677958851,0.265692,23.539509,31.563444,9702,9831,10,1200,568711678469513,32.074106,32.339798
115,5000000000,568711686277061,568711748951657,0.137363,54.620549,62.674596,21995,22280,22,1200,568711749928180,63.651119,63.788482
116,5040000000,568711726393790,568711771413393,0.263052,37.195798,45.019603,11092,11235,11,1200,568711772191419,45.797629,46.060681
117,5080000000,568711766455799,568711816795689,0.333988,41.833134,50.33989,10385,10514,10,1200,568711817471313,51.015514,51.349502
118,5120000000,568711806327117,568711857958670,0.189146,43.322399,51.631553,9891,10020,10,1200,568711858523061,52.195944,52.38509
119,5160000000,568711846319429,568711895452168,0.18549,40.647103,49.132739,9822,9951,10,1200,568711896165105,49.845676,50.031166
120,5200000000,568711886368477,568711936407019,0.233066,41.542858,50.038542,9849,9978,10,1200,568711937120435,50.751958,50.985024
121,5240000000,568711926453846,568711976361314,0.325379,41.356295,49.907468,9746,9875,10,1200,568711977004426,50.55058,50.875958999999995
122,5280000000,568711966325292,568712015996630,0.193209,41.342568,49.671338,9579,9708,10,1200,568712016882112,50.55682,50.750029000000005
123,5320000000,568712006370692,568712058371433,0.238321,43.053595,52.000741,10148,10277,10,1200,568712059044465,52.673773,52.912093999999996
124,5360000000,568712046362716,568712095984837,0.227721,41.158629,49.622121,10025,10154,10,1200,568712096640653,50.277937,50.505658000000004
125,5400000000,568712086327475,568712136681381,0.19248,41.440361,50.353906,9864,9993,10,1200,568712137298796,50.971321,51.16380100000001
126,5440000000,568712126391275,568712176731965,0.257561,41.951695,50.34069,9673,9802,10,1200,568712177355044,50.963769,51.22133
127,5480000000,568712166373731,568712219506710,0.243856,44.309355,53.132979,9667,9796,10,1200,568712220209598,53.835867,54.079723
128,5520000000,568712206303802,568712257559734,0.175943,42.766392,51.255932,9748,9877,10,1200,568712258167965,51.864163,52.040105999999994
129,5560000000,568712246358034,568712286633229,0.23568,31.402354,40.275195,9712,9841,10,1200,568712287326901,40.968867,41.204547000000005
130,5600000000,568712286326633,568712342909445,0.204407,47.736531,56.582812,9654,9783,10,1200,568712343545676,57.219043,57.42345
131,5640000000,568712326284353,568712373111881,0.146862,38.811338,46.827528,9530,9659,10,1200,568712373585038,47.300685,47.447547
132,5680000000,568712366327193,568712399013338,0.20007,24.347327,32.686145,9647,9776,10,1200,568712399616929,33.289736,33.489805999999994
133,5720000000,568712406288784,568712470772617,0.150205,56.44057,64.483833,9782,9911,10,1200,568712471365872,65.077088,65.227293
134,5760000000,568712446290664,568712494282814,0.155733,39.83215,47.99215,9679,9808,10,1200,568712494804676,48.514012,48.669745
135,5800000000,568712486311232,568712519908716,0.175981,24.955206,33.597484,9654,9783,10,1200,568712520561652,34.25042,34.426401
136,5840000000,568712526295095,568712571956242,0.162085,38.065249,45.661147,9647,9776,10,1200,568712572581401,46.286306,46.448391
137,5880000000,568712566307727,568712623038060,0.175708,48.229945,56.730333,9930,10059,10,1200,568712623688276,57.380549,57.556257
138,5920000000,568712606289927,568712652301797,0.157716,38.536454,46.01187,9671,9800,10,1200,568712652833260,46.543333,46.701049
139,5960000000,568712646360831,568712679932843,0.226284,24.912742,33.572012,9628,9757,10,1200,568712680550066,34.189235,34.415518999999996
140,6000000000,568712686291190,568712729863256,0.157411,36.033065,43.572066,22109,22394,22,1200,568712730998181,44.706991,44.864402000000005
141,6040000000,568712726430767,568712771739654,0.300541,36.535599,45.308887,11134,11277,11,1200,568712772276780,45.846013,46.146554
142,6080000000,568712766293477,568712797942939,0.158067,24.164797,31.649462,10413,10542,10,1200,568712798398976,32.105499,32.263566000000004
143,6120000000,568712806327006,568712838997439,0.191211,24.198429,32.670433,10257,10386,10,1200,568712839495397,33.168391,33.359602
144,6160000000,568712846290581,568712898074168,0.161122,43.732452,51.783587,10329,10458,10,1200,568712898761984,52.471403,52.632525
145,6200000000,568712886304269,568712925914496,0.16761,31.655573,39.610227,10020,10149,10,1200,568712926897387,40.593118,40.760728
146,6240000000,568712926395238,568712981350958,0.291987,45.880925,54.95572,9729,9858,10,1200,568712982055862,55.660624,55.952611
147,6280000000,568712966292572,568713012357307,0.151593,38.615975,46.064735,9685,9814,10,1200,568713012873025,46.580453,46.732046
148,6320000000,568713006290068,568713066658140,0.149729,52.957169,60.368072,9752,9881,10,1200,568713067226882,60.936814,61.086543
149,6360000000,568713046318284,568713107370780,0.180473,52.197416,61.052496,9784,9913,10,1200,568713108252166,61.933882,62.114354999999996
