frame,pts_ns,raw_ready_ns,encoded_ready_ns,source_schedule_lateness_ms,encoder_ms,encode_path_ms,payload_bytes,rtp_bytes,rtp_packets,max_rtp_packet_bytes,packet_ready_ns,packet_ready_ms,scheduled_packet_latency_ms
0,400000000,568652997283804,568653016013976,2.263909,18.669404,18.730172,21651,21930,22,1200,568653016857026,19.573222,21.837131
1,440000000,568653035188442,568653053863830,0.171268,18.609499,18.675388,21638,21917,22,1200,568653054716512,19.52807,19.699338
2,480000000,568653075196690,568653095496289,0.178299,20.234862,20.299599,21713,21992,22,1200,568653096451180,21.25449,21.432789
3,520000000,568653115182313,568653134410284,0.165362,19.158978,19.227971,21208,21487,22,1200,568653135261654,20.079341,20.244703
4,560000000,568653155174592,568653175172748,0.154922,19.932427,19.998156,21208,21487,22,1200,568653176074359,20.899767,21.054689
5,600000000,568653195195352,568653212997322,0.178433,17.732433,17.80197,17667,17904,19,1200,568653213765075,18.569723,18.748155999999998
6,640000000,568653235194351,568653253822155,0.174489,18.562139,18.627804,17658,17895,19,1200,568653254790998,19.596647,19.771136000000002
7,680000000,568653275192423,568653293711329,0.171888,18.451097,18.518906,17651,17888,19,1200,568653294455754,19.263331,19.435219
8,720000000,568653315171742,568653333285363,0.146695,18.058004,18.113621,17719,17956,19,1200,568653334136669,18.964927,19.111622
9,760000000,568653355184374,568653375155041,0.168767,19.896619,19.970667,21106,21371,21,1200,568653375997195,20.812821,20.981588
10,800000000,568653395193485,568653414235981,0.176886,18.972095,19.042496,21267,21546,22,1200,568653415080151,19.886666,20.063552
11,840000000,568653435194372,568653452737043,0.182158,17.465486,17.542671,17703,17940,19,1200,568653453600605,18.406233,18.588391
12,880000000,568653475203292,568653494501823,0.190245,19.222978,19.298531,21229,21508,22,1200,568653495409962,20.20667,20.396915
13,920000000,568653515191987,568653532947301,0.177565,17.681041,17.755314,17864,18101,19,1200,568653533839183,18.647196,18.824761000000002
14,960000000,568653555177003,568653573409857,0.157908,18.16863,18.232854,17651,17888,19,1200,568653574364365,19.187362,19.34527
15,1000000000,568653595195650,568653638847621,0.185324,43.575234,43.651971,53485,54147,50,1200,568653640376567,45.180917,45.366241
16,1040000000,568653649761637,568653670420857,14.746575,20.593043,20.65922,24219,24526,24,1200,568653671362500,21.600863,36.347438
17,1080000000,568653680769171,568653701287909,5.755068,20.449265,20.518738,24110,24417,24,1200,568653702209039,21.439868,27.194936
18,1120000000,568653715161704,568653732992122,0.142001,17.766833,17.830418,20191,20456,21,1200,568653733920357,18.758653,18.900654
19,1160000000,568653755178304,568653773707066,0.162441,18.458234,18.528762,20164,20429,21,1200,568653774606597,19.428293,19.590734
20,1200000000,568653795211671,568653813596336,0.200161,18.301912,18.384665,20107,20372,21,1200,568653814479131,19.26746,19.467621
21,1240000000,568653835193039,568653854314544,0.181944,19.044288,19.121505,20125,20390,21,1200,568653855383005,20.189966,20.37191
22,1280000000,568653875214950,568653892710613,0.211088,17.406606,17.495663,20129,20394,21,1200,568653893776961,18.562011,18.773099
23,1320000000,568653915255518,568653941895512,0.239784,26.556985,26.639994,20124,20389,21,1200,568653943135079,27.879561,28.119345
24,1360000000,568653958778271,568653980207964,3.802665,21.279867,21.429693,16212,16435,18,1200,568653981232488,22.454217,26.256882
25,1400000000,568653995192492,568654014143372,0.18511,18.866495,18.95088,16531,16754,18,1200,568654015063830,19.871338,20.056448000000003
26,1440000000,568654035181796,568654053833375,0.170989,18.572346,18.651579,16489,16712,18,1200,568654054767850,19.586054,19.757043
27,1480000000,568654075172507,568654094172795,0.15402,18.934175,19.000288,16437,16660,18,1200,568654095162118,19.989611,20.143631
28,1520000000,568654115219443,568654135001596,0.20214,19.70596,19.782153,16515,16738,18,1200,568654136787057,21.567614,21.769754
29,1560000000,568654155209194,568654179169989,0.232212,23.828281,23.960795,16916,17139,18,1200,568654180342226,25.133032,25.365244
30,1600000000,568654195218690,568654212495053,0.208683,17.189258,17.276363,13196,13377,15,1200,568654213415736,18.197046,18.405729
31,1640000000,568654235176153,568654255004258,0.157666,19.758473,19.828105,16748,16971,18,1200,568654256136656,20.960503,21.118168999999998
32,1680000000,568654275236049,568654299084810,0.260251,23.703704,23.848761,17296,17519,18,1200,568654301049857,25.813808,26.074059000000002
33,1720000000,568654318015305,568654341241915,3.037299,23.070096,23.22661,17275,17498,18,1200,568654342349576,24.334271,27.371570000000002
34,1760000000,568654355187551,568654376250999,0.175496,20.986711,21.063448,13769,13950,15,1200,568654377264547,22.076996,22.252492
35,1800000000,568654395185206,568654419082128,0.163552,23.832889,23.896922,17245,17468,18,1200,568654420130172,24.944966,25.108518
36,1840000000,568654435188142,568654457418740,0.166327,22.167749,22.230598,17232,17455,18,1200,568654459253065,24.064923,24.23125
37,1880000000,568654475173285,568654499396451,0.146574,24.166013,24.223166,17432,17655,18,1200,568654500592529,25.419244,25.565818
