frame,payload_bytes,encode_ms,decode_ms,roundtrip_service_ms
0,21295,0.494118,0.154146,0.648264
1,21291,0.500838,0.153217,0.654055
2,21310,0.50311,0.152481,0.655591
3,21285,0.519846,0.15821,0.678056
4,21315,0.496646,0.155298,0.651944
5,21297,0.501446,0.154306,0.655752
6,21315,0.499462,0.15469,0.654152
7,21303,0.515847,0.153313,0.66916
8,21306,0.49047,0.152897,0.643367
9,21300,0.516614,0.154434,0.671048
10,21318,0.491846,0.151874,0.64372
11,21306,0.495686,0.152834,0.64852
12,21301,0.49031,0.150977,0.641287
13,21314,0.493478,0.158594,0.652072
14,21316,0.492582,0.164226,0.656808
15,21322,0.49927,0.155138,0.654408
16,21304,0.490918,0.151362,0.64228
17,21312,0.493638,0.150498,0.644136
18,21289,0.496422,0.544774,1.041196
19,21332,0.50567,0.158274,0.663944
20,21268,0.52071,0.155362,0.676072
21,21298,0.514342,0.154402,0.668744
22,21305,0.494085,0.153026,0.647111
23,21286,0.497605,0.152322,0.649927
24,21292,0.495525,0.152674,0.648199
25,21303,0.495173,0.152066,0.647239
26,21305,0.498086,0.155394,0.65348
27,21302,0.495398,0.15229,0.647688
28,21282,0.494054,0.152578,0.646632
29,21312,0.49511,0.152386,0.647496
30,21298,0.490278,0.151202,0.64148
31,21314,0.49703,0.169218,0.666248
32,21310,0.49639,0.152578,0.648968
33,21313,0.493798,0.151874,0.645672
34,21306,0.495206,0.150402,0.645608
35,21292,0.499366,0.14989,0.649256
36,21296,0.505126,0.15117,0.656296
37,21306,0.529959,0.16429,0.694249
38,21300,0.499942,0.15293,0.652872
39,21288,0.49815,0.152258,0.650408
40,21298,0.49943,0.153154,0.652584
41,21305,0.49239,0.151202,0.643592
42,21278,0.497638,0.152898,0.650536
43,21292,0.51495,0.160322,0.675272
44,21290,0.494662,0.152866,0.647528
45,21305,0.494598,0.152866,0.647464
46,21301,0.494054,0.151618,0.645672
47,21290,0.500742,0.151746,0.652488
48,21324,0.490662,0.15085,0.641512
49,21272,0.510982,0.159234,0.670216
50,21300,0.499558,0.153313,0.652871
51,21292,0.496198,0.152577,0.648775
52,21308,0.49415,0.150977,0.645127
53,21288,0.499718,0.156449,0.656167
54,21287,0.490982,0.151649,0.642631
55,21305,0.512262,0.154914,0.667176
56,21311,0.493478,0.151874,0.645352
57,21310,0.497542,0.155362,0.652904
58,21297,0.495622,0.152514,0.648136
59,21307,0.49207,0.150818,0.642888
60,21294,0.493862,0.151106,0.644968
61,21328,0.549126,0.156866,0.705992
62,21299,0.496997,0.157314,0.654311
63,21303,0.496934,0.153729,0.650663
64,21295,0.489701,0.150498,0.640199
65,21310,0.492005,0.150274,0.642279
66,21296,0.495237,0.174914,0.670151
67,21294,0.493894,0.151169,0.645063
68,21303,0.49575,0.150369,0.646119
69,21312,0.489701,0.15037,0.640071
70,21317,0.500037,0.151874,0.651911
71,21311,0.487333,0.151618,0.638951
72,21304,0.49303,0.184226,0.677256
73,21325,0.502662,0.151778,0.65444
74,21297,0.493958,0.156354,0.650312
75,21318,0.500454,0.150434,0.650888
76,21275,0.494726,0.151522,0.646248
77,21298,0.492294,0.149697,0.641991
78,21294,0.508166,0.151522,0.659688
79,21298,0.496294,0.150402,0.646696
80,21275,0.49031,0.15021,0.64052
81,21290,0.491686,0.149377,0.641063
82,21302,0.50119,0.150946,0.652136
83,21311,0.492614,0.149761,0.642375
84,21309,0.508678,0.153314,0.661992
85,21293,0.493734,0.155682,0.649416
86,21297,0.497798,0.15149,0.649288
87,21307,0.491046,0.150657,0.641703
88,21318,0.491782,0.154785,0.646567
89,21310,0.494662,0.164962,0.659624
90,21283,0.513222,0.152162,0.665384
91,21299,0.492678,0.15085,0.643528
92,21288,0.500166,0.15085,0.651016
93,21300,0.494374,0.151458,0.645832
94,21302,0.49143,0.151874,0.643304
95,21316,0.493542,0.155234,0.648776
96,21305,0.536486,0.160706,0.697192
97,21307,0.491621,0.153602,0.645223
98,21296,0.490693,0.14989,0.640583
99,21283,0.492069,0.151426,0.643495
100,21297,0.493158,0.151266,0.644424
101,21311,0.488998,0.151586,0.640584
102,21309,0.515302,0.155618,0.67092
103,21309,0.497125,0.151522,0.648647
104,21288,0.542534,0.164194,0.706728
105,21286,0.50087,0.151458,0.652328
106,21306,0.497702,0.151362,0.649064
107,21292,0.493926,0.180226,0.674152
108,21308,0.500198,0.157378,0.657576
109,21316,0.498726,0.151234,0.64996
110,21282,0.494694,0.152834,0.647528
111,21291,0.488998,0.149729,0.638727
112,21286,0.495238,0.148225,0.643463
113,21301,0.507942,0.155393,0.663335
114,21298,0.498598,0.152449,0.651047
115,21274,0.491622,0.150209,0.641831
116,21308,0.500134,0.15805,0.658184
117,21290,0.496966,0.152162,0.649128
118,21286,0.489094,0.152289,0.641383
119,21304,0.540102,0.166498,0.7066
120,21302,0.495877,0.152034,0.647911
121,21305,0.493637,0.15197,0.645607
122,21311,0.496038,0.151266,0.647304
123,21285,0.492518,0.150786,0.643304
124,21281,0.493574,0.14989,0.643464
125,21306,0.524647,0.153025,0.677672
126,21304,0.494854,0.150785,0.645639
127,21315,0.494406,0.152865,0.647271
128,21275,0.493574,0.151009,0.644583
129,21297,0.494053,0.151202,0.645255
130,21299,0.494725,0.151906,0.646631
131,21307,0.523942,0.16157,0.685512
