frame,payload_bytes,encode_ms,decode_ms,roundtrip_service_ms
0,2745,0.167106,0.066561,0.233667
1,2751,0.168322,0.065377,0.233699
2,2744,0.16877,0.065248,0.234018
3,2751,0.166338,0.065152,0.23149
4,2746,0.168546,0.064416,0.232962
5,2742,0.172034,0.065024,0.237058
6,2751,0.166658,0.06464,0.231298
7,2744,0.166978,0.064448,0.231426
8,2745,0.16557,0.06416,0.22973
9,2746,0.170466,0.064768,0.235234
10,2750,0.168162,0.06432,0.232482
11,2745,0.166082,0.064128,0.23021
12,2750,0.165698,0.064192,0.22989
13,2749,0.17581,0.074561,0.250371
14,2743,0.171778,0.070561,0.242339
15,2745,0.167138,0.065377,0.232515
16,2749,0.165698,0.064033,0.229731
17,2740,0.165474,0.064161,0.229635
18,2759,0.16813,0.426501,0.594631
19,2741,0.177026,0.069409,0.246435
20,2753,0.169634,0.066337,0.235971
21,2745,0.168642,0.066401,0.235043
22,2746,0.167618,0.064225,0.231843
23,2740,0.16781,0.064193,0.232003
24,2749,0.163682,0.064705,0.228387
25,2743,0.164898,0.065025,0.229923
26,2748,0.16493,0.064609,0.229539
27,2746,0.173762,0.067105,0.240867
28,2746,0.165634,0.064289,0.229923
29,2743,0.164034,0.065185,0.229219
30,2745,0.165058,0.063233,0.228291
31,2748,0.16509,0.064641,0.229731
32,2748,0.165474,0.064129,0.229603
33,2751,0.164258,0.064257,0.228515
34,2741,0.16413,0.062913,0.227043
35,2749,0.163522,0.063745,0.227267
36,2747,0.162978,0.065697,0.228675
37,2744,0.166178,0.064993,0.231171
38,2750,0.164034,0.063489,0.227523
39,2748,0.16541,0.064096,0.229506
40,2747,0.175234,0.064865,0.240099
41,2745,0.16541,0.064705,0.230115
42,2745,0.192962,0.070657,0.263619
43,2746,0.16877,0.066081,0.234851
44,2752,0.165922,0.064513,0.230435
45,2753,0.16685,0.065185,0.232035
46,2743,0.164962,0.064353,0.229315
47,2746,0.174274,0.065985,0.240259
48,2747,0.164834,0.064417,0.229251
49,2752,0.163906,0.064609,0.228515
50,2743,0.16461,0.063393,0.228003
51,2743,0.16653,0.063329,0.229859
52,2760,0.16333,0.063297,0.226627
53,2751,0.164834,0.069505,0.234339
54,2740,0.165794,0.065057,0.230851
55,2741,0.164162,0.063713,0.227875
56,2745,0.165026,0.062689,0.227715
57,2755,0.16285,0.068449,0.231299
58,2755,0.181922,0.067905,0.249827
59,2744,0.167842,0.064673,0.232515
60,2751,0.16701,0.064865,0.231875
61,2739,0.169538,0.064705,0.234243
62,2736,0.169634,0.069313,0.238947
63,2753,0.166978,0.064993,0.231971
64,2744,0.166978,0.064449,0.231427
65,2750,0.164738,0.064481,0.229219
66,2744,0.164866,0.064385,0.229251
67,2749,0.16541,0.063361,0.228771
68,2740,0.168098,0.063521,0.231619
69,2744,0.164322,0.063361,0.227683
70,2756,0.170498,0.065185,0.235683
71,2744,0.16749,0.064033,0.231523
72,2745,0.167138,0.063777,0.230915
73,2743,0.171298,0.064641,0.235939
74,2735,0.17309,0.070593,0.243683
75,2752,0.168418,0.064512,0.23293
76,2747,0.164257,0.064673,0.22893
77,2748,0.164513,0.064033,0.228546
78,2747,0.166177,0.065057,0.231234
79,2747,0.167265,0.062657,0.229922
80,2743,0.164385,0.064257,0.228642
81,2751,0.164514,0.063809,0.228323
82,2746,0.17325,0.066817,0.240067
