frame,pts_ns,raw_ready_ns,encoded_ready_ns,source_schedule_lateness_ms,encoder_ms,encode_path_ms,payload_bytes,rtp_bytes,rtp_packets,max_rtp_packet_bytes,packet_ready_ns,packet_ready_ms,scheduled_packet_latency_ms
26,1440000000,568669797513082,568669828967437,586.534735,31.387282,31.454355,37247,37723,36,1200,568669830277820,32.764738,619.2994729999999
27,1480000000,568669839712107,568669870100209,588.741857,30.307941,30.388102,37033,37509,36,1200,568669871294463,31.582356,620.324213
28,1520000000,568669880767311,568669933473692,589.796709,52.626636,52.706381,36987,37463,36,1200,568669935589589,54.822278,644.618987
29,1560000000,568669948459533,568669982003384,617.490723,33.462346,33.543851,37174,37650,36,1200,568669983127334,34.667801,652.1585239999999
30,1600000000,568669992504788,568670033210036,621.520874,40.650143,40.705248,37588,38064,36,1200,568670035389518,42.88473,664.405604
31,1640000000,568670048130468,568670088983269,637.150841,40.7824,40.852801,37145,37621,36,1200,568670090809467,42.678999,679.82984
32,1680000000,568670104484444,568670145446175,653.550418,40.810529,40.961731,40773,41291,39,1200,568670146636877,42.152433,695.702851
33,1720000000,568670156054108,568670191257659,665.069265,35.150846,35.203551,40679,41197,39,1200,568670192543306,36.489198,701.558463
34,1760000000,568670201916729,568670261475735,670.935662,59.496606,59.559006,40761,41279,39,1200,568670263300556,61.383827,732.319489
35,1800000000,568670276569609,568670330297474,705.616478,53.612632,53.727865,40917,41435,39,1200,568670331487472,54.917863,760.534341
36,1840000000,568670344173190,568670398088897,733.198203,53.841083,53.915707,40921,41439,39,1200,568670399268175,55.094985,788.293188
37,1880000000,568670411029306,568670451605272,760.057295,40.492445,40.575966,40877,41395,39,1200,568670452830150,41.800844,801.8581389999999
38,1920000000,568670462219221,568670500407479,771.234442,38.132673,38.188258,40789,41307,39,1200,568670501572453,39.353232,810.587674
39,1960000000,568670512194082,568670546736505,781.227544,34.460022,34.542423,40673,41191,39,1200,568670547950184,35.756102,816.9836459999999
40,2000000000,568670557231477,568670608505233,786.25953,51.194811,51.273756,59574,60306,55,1200,568670610037987,52.80651,839.06604
41,2040000000,568670619449170,568670680056541,808.477032,60.537482,60.607371,40520,41038,39,1200,568670681488910,62.03974,870.5167720000001
42,2080000000,568670693991489,568670738082441,843.024663,44.011047,44.090952,40453,40956,38,1200,568670739334999,45.34351,888.3681730000001
43,2120000000,568670748749830,568670787549456,857.779036,38.727049,38.799626,40287,40776,37,1200,568670789521063,40.771233,898.5502690000001
44,2160000000,568670800517545,568670838913837,869.538398,38.329668,38.396292,40493,40996,38,1200,568670840094875,39.57733,909.115728
45,2200000000,568670849469258,568670889720548,878.484831,40.192858,40.25129,40470,40973,38,1200,568670890863154,41.393896,919.878727
46,2240000000,568670901648817,568670944735117,890.679046,42.997435,43.0863,40413,40931,39,1200,568670946133021,44.484204,935.16325
47,2280000000,568670958013481,568671016782206,907.045535,58.681492,58.768725,40287,40776,37,1200,568671018360401,60.34692,967.3924549999999
48,2320000000,568671031922960,568671074377925,941.025063,42.268114,42.454965,40311,40800,37,1200,568671075535346,43.612386,984.6374490000001
49,2360000000,568671085743339,568671129176555,954.774944,43.354559,43.433216,40435,40938,38,1200,568671130529883,44.786544,999.561488
50,2400000000,568671143809143,568671178489168,972.837741,34.603896,34.680025,40560,41078,39,1200,568671179795071,35.985928,1008.8236690000001
51,2440000000,568671189270671,568671224639024,978.300837,35.294272,35.368353,40453,40956,38,1200,568671226121954,36.851283,1015.15212
52,2480000000,568671239374142,568671290376791,988.405235,50.921592,51.002649,40464,40967,38,1200,568671291612358,52.238216,1040.643451
53,2520000000,568671305471241,568671343627435,1014.560799,37.981376,38.156194,40385,40903,39,1200,568671345011195,39.539954,1054.100753
54,2560000000,568671356891047,568671395544239,1025.924317,38.559463,38.653192,40548,41051,38,1200,568671396820510,39.929463,1065.85378
55,2600000000,568671407865312,568671442652282,1036.888021,34.710457,34.78697,40433,40951,39,1200,568671444114027,36.248715,1073.136736
56,2640000000,568671457406696,568671491994016,1046.422781,34.522711,34.58732,40549,41067,39,1200,568671493518738,36.112042,1082.534823
57,2680000000,568671507707705,568671557460099,1056.726702,49.684649,49.752394,40443,40946,38,1200,568671558620625,50.91292,1107.639622
58,2720000000,568671569941654,568671601585579,1078.975276,31.55074,31.643925,36332,36779,34,1200,568671603110237,33.168583,1112.1438589999998
59,2760000000,568671615791475,568671645787668,1084.812328,29.926112,29.996193,36733,37180,34,1200,568671647252966,31.461491,1116.273819
60,2800000000,568671659801786,568671690072542,1088.830863,30.180291,30.270756,36784,37231,34,1200,568671691781459,31.979673,1120.810536
61,2840000000,568671705173072,568671732108718,1094.203366,26.847997,26.935646,33138,33558,32,1200,568671733404861,28.231789,1122.435155
62,2880000000,568671746508056,568671775813841,1095.527981,29.236569,29.305785,36726,37188,35,1200,568671777224834,30.716778,1126.244759
63,2920000000,568671790507934,568671819628598,1099.527956,29.053751,29.120664,37042,37503,35,1200,568671820979654,30.47172,1129.999676
64,2960000000,568671834268738,568671863588252,1103.2902,29.253881,29.319514,36760,37222,35,1200,568671864959276,30.690538,1133.980738
65,3000000000,568671878279273,568671923930275,1107.29411,45.594585,45.651002,56890,57594,53,1200,568671925748440,47.469167,1154.763277
66,3040000000,568671939090710,568671972763523,1128.119787,33.5907,33.672813,40558,41076,39,1200,568671974329397,35.238687,1163.3584740000001
67,3080000000,568671989113923,568672042075988,1138.152825,52.811343,52.962065,40535,41053,39,1200,568672043413508,54.299585,1192.4524099999999
68,3120000000,568672058707480,568672097180317,1167.804014,38.257571,38.472837,40476,40979,38,1200,568672098547085,39.839605,1207.643619
69,3160000000,568672111787945,568672149798922,1180.812959,37.932,38.010977,40437,40955,39,1200,568672151029720,39.241775,1220.054734
70,3200000000,568672162042170,568672196685010,1191.076495,34.548823,34.64284,40555,41073,39,1200,568672198160740,36.11857,1227.195065
71,3240000000,568672211436832,568672257018361,1200.47247,45.489336,45.581529,40347,40836,37,1200,568672258134023,46.697191,1247.169661
72,3280000000,568672267514261,568672300178582,1216.533579,32.60464,32.664321,36722,37169,34,1200,568672301219202,33.704941,1250.2385199999999
73,3320000000,568672311911617,568672343490613,1220.965686,31.432403,31.578996,36701,37163,35,1200,568672344639234,32.727617,1253.693303
74,3360000000,568672353991153,568672393685764,1223.00711,39.632979,39.694611,33277,33696,32,1200,568672394999636,41.008483,1264.015593
75,3400000000,568672407529992,568672447213563,1236.568701,39.588274,39.683571,33228,33648,32,1200,568672449296148,41.766156,1278.3348569999998
76,3440000000,568672461463267,568672499374242,1250.485081,37.834974,37.910975,36986,37447,35,1200,568672500769075,39.305808,1289.790889
77,3480000000,568672514958522,568672560945112,1263.981039,45.914909,45.98659,36986,37462,36,1200,568672562093990,47.135468,1311.116507
78,3520000000,568672573764271,568672610158172,1282.796037,36.303468,36.393901,37026,37502,36,1200,568672611254569,37.490298,1320.286335
79,3560000000,568672620609911,568672652083818,1289.630445,31.41397,31.473907,36876,37337,35,1200,568672653224536,32.614625,1322.24507
80,3600000000,568672662588806,568672712368881,1291.614652,49.706474,49.780075,37088,37564,36,1200,568672714498154,51.909348,1343.524
81,3640000000,568672726526616,568672780261265,1315.62475,53.556087,53.734649,40596,41114,39,1200,568672781585505,55.058889,1370.6836389999999
82,3680000000,568672791001136,568672831575534,1340.031621,40.491901,40.574398,40521,41024,38,1200,568672833007231,42.006095,1382.037716
83,3720000000,568672847257895,568672885098053,1356.28534,37.755133,37.840158,40425,40928,38,1200,568672887011292,39.753397,1396.0387369999999
84,3760000000,568672902541523,568672938826110,1371.571624,36.19409,36.284587,40454,40957,38,1200,568672940510642,37.969119,1409.540743
85,3800000000,568672956647473,568672990193276,1385.682246,33.448362,33.545803,40335,40824,37,1200,568672991724142,35.076669,1420.7589150000001
86,3840000000,568673007926157,568673058365344,1396.957474,50.312562,50.439187,40573,41091,39,1200,568673059477037,51.55088,1448.508354
87,3880000000,568673072804938,568673122041166,1421.888384,49.061986,49.236228,40366,40870,38,1200,568673123229084,50.424146,1472.3125300000002
88,3920000000,568673132595179,568673167928683,1441.625248,35.250687,35.333504,40460,40978,39,1200,568673169118201,36.523022,1478.1482700000001
89,3960000000,568673178493224,568673228174257,1447.523901,49.60004,49.681033,40463,40981,39,1200,568673229573826,51.080602,1498.604503
90,4000000000,568673241375693,568673298850770,1470.405314,57.398372,57.475077,56864,57568,53,1200,568673300391845,59.016152,1529.421466
91,4040000000,568673311045986,568673348077495,1500.074232,36.954612,37.031509,40469,40987,39,1200,568673349592681,38.546695,1538.620927
92,4080000000,568673365234337,568673401531725,1514.294039,36.160234,36.297388,36865,37341,36,1200,568673402615834,37.381497,1551.6755360000002
93,4120000000,568673413722428,568673454578910,1522.753842,40.768864,40.856482,36767,37214,34,1200,568673456440084,42.717656,1565.471498
94,4160000000,568673469183018,568673511208410,1538.203808,41.957807,42.025392,36621,37083,35,1200,568673512654091,43.471073,1581.674881
95,4200000000,568673526449453,568673564460461,1555.503651,37.872606,38.011008,36880,37341,35,1200,568673566196514,39.747061,1595.250712
96,4240000000,568673578365521,568673619372341,1567.444199,40.839362,41.00682,37151,37627,36,1200,568673620506530,42.141009,1609.585208
97,4280000000,568673630520888,568673664951086,1579.543437,34.361589,34.430198,37204,37665,35,1200,568673666254301,35.733413,1615.27685
98,4320000000,568673679500697,568673716091529,1588.519471,36.523599,36.590832,37029,37505,36,1200,568673717151157,37.65046,1626.1699310000001
99,4360000000,568673726478947,568673757238126,1595.493368,30.702794,30.759179,36820,37281,35,1200,568673758346299,31.867352,1627.36072
100,4400000000,568673767649705,568673809716792,1596.667198,42.008655,42.067087,37108,37584,36,1200,568673811308235,43.65853,1640.325728
101,4440000000,568673824032033,568673857983409,1613.079863,33.848943,33.951376,40400,40903,38,1200,568673859367458,35.335425,1648.415288
102,4480000000,568673872684095,568673906939314,1621.715412,34.165074,34.255219,40597,41100,38,1200,568673908327555,35.64346,1657.358872
103,4520000000,568673921641152,568673955799634,1630.669973,34.071185,34.158482,40380,40898,39,1200,568673957102946,35.461794,1666.131767
104,4560000000,568673966503537,568674001338379,1635.533734,34.757497,34.834842,40822,41340,39,1200,568674002529369,36.025832,1671.5595660000001
105,4600000000,568674011912616,568674047313417,1640.937181,35.323072,35.400801,40393,40896,38,1200,568674048571992,36.659376,1677.596557
106,4640000000,568674057937894,568674116984606,1646.964828,58.967991,59.046712,40488,40991,38,1200,568674118347663,60.409769,1707.374597
107,4680000000,568674130791041,568674166807818,1679.809143,35.950888,36.016777,40445,40963,39,1200,568674168502206,37.711165,1717.5203079999999
108,4720000000,568674183689041,568674219300629,1692.719142,35.527363,35.611588,40531,41034,38,1200,568674220925416,37.236375,1729.9555169999999
109,4760000000,568674236129787,568674273867608,1705.159504,37.653436,37.737821,40484,40987,38,1200,568674275059878,38.930091,1744.089595
110,4800000000,568674284391668,568674334912839,1713.418953,50.450194,50.521171,40538,41041,38,1200,568674336373753,51.982085,1765.4010380000002
111,4840000000,568674350067322,568674393685788,1739.154448,43.436832,43.618466,40441,40959,39,1200,568674394919563,44.852241,1784.006689
112,4880000000,568674405491527,568674452175086,1754.524957,46.597894,46.683559,40552,41070,39,1200,568674454419496,48.927969,1803.4529260000002
113,4920000000,568674470697544,568674524385217,1779.77939,53.503351,53.687673,40524,41027,38,1200,568674525939059,55.241515,1835.0209049999999
114,4960000000,568674540971140,568674582572143,1810.065851,41.418952,41.601003,40353,40842,37,1200,568674584202978,43.231838,1853.297689
115,5000000000,568674600515170,568674659637019,1829.545144,59.036024,59.121849,56711,57415,53,1200,568674661109005,60.593835,1890.1389789999998
116,5040000000,568674672636405,568674708441691,1861.665002,35.724486,35.805286,40445,40963,39,1200,568674710346609,37.710204,1899.375206
117,5080000000,568674726598513,568674767851703,1875.632902,41.162789,41.25319,40520,41038,39,1200,568674769571179,42.972666,1918.605568
118,5120000000,568674785770090,568674824939256,1894.804512,39.080109,39.169166,40477,40995,39,1200,568674827314580,41.54449,1936.349002
119,5160000000,568674843927864,568674878495087,1912.961421,34.45407,34.567223,40389,40892,38,1200,568674880055554,36.12769,1949.089111
120,5200000000,568674897475343,568674932141064,1926.497636,34.591448,34.665721,40485,41003,39,1200,568674933819419,36.344076,1962.8417120000001
121,5240000000,568674951278505,568674994271620,1940.297214,42.923866,42.993115,40554,41072,39,1200,568674996600511,45.322006,1985.61922
122,5280000000,568675014069005,568675073841070,1963.152835,59.607711,59.772065,40433,40951,39,1200,568675074991835,60.92283,2024.075665
123,5320000000,568675084335274,568675130983824,1993.362239,46.574565,46.64855,40419,40937,39,1200,568675132566370,48.231096,2041.593335
124,5360000000,568675147725749,568675182645809,2016.757226,34.836251,34.92006,40437,40940,38,1200,568675184298468,36.572719,2053.329945
125,5400000000,568675200581828,568675235854372,2029.613465,35.188575,35.272544,40475,40993,39,1200,568675237462583,36.880755,2066.49422
126,5440000000,568675252613769,568675290153604,2041.646431,37.456346,37.539835,40493,40996,38,1200,568675292102075,39.488306,2081.134737
127,5480000000,568675307274286,568675346286010,2056.305091,38.928075,39.011724,40448,40966,39,1200,568675347899149,40.624863,2096.929954
128,5520000000,568675364256109,568675403627774,2073.282883,39.29432,39.371665,40464,40982,39,1200,568675405278993,41.022884,2114.305767
129,5560000000,568675421599121,568675460361722,2090.633607,38.663399,38.762601,40579,41082,38,1200,568675461866732,40.267611,2130.9012180000004
130,5600000000,568675478073259,568675523947080,2107.103425,45.789852,45.873821,40518,41036,39,1200,568675525400281,47.327022,2154.4304469999997
131,5640000000,568675539577312,568675576675829,2128.614774,37.000788,37.098517,40461,40964,38,1200,568675578418506,38.841194,2167.455968
132,5680000000,568675594928685,568675634151739,2143.953474,39.143149,39.223054,40467,40985,39,1200,568675635733390,40.804705,2184.758179
133,5720000000,568675652057358,568675695852178,2161.085251,43.718051,43.79482,40490,41008,39,1200,568675697497510,45.440152,2206.525403
134,5760000000,568675713864583,568675758690999,2182.886268,44.749775,44.826416,40553,41071,39,1200,568675760426828,46.562245,2229.4485130000003
135,5800000000,568675776764748,568675816248350,2205.79421,39.400913,39.483602,40376,40879,38,1200,568675817928113,41.163365,2246.957575
136,5840000000,568675835318078,568675875563353,2224.354132,40.150074,40.245275,40459,40977,39,1200,568675877236396,41.918318,2266.27245
137,5880000000,568675893474572,568675931305290,2242.505953,37.747133,37.830718,36391,36838,34,1200,568675932833276,39.358704,2281.864657
138,5920000000,568675950269065,568675989969885,2259.334367,39.548274,39.70082,36713,37175,35,1200,568675991466607,41.197542,2300.531909
139,5960000000,568676007922289,568676038583578,2276.958631,30.527591,30.661289,36747,37209,35,1200,568676039976331,32.054042,2309.012673
140,6000000000,568676056110825,568676111352628,2285.135263,55.16097,55.241803,56803,57507,53,1200,568676113271211,57.160386,2342.295649
141,6040000000,568676128478942,568676162573328,2317.501012,34.020945,34.094386,36375,36822,34,1200,568676164331397,35.852455,2353.3534670000004
142,6080000000,568676182706589,568676217436951,2331.739987,34.640025,34.730362,36354,36801,34,1200,568676219035114,36.328525,2368.068512
143,6120000000,568676236362422,568676274556088,2345.394539,38.105825,38.193666,36308,36755,34,1200,568676276035114,39.672692,2385.067231
144,6160000000,568676292331594,568676328870232,2361.362399,36.452525,36.538638,36774,37221,34,1200,568676330413515,38.081921,2399.44432
145,6200000000,568676347802584,568676383325402,2376.835629,35.430753,35.522818,36771,37218,34,1200,568676384924525,37.121941,2413.95757
146,6240000000,568676402405403,568676433417289,2391.441329,30.918093,31.011886,33230,33650,32,1200,568676434794105,32.388702,2423.8300310000004
147,6280000000,568676450936631,568676487700105,2399.961101,36.685777,36.763474,36660,37107,34,1200,568676489113401,38.17677,2438.137871
148,6320000000,568676505364345,568676545002892,2414.390062,39.562578,39.638547,37072,37533,35,1200,568676546707648,41.343303,2455.733365
149,6360000000,568676563361061,568676598085598,2432.383194,34.651448,34.724537,36886,37347,35,1200,568676599524559,36.163498,2468.546692
