frame,payload_bytes,encode_ms,decode_ms,roundtrip_service_ms
0,89526,2.017943,0.675336,2.693279
1,89721,1.973016,0.660615,2.633631
2,89582,1.990552,0.677479,2.668031
3,87454,1.854742,0.502502,2.357244
4,87364,1.832533,0.510534,2.343067
5,87356,1.86559,0.50519,2.37078
6,87401,1.827349,0.553287,2.380636
7,89317,1.921942,0.693864,2.615806
8,89794,1.992888,0.657255,2.650143
9,89385,1.943959,0.704456,2.648415
10,89763,1.963287,0.654696,2.617983
11,89345,2.014007,0.684392,2.698399
12,89794,1.970295,0.695817,2.666112
13,89564,1.974584,0.678632,2.653216
14,89653,4.056048,1.375664,5.431712
15,89569,2.481405,0.732201,3.213606
16,89556,1.995095,0.677576,2.672671
17,89703,2.264379,0.69156,2.955939
18,89390,2.070841,0.707112,2.777953
19,89782,2.101017,0.66612,2.767137
20,87626,2.004951,0.52775,2.532701
21,87403,1.995864,0.516454,2.512318
22,87367,1.856182,0.512358,2.36854
23,87321,1.887158,0.514534,2.401692
24,89544,1.994903,0.69748,2.692383
25,89754,1.97084,0.663047,2.633887
26,89555,2.006584,0.67028,2.676864
27,89686,2.014071,0.671912,2.685983
28,89633,1.978679,0.670344,2.649023
29,89499,2.045016,0.674408,2.719424
30,89736,1.998584,0.656487,2.655071
31,89366,1.909719,0.694984,2.604703
32,89771,1.996119,0.65956,2.655679
33,89209,1.937239,0.698216,2.635455
34,89795,1.968215,0.657512,2.625727
35,89323,2.007256,0.685864,2.69312
36,89768,1.995159,0.66068,2.655839
37,87664,1.85855,0.527782,2.386332
38,87377,1.874646,0.508358,2.383004
39,87382,1.86543,0.505702,2.371132
40,87331,1.829973,0.499718,2.329691
41,89704,2.007992,0.668744,2.676736
42,89448,1.984856,0.691752,2.676608
43,89757,1.987927,0.660296,2.648223
44,89383,1.939127,0.69748,2.636607
45,89768,1.980087,0.661544,2.641631
46,89245,1.924278,0.696809,2.621087
47,89790,1.998296,0.65796,2.656256
48,89401,1.992919,0.692776,2.685695
49,89758,1.970135,0.658184,2.628319
50,89535,2.002519,0.66244,2.664959
51,89726,2.020088,0.65796,2.678048
52,89587,1.971319,0.669448,2.640767
53,89587,2.011832,0.670216,2.682048
54,87613,1.871926,0.536326,2.408252
55,87356,1.837238,0.50423,2.341468
56,87305,1.863861,0.501158,2.365019
57,87330,1.843414,0.523142,2.366556
58,89779,1.978999,0.656488,2.635487
59,89279,1.957463,0.71252,2.669983
60,89781,1.974967,0.677896,2.652863
61,89415,1.984888,0.678696,2.663584
62,89793,2.000504,0.659688,2.660192
63,89552,1.977175,0.683624,2.660799
64,89627,2.000087,0.666408,2.666495
65,89602,1.990968,0.669703,2.660671
66,89609,1.989944,0.670408,2.660352
67,89724,1.974456,0.660808,2.635264
68,89393,1.953847,0.690633,2.64448
69,89752,1.989816,0.668968,2.658784
70,89237,1.929975,0.698824,2.628799
71,87473,1.880342,0.509574,2.389916
72,87359,1.86351,0.501734,2.365244
73,87412,1.837814,0.50135,2.339164
74,87323,1.875926,0.503686,2.379612
75,89767,1.968727,0.689513,2.65824
76,89611,1.982904,0.665736,2.64864
77,89658,2.004568,0.665128,2.669696
78,89611,1.985399,0.69172,2.677119
79,89462,1.988056,0.667495,2.655551
80,89760,2.027832,0.67316,2.700992
81,89365,1.915478,0.718441,2.633919
82,89747,1.973303,0.663752,2.637055
83,89230,1.955703,0.700424,2.656127
84,89813,2.000183,0.662056,2.662239
85,89374,1.980471,0.685512,2.665983
86,89732,2.011032,0.663656,2.674688
87,89496,2.019447,0.675272,2.694719
88,87325,1.851766,0.499974,2.35174
89,87326,1.872406,0.52007,2.392476
90,87334,1.845205,0.535527,2.380732
91,87329,1.840502,0.499494,2.339996
92,89445,2.003895,0.678248,2.682143
93,89727,1.971447,0.679752,2.651199
94,89353,1.925175,0.694984,2.620159
95,89779,2.009368,0.664935,2.674303
96,89283,1.904215,0.727336,2.631551
97,89787,1.970519,0.659112,2.629631
98,89407,2.009464,0.684456,2.69392
99,89763,1.972375,0.686312,2.658687
100,89560,1.982551,0.6642,2.646751
101,89679,2.007543,0.713929,2.721472
102,89554,2.005559,0.679208,2.684767
103,89569,1.988344,0.666247,2.654591
104,89643,2.01436,0.6722,2.68656
105,87397,1.86959,0.518758,2.388348
106,87329,1.846134,0.499365,2.345499
107,87376,1.873174,0.510886,2.38406
108,87358,1.835894,0.519846,2.35574
109,89335,1.924118,0.694601,2.618719
110,89765,1.991544,0.664072,2.655616
111,89419,1.986071,0.717448,2.703519
112,89783,1.982552,0.657767,2.640319
113,89593,2.007064,0.66884,2.675904
114,89708,1.992536,0.684552,2.677088
115,89588,1.975447,0.67524,2.650687
116,89567,2.010711,0.679945,2.690656
117,89743,1.969784,0.689064,2.658848
118,89372,1.927382,0.680456,2.607838
119,89755,2.0062,0.661575,2.667775
120,89316,1.937047,0.69412,2.631167
121,89794,1.989048,0.659112,2.64816
122,87543,1.901879,0.509542,2.411421
123,87329,1.841141,0.522022,2.363163
124,87361,1.857366,0.503622,2.360988
125,87372,1.874774,0.508966,2.38374
126,89593,1.975927,0.684872,2.660799
127,89690,2.00876,0.670952,2.679712
128,89612,2.009336,0.6866,2.695936
129,89507,1.985719,0.694345,2.680064
130,89746,1.976792,0.662568,2.63936
131,89375,1.940151,0.699048,2.639199
132,89747,1.98156,0.6898,2.67136
133,89243,1.924054,0.700745,2.624799
134,89791,1.99228,0.65812,2.6504
135,89345,1.978936,0.704744,2.68368
136,89736,1.983287,0.659592,2.642879
137,89517,2.01484,0.672935,2.687775
138,89756,2.006232,0.660904,2.667136
139,87655,1.865686,0.525062,2.390748
140,89616,2.013591,0.668136,2.681727
141,89681,2.003192,0.671271,2.674463
142,89495,1.9958,0.67444,2.67024
143,89758,2.009271,0.663176,2.672447
144,89363,1.943927,0.694344,2.638271
145,89804,1.965175,0.658184,2.623359
146,89205,1.933398,0.714793,2.648191
147,89788,1.989367,0.667336,2.656703
148,89440,1.978967,0.686408,2.665375
149,89749,1.98572,0.663272,2.648992
150,89526,1.98748,0.66868,2.65616
151,89721,1.979735,0.685832,2.665567
152,89582,1.990775,0.671656,2.662431
153,87454,1.872214,0.51255,2.384764
154,87364,1.855574,0.498726,2.3543
155,87356,1.868854,0.506982,2.375836
156,87401,1.86543,0.50487,2.3703
157,89317,1.917622,0.694857,2.612479
158,89794,1.999896,0.659592,2.659488
