frame,payload_bytes,encode_ms,decode_ms,roundtrip_service_ms
0,89526,1.985047,0.664584,2.649631
1,89721,2.004728,0.664456,2.669184
2,89582,1.986071,0.734025,2.720096
3,87454,1.850326,0.498022,2.348348
4,87364,1.882966,0.512166,2.395132
5,87356,1.840566,0.497445,2.338011
6,87401,1.87167,0.499078,2.370748
7,89317,1.91327,0.717801,2.631071
8,89794,1.983383,0.658216,2.641599
9,89385,1.998775,0.691496,2.690271
10,89763,2.01836,0.660456,2.678816
11,89345,1.980408,0.681224,2.661632
12,89794,2.033944,0.661863,2.695807
13,89564,1.993176,0.681704,2.67488
14,89653,1.989687,0.664008,2.653695
15,89569,2.463613,0.688744,3.152357
16,89556,1.997335,0.667496,2.664831
17,89703,1.973527,0.693864,2.667391
18,89390,1.943383,0.678568,2.621951
19,89782,2.003511,0.657064,2.660575
20,87626,1.860246,0.54999,2.410236
21,87403,1.861142,0.49815,2.359292
22,87367,1.876598,0.504774,2.381372
23,87321,1.837269,0.496038,2.333307
24,89544,2.019864,0.674664,2.694528
25,89754,2.011544,0.65748,2.669024
26,89555,1.992407,0.661,2.653407
27,89686,1.993304,0.664423,2.657727
28,89633,2.00396,0.670984,2.674944
29,89499,2.012919,0.694056,2.706975
30,89736,1.983224,0.657575,2.640799
31,89366,1.980887,0.695817,2.676704
32,89771,1.968824,0.679976,2.6488
33,89209,1.912631,0.690824,2.603455
34,89795,2.005111,0.657096,2.662207
35,89323,1.978487,0.702281,2.680768
36,89768,1.965528,0.654759,2.620287
37,87664,1.897302,0.523527,2.420829
38,87377,1.866166,0.530983,2.397149
39,87382,1.861878,0.496966,2.358844
40,87331,1.871446,0.499302,2.370748
41,89704,1.989847,0.660648,2.650495
42,89448,2.011991,0.66964,2.681631
43,89757,2.001048,0.658183,2.659231
44,89383,1.921335,0.69204,2.613375
45,89768,1.968503,0.652328,2.620831
46,89245,1.971863,0.703432,2.675295
47,89790,1.971671,0.672776,2.644447
48,89401,1.984024,0.673543,2.657567
49,89758,1.998712,0.655175,2.653887
50,89535,1.978328,0.679912,2.65824
51,89726,1.99388,0.651752,2.645632
52,89587,2.041624,0.669768,2.711392
53,89587,1.986359,0.687657,2.674016
54,87613,1.872918,0.528295,2.401213
55,87356,1.887575,0.501542,2.389117
56,87305,1.83951,0.492806,2.332316
57,87330,1.872022,0.494629,2.366651
58,89779,1.994296,0.654407,2.648703
59,89279,1.917367,0.700648,2.618015
60,89781,2.006264,0.656519,2.662783
61,89415,2.006936,0.674984,2.68192
62,89793,1.961016,0.651047,2.612063
63,89552,1.99756,0.657671,2.655231
64,89627,2.031864,0.66292,2.694784
65,89602,1.968599,0.682696,2.651295
66,89609,2.009271,0.658632,2.667903
67,89724,2.003607,0.657864,2.661471
68,89393,1.937719,0.696872,2.634591
69,89752,1.970231,0.652904,2.623135
70,89237,1.964984,0.688744,2.653728
71,87473,1.83951,0.516486,2.355996
72,87359,1.851094,0.495142,2.346236
73,87412,1.910679,0.504838,2.415517
74,87323,1.847445,0.492038,2.339483
75,89767,2.013528,0.654311,2.667839
76,89611,2.001944,0.660232,2.662176
77,89658,1.971992,0.660615,2.632607
78,89611,2.001528,0.667944,2.669472
79,89462,2.02108,0.667944,2.689024
80,89760,1.978903,0.658088,2.636991
81,89365,1.950199,0.69204,2.642239
82,89747,2.005431,0.663816,2.669247
83,89230,1.919415,0.687496,2.606911
84,89813,1.995064,0.660584,2.655648
85,89374,2.027031,0.684744,2.711775
86,89732,1.968471,0.669448,2.637919
87,89496,1.974039,0.665352,2.639391
88,87325,1.869206,0.499046,2.368252
89,87326,1.832053,0.504966,2.337019
90,87334,1.873174,0.497542,2.370716
