frame,pts_ns,raw_ready_ns,encoded_ready_ns,source_schedule_lateness_ms,encoder_ms,encode_path_ms,payload_bytes,rtp_bytes,rtp_packets,max_rtp_packet_bytes,packet_ready_ns,packet_ready_ms,scheduled_packet_latency_ms
0,400000000,568738321788799,568738364271092,0.167184,33.929936,42.482293,28475,28814,25,1200,568738365187807,43.399008,43.566192
1,440000000,568738361822295,568738384713861,0.19732,14.324713,22.891566,24495,24792,22,1200,568738385403309,23.581014,23.778334
2,480000000,568738401808719,568738445825526,0.1904,35.295232,44.016807,24535,24832,22,1200,568738446833890,45.025171,45.215571
3,520000000,568738441796102,568738466709132,0.17564,16.268192,24.91303,21136,21391,19,1200,568738467555734,25.759632,25.935272
4,560000000,568738481763966,568738522015705,0.130799,32.831012,40.251739,21040,21295,19,1200,568738522755937,40.991971,41.12277
5,600000000,568738521816534,568738549579006,0.187944,19.349124,27.762472,21151,21406,19,1200,568738550193573,28.377039,28.564983
6,640000000,568738561992656,568738587857857,0.376482,17.285452,25.865201,21135,21390,19,1200,568738588798124,26.805468,27.18195
7,680000000,568738601798406,568738639335040,0.164247,29.981953,37.536634,18107,18334,17,1200,568738640159402,38.360996,38.525243
8,720000000,568738641805758,568738673960249,0.173615,24.568898,32.154491,18144,18371,17,1200,568738675025541,33.219783,33.393398
9,760000000,568738681797621,568738722129393,0.167879,32.946469,40.331772,17955,18182,17,1200,568738722898490,41.100869,41.268748
10,800000000,568738721810029,568738769272125,0.178143,40.130713,47.462096,18194,18421,17,1200,568738770073991,48.263962,48.442105
11,840000000,568738761793189,568738810024958,0.164886,40.898211,48.231769,18103,18330,17,1200,568738811042474,49.249285,49.414171
12,880000000,568738801816605,568738835379337,0.186734,24.930118,33.562732,18105,18332,17,1200,568738836286292,34.469687,34.656421
13,920000000,568738841818709,568738888837887,0.184102,39.506482,47.019178,18254,18481,17,1200,568738889633161,47.814452,47.998554000000006
14,960000000,568738881792364,568738918653439,0.156798,29.432699,36.861075,18123,18350,17,1200,568738919449545,37.657181,37.813979
15,1000000000,568738921798980,568738968907920,0.163669,39.758773,47.10894,28708,29077,28,1200,568738970051389,48.252409,48.416078
16,1040000000,568738961787836,568738993388081,0.150797,24.312607,31.600245,18280,18507,17,1200,568738994372284,32.584448,32.735245
17,1080000000,568739001794452,568739034656823,0.156933,24.997222,32.862371,18173,18400,17,1200,568739035409376,33.614924,33.771857000000004
18,1120000000,568739041820268,568739083159572,0.189661,33.488875,41.339304,18161,18388,17,1200,568739084115583,42.295315,42.484976
19,1160000000,568739081888293,568739125005473,0.26239,34.812602,43.11718,18027,18254,17,1200,568739125791178,43.902885,44.165275
20,1200000000,568739121808699,568739157171101,0.176685,26.962206,35.362402,18103,18330,17,1200,568739157971494,36.162795,36.33948
21,1240000000,568739161802931,568739196024711,0.165092,26.40684,34.22178,18093,18320,17,1200,568739196799472,34.996541,35.161633
22,1280000000,568739201794315,568739237407631,0.15782,28.163852,35.613316,18131,18358,17,1200,568739238161464,36.367149,36.524969
23,1320000000,568739241801219,568739285266308,0.16482,36.010985,43.465089,18109,18336,17,1200,568739286036717,44.235498,44.400318
24,1360000000,568739281795131,568739316716119,0.161484,27.558022,34.920988,18167,18394,17,1200,568739317500224,35.705093,35.866577
25,1400000000,568739321812403,568739363355261,0.180452,33.830479,41.542858,18123,18350,17,1200,568739364135174,42.322771,42.503223000000006
26,1440000000,568739361790986,568739411341523,0.156763,42.121841,49.550537,18181,18408,17,1200,568739412163516,50.37253,50.529292999999996
27,1480000000,568739401794434,568739449796312,0.159091,40.752192,48.001878,17946,18173,17,1200,568739450615746,48.821312,48.980402999999995
28,1520000000,568739441791002,568739476501203,0.159691,27.435907,34.710201,18089,18316,17,1200,568739477180475,35.389473,35.549164000000005
29,1560000000,568739481800946,568739516980337,0.165283,27.842537,35.179391,18084,18311,17,1200,568739517752026,35.95108,36.116363
30,1600000000,568739521798378,568739555185139,0.160955,26.051443,33.386761,18140,18367,17,1200,568739555963229,34.164851,34.325806
31,1640000000,568739561795361,568739595942484,0.15909,26.746715,34.147123,18002,18229,17,1200,568739596659357,34.863996,35.023086
32,1680000000,568739601792857,568739644799092,0.161802,35.552611,43.006235,18189,18416,17,1200,568739645684063,43.891206,44.053008
33,1720000000,568739641829617,568739694636448,0.197187,44.542029,52.806831,18165,18392,17,1200,568739695473706,53.644089,53.841276
34,1760000000,568739681823305,568739713714913,0.194362,23.940858,31.891608,18064,18291,17,1200,568739714496875,32.67357,32.867931999999996
35,1800000000,568739721790433,568739760443272,0.161586,30.828491,38.652839,18028,18255,17,1200,568739761214482,39.424049,39.585634999999996
36,1840000000,568739761798360,568739792902343,0.16337,23.787192,31.103983,18009,18236,17,1200,568739793654064,31.855704,32.019073999999996
37,1880000000,568739801799952,568739833636680,0.163425,24.41536,31.836728,18349,18576,17,1200,568739834441553,32.641601,32.805026
38,1920000000,568739841812488,568739880858869,0.179033,31.145616,39.046381,18241,18468,17,1200,568739881717471,39.904983,40.084016
39,1960000000,568739881789792,568739935226934,0.158033,45.585658,53.437142,18182,18409,17,1200,568739936147521,54.357729,54.515762
40,2000000000,568739921798200,568739957367835,0.161897,28.107179,35.569635,28705,29074,28,1200,568739958458568,36.660368,36.822265
41,2040000000,568739961849808,568739994318351,0.220897,23.957722,32.468543,18137,18364,17,1200,568739995153081,33.303273,33.52417
42,2080000000,568740001795847,568740037383499,0.160281,28.074187,35.587652,18134,18361,17,1200,568740038090547,36.2947,36.454981
43,2120000000,568740041791231,568740073961787,0.156048,24.767813,32.170556,18139,18366,17,1200,568740074739332,32.948101,33.104149
44,2160000000,568740081846936,568740135821684,0.229481,44.95685,53.974748,18075,18302,17,1200,568740136702687,54.855751,55.085232
45,2200000000,568740121814479,568740165760085,0.185376,35.934695,43.945606,18174,18401,17,1200,568740166514174,44.699695,44.885070999999996
46,2240000000,568740161804679,568740207185022,0.171096,37.101974,45.380343,18101,18328,17,1200,568740207980295,46.175616,46.346712
47,2280000000,568740201841375,568740251826797,0.210928,41.67774,49.985422,18030,18257,17,1200,568740252730679,50.889304,51.100232000000005
48,2320000000,568740241830583,568740291278206,0.200424,41.049252,49.447623,18066,18293,17,1200,568740292166120,50.335537,50.535961
49,2360000000,568740281849487,568740332172192,0.223808,41.624395,50.322705,18044,18271,17,1200,568740332993226,51.143739,51.367546999999995
50,2400000000,568740321836582,568740375102779,0.208664,44.452493,53.266197,18234,18461,17,1200,568740375819619,53.983037,54.191701
51,2440000000,568740361846462,568740414005926,0.218128,43.299071,52.159464,18083,18310,17,1200,568740414825775,52.979313,53.197441
52,2480000000,568740401835062,568740453402102,0.206631,42.651223,51.56704,18080,18307,17,1200,568740454222112,52.38705,52.593681000000004
53,2520000000,568740441831022,568740481714020,0.203231,30.643145,39.882998,18010,18237,17,1200,568740482647087,40.816065,41.019296000000004
54,2560000000,568740481872774,568740525229062,0.248631,35.216352,43.356288,18233,18460,17,1200,568740526078992,44.206218,44.454849
55,2600000000,568740521824989,568740556324692,0.197871,25.842864,34.499703,18049,18276,17,1200,568740557112254,35.287265,35.485136
56,2640000000,568740561801397,568740597498106,0.184294,27.745543,35.696709,18090,18317,17,1200,568740598255267,36.45387,36.638164
57,2680000000,568740601801709,568740633493315,0.17107,23.920795,31.691606,18129,18356,17,1200,568740634201707,32.399998,32.571068
58,2720000000,568740641822917,568740680116681,0.198102,30.207717,38.293764,18103,18330,17,1200,568740680877586,39.054669,39.252770999999996
59,2760000000,568740681804508,568740725310462,0.170926,35.959176,43.505954,18048,18275,17,1200,568740726113095,44.308587,44.479513000000004
60,2800000000,568740721803700,568740768274680,0.171173,38.205538,46.47098,18175,18402,17,1200,568740769104034,47.300334,47.471507
61,2840000000,568740761844461,568740812376353,0.212894,42.055568,50.531892,18212,18439,17,1200,568740813162570,51.318109,51.531003
62,2880000000,568740801820260,568740840549485,0.191381,30.181732,38.729225,18110,18337,17,1200,568740841269878,39.449618,39.640999
63,2920000000,568740841790908,568740884288753,0.159629,34.475927,42.497845,18208,18435,17,1200,568740885114619,43.323711,43.483340000000005
64,2960000000,568740881812468,568740924557708,0.182021,34.444982,42.74524,18246,18473,17,1200,568740925475255,43.662787,43.844808
65,3000000000,568740921827468,568740975882761,0.198077,45.583097,54.055293,28694,29063,28,1200,568740977078231,55.250763,55.44884
66,3040000000,568740961814051,568741000407979,0.183509,30.267077,38.593928,18300,18527,17,1200,568741001094483,39.280432,39.463941
67,3080000000,568741001794139,568741041887092,0.161196,32.283069,40.092953,18116,18343,17,1200,568741042698973,40.904834,41.06603
68,3120000000,568741041786355,568741089325699,0.149636,40.21881,47.539344,18195,18422,17,1200,568741090110029,48.323674,48.47331
69,3160000000,568741081793963,568741129109145,0.158364,39.958072,47.315182,18179,18406,17,1200,568741130031268,48.237305,48.395669
70,3200000000,568741121788482,568741170957126,0.153108,41.721996,49.168644,18056,18283,17,1200,568741171749456,49.960974,50.114082
71,3240000000,568741161791834,568741196497108,0.157707,27.432228,34.705274,18106,18333,17,1200,568741197283421,35.491587,35.649294000000005
72,3280000000,568741201810834,568741241395845,0.177572,31.888312,39.585011,18202,18429,17,1200,568741242229423,40.418589,40.596160999999995
73,3320000000,568741241818986,568741276545604,0.183387,27.517957,34.726618,18030,18257,17,1200,568741277308269,35.489283,35.672670000000004
74,3360000000,568741281793826,568741326360751,0.157651,37.14111,44.566925,18206,18433,17,1200,568741327165465,45.371639,45.52929
75,3400000000,568741321790586,568741367604758,0.200395,38.283524,45.814172,18081,18308,17,1200,568741368361823,46.571237,46.771632000000004
76,3440000000,568741361801586,568741393551368,0.175203,24.364959,31.749782,18194,18421,17,1200,568741394418706,32.61712,32.792323
77,3480000000,568741401795913,568741436979624,0.164283,27.245761,35.183711,18187,18414,17,1200,568741437757426,35.961513,36.125795999999994
78,3520000000,568741441807137,568741489532212,0.181811,40.296251,47.725075,21026,21281,19,1200,568741490458431,48.651294,48.833105
79,3560000000,568741481810649,568741515117986,0.184074,25.137064,33.307337,18165,18392,17,1200,568741515900491,34.089842,34.273916
80,3600000000,568741521807697,568741558933927,0.178274,29.020278,37.12623,18378,18605,17,1200,568741559708464,37.900767,38.079041000000004
81,3640000000,568741561788297,568741597559310,0.15465,28.323342,35.771013,18098,18325,17,1200,568741598353816,36.565519,36.720169
82,3680000000,568741601792960,568741649375506,0.15877,40.163738,47.582546,18118,18345,17,1200,568741650278236,48.485276,48.644045999999996
83,3720000000,568741641812664,568741689406698,0.181002,39.567859,47.594034,18206,18433,17,1200,568741690463286,48.650622,48.831624
84,3760000000,568741681816848,568741718648355,0.186882,28.491824,36.831507,18202,18429,17,1200,568741719474605,37.657757,37.844638999999994
85,3800000000,568741721792840,568741760601138,0.156985,30.917613,38.808298,18119,18346,17,1200,568741761399803,39.606963,39.763948
86,3840000000,568741761812096,568741804487319,0.179121,34.984444,42.675223,18173,18400,17,1200,568741805262785,43.450689,43.62981
87,3880000000,568741801786968,568741848353597,0.150665,38.95054,46.566629,18070,18297,17,1200,568741849214023,47.427055,47.57772
88,3920000000,568741841793871,568741874577970,0.161441,25.296202,32.784099,18209,18436,17,1200,568741875295483,33.501612,33.663053000000005
89,3960000000,568741881803623,568741925667341,0.175577,35.489155,43.863718,18293,18520,17,1200,568741926200723,44.3971,44.572677
90,4000000000,568741921828351,568741960558728,0.201425,30.521032,38.730377,31410,31807,30,1200,568741961266321,39.43797,39.639395
91,4040000000,568741961753302,568742015865013,0.125224,46.090336,54.111711,18169,18396,17,1200,568742016515676,54.762374,54.887598000000004
92,4080000000,568742001795727,568742038325438,0.163136,29.076823,36.529711,21112,21367,19,1200,568742038976453,37.180726,37.343862
93,4120000000,568742041743622,568742080318253,0.112279,30.227365,38.574631,21117,21372,19,1200,568742080865907,39.122285,39.234564
94,4160000000,568742081753278,568742116210836,0.118959,27.297474,34.457558,21166,21421,19,1200,568742116716922,34.963644,35.082603
95,4200000000,568742121776374,568742163965768,0.142247,34.550904,42.189394,18188,18415,17,1200,568742164619183,42.842809,42.985056
96,4240000000,568742161805454,568742193690182,0.170015,23.855897,31.884728,18243,18470,17,1200,568742194306254,32.5008,32.670815
97,4280000000,568742201751397,568742235182576,0.119255,25.248586,33.431179,18127,18354,17,1200,568742235665237,33.91384,34.033095
98,4320000000,568742241774590,568742281612147,0.145231,32.082714,39.837557,18133,18360,17,1200,568742282195546,40.420956,40.566187
99,4360000000,568742281791478,568742314491319,0.171207,25.437612,32.699841,18112,18339,17,1200,568742314979965,33.188487,33.359694000000005
100,4400000000,568742321774797,568742362643503,0.143326,32.58912,40.868706,18088,18315,17,1200,568742363098997,41.3242,41.467526
101,4440000000,568742361785989,568742396282012,0.151222,27.398595,34.496023,18233,18460,17,1200,568742396907267,35.121278,35.272499999999994
102,4480000000,568742401758685,568742435169671,0.122734,25.200873,33.410986,18333,18560,17,1200,568742435804942,34.046257,34.168991
103,4520000000,568742441800469,568742473676685,0.16967,23.565366,31.876216,18325,18552,17,1200,568742474357269,32.5568,32.726470000000006
104,4560000000,568742481773581,568742515868671,0.142878,25.564974,34.09509,18361,18588,17,1200,568742516382021,34.60844,34.751318000000005
105,4600000000,568742521748740,568742557127269,0.120821,27.443299,35.378529,18350,18577,17,1200,568742557736845,35.988105,36.108926
106,4640000000,568742561771804,568742605314750,0.144205,35.090302,43.542946,18463,18690,17,1200,568742605835492,44.063688,44.207893
107,4680000000,568742601801428,568742642308594,0.172966,32.274173,40.507166,18392,18619,17,1200,568742642854233,41.052805,41.225771
108,4720000000,568742641768012,568742676024992,0.132733,27.173121,34.25698,18422,18649,17,1200,568742676433733,34.665721,34.798454
109,4760000000,568742681742851,568742725381990,0.104372,36.326092,43.639139,18380,18607,17,1200,568742725957133,44.214282,44.318653999999995
110,4800000000,568742721811964,568742753837270,0.183853,23.771481,32.025306,18418,18645,17,1200,568742754478877,32.666913,32.850766
111,4840000000,568742761753139,568742797198549,0.116484,27.939433,35.44541,18454,18681,17,1200,568742797667099,35.91396,36.030444
112,4880000000,568742801769355,568742853980627,0.1359,44.285674,52.211272,18397,18624,17,1200,568742854539738,52.770383,52.906283
113,4920000000,568742841781763,568742894300527,0.147668,44.403948,52.518764,18330,18557,17,1200,568742894743060,52.961297,53.108965000000005
114,4960000000,568742881785563,568742923458407,0.151372,33.867664,41.672844,18359,18586,17,1200,568742924075310,42.289747,42.441119
115,5000000000,568742921788723,568742955938214,0.161252,25.960115,34.149491,31422,31819,30,1200,568742956819600,35.030877,35.192128999999994
116,5040000000,568742961770698,568743005506062,0.137468,35.778342,43.735364,21231,21486,19,1200,568743006140822,44.370124,44.507591999999995
117,5080000000,568743001805155,568743042760966,0.173428,32.792259,40.955811,21138,21393,19,1200,568743043209995,41.40484,41.578268
118,5120000000,568743041765594,568743076053231,0.130219,27.185377,34.287637,21037,21292,19,1200,568743076540948,34.775354,34.905573
119,5160000000,568743081765458,568743121669513,0.129251,32.240093,39.904055,21114,21369,19,1200,568743122239023,40.473565,40.602816000000004
120,5200000000,568743121836491,568743169772512,0.208828,40.581439,47.936021,21202,21457,19,1200,568743170538889,48.702398,48.911226
121,5240000000,568743161798786,568743217159087,0.172851,47.001162,55.360301,18182,18409,17,1200,568743217812983,56.014197,56.187048000000004
122,5280000000,568743201801626,568743242215799,0.172075,32.432767,40.414173,18189,18416,17,1200,568743242659484,40.857858,41.029933
123,5320000000,568743241755825,568743276682317,0.118018,27.84068,34.926492,18028,18255,17,1200,568743277336213,35.580388,35.698406
124,5360000000,568743281768297,568743315514167,0.134554,25.183721,33.74587,18138,18365,17,1200,568743315955164,34.186867,34.321421
125,5400000000,568743321774113,568743365479301,0.140466,35.742662,43.705188,18117,18344,17,1200,568743365916586,44.142473,44.282939000000006
126,5440000000,568743361769337,568743396555699,0.133962,27.358947,34.786362,21042,21297,19,1200,568743396970968,35.201631,35.335592999999996
127,5480000000,568743401763601,568743442810741,0.130178,33.336041,41.04714,21050,21305,19,1200,568743443368347,41.604746,41.734924
128,5520000000,568743441805097,568743473703809,0.182106,23.803321,31.898712,21075,21330,19,1200,568743474466090,32.660993,32.843098999999995
