frame,payload_bytes,encode_ms,decode_ms,roundtrip_service_ms
0,2321,0.171458,0.074241,0.245699
1,2329,0.171522,0.072833,0.244355
2,2334,0.168962,0.071105,0.240067
3,2348,0.174498,0.068161,0.242659
4,2358,0.19357,0.078497,0.272067
5,2352,0.17085,0.06752,0.23837
6,2359,0.168578,0.067585,0.236163
7,2351,0.170594,0.067009,0.237603
8,2354,0.16813,0.067009,0.235139
9,2347,0.17133,0.067489,0.238819
10,2342,0.16749,0.068417,0.235907
11,2317,0.166562,0.071201,0.237763
12,2335,0.173154,0.070369,0.243523
13,2343,0.167586,0.078081,0.245667
14,2344,0.170082,0.068289,0.238371
15,2355,0.565062,0.075297,0.640359
16,2363,0.173122,0.069825,0.242947
17,2348,0.172066,0.082785,0.254851
18,2358,0.17453,0.069729,0.244259
19,2350,0.168834,0.067553,0.236387
20,2348,0.169666,0.071105,0.240771
21,2323,0.168354,0.069057,0.237411
22,2320,0.169602,0.070657,0.240259
23,2330,0.165954,0.070113,0.236067
24,2340,0.166274,0.070785,0.237059
25,2350,0.169378,0.070497,0.239875
26,2354,0.168674,0.067744,0.236418
27,2362,0.170786,0.066816,0.237602
28,2359,0.168514,0.066976,0.23549
29,2354,0.166946,0.06688,0.233826
30,2352,0.166146,0.066336,0.232482
31,2336,0.167618,0.069249,0.236867
32,2331,0.16797,0.068097,0.236067
33,2323,0.18717,0.072321,0.259491
34,2326,0.168578,0.069825,0.238403
35,2346,0.168738,0.069729,0.238467
36,2351,0.16701,0.066401,0.233411
37,2350,0.165314,0.067233,0.232547
38,2360,0.173186,0.066305,0.239491
39,2359,0.178307,0.067168,0.245475
40,2356,0.166466,0.066208,0.232674
41,2350,0.165762,0.065984,0.231746
42,2339,0.166754,0.068928,0.235682
43,2326,0.168194,0.068608,0.236802
44,2325,0.174338,0.070305,0.244643
45,2344,0.166722,0.069825,0.236547
46,2339,0.165218,0.069025,0.234243
47,2353,0.16701,0.067041,0.234051
48,2353,0.186274,0.070561,0.256835
49,2364,0.168386,0.067009,0.235395
50,2356,0.167266,0.067425,0.234691
51,2350,0.174658,0.071585,0.246243
52,2356,0.174594,0.070656,0.24525
53,2348,0.17517,0.066977,0.242147
54,2319,0.16653,0.073121,0.239651
55,2270,0.168066,0.064417,0.232483
56,2278,0.164034,0.063361,0.227395
57,2289,0.167362,0.063265,0.230627
58,2290,0.165378,0.068321,0.233699
59,2278,0.166978,0.069121,0.236099
60,2283,0.170402,0.064737,0.235139
61,2271,0.167714,0.064001,0.231715
62,2267,0.16653,0.064161,0.230691
63,2286,0.17165,0.079329,0.250979
64,2277,0.170306,0.065569,0.235875
65,2281,0.167106,0.063745,0.230851
66,2275,0.166338,0.063809,0.230147
67,2281,0.172322,0.064897,0.237219
68,2271,0.166082,0.063873,0.229955
69,2275,0.16509,0.065249,0.230339
70,2288,0.172514,0.065281,0.237795
71,2275,0.165634,0.063361,0.228995
72,2277,0.174626,0.064801,0.239427
73,2275,0.166178,0.064577,0.230755
74,2267,0.168226,0.063777,0.232003
75,2345,0.16733,0.069473,0.236803
76,2331,0.168386,0.069441,0.237827
77,2325,0.167234,0.068801,0.236035
78,2345,0.16477,0.069473,0.234243
79,2350,0.200994,0.075681,0.276675
80,2355,0.178178,0.069281,0.247459
81,2352,0.166786,0.068225,0.235011
82,2361,0.171554,0.073857,0.245411
83,2355,0.17037,0.068609,0.238979
84,2344,0.16925,0.067456,0.236706
85,2348,0.168258,0.071232,0.23949
86,2341,0.16765,0.069952,0.237602
87,2323,0.166722,0.068673,0.235395
88,2334,0.165506,0.068865,0.234371
89,2346,0.167874,0.069793,0.237667
90,2353,0.176802,0.070049,0.246851
91,2355,0.170082,0.067009,0.237091
92,2350,0.172642,0.067073,0.239715
93,2361,0.175458,0.068353,0.243811
