frame,payload_bytes,encode_ms,decode_ms,roundtrip_service_ms
0,40,0.300803,0.034721,0.335524
1,40,0.37962,0.037537,0.417157
2,40,0.445125,0.036513,0.481638
3,40,0.49975,0.034496,0.534246
4,40,0.226243,0.033344,0.259587
5,40,0.428197,0.033345,0.461542
6,40,0.296195,0.041601,0.337796
7,40,0.353636,0.033504,0.38714
8,40,0.365956,0.033825,0.399781
9,40,0.652072,0.084705,0.736777
10,40,0.431397,0.037952,0.469349
11,40,0.3441,0.033409,0.377509
12,40,0.334212,0.031872,0.366084
13,40,0.33098,0.031328,0.362308
14,40,0.431877,0.034273,0.46615
15,40,0.297603,0.033313,0.330916
16,40,0.361188,0.034016,0.395204
17,40,0.291972,0.032928,0.3249
18,40,0.424293,0.032865,0.457158
19,40,0.302339,0.034657,0.336996
20,40,0.38314,0.037569,0.420709
21,40,0.400613,0.03136,0.431973
22,40,0.466309,0.032865,0.499174
23,40,0.328452,0.030144,0.358596
24,40,0.263587,0.030369,0.293956
25,40,0.277411,0.0288,0.306211
26,40,0.293892,0.032864,0.326756
27,40,0.366436,0.032865,0.399301
28,40,0.425125,0.032608,0.457733
29,40,0.28698,0.03344,0.32042
30,40,0.519398,0.035809,0.555207
31,40,0.390468,0.030529,0.420997
32,40,0.403492,0.035265,0.438757
33,40,0.325508,0.030304,0.355812
34,40,0.261923,0.029472,0.291395
35,40,0.271619,0.030464,0.302083
36,40,0.341252,0.02992,0.371172
37,40,0.361604,0.037792,0.399396
38,40,0.302724,0.035808,0.338532
39,40,0.365445,0.034592,0.400037
40,40,0.365508,0.038561,0.404069
41,40,0.51927,0.03648,0.55575
42,40,0.389765,0.03104,0.420805
43,40,0.32794,0.030753,0.358693
44,40,0.392196,0.030465,0.422661
45,40,0.332068,0.030752,0.36282
46,40,0.387045,0.03072,0.417765
47,40,0.412677,0.030592,0.443269
48,40,0.365029,0.04208,0.407109
49,40,0.425669,0.033281,0.45895
50,40,0.23421,0.034721,0.268931
51,40,0.433317,0.033152,0.466469
52,40,0.497062,0.032416,0.529478
53,40,0.325763,0.030497,0.35626
54,40,0.392132,0.029121,0.421253
55,40,0.32058,0.029952,0.350532
56,40,0.325956,0.029024,0.35498
57,40,0.329188,0.028576,0.357764
58,40,0.468006,0.02896,0.496966
59,40,0.392069,0.029632,0.421701
60,40,0.338244,0.031681,0.369925
61,40,0.328004,0.036064,0.364068
62,40,0.331812,0.030528,0.36234
63,40,0.465094,0.035296,0.50039
64,40,0.260771,0.030753,0.291524
65,40,0.262627,0.029408,0.292035
66,40,0.392229,0.029344,0.421573
67,40,0.256579,0.029408,0.285987
68,40,0.416165,0.029889,0.446054
69,40,0.466725,0.030337,0.497062
70,40,0.359204,0.033792,0.392996
71,40,0.398405,0.029504,0.427909
72,40,0.257059,0.029697,0.286756
73,40,0.275011,0.030624,0.305635
74,40,0.341381,0.030688,0.372069
75,40,0.437253,0.032832,0.470085
76,40,0.358852,0.033952,0.392804
77,40,0.293412,0.032736,0.326148
78,40,0.502182,0.032864,0.535046
79,40,0.362501,0.038304,0.400805
80,40,0.51271,0.034881,0.547591
81,40,0.295203,0.033376,0.328579
82,40,0.359492,0.037792,0.397284
83,40,0.357508,0.038273,0.395781
84,40,0.444389,0.035713,0.480102
85,40,0.293539,0.03152,0.325059
86,40,0.220451,0.032544,0.252995
87,40,0.294692,0.032992,0.327684
88,40,0.293188,0.032,0.325188
89,40,0.50343,0.032801,0.536231
90,40,0.290723,0.032224,0.322947
