frame,payload_bytes,encode_ms,decode_ms,roundtrip_service_ms
0,2745,0.16525,0.065089,0.230339
1,2751,0.167586,0.066689,0.234275
2,2744,0.169314,0.065153,0.234467
3,2751,0.167298,0.065697,0.232995
4,2746,0.182051,0.067936,0.249987
5,2742,0.174178,0.066432,0.24061
6,2751,0.164866,0.064288,0.229154
7,2744,0.163298,0.064128,0.227426
8,2745,0.163522,0.06304,0.226562
9,2746,0.168418,0.064768,0.233186
10,2750,0.168578,0.066528,0.235106
11,2745,0.180002,0.065921,0.245923
12,2750,0.166146,0.064545,0.230691
13,2749,0.167138,0.065569,0.232707
14,2743,0.170306,0.068321,0.238627
15,2745,0.167138,0.065409,0.232547
16,2749,0.164802,0.063521,0.228323
17,2740,0.166562,0.063681,0.230243
18,2759,0.162882,0.437413,0.600295
19,2741,0.171522,0.067169,0.238691
20,2753,0.16877,0.066689,0.235459
21,2745,0.164866,0.065825,0.230691
22,2746,0.165986,0.064961,0.230947
23,2740,0.166658,0.064417,0.231075
24,2749,0.163586,0.063905,0.227491
25,2743,0.16573,0.083201,0.248931
26,2748,0.170434,0.065184,0.235618
27,2746,0.16525,0.06464,0.22989
28,2746,0.166946,0.063392,0.230338
29,2743,0.164866,0.064576,0.229442
30,2745,0.164609,0.063201,0.22781
31,2748,0.165474,0.063361,0.228835
32,2748,0.164866,0.063233,0.228099
33,2751,0.163074,0.063361,0.226435
34,2741,0.167138,0.063745,0.230883
35,2749,0.165314,0.063777,0.229091
36,2747,0.163362,0.063585,0.226947
37,2744,0.163298,0.063777,0.227075
38,2750,0.163106,0.063393,0.226499
39,2748,0.165346,0.064417,0.229763
40,2747,0.167842,0.064641,0.232483
41,2745,0.183074,0.069377,0.252451
42,2745,0.177218,0.065665,0.242883
43,2746,0.166209,0.064353,0.230562
44,2752,0.165602,0.063905,0.229507
45,2753,0.162722,0.064065,0.226787
46,2743,0.164546,0.063105,0.227651
47,2746,0.173314,0.065089,0.238403
48,2747,0.164322,0.063777,0.228099
49,2752,0.162818,0.063873,0.226691
50,2743,0.163266,0.063841,0.227107
51,2743,0.163394,0.063169,0.226563
52,2760,0.16573,0.063745,0.229475
53,2751,0.162754,0.062817,0.225571
54,2740,0.17165,0.064161,0.235811
55,2741,0.170978,0.064321,0.235299
56,2745,0.163266,0.063201,0.226467
57,2755,0.185698,0.071873,0.257571
58,2755,0.166754,0.064833,0.231587
59,2744,0.165378,0.064705,0.230083
60,2751,0.166082,0.063233,0.229315
61,2739,0.168258,0.063969,0.232227
62,2736,0.170882,0.070753,0.241635
63,2753,0.16461,0.063393,0.228003
64,2744,0.163074,0.063489,0.226563
65,2750,0.163074,0.063617,0.226691
66,2744,0.163202,0.062945,0.226147
67,2749,0.162658,0.064321,0.226979
68,2740,0.16381,0.063649,0.227459
69,2744,0.162338,0.062465,0.224803
