frame,payload_bytes,encode_ms,decode_ms,roundtrip_service_ms
0,11285,0.373284,0.165794,0.539078
1,11310,0.373284,0.14317,0.516454
2,11298,0.373573,0.143457,0.51703
3,11019,0.354372,0.126625,0.480997
4,10999,0.366916,0.128226,0.495142
5,10998,0.365412,0.122498,0.48791
6,10998,0.357668,0.122786,0.480454
7,11262,0.365092,0.144962,0.510054
8,11305,0.395333,0.14477,0.540103
9,11272,0.385221,0.146657,0.531878
10,11307,0.373732,0.142242,0.515974
11,11262,0.374628,0.143842,0.51847
12,11316,0.385253,0.142466,0.527719
13,11283,0.376484,0.149026,0.52551
14,11300,0.37658,0.145794,0.522374
15,11303,0.800553,0.15245,0.953003
16,11279,0.385956,0.144962,0.530918
17,11303,0.386181,0.143234,0.529415
18,11259,0.367748,0.144162,0.51191
19,11310,0.377797,0.140289,0.518086
20,11021,0.363076,0.122625,0.485701
21,11003,0.360388,0.121025,0.481413
22,11027,0.39994,0.127042,0.526982
23,11017,0.361028,0.12285,0.483878
24,11281,0.374725,0.143841,0.518566
25,11307,0.37274,0.142242,0.514982
26,11291,0.375076,0.142946,0.518022
27,11308,0.370885,0.140034,0.510919
28,11301,0.377892,0.142274,0.520166
29,11289,0.392165,0.14525,0.537415
30,11327,0.3745,0.142338,0.516838
31,11259,0.366213,0.144193,0.510406
32,11309,0.38106,0.142914,0.523974
33,11262,0.372165,0.147329,0.519494
34,11317,0.373828,0.141282,0.51511
35,11254,0.376516,0.142786,0.519302
36,11306,0.371428,0.179586,0.551014
37,11036,0.370245,0.123393,0.493638
38,10975,0.364996,0.122657,0.487653
39,11008,0.361092,0.121793,0.482885
40,11015,0.356772,0.121313,0.478085
41,11306,0.377476,0.14045,0.517926
42,11279,0.377252,0.142754,0.520006
43,11302,0.372581,0.14077,0.513351
44,11257,0.394404,0.151394,0.545798
45,11320,0.371748,0.14109,0.512838
46,11253,0.363012,0.143714,0.506726
47,11314,0.371301,0.139777,0.511078
48,11273,0.37322,0.144354,0.517574
49,11308,0.369924,0.139042,0.508966
50,11293,0.370053,0.137985,0.508038
51,11276,0.417829,0.149185,0.567014
52,11303,0.36986,0.142146,0.512006
53,11305,0.376037,0.141665,0.517702
54,11006,0.358148,0.127809,0.485957
55,11013,0.357348,0.119361,0.476709
56,11027,0.357636,0.121889,0.479525
57,11019,0.36458,0.122689,0.487269
58,11315,0.3777,0.140674,0.518374
59,11271,0.380549,0.150689,0.531238
60,11318,0.38266,0.140386,0.523046
61,11270,0.376741,0.141761,0.518502
62,11307,0.368548,0.14013,0.508678
63,11283,0.370116,0.139586,0.509702
64,11302,0.379269,0.139297,0.518566
65,11301,0.373828,0.138882,0.51271
66,11297,0.408325,0.145794,0.554119
67,11303,0.381381,0.140577,0.521958
68,11284,0.372996,0.144482,0.517478
69,11308,0.37994,0.139426,0.519366
70,11248,0.375845,0.144961,0.520806
71,11010,0.352996,0.121345,0.474341
72,11010,0.353828,0.119809,0.473637
73,11002,0.366724,0.134946,0.50167
74,10998,0.366916,0.123426,0.490342
75,11312,0.383205,0.141537,0.524742
76,11285,0.380708,0.140546,0.521254
77,11289,0.369508,0.140194,0.509702
78,11291,0.371493,0.141313,0.512806
79,11284,0.371108,0.140194,0.511302
80,11318,0.373092,0.139746,0.512838
81,11254,0.395845,0.152226,0.548071
82,11304,0.373893,0.145441,0.519334
83,11263,0.363812,0.144642,0.508454
84,11311,0.370788,0.141122,0.51191
85,11240,0.373221,0.148162,0.521383
86,11321,0.37674,0.139938,0.516678
87,11285,0.372197,0.140353,0.51255
88,11021,0.382084,0.126498,0.508582
89,11002,0.362276,0.121026,0.483302
90,11018,0.370372,0.121666,0.492038
91,10998,0.351588,0.119362,0.47095
92,11271,0.37034,0.139618,0.509958
93,11298,0.368357,0.143393,0.51175
94,11260,0.359716,0.14317,0.502886
95,11316,0.381988,0.142274,0.524262
96,11268,0.432422,0.151393,0.583815
97,11312,0.374724,0.141634,0.516358
98,11284,0.372101,0.141153,0.513254
99,11312,0.371812,0.138722,0.510534
100,11275,0.374244,0.140034,0.514278
101,11319,0.379525,0.17101,0.550535
102,11298,0.374884,0.138402,0.513286
103,11289,0.389733,0.148706,0.538439
104,11305,0.383941,0.139009,0.52295
105,11024,0.3665,0.128257,0.494757
106,11018,0.356996,0.119265,0.476261
107,11007,0.357796,0.119809,0.477605
108,10994,0.35514,0.118977,0.474117
109,11260,0.3625,0.142657,0.505157
110,11315,0.377444,0.165346,0.54279
111,11273,0.371524,0.143426,0.51495
112,11313,0.375332,0.139778,0.51511
113,11287,0.384805,0.141825,0.52663
114,11292,0.375108,0.140322,0.51543
115,11309,0.369861,0.140065,0.509926
116,11277,0.389796,0.148226,0.538022
117,11313,0.369093,0.141505,0.510598
118,11276,0.397892,0.149506,0.547398
119,11306,0.372293,0.139809,0.512102
120,11267,0.363844,0.14445,0.508294
121,11317,0.375397,0.139457,0.514854
122,11009,0.363301,0.120225,0.483526
123,11035,0.353189,0.119073,0.472262
124,11025,0.364261,0.119745,0.484006
125,10997,0.358437,0.153217,0.511654
126,11290,0.37658,0.14413,0.52071
127,11302,0.376517,0.139681,0.516198
128,11287,0.384228,0.147778,0.532006
129,11279,0.377509,0.139745,0.517254
130,11295,0.36874,0.139714,0.508454
131,11246,0.363396,0.144674,0.50807
132,11318,0.372453,0.140481,0.512934
133,11244,0.387684,0.147938,0.535622
134,11300,0.368965,0.139233,0.508198
135,11256,0.37642,0.14493,0.52135
